(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0521309883367199 0.0346086189446236 -0.00376262278889131 0.00658985523251757 0.000384748113682498 -0.00357542568952209 0.00238127063543375 -0.00297675414204014 -0.000859007576717501 0.000667545439154173 0.00374259983278323 -0.0033324167797462 -0.00233783565215433
covarage 0.0346086189446236 0.0716021963639363 0.0682707516436309 -0.114735721175475 -0.000526666305605711 0.00166615616733555 -0.000559074940604788 7.85114125623047e-05 0.000561406991753125 -0.00564125110493366 0.00611890359473399 0.0012342454136935 -0.000838679731189565
covarsex -0.00376262278889131 0.0682707516436309 0.165561399685416 -0.247562789708288 0.00060430876327437 0.000174537521242823 -0.00141784500631162 0.000289636543255031 0.000906304559700468 0.00218500819641307 -0.00251767657812575 0.00111150093467446 -0.000672780887313237
covarage_sex 0.00658985523251757 -0.114735721175475 -0.247562789708288 0.404788729495207 -0.0012305884778942 0.00100499990782242 0.00199703998354766 -0.000258426732527816 -0.00105795845969902 -0.00382184679615918 0.00316788497286879 -0.00192827505707073 0.000446530668465006
covarPC_3 0.000384748113682498 -0.000526666305605711 0.00060430876327437 -0.0012305884778942 0.0141894832255082 -0.00277421936804433 0.000176203125986358 -0.000419832017551785 0.000975243908220857 0.000338010272697663 -0.00199255726191002 -0.0010039734923877 -0.00244955991096789
covarPC_4 -0.00357542568952209 0.00166615616733555 0.000174537521242823 0.00100499990782242 -0.00277421936804433 0.0130469699110552 -0.000134088012260012 -0.000260760278048415 0.00091363623603617 -0.000159609718544799 0.000764591673240162 -0.000515286458609551 -0.00170994521996361
proband 0.00238127063543375 -0.000559074940604788 -0.00141784500631162 0.00199703998354766 0.000176203125986358 -0.000134088012260012 0.0291725457552108 -0.0137650941596402 -0.0152204399965439 0.0011219518533073 -0.00162504187099036 0.000433603440933043 0.000348355239621858
paternal -0.00297675414204014 7.85114125623047e-05 0.000289636543255031 -0.000258426732527816 -0.000419832017551785 -0.000260760278048415 -0.0137650941596402 0.0842419703573817 0.00745624272154167 -0.0641124478820867 -0.0613161206924326 -0.00313956737844573 0.00237398635729204
maternal -0.000859007576717501 0.000561406991753125 0.000906304559700468 -0.00105795845969902 0.000975243908220857 0.00091363623603617 -0.0152204399965439 0.00745624272154167 0.0831188826970343 -0.000266163559835012 -0.000197204570060948 -0.0595363845348153 -0.0615380050289929
gpp 0.000667545439154173 -0.00564125110493366 0.00218500819641307 -0.00382184679615918 0.000338010272697663 -0.000159609718544799 0.0011219518533073 -0.0641124478820867 -0.000266163559835012 0.299321932057674 -0.173670343116519 0.00551669972865754 -0.00942354641333867
gpm 0.00374259983278323 0.00611890359473399 -0.00251767657812575 0.00316788497286879 -0.00199255726191002 0.000764591673240162 -0.00162504187099036 -0.0613161206924326 -0.000197204570060948 -0.173670343116519 0.296444830888649 -0.00201751931443424 0.00721419700153248
gmp -0.0033324167797462 0.0012342454136935 0.00111150093467446 -0.00192827505707073 -0.0010039734923877 -0.000515286458609551 0.000433603440933043 -0.00313956737844573 -0.0595363845348153 0.00551669972865754 -0.00201751931443424 0.173559587078002 -0.0577713159119119
gmm -0.00233783565215433 -0.000838679731189565 -0.000672780887313237 0.000446530668465006 -0.00244955991096789 -0.00170994521996361 0.000348355239621858 0.00237398635729204 -0.0615380050289929 -0.00942354641333867 0.00721419700153248 -0.0577713159119119 0.181949802669448
