 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005402400591326656 -2.5284576784842356e-06 0.0004803540281775386 0.0008321360502164362 -0.0001520933692172979 -2.0439244482605783e-05 2.4542733733456147e-07 7.083494169685195e-06 -8.949579053343194e-08 -0.0015366000500254165 0.000744064574425046 0.0001989806401938534 -0.0008204878996430804 -0.0002546956471869408 -0.0010739511680101688 0.0009402845114710426 0.00013686465173774775 -0.0015251138621409056 -0.002544759972641228 -1.872906828592194e-05 -0.003663036470374598 -0.0034401275236357713 -0.0053072034436533804 -0.003311510642604636 -0.0035270768848659107 -0.002825316739745771 0.0007310914115917921 0.00567982813989061 0.0030143486599259087 -8.698963031712993e-06 2.9869324962424023e-05 2.406962083515615e-05 1.7935563187457682e-05 -6.899466223851467e-05 -1.5903430692753895e-05 -2.426224605955771e-05
yob -2.5284576784849548e-06 1.6558873250689542e-06 1.3947977604912938e-06 5.233229035376022e-06 -5.715704014372879e-07 -4.088183265223833e-09 -2.745310347189131e-12 8.975208623616216e-09 -1.459217363027647e-12 1.793780837511667e-05 0.0002381865714189684 1.812575026543248e-05 -0.0001530403037192928 5.3326674363414466e-05 -0.00017967599541158374 -3.645008767686715e-05 -7.90251673193394e-05 0.00021364740561492486 -5.4741848988495774e-05 -0.00015809196103610523 0.00013278032347720708 -0.00011101451887014773 6.61069419013648e-06 0.0001047730186821421 9.305281332853403e-05 -4.3282298935416714e-05 -5.87693592046665e-05 4.765157916892526e-05 -0.00021446009281317826 -2.4271360730773696e-07 6.414203002433689e-07 2.400515754017119e-07 -9.888264041537153e-07 -4.498062027989989e-07 -1.6537919746983188e-07 -2.9834002221903476e-07
age 0.0004803540281767615 1.394797760491589e-06 0.0001656175997978869 0.001198698206869953 -0.0001583565483767088 -5.817188982766075e-06 5.96350579589049e-08 5.610030095724594e-06 -5.7642637662370734e-08 -9.437922245265811e-05 0.00039801918936778155 0.0001570733762288632 -5.703529535744379e-05 -0.00052861689903011 -0.0002574381672854653 -0.00024210476128958564 -0.0004217224195141014 -0.00047346508859200033 0.00017468430831272172 -0.00017307068636129326 -0.00012734388815163555 -0.00031648400099467105 -0.0002061193796296648 -5.472773084468281e-05 -1.5084814520268656e-05 -0.0009706031650869189 -0.0002680951595200218 0.0006459128845767713 0.0001783175977999502 -1.6018928748482311e-06 6.080987214663586e-06 5.014211376034309e-06 5.109027801346541e-06 -1.4963112332087331e-05 -3.373596392088706e-06 -2.831439784448175e-07
sex 0.0008321360502038562 5.233229035377432e-06 0.001198698206868023 0.017749329760431663 -0.002059021015723906 -3.997241194205588e-05 3.955836253058952e-07 6.758499185112735e-05 -6.606071160499642e-07 -0.00028935453876773883 0.0027963542405006815 0.002838714540728491 -0.0012908047789461589 -0.005959923718234468 -0.0013508184186122282 -0.0002996758148980482 -0.003653328669543081 -0.008931857875138888 0.0009640629926333485 -0.002571723206676927 0.00018302719122268872 -0.003989160159167137 -0.0010737393205166733 -0.006096357685942016 -6.501975641140932e-05 -0.007612095089755053 -0.0020683670309207306 0.0011106081805170181 -4.861235786899781e-05 8.001513794566505e-06 3.6415933815284955e-05 4.564446298588268e-05 1.628492224867369e-05 -9.561736053761855e-05 -6.272410630468908e-05 -1.1656741875546123e-05
age_sex -0.00015209336921559542 -5.715704014370878e-07 -0.00015835654837645618 -0.002059021015724036 0.0002649273031931927 5.609255025649018e-06 -5.771537243883794e-08 -9.239682572329544e-06 9.398883037109415e-08 1.246606090641614e-05 -0.00037811423322413757 -0.0004236811096114119 0.00020834021919030144 0.0006325511626324885 -1.9876820039073973e-05 -7.001832744468909e-05 0.0005846223485200983 0.0010917631090208268 -0.0002607822073897931 0.0003307378082127822 -7.000970874785922e-05 0.000483442025770889 0.0001468902673112035 0.0006509029876984973 2.1633151021735845e-05 0.0010184728996825794 0.00023176782734266892 -7.874804665175014e-05 -0.00019333412355781557 -1.840465051569651e-06 -5.776848566317743e-06 -4.714765859436315e-06 -2.0681382388038984e-06 1.3706300589204034e-05 7.398485574613803e-06 1.5927083632254457e-08
age2 -2.0439244482576072e-05 -4.088183265221538e-09 -5.817188982765982e-06 -3.997241194212801e-05 5.6092550256584364e-06 2.1592161473865087e-07 -2.295769638805059e-09 -2.087380758339497e-07 2.2240682936302788e-09 2.5302612506399486e-06 -9.38923760292594e-06 -7.2110106674500006e-06 -7.902395197294238e-08 2.1576733589077483e-05 4.7100420199359264e-07 4.7036108301969104e-06 1.1068099057964698e-05 2.100781416930426e-05 -9.378990737811429e-06 3.5887122172147125e-06 8.277904733136867e-06 1.158000433830247e-05 1.0090365018348321e-05 3.258291488780367e-06 7.052089470223538e-06 3.4155304327121365e-05 2.898593175124502e-06 -2.6501965597018914e-05 -9.175902506263229e-06 4.320219726283251e-08 -2.1131114486505913e-07 -1.8221694963335922e-07 -2.0688121488701912e-07 5.650942624469181e-07 1.0551679054683953e-07 5.5688953762164837e-08
age3 2.454273373342478e-07 -2.745310347332475e-12 5.963505795890374e-08 3.95583625306666e-07 -5.771537243893871e-08 -2.2957696388050548e-09 2.513302151273284e-11 2.2247684403333315e-09 -2.439606926351085e-11 -2.454155790790867e-08 1.1031957353244787e-07 8.514688089229109e-08 -2.5460957967015775e-08 -2.181267063349103e-07 1.358433753360816e-08 -1.861068069827819e-08 -9.784598878274199e-08 -2.0491708530791328e-07 8.761859376513193e-08 -4.815037905883319e-08 -9.780861767617857e-08 -1.4793038312184697e-07 -1.4976594692138273e-07 -4.3143738401142444e-08 -1.0646390520355477e-07 -3.575456833691275e-07 5.9977302816682386e-09 3.1370276904171573e-07 1.093564887352096e-07 -3.8435293676704366e-10 2.3217606803329735e-09 1.897944372694586e-09 2.071113923926864e-09 -6.157051461204821e-09 -1.1109372730504356e-09 -8.259166700615364e-10
age2_sex 7.083494169623294e-06 8.975208623601175e-09 5.610030095715681e-06 6.758499185113633e-05 -9.239682572330115e-06 -2.0873807583361696e-07 2.2247684403297668e-09 3.378189770284624e-07 -3.5591753894381016e-09 -5.383318082010422e-08 1.371688579765734e-05 1.614367923914528e-05 -8.333317810952893e-06 -2.0107975058700294e-05 4.851069392385767e-06 5.418548489128683e-06 -2.1744040900543495e-05 -3.606678568756897e-05 9.85805857615926e-06 -1.1875519979547239e-05 2.5257861571998643e-06 -1.5658516395765797e-05 -5.996314938783208e-06 -1.8274623767814722e-05 -2.47324847654839e-06 -3.651841664888653e-05 -6.744090845087919e-06 3.468240579919881e-06 1.2315331346069856e-05 7.16267031246289e-08 2.2428070032799807e-07 1.434434226964899e-07 7.537005727119929e-08 -5.120199941416603e-07 -2.4625100501434113e-07 1.3709545102317655e-08
age3_sex -8.94957905327949e-08 -1.4592173617191385e-12 -5.76426376622793e-08 -6.606071160500971e-07 9.398883037110488e-08 2.2240682936268865e-09 -2.4396069263474503e-11 -3.559175389438272e-09 3.859972008589748e-11 -3.4374503280703783e-09 -1.3839626988154714e-07 -1.7239482020213765e-07 9.401271811214173e-08 1.99080063496517e-07 -7.41597168668413e-08 -8.061175905227589e-08 2.2165924974499593e-07 3.491870268876661e-07 -9.676135245806727e-08 1.2935428919503603e-07 -1.9970220993437447e-08 1.5400128313979802e-07 7.65330239866771e-08 1.594833766105816e-07 4.433286854667615e-08 3.7288328132324803e-07 4.676124454759133e-08 -6.427575896400363e-08 -1.8808170075031213e-07 -7.461374796608423e-10 -2.478638798220658e-09 -1.319846223822303e-09 -7.727590387673107e-10 5.462426250378435e-09 2.3894991481926896e-09 -2.0584552218929918e-10
PC_3 -0.0015366000500258406 1.7937808375116487e-05 -9.437922245292637e-05 -0.00028935453877084583 1.2466060906842982e-05 2.530261250649906e-06 -2.4541557908016418e-08 -5.3833180835701394e-08 -3.4374503279041216e-09 0.36133307582581703 -0.0580900282206972 0.02364242574155405 0.05468261387686345 0.012667459085276224 0.013717644274722775 0.016109802707610175 -0.058941745873956626 -0.053841102416413114 -0.026245265979894048 0.07052183333611983 0.009322143892852464 0.1007975947254283 0.018330436779080927 -0.14943148068456696 -0.046929003162133776 -0.008253993802333989 0.03963067927730982 -0.07082187772972787 0.14358128820468005 5.3560423784729025e-05 8.928319469373434e-05 0.00017206513112692464 -0.0006060162460142608 -0.0003706664332328476 -0.0003512034400571188 -0.0005523632177262849
