 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.018965499306496613 2.3281763281620108e-05 -0.01304218879815847 0.000188929335026104 -9.00592645768319e-07 -0.00018891755645023765 0.0018833001112643433 0.0010485670415961528 -0.0024315846073425314 -0.00019252371695339967 -0.0015166864310868107 0.0014055933627625016 -0.0007450338865196593 0.0013705737868826271 -0.002148858113346156 -0.0024643334697038778 0.003368549442663181 -0.0026662720173726367 -0.0011927716827337593 0.0004823313438363235 0.0038580313589788445 0.0002649829898721772 0.00010320048859948288 0.0009279355274082585 -0.0027850028873109803 -1.2213535125751843e-05
yob 2.328176328154285e-05 4.29101265438585e-07 -1.1393443338579904e-05 1.5719797055630903e-07 -6.978310878600859e-10 2.1737212117584835e-05 1.0163366183929578e-05 -1.8610145233647875e-05 -4.8109066030244216e-05 -2.1982592279948987e-05 1.5996050992386419e-06 1.5190109159891208e-05 3.547155036024338e-06 2.3022978785185545e-05 -1.1638250483824916e-05 -3.2833630696500846e-05 3.7683233025901355e-05 -2.056813325486988e-05 -2.345750449462182e-06 2.9390001935978926e-05 1.1573768018268114e-05 2.8602512150867647e-06 -1.4195450613833279e-05 6.295493626678244e-06 -5.4155677922639804e-05 -5.000014238491584e-08
age -0.013042188798168736 -1.139344333863881e-05 0.009326218614523245 -0.0001364679460043552 6.571828317539062e-07 0.0001887641811336117 -0.0008500466498139521 -0.00043255332112756585 0.0011521568785169741 2.2455535942334963e-05 0.0008031929123186907 -0.0007529147571638717 0.00044483106783586884 -0.0006074917494095881 0.0011925437849003462 0.001276190473992454 -0.0020101871192738695 0.0012643690647900396 0.0008503394879070805 0.00012605884019247418 -0.002472803707728454 -0.00012075643253778706 -0.0004131664084373357 -0.0003458896282832314 0.0013881716994959634 8.654783395840256e-06
age2 0.00018892933502629746 1.571979705570365e-07 -0.00013646794600438787 2.0028940057479403e-06 -9.674642349954426e-09 -2.334749373591465e-06 1.0911193922446182e-05 4.783946007563912e-06 -1.5803185910349362e-05 4.7339509570710203e-07 -1.1418429529100862e-05 1.0402970324573848e-05 -6.606397250684165e-06 8.102771297402689e-06 -1.7600538686634593e-05 -1.7704992399096218e-05 2.836796917871654e-05 -1.714094008698349e-05 -1.1881938981357491e-05 -3.295911234514819e-06 3.531831893414629e-05 1.911108291318674e-06 6.738545249576358e-06 3.3361031082843866e-06 -1.863772560844201e-05 -1.2480732029110988e-07
age3 -9.005926457694904e-07 -6.978310878645459e-10 6.571828317542259e-07 -9.6746423499568e-09 4.687862709936648e-11 9.116698613106395e-09 -4.5339454676737846e-08 -1.729928165114008e-08 6.844328724965123e-08 -5.924952280167697e-09 5.28905603113397e-08 -4.610388413772913e-08 3.279589765920791e-08 -3.539833268327846e-08 8.51573932327077e-08 8.018236432180997e-08 -1.3072799272399665e-07 7.566418388020032e-08 5.3292391358694406e-08 2.355810038802445e-08 -1.6712706395735618e-07 -1.039262316506676e-08 -3.687682550443791e-08 -7.551394111019069e-09 8.225053599528658e-08 5.934125354957389e-10
PC_3 -0.00018891755644743658 2.1737212117586214e-05 0.00018876418113145552 -2.334749373559269e-06 9.116698612947783e-09 0.09663840060424707 -0.0009611762315335258 0.0018518298284247664 -0.01083528221570845 -0.017108379915227283 0.013041961319338637 0.003042428961482257 -0.024234062046374537 -0.00349017988681583 -0.0037607109143998653 3.1504486387670776e-05 0.020918894939429625 0.01611290484375443 -0.00553613792237826 -0.039928883177814026 0.009843527747539308 -0.0076069736199057 0.011837623265213915 -0.006572592770777369 0.011476040715650051 -0.00012581222629627232
PC_4 0.0018833001112555702 1.0163366183925222e-05 -0.0008500466498070369 1.0911193922342083e-05 -4.533945467622219e-08 -0.0009611762315335719 0.33450678684626134 0.012569087517270735 0.03357173609998113 0.015680960329150763 0.0009651593865701979 -0.018762775120740004 -0.0037470411891237084 -0.032693095024809486 -0.007799084923363908 0.020944786171156835 -0.040128802522311456 -0.018867334913047935 0.027255630578870326 0.01952411251564691 -0.025719338634942978 0.009243070838076966 -0.017982096871251425 -0.01110981742808106 0.01993959449195483 -1.0567841677160354e-05
PC_5 0.0010485670415862514 -1.8610145233654465e-05 -0.0004325533211201594 4.783946007454089e-06 -1.7299281650604066e-08 0.0018518298284248276 0.012569087517270382 0.4158778349611274 0.003897523785237058 -0.0036202968576240116 -0.013305323416689238 0.01696908504671661 -0.046730405540089746 -0.007322493966619746 -0.047050716262207797 -0.021374572579479747 -0.016209896675415558 -0.02493355370746889 0.018193892484128907 -0.057165252913306125 0.01894269973810056 0.01374732340039666 -0.007339289239246153 -0.007957387553598403 0.026149815562896108 3.0339859820947075e-05
PC_6 -0.002431584607334472 -4.8109066030243234e-05 0.0011521568785103021 -1.58031859102477e-05 6.844328724914177e-08 -0.010835282215708326 0.033571736099980876 0.003897523785236444 0.553698354659228 0.01882180832745887 -0.021331334586970313 0.005451278982023405 -0.030100867191693796 -0.002267470924475843 -0.03217114801159333 0.00599338588097768 -0.007816371353330747 -0.06828682729018813 0.0365596351794981 0.045484422518666134 -0.004802333806437709 -0.0069116340532605226 -0.03134396201368595 -0.015490485937578556 -0.024677954031056142 7.259731643938454e-05
PC_7 -0.00019252371694838895 -2.1982592279944647e-05 2.2455535938734883e-05 4.733950957598543e-07 -5.924952280422034e-09 -0.01710837991522736 0.015680960329151065 -0.003620296857623857 0.018821808327458455 0.7037690838417819 -0.008245983596334267 -0.01650759805197603 -0.04152356590496983 0.030754729805936912 0.060355100088831756 0.07746712441110432 0.018476518019262943 -0.06981913554379053 -0.026618585464069602 0.08126567443273307 -0.040302366204452524 -0.021506385056634988 -0.0005728165180489566 0.019698041821384328 -0.020682762476419723 2.5795870351686886e-05
PC_8 -0.0015166864310856931 1.5996050992354644e-06 0.0008031929123172651 -1.1418429529077197e-05 5.289056031121186e-08 0.013041961319338775 0.0009651593865697199 -0.013305323416689833 -0.021331334586969904 -0.008245983596333998 0.7402996513205672 0.007549424870666189 0.038532712502567484 0.0005579735377438561 -0.038985128709044865 -0.04625816793906479 0.010834025930771705 0.09854469715796899 -0.046999660857480294 0.014830393750986628 0.04669322464826336 0.005227160731751337 -0.007336822786378313 -0.010883335898512814 -0.039990622779429656 -4.5050845574670915e-05
PC_9 0.0014055933627574733 1.5190109159890845e-05 -0.0007529147571596726 1.0402970324509714e-05 -4.610388413740697e-08 0.003042428961482175 -0.018762775120739806 0.016969085046717028 0.0054512789820233675 -0.016507598051976363 0.007549424870666435 0.9688902574460716 0.09357173154969613 -0.00024997699817855246 -0.06183204482687317 -0.010662139044201779 -0.004568254785490436 -0.025595148929998056 -0.03890194685037487 -0.03868532092729347 -0.021084443777652298 -0.0010544476881866563 -0.007735680604937541 -0.043248819858468304 0.023980516845162128 -2.5640837633202995e-05
