 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.8163134924404313e-05 1.862780949531305e-07 -4.5685301119234455e-06 -3.500613700118985e-05 2.2527187670827175e-06 8.831299726257947e-08 -4.886468636830796e-10 -4.486950727351434e-08 2.8230448750971124e-10 9.022686374212597e-07 3.80011893909541e-05 -0.00015877661307562866 2.0340636678288688e-05 0.00022891339255627822 -8.826932573878475e-05 8.821461032706726e-06 -0.00013449387127726723 6.902080559377753e-05 -0.00025675078540042057 -9.968721074622251e-05 -4.735960705580037e-06 -0.00012435619260402135 1.991241122689758e-05 -0.00012479805346723714 0.00011677167163919809 7.364317979557212e-05 -9.928285903217395e-06 -7.687909932008805e-05 2.555804514679898e-05 4.539959140818849e-08
yob 1.8627809495313207e-07 1.3215832286147006e-07 3.0419172851418325e-07 1.3356322055084182e-06 -9.844131360284313e-08 -2.1345012162653876e-09 3.3628143856405953e-12 1.3120856550528282e-09 -3.3462239564609835e-12 -5.844869011193847e-07 1.0766828079168913e-05 -5.035130628271334e-06 -1.0941976634540223e-06 5.9693289243283626e-06 -5.665415557920602e-06 -2.542546990531911e-06 -5.677636789907837e-06 5.617573868093003e-06 -8.80321694485872e-06 -5.933278563322447e-06 5.567764380846663e-06 -4.672013196274903e-06 -2.7894205139675616e-06 9.346711343287397e-06 5.443141148790232e-06 1.6090967238460648e-06 -1.4741824455727365e-06 2.6945734143350717e-06 -1.668567964521606e-05 -2.572428260876366e-08
age -4.568530111915759e-06 3.0419172851413983e-07 6.679741437097508e-05 0.0009844956060467045 -6.568277388865831e-05 -1.3444590486016806e-06 8.463134873098433e-09 1.3299448561689617e-06 -8.384812588051054e-09 -5.072576947557442e-07 2.1091606325920026e-05 -6.629303565400785e-06 3.951859718386376e-06 7.408154993102803e-05 -2.7329751146795722e-05 1.4638215733152768e-05 -2.5220654889992234e-05 9.467817264081553e-06 1.3631167510293151e-05 -1.1315819264607929e-05 -1.5884377271795844e-05 -8.459144140246927e-06 -4.954003594485369e-05 -1.7285401229350215e-05 3.2917758772175445e-05 -1.0387033206834166e-05 -2.399730161016542e-05 -2.869276552737194e-05 2.948298074906589e-05 -6.207530177664516e-08
sex -3.500613700139637e-05 1.3356322055058364e-06 0.0009844956060465857 0.0257333926882516 -0.0016808803461141766 -1.9464687921273326e-05 1.2063154659206114e-07 3.3572167584352004e-05 -2.09462232812688e-07 7.732284568219454e-05 0.00035432818886858765 0.000603062763744912 0.0001631748472202022 0.0002531627402092967 -0.00030441425370343465 0.00047855696719682604 -0.0005756262157068907 7.281472212011373e-05 0.00027457030453711625 -0.0005234382328185087 4.2270778676561416e-05 -0.0002563892812075974 -6.649489416989891e-05 -0.0003539815646684853 0.0002285174907190826 0.0005803078429195243 0.00028846960189353465 -0.00012287390984262183 9.076847967686197e-05 -6.05675267644404e-07
age_sex 2.252718767082416e-06 -9.844131360246072e-08 -6.56827738886461e-05 -0.0016808803461141407 0.00011320286670100084 1.3284928017412594e-06 -8.379516478588244e-09 -2.3118956146309843e-06 1.4675668872145322e-08 -8.56206455038426e-06 -8.066845380875878e-06 -2.4283279804820418e-05 -7.944093940475347e-06 -1.32988311182505e-05 1.2860734164233043e-05 -3.415036239461982e-05 2.6454361988101818e-05 -4.588384920318244e-06 -2.1963059317738417e-05 3.4387393037380346e-05 8.715104451634709e-07 1.117603627970706e-05 4.746912225438396e-06 3.350587438594328e-05 -1.2737451016449772e-05 -4.374288939712341e-05 -1.8093398791506217e-05 1.900162713062528e-05 -2.3879592562856144e-05 2.3380053326524483e-08
age2 8.831299726261872e-08 -2.1345012162527404e-09 -1.344459048601613e-06 -1.9464687921275468e-05 1.3284928017414853e-06 2.7708568662357866e-08 -1.776004898256245e-10 -2.7437300032073285e-08 1.7595624367045513e-10 5.034114278265889e-08 2.434823993953255e-07 3.9039088835804843e-07 2.4328729616275773e-08 -1.1802278309710975e-06 2.3429804015458966e-07 -3.7008640053821873e-07 2.127394045860729e-07 -8.516992986336579e-08 -5.329983631209962e-07 3.033377089267256e-08 3.6806720930421445e-07 -3.9537981677081024e-08 1.1043657750262695e-06 7.514097239561312e-07 -4.990431476624415e-07 2.5549639430452044e-07 4.728703682310905e-07 6.814842889349555e-07 -1.3825185917862665e-06 9.194134562093293e-10
age3 -4.886468636848314e-10 3.3628143856410554e-12 8.463134873097694e-09 1.2063154659207194e-07 -8.379516478589528e-09 -1.7760048982561743e-10 1.1562365000761535e-12 1.759311476069288e-10 -1.1454363361398632e-12 -9.404836916695207e-10 -3.305376218429595e-09 -4.488098004111603e-09 -5.798874362529182e-10 7.498452221098347e-09 -9.082862165708542e-10 2.2904481987916102e-09 -8.078733380914302e-10 6.7855977690617e-10 3.098677439411237e-09 1.7941007340132613e-10 -2.0504367060891437e-09 7.399166698965972e-10 -7.964370437234956e-09 -6.288118404981388e-09 3.1901613788346915e-09 -1.5902737910460012e-09 -2.8995101746823723e-09 -4.6360747414477325e-09 1.1292919464641162e-08 -5.173499080486996e-12
age2_sex -4.4869507273615646e-08 1.3120856550454895e-09 1.3299448561686187e-06 3.3572167584350154e-05 -2.311895614630913e-06 -2.743730003206683e-08 1.7593114760689079e-10 4.812326939169547e-08 -3.105107321495469e-10 2.1202340705642305e-07 -4.833477404199483e-08 2.1638426548889735e-07 1.1433372665977737e-07 2.1853355455242646e-07 -1.5574646458258514e-07 7.36156600497368e-07 -4.0166519316076887e-07 7.640516124610969e-08 5.075220741475104e-07 -5.989945803419048e-07 -7.299154549355274e-08 -1.1481502070275746e-07 -1.5446132824913764e-07 -8.146362861558904e-07 3.026345449336268e-07 9.51966116886968e-07 3.6128992981325733e-07 -6.056407885328991e-07 7.325786481474116e-07 -3.995924225613863e-10
age3_sex 2.823044875085734e-10 -3.346223956464518e-12 -8.384812588048398e-09 -2.094622328126693e-07 1.4675668872144396e-08 1.7595624367040286e-10 -1.145436336139549e-12 -3.1051073214953717e-10 2.0339980316409142e-12 -1.2181039377491455e-09 1.3414301247769626e-09 1.4227103820477177e-10 -5.602120759624938e-10 -1.2878217934163386e-09 5.022379138681398e-10 -4.805630539262162e-09 2.0358416022852692e-09 -2.4887829474243227e-10 -3.466485962112264e-09 2.8811981154793734e-09 7.758252232021436e-10 -7.34400943026614e-12 1.3879143282039813e-09 5.728203199018719e-09 -2.436206519675054e-09 -6.276371919843705e-09 -2.216076999461754e-09 4.9929762490161476e-09 -5.829073254405526e-09 2.159671835107513e-12
PC_3 9.022686374207749e-07 -5.844869011193465e-07 -5.072576947564346e-07 7.732284568206836e-05 -8.562064550375004e-06 5.0341142782685336e-08 -9.404836916697527e-10 2.1202340705622135e-07 -1.2181039377478007e-09 0.04052554670761349 0.002414980284728143 -0.003321008841296505 0.0027170888465785593 -0.008552650862382662 0.002344557850087422 0.0014399659047634051 -0.008249030557957034 0.0018563006728532262 -0.008424372061852675 -0.0002349634288700381 0.014650697428902688 0.003023247167864403 -0.0036622437376004286 -0.018862348011027423 0.0033947804825855826 0.000437198407270625 0.0021778905920025182 -0.0018101172198395593 0.007920155596902373 -4.6451457785486764e-05
PC_4 3.800118939095099e-05 1.0766828079169088e-05 2.1091606325935296e-05 0.0003543281888682399 -8.066845380853027e-06 2.434823993950031e-07 -3.3053762184274793e-09 -4.833477404245244e-08 1.3414301247798215e-09 0.002414980284728144 0.1442256756962317 -0.001223573817534763 0.008751614796310522 -0.007854116540565238 -0.00809330020323765 -0.0037835458491663016 -0.0013778615004984521 -0.008115011037074045 0.005080609913967657 0.012981870580572532 -0.01883437419692552 -0.005592271243772079 0.013711304973775068 0.00922702094385436 -0.006351557101555919 0.0016124655473573842 0.0004984181584606322 -0.007796758352760213 0.010498261549937358 -2.1836141678815956e-05
PC_5 -0.00015877661307563294 -5.035130628271268e-06 -6.629303565462183e-06 0.000603062763742592 -2.4283279804657872e-05 3.9039088835935736e-07 -4.488098004120213e-09 2.1638426548546856e-07 1.422710382271167e-10 -0.003321008841296519 -0.0012235738175347265 0.19693655927546086 -0.012625007195015938 -0.005381040342843207 -0.006912870212352137 0.011258132318825172 -0.015368600315917084 -0.004374788220081307 -0.009574312932356001 0.0007234032115536802 -0.006716873348068121 -0.012056152621269677 0.004515230500247679 -0.014027163444736852 0.004582666030263773 -0.001345573948096962 -0.0002174941020705411 -0.012554234418371276 0.004946383906181562 -1.0023166784304323e-05
PC_6 2.0340636678286354e-05 -1.0941976634539456e-06 3.951859718401217e-06 0.00016317484722035277 -7.944093940484757e-06 2.43287296159826e-08 -5.798874362511029e-10 1.1433372665995664e-07 -5.602120759635628e-10 0.0027170888465785532 0.008751614796310533 -0.012625007195015931 0.2428548466254749 0.01050676643149251 0.006302017611050439 -0.023991124814521553 -0.010645325602347174 0.014640836366124307 -0.030574963279696703 -0.003922147058404651 0.01724743477586884 -0.026813453503325632 0.015922513085546756 0.0010563383815354057 0.0077587854944598895 0.007528624293470221 -0.004388027133586604 -0.008251392913476352 -0.004851177506506816 7.219894906053162e-06
PC_7 0.000228913392556273 5.969328924327919e-06 7.408154993105031e-05 0.00025316274020947534 -1.3298831118267968e-05 -1.1802278309716566e-06 7.498452221102448e-09 2.1853355455288401e-07 -1.287821793419816e-09 -0.008552650862382678 -0.007854116540565297 -0.005381040342843267 0.01050676643149249 0.29914273629664906 0.01967761018515063 -0.0029227802081428847 -0.01763160930093245 0.004748601781885424 0.006131554173996802 0.023750936643001454 -0.000689400312953309 -0.03326870568910702 -0.024252223006942353 0.03123018843797215 -0.003870907115510959 -0.004074507003048664 0.011266416922068999 0.01907635482572089 -0.017681319822917978 1.7078765010188465e-05
PC_8 -8.826932573878597e-05 -5.665415557920529e-06 -2.7329751146742664e-05 -0.00030441425370192685 1.2860734164128993e-05 2.34298040153498e-07 -9.082862165638567e-10 -1.55746464580413e-07 5.02237913854086e-10 0.002344557850087449 -0.008093300203237647 -0.006912870212352127 0.0063020176110504525 0.019677610185150622 0.32312772869817324 0.015071246369085611 0.011424781819129698 -0.009486413288920742 -0.009034208680430011 -0.029078617980411288 0.003985296351009958 0.02845113706663395 -0.01594602845994122 0.004264117179798523 0.02541404701757397 0.007575991309571852 -0.012592390697418656 0.00797841445083044 -0.010746161577874233 -2.3329836634511988e-05
PC_9 8.821461032698738e-06 -2.542546990532063e-06 1.4638215733138376e-05 0.00047855696719655553 -3.415036239460196e-05 -3.700864005379305e-07 2.290448198789794e-09 7.361566004970171e-07 -4.805630539260037e-09 0.0014399659047634086 -0.0037835458491662973 0.011258132318825224 -0.02399112481452156 -0.002922780208142895 0.01507124636908558 0.43429872789450513 0.014112866826600864 -0.009771903665106926 -0.010739479328818812 0.005006098288371545 -0.02749803296960444 -0.0015391808375929362 -0.03858176391303377 0.011478455801026941 -0.0192720451167638 -0.012567054837512406 0.0019083105439473278 -0.004016879293646722 0.002831954121130394 -1.8819953891240614e-05
PC_10 -0.00013449387127725487 -5.677636789907579e-06 -2.522065489008818e-05 -0.0005756262157091045 2.6454361988255453e-05 2.127394045880723e-07 -8.07873338104313e-10 -4.0166519316399045e-07 2.0358416023061795e-09 -0.008249030557957053 -0.0013778615004984508 -0.015368600315917108 -0.01064532560234719 -0.017631609300932494 0.011424781819129736 0.014112866826600805 0.515446719316742 0.029601061853119982 -0.02184255557860053 -0.005906789212669175 0.010939643636037439 0.03175902655929215 0.006052036751600386 -0.020207437150071773 0.019457936987277 0.011204308166424221 -0.008791272853956355 -0.0010366001995184629 -0.009362941930546874 4.479856773616396e-06
PC_11 6.90208055937758e-05 5.617573868093063e-06 9.467817264136023e-06 7.281472212148319e-05 -4.588384920413169e-06 -8.516992986449663e-08 6.785597769134579e-10 7.640516124809459e-08 -2.4887829475528723e-10 0.001856300672853237 -0.008115011037074056 -0.0043747882200813005 0.014640836366124312 0.004748601781885441 -0.009486413288920748 -0.009771903665106892 0.02960106185311998 0.48106003491933613 -0.0026530235491919463 -0.010876563023420417 0.022161812589425064 0.03441025453751592 0.0014204528932376904 0.014082839358293929 -0.0195359732132558 -0.009132639384084781 -0.001177188066205815 -0.0010867218339448107 0.042541042234041385 -5.008310874075589e-06
PC_12 -0.0002567507854004231 -8.803216944858996e-06 1.3631167510254212e-05 0.00027457030453625317 -2.196305931768558e-05 -5.329983631202716e-07 3.0986774394070067e-09 5.075220741465391e-07 -3.466485962106735e-09 -0.008424372061852668 0.005080609913967633 -0.009574312932356006 -0.03057496327969671 0.006131554173996773 -0.009034208680430011 -0.010739479328818816 -0.02184255557860043 -0.002653023549191962 0.5217078435234946 0.028213426230704924 -0.002828943226223371 -0.014729109162464045 0.021967499290340132 0.036948997583766026 0.012219657981177152 0.015021593881324718 0.02083752941759022 0.015451966833809212 0.011567871366346448 -2.5153261550845524e-05
