 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010326115471202047 -2.6126751965733585e-06 0.00013498496288899447 -1.3604539989694673e-06 -7.0257413119355275e-06 -5.044272983676728e-06 5.4084214748767085e-08 4.372863141088848e-07 -5.890010458959359e-09 -0.0006184065070467174 0.0002116736385946971 -0.0005564377070541271 0.0004374010773919378 0.0004904162560785883 -0.0005837985480597884 -0.0004937088978137676 -0.00012152906959711917 -0.0005035025601266148 -0.0010971163461249694 -0.0002833182667383475 -0.000458558835462625 -0.00034040115930577435 0.00025223414071230997 -0.0004402419753285717 -0.0004610402537692656 -0.0001923796602236209 -0.0005631203602978106 0.0006380843656917596 0.0010295630720832435 6.135765204176189e-07 -4.958812566953263e-06 9.27001994402607e-06 3.534695765560589e-06
yob -2.612675196570778e-06 8.455704552887613e-07 1.155579777486496e-07 3.7855785837603427e-06 -5.400663822421668e-07 1.1703159622064795e-08 -8.617114088428276e-11 1.334935398400109e-08 -9.080359300524547e-11 5.9148376088863265e-06 0.00010313474493118795 2.8681882991222832e-05 -7.805656838093653e-05 2.1819348025406117e-05 -6.219176037720299e-05 -9.929762654704812e-06 -3.3528228722083246e-05 7.094568410061466e-05 -1.933261639151321e-06 -6.695285575573258e-05 5.857931588104179e-05 -6.929213389643085e-05 -2.05414166144278e-05 7.259770234305265e-05 5.6021059341377425e-05 5.249600996815607e-06 -1.304655027066445e-05 3.923527835955362e-05 -0.00010821967683310314 -6.340565722231229e-08 2.1917830511422737e-07 -4.3021432628388697e-07 -1.5262889871928874e-07
age 0.00013498496288907188 1.1555797774705813e-07 0.00010354138327180548 0.0009071073848078663 -0.0001018489240905369 -3.1780032173159116e-06 2.8832293968240964e-08 3.13536286227685e-06 -2.8478347792073175e-08 -5.069640684105561e-05 -8.333968395939454e-06 -0.00019417328847397622 1.9592124235218445e-05 -1.364118100808114e-05 -1.821286073944892e-05 -0.00017990026308240334 -7.634623000297225e-06 -8.14853629683838e-05 3.127794059953659e-05 4.095032735670732e-05 -0.00013605734768328784 9.105556611712277e-05 -7.510367779705733e-05 -0.0001491596813493687 0.0001387594420384942 -0.00018861794326383583 -0.00018474236318830186 8.086428447065208e-05 0.000318606118039118 9.512257225606337e-07 2.520803310449648e-07 1.2317041182967378e-06 -1.9696001366040012e-06
sex -1.3604539985542631e-06 3.7855785837835984e-06 0.0009071073848079948 0.017230605621421338 -0.001700370496357439 -2.6293760356358155e-05 2.2996637864976438e-07 4.880491043603009e-05 -4.2437371324345887e-07 0.00021793379136836248 0.00013806022311813753 -0.0006466654149032483 -0.00010682971574084553 -0.0019353927121868498 0.00023968608899318443 -9.575836798549037e-05 0.0005637093957094656 -0.002536077867679555 -0.00013816713670803784 -0.0009200557812861773 -0.0010263055926229398 -0.0024740924891473986 -0.002036589438601711 -0.004105167440378599 0.0010275416071407948 -0.002788611129902333 -0.000872634550344583 0.0016721449873497434 0.00025454912311658547 6.987991786786111e-06 2.3473094658777545e-05 -1.1775452632962997e-06 -4.735294622264165e-05
age_sex -7.025741312030092e-06 -5.40066382242256e-07 -0.00010184892409059027 -0.0017003704963580073 0.00018543059619693448 3.1281601567605833e-06 -2.843879274868179e-08 -5.645101635986392e-06 5.105671150104022e-08 -3.350064948081807e-05 -6.832801581501072e-06 6.415969718453978e-05 1.4858126188413845e-05 0.00019825936011090903 -6.364074436268546e-05 4.4870631112385126e-05 -4.247933014336772e-05 0.0002597189108521084 2.7431351778605962e-05 0.0001156756823804188 5.1399501412710824e-05 0.00018518883932329877 0.00023965242224852366 0.0004364841398866974 -5.847089231165161e-05 0.00036903640884065447 0.0001135378961286008 -0.00014080667887588063 -1.0081849434353948e-05 -1.1282038562947472e-06 -3.127395706089445e-06 -6.098327309299144e-07 6.49169635823812e-06
age2 -5.0442729836786725e-06 1.1703159622069948e-08 -3.178003217316471e-06 -2.6293760356362983e-05 3.1281601567598545e-06 1.0212543270539522e-07 -9.565517232317183e-10 -1.0056256679836315e-07 9.437605815009254e-10 1.1736018910621943e-06 2.718676175809711e-06 5.933598081022028e-06 -2.420295849149805e-06 3.0484258087489867e-06 -1.4666837092344235e-06 5.431776431540595e-06 -8.410676821270377e-07 4.8835164566409485e-06 -3.167698560040843e-07 -1.2214197066476134e-06 4.0310305210553215e-06 -3.2914064210683194e-06 1.3848197349424223e-06 6.044738598334089e-06 -9.997416715435402e-07 7.154495383543574e-06 4.2626033097938e-06 -3.5807943775190117e-06 -8.883977947482922e-06 -3.387540470260547e-08 -5.165368198272792e-09 -5.775626971715704e-08 7.092604318221522e-08
age3 5.408421474879121e-08 -8.617114088479268e-11 2.883229396824981e-08 2.2996637864987034e-07 -2.843879274868188e-08 -9.56551723231836e-10 9.202352128214687e-12 9.43925132995317e-10 -9.095932119141149e-12 -1.0210125855999911e-08 -1.732983299966687e-08 -5.125312726654161e-08 2.3946622158238415e-08 -3.643671127712422e-08 1.2339683626947705e-08 -5.140705770441789e-08 9.607164934510381e-09 -4.9241130603880896e-08 -7.736196973206535e-09 -2.861133689303654e-09 -2.7712560551294223e-08 2.175774737649187e-08 -1.2797726988080571e-08 -5.01251699522941e-08 -7.292078457145348e-09 -7.739935734038674e-08 -3.582091109609234e-08 4.5576453812186666e-08 5.694551062326153e-08 3.1631200378308503e-10 3.79570084247103e-11 5.738879769866711e-10 -6.526591815068517e-10
age2_sex 4.3728631411233795e-07 1.3349353983984645e-08 3.1353628622794445e-06 4.8804910436061646e-05 -5.6451016359879145e-06 -1.0056256679841581e-07 9.439251329955925e-10 1.7933062939101498e-07 -1.6745920944760442e-09 1.127969244337133e-06 2.561223405160726e-07 -1.5175637763033513e-06 -1.3830681726310947e-07 -6.2858104459865415e-06 2.575160645424705e-06 -1.3590573162460084e-06 1.0293724839037035e-06 -8.0026798892873e-06 -1.3669497798862934e-06 -3.6952451260626332e-06 -6.137248556229789e-07 -3.923676689881602e-06 -8.030111839539321e-06 -1.2440223694394686e-05 -2.443387237180681e-07 -1.3545284337571847e-05 -3.577753269012179e-06 3.044647801513583e-06 -9.674236283741927e-07 3.7691376525660075e-08 1.0769370034235697e-07 1.3207948047863608e-08 -2.0718395885569578e-07
age3_sex -5.890010458994139e-09 -9.080359300534948e-11 -2.847834779210429e-08 -4.2437371324384247e-07 5.105671150106499e-08 9.437605815016396e-10 -9.09593211914583e-12 -1.6745920944763815e-09 1.6055123217217935e-11 -1.0447250190161346e-08 -2.827301266421337e-09 1.2617809945851266e-08 -4.808619610338555e-09 6.193613846232088e-08 -2.569853020276566e-08 9.917020987072476e-09 -1.0353981831433137e-08 7.483072351078472e-08 1.895519770651341e-08 3.841411532943812e-08 1.2277789821903435e-10 2.4119625359782707e-08 7.970057112543327e-08 1.011513842161967e-07 2.3312918129992262e-08 1.4230070422961545e-07 3.4951287609369096e-08 -1.860251049657527e-08 2.152187140968978e-08 -3.461830530792048e-10 -1.0453748190903305e-09 -3.27989538282317e-11 1.8765738948572666e-09
PC_3 -0.0006184065070466838 5.9148376088869635e-06 -5.0696406841044934e-05 0.00021793379136829835 -3.350064948080105e-05 1.1736018910620196e-06 -1.0210125855999483e-08 1.1279692443364265e-06 -1.044725019015349e-08 0.1809519312252336 -0.013025333391453354 0.007012584868547117 0.017520922903744983 -0.00298196900810233 0.013827391361193795 0.019606194392731098 -0.03998261381606468 -0.020654169306238177 -0.01672652096833642 0.02460706675988705 0.011625329029009004 0.04047060857801574 -0.011472490385463456 -0.08652771990152709 -0.019941317909085907 -0.012696096565656054 0.02714800569093533 -0.018049338623478163 0.05743092823669468 -7.502627703983862e-05 6.766369152129503e-05 -0.00019531046446766623 -0.00027103853966375306
