 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001680627919656512 -3.798001657211493e-06 0.0004032927214169713 0.0009741102620967313 -0.00010404643717390004 -1.2718672344556107e-05 1.2253843738146203e-07 3.3294371484760727e-06 -3.239782156515715e-08 -0.000929619566017065 0.00018236715373359376 -0.0006448605301264791 0.0009578250135420059 0.00032668031390658425 -0.00047523802483478696 -0.0006816263563097165 1.352644910200758e-05 -0.0006232079592966587 -0.0011333811823486457 -0.0006394383890140768 -0.00032460091896446895 -0.0006951907688409132 0.0009529503125772287 -0.0005118591475297658 -0.000624618121425743 -0.00023190225990452637 -0.00046734713455250353 0.0012233307385565444 0.002118627080588291 9.678290566239126e-07 -3.283638866798302e-06 1.4534697858457303e-05 -1.834051828265969e-07
yob -3.7980016572125293e-06 1.1258398628546144e-06 6.131626576662777e-07 7.838700716543315e-06 -9.541375466405887e-07 6.619690607110515e-09 -5.471493201361113e-11 2.451653593899786e-08 -1.818932978218878e-10 9.214695045057838e-06 0.00015929079158521892 4.183007513122567e-05 -0.00011260346619028701 3.362316260632835e-05 -8.954632577541096e-05 -2.843071719561283e-05 -5.0461051750955365e-05 0.00010453923276802538 -5.300539635936556e-07 -0.00010064460106465171 7.709968973886004e-05 -9.866594259828196e-05 -2.5640630952572665e-05 0.00010039758482421985 6.54884313677076e-05 6.005865753047002e-06 -1.623280905591095e-05 5.85290910462005e-05 -0.00015042296491518732 -5.9241107472165664e-08 3.859676925657213e-07 -8.357914739503536e-07 -1.1072147685474336e-07
age 0.0004032927214170337 6.131626576970817e-07 0.0005587210021345868 0.00643938724526765 -0.0005555264867875538 -1.4755335233765198e-05 1.214506974483324e-07 1.4687016316551243e-05 -1.209035419747469e-07 -0.0001675803739661384 -1.5514288037775005e-05 -0.0003755302758232778 -0.00022900792551190752 -0.0005444625697115528 0.0001911811532627559 -0.00023709512535856705 -0.00016914359736153905 1.4013188100357706e-05 0.00019203051364404138 -0.0008103620874072035 -0.00013567405350477994 0.00029281995267308207 0.00023012641973711454 -7.988886503109208e-06 0.0001544017981606307 -0.00015481317525371083 0.00015821903087059807 -0.0002473440270005916 0.0008281508054845055 -7.308165495003925e-07 9.441668871605836e-06 9.112156742155808e-06 -2.1246443511311996e-05
sex 0.0009741102621044054 7.838700716564611e-06 0.006439387245271121 0.12295147969549512 -0.01017983626485052 -0.0001645998975693816 1.320077041406565e-06 0.00026101627756091916 -2.099156100181511e-06 -0.00016060002945546967 0.000656755280893908 -0.003470175156657122 -0.002453408538416858 -0.011004068106551952 0.001989913352488895 -0.002133763644741251 0.002225957977068411 -7.318032077405162e-05 0.0023796742109163573 -0.00904919027210003 -0.0007330173075355862 0.0015067817546717485 0.0016371181444170737 -0.005873841003110368 -0.00045947496145648303 -0.0002183213328403964 0.002221245630258554 -0.0034423993547241577 0.0022254597738023607 -3.144479268432705e-05 0.0001682253267844784 4.8709164753871e-05 -0.0003314099145638921
age_sex -0.00010404643717468831 -9.541375466565873e-07 -0.000555526486788119 -0.010179836264853904 0.0008783603026456153 1.4670974137055971e-05 -1.207937764655606e-07 -2.3267218081468926e-05 1.9205618362177572e-07 2.0328549827614677e-05 -2.5841836011020213e-05 0.00028428650707047596 0.0001621757244690317 0.0009537360374266997 -0.00016815214520801128 0.000233347472366798 -0.0001657411527460088 6.570725698888118e-05 -0.00023559731345652545 0.0007586176362737637 -0.00011858027904844981 -7.353078896015072e-05 -6.602972315814414e-05 0.0005791535197929675 0.00019127077399303877 0.00025812843747185935 -5.748069022782414e-05 0.0002477247129767641 -0.00028076351950863127 1.8359319132881343e-06 -1.4691462805696065e-05 -4.447715554849256e-06 2.8121453961991473e-05
age2 -1.2718672344568262e-05 6.619690606921068e-09 -1.475533523376944e-05 -0.00016459989756934017 1.4670974137045578e-05 4.0151276915596046e-07 -3.385799819491583e-09 -3.9921226354917523e-07 3.3673862218484182e-09 4.62279905518745e-06 4.789009752784255e-06 1.0432093157562527e-05 1.2971170584639128e-06 1.7812507917039548e-05 -7.4208329534166375e-06 7.391327376051144e-06 2.3912621460367684e-06 2.7423940306948676e-06 -5.369695038747658e-06 1.8744729926155223e-05 1.47431848018267e-06 -8.068407593154288e-06 -7.218343100624223e-06 3.2859203793105728e-06 6.731557553332012e-07 7.282940274194789e-06 -3.151211210694535e-06 4.1912291398651295e-06 -2.4808859377796268e-05 7.334090115119483e-09 -2.2775827145900728e-07 -2.473185309042393e-07 5.221210567437872e-07
age3 1.2253843738157416e-07 -5.471493201151064e-11 1.2145069744839646e-07 1.3200770414066022e-06 -1.2079377646550734e-07 -3.385799819492333e-09 2.917258733359514e-11 3.367563755194304e-09 -2.9024749371898418e-11 -4.1204552573039534e-08 -3.687154217022338e-08 -8.470134632334387e-08 8.398521774330185e-09 -1.6029241890138954e-07 5.9095446782512e-08 -7.549051693558749e-08 -1.08094402767398e-08 -2.8260960872933545e-08 3.9121796553088995e-08 -1.595809457749986e-07 1.5235911532555068e-08 5.346184348757593e-08 6.259787945280155e-08 -2.516931499579978e-08 -3.591077439651922e-08 -8.579674802705979e-08 1.4487450542165795e-08 -5.344166427515066e-09 1.9665379769135746e-07 -1.3920251004057415e-12 1.7563839786975775e-09 1.9788636686347255e-09 -3.975351266923635e-09
age2_sex 3.3294371485016895e-06 2.4516535939307397e-08 1.4687016316572786e-05 0.0002610162775610975 -2.3267218081476532e-05 -3.992122635496286e-07 3.367563755197196e-09 6.341367352353878e-07 -5.3619723374094175e-09 -7.273234911038724e-07 6.669757204508156e-08 -6.7239154196938464e-06 -2.84807952195114e-06 -2.589157525475457e-05 4.536276272118484e-06 -6.72320122821501e-06 3.969265233497058e-06 -2.765634666357932e-06 6.483967028466641e-06 -2.003879989281127e-05 7.471120808962429e-06 1.7783290918816177e-06 -3.906646580195163e-07 -1.5247404557765673e-05 -9.527048943971877e-06 -1.2729719123064693e-05 -1.0312709136607247e-06 -6.258249848960245e-06 8.395712308233014e-06 -3.5448141616453555e-08 3.956100412359152e-07 1.0355867814718471e-07 -7.180905301529357e-07
age3_sex -3.239782156538952e-08 -1.8189329782352924e-10 -1.2090354197497228e-07 -2.0991561001836577e-06 1.9205618362189658e-07 3.367386221853447e-09 -2.9024749371932904e-11 -5.3619723374109585e-09 4.632545760582717e-11 8.121574043448879e-09 5.00573316616215e-09 5.2180185957977764e-08 7.78517275424849e-09 2.2232600184206418e-07 -3.616530381494203e-08 5.828929886430172e-08 -3.3971587431093467e-08 2.897724639715169e-08 -5.312983874852059e-08 1.7371945185209592e-07 -9.31581612441168e-08 -2.0041116203924123e-08 1.853788931734988e-08 1.1053041809650666e-07 1.205227861200431e-07 1.5094009720825044e-07 2.6458180034767522e-08 5.262678770771305e-08 -6.70169012685091e-08 2.225012684123372e-10 -3.303153293858692e-09 -7.110211379769801e-10 5.677216437254409e-09
PC_3 -0.0009296195660169785 9.214695045056416e-06 -0.0001675803739661084 -0.000160600029455307 2.0328549827542883e-05 4.622799055185592e-06 -4.120455257301683e-08 -7.273234911005336e-07 8.12157404341041e-09 0.246127392462591 -0.01663276878699434 0.005658757952756012 0.019091491503309382 -0.006716889614254201 0.023579992229457437 0.023361217907880812 -0.06032131297086536 -0.031044930641790106 -0.024419585464525252 0.03611534781679276 0.014596736547547371 0.0557639724149454 -0.013816365848232693 -0.1201396524781268 -0.03092238651736205 -0.010128316476135922 0.0470248878903901 -0.022404923325229736 0.08462666704193375 -0.00012062310260932742 6.64380177414942e-05 -0.00017986115541070432 -0.00039109171362224494
