 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004699763560741353 9.179512271189094e-07 3.994787777861175e-07 5.089910075923933e-07 1.2259225320277577e-06 -2.0019077368453422e-06 3.423501192523705e-07 1.5625022098474346e-06 -3.9927504468259016e-07 1.7527654708822874e-06 -6.202061904308175e-08 8.163859776454675e-07 -2.0995229284494523e-06 1.435825246960721e-06 -1.890212467980699e-06 -1.807152154095992e-06 -7.669681715547855e-07 3.0758917031736924e-07 -2.1077617823349495e-07 1.8697984880769562e-06 1.0993131049729765e-06 5.677410274068096e-06 4.519628096306324e-05 -9.487886831530396e-05 2.201287316243408e-06
PC1 9.179512271189093e-07 1.6485819053704523e-06 -1.211624240752278e-06 -1.958879710242737e-07 -5.644555445663759e-08 -1.8961638018848333e-07 2.492763173568445e-08 1.5543624968161934e-08 4.436157246434401e-08 -9.331344500274504e-10 1.1497009807897373e-08 -1.0355431842617645e-07 4.5439980271352686e-07 -4.0055187838060414e-08 -2.435209884074396e-07 -3.770649567463313e-07 -3.691379566151736e-07 8.298612190489501e-08 -5.389891634793719e-09 1.0509314527837526e-07 -6.840133566613505e-09 1.4722532510634834e-06 -1.848313618145507e-07 5.127717912856245e-06 2.5898311328090283e-06
PC2 3.99478777786119e-07 -1.2116242407522784e-06 3.236030538497526e-05 4.820126414175427e-07 1.0207325156523167e-06 -6.56837333050212e-07 -2.1111299391079446e-07 -1.846275482446454e-07 8.346345735937052e-07 -2.0275525941509562e-07 1.8825763115768276e-07 -3.392115191615796e-08 -3.983273925964401e-07 2.1729904939221698e-07 -1.8029957834481163e-07 1.4130044977689562e-07 -1.3597519785567157e-07 3.4841490524210487e-07 -1.1244890810767885e-07 -2.3717802230991594e-07 -1.5386583004826944e-07 2.9131053355374753e-07 2.4748228126056486e-06 -5.731844083639522e-06 3.7162819589543803e-06
PC3 5.089910075923933e-07 -1.9588797102427373e-07 4.820126414175425e-07 3.219560484473925e-06 2.7006376022109864e-08 8.144633972560786e-07 1.8756766991611345e-08 2.8087151333586697e-07 -1.4287613775496487e-07 -6.907747955531647e-07 1.47358117619722e-07 2.538708228758643e-07 4.4605827859843543e-08 -2.933775610968332e-07 1.4187315079430356e-07 -1.6486859973931896e-07 -1.514061457231366e-08 -1.6170243706146238e-07 -1.992982033088377e-07 2.4644750066926103e-07 8.473564257918344e-08 -2.1035159557492504e-06 1.855128409602016e-06 -3.168907265737729e-06 -4.964128644822921e-06
PC4 1.2259225320277579e-06 -5.6445554456637505e-08 1.0207325156523163e-06 2.700637602210985e-08 6.071578566407198e-06 1.1906451157743583e-06 -1.2751373433758125e-07 9.544121402472662e-08 -5.848317362346548e-07 4.2961500693484876e-07 1.4852360538939008e-07 2.2636612958945126e-07 -5.519961268570143e-07 -1.3204336668640796e-07 -1.0893667817049404e-07 -4.4520300776762075e-08 1.5700100450958149e-07 -7.514281807108874e-08 -1.9847467216497776e-07 -9.441669879177121e-08 -1.741625137068492e-08 2.4954408770633524e-06 -3.5499012938263064e-07 2.056234376663116e-06 -3.154022675016012e-07
PC5 -2.001907736845343e-06 -1.8961638018848346e-07 -6.568373330502122e-07 8.14463397256079e-07 1.1906451157743594e-06 1.1148472423980087e-05 3.1647352740790365e-07 7.853743347957185e-07 -3.6835770768539793e-07 -3.168358744814816e-07 -2.3188201905680608e-07 -6.883113328683327e-07 4.281540384031248e-07 -8.475233843148066e-07 4.001170002251919e-07 -6.695208460628815e-08 -5.949315499754676e-08 4.730171915987063e-07 -2.1807992980968503e-07 1.1035368394882231e-07 -5.109787821891225e-08 -1.7994851721902147e-06 1.142086816604588e-06 7.297628141588227e-07 -3.3768599166633095e-06
PC6 3.4235011925237246e-07 2.492763173568454e-08 -2.111129939107947e-07 1.8756766991611643e-08 -1.2751373433758122e-07 3.1647352740790376e-07 1.0506797748284668e-05 3.263838805508013e-08 6.341944568645028e-08 2.3580774303804275e-07 1.0474531896957759e-07 -3.0384610991759045e-07 -5.367217859597341e-08 -2.5141564411682933e-07 -1.1304238661267604e-07 6.351813309940664e-09 -1.3188012142041194e-07 3.6860625701539455e-07 -2.8334092845687033e-07 -4.955028390122001e-08 -2.398114598965597e-07 1.0439278402978043e-06 -2.385604041553007e-06 7.898808505125218e-06 -1.7064271657038304e-06
PC7 1.5625022098474327e-06 1.554362496816196e-08 -1.84627548244646e-07 2.808715133358671e-07 9.544121402472681e-08 7.853743347957181e-07 3.2638388055079994e-08 8.569814371932366e-06 3.3482864709821125e-07 -2.5070427305465345e-07 -1.352380828458745e-07 6.289616569975742e-07 8.742128753770153e-08 5.195966583408616e-07 -1.6441640444333378e-07 -2.485686548391557e-07 -2.816733979343402e-07 -1.689233716018764e-07 1.713789189534046e-07 5.28740674064711e-08 -1.4717267327886098e-07 3.5690154587323233e-07 2.3516282218682078e-06 -4.625801334941167e-06 -2.13214579920223e-06
PC8 -3.9927504468258995e-07 4.436157246434402e-08 8.346345735937045e-07 -1.4287613775496497e-07 -5.848317362346552e-07 -3.6835770768539793e-07 6.341944568645034e-08 3.348286470982112e-07 9.144069540133201e-06 2.709731152989018e-07 8.79041510939797e-08 -5.62306884756288e-07 2.985899342506401e-08 1.130571830854296e-07 -1.4411895321426843e-08 -1.878520652017409e-07 1.4764981564126307e-07 7.085032687604723e-08 -2.3953263902236397e-07 -2.5148227633123813e-07 2.713014760326858e-07 1.9862995365125167e-06 -2.15022995092712e-06 2.956697153626345e-06 -2.545711868730987e-06
PC9 1.752765470882288e-06 -9.33134450027359e-10 -2.0275525941509596e-07 -6.907747955531646e-07 4.2961500693484876e-07 -3.1683587448148157e-07 2.3580774303804312e-07 -2.507042730546535e-07 2.709731152989018e-07 8.239977129675433e-06 -2.8638210184577484e-07 -1.1315651930015047e-07 -1.3473454261336234e-07 -1.894173059998001e-07 -3.202174918678771e-07 3.193069365580344e-08 2.162450103911523e-07 1.9552370748808454e-07 -4.2046747645748817e-07 -2.0169696075070822e-07 -2.8762652276504447e-07 -1.2207467358999838e-06 2.8168902012649333e-06 -5.471147752578451e-06 2.6930579471619134e-06
PC10 -6.20206190430822e-08 1.149700980789745e-08 1.8825763115768268e-07 1.4735811761972214e-07 1.4852360538938995e-07 -2.3188201905680613e-07 1.0474531896957762e-07 -1.3523808284587451e-07 8.790415109397984e-08 -2.863821018457749e-07 8.442443074306734e-06 -2.6892079202784633e-07 9.984975361599418e-08 -2.3491125752374706e-07 -1.379119123912314e-07 2.1077452651364126e-07 -7.78687752446683e-08 -1.613694755025327e-07 2.020113315389534e-07 3.08829901245048e-07 -4.1403445583721734e-08 1.0274326768675928e-06 -2.878807325698781e-06 9.286379827951678e-08 4.093515978028449e-06
PC11 8.163859776454685e-07 -1.0355431842617645e-07 -3.392115191615792e-08 2.538708228758643e-07 2.2636612958945112e-07 -6.883113328683335e-07 -3.0384610991759056e-07 6.289616569975741e-07 -5.623068847562883e-07 -1.1315651930015065e-07 -2.689207920278462e-07 7.895543943860638e-06 -1.5724044346417492e-07 -5.597116906831412e-08 -1.5776261333468673e-07 1.329867904624642e-07 -7.466945781979784e-09 1.633118822751061e-07 -1.5961598892706742e-08 1.7769670054364383e-07 3.2586804365093544e-07 -1.2334287835051413e-06 1.3418062687564884e-06 -9.499938427565857e-07 1.0520447845925566e-06
PC12 -2.0995229284494536e-06 4.5439980271352665e-07 -3.9832739259643995e-07 4.460582785984348e-08 -5.51996126857014e-07 4.281540384031251e-07 -5.367217859597345e-08 8.742128753770162e-08 2.985899342506392e-08 -1.3473454261336245e-07 9.984975361599411e-08 -1.5724044346417487e-07 7.435784225868085e-06 1.0242685712986564e-07 -3.3055888174559063e-08 -3.937102689439827e-07 -1.8175247527806136e-07 9.029541881402813e-08 -1.1524911533453197e-07 1.0462845114113922e-07 -8.269161434442088e-08 1.0318497640687938e-06 -1.0992246191026306e-06 4.276901141324964e-07 8.893193115502969e-07
