 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00040774789164397255 5.108570124311144e-07 -3.0625298980700883e-06 -8.238351781620321e-07 8.314948715870785e-07 -3.7266866373898324e-07 1.7988330032365169e-07 1.6643312209306345e-06 8.765600611024645e-07 2.7714374954146285e-07 -4.117812829107409e-07 1.7054303393645012e-07 -3.89048505552977e-07 8.235774116162606e-07 2.771501642240143e-07 -8.828599677906889e-07 -4.261957953012223e-07 -4.27260489030131e-07 6.582892545765577e-07 1.1146260636779905e-06 4.728092285510347e-07 3.820625281480528e-06 2.6238319852717312e-05 -8.018367664050245e-05 2.780965307438146e-05
PC1 5.108570124311143e-07 1.4504797937806446e-06 -1.0610463586241827e-06 -4.310968165637645e-08 -5.9180996947377285e-08 -2.0790910882823507e-07 2.9417199662898015e-08 1.4852554862920545e-07 1.5182565534777102e-07 -7.287774408344971e-08 1.3983422703446454e-07 -9.034400033715985e-08 3.449074976292593e-07 -9.970232535528548e-08 -1.3315539472956385e-07 -3.098039207375986e-07 -2.2690643777604127e-07 -2.537245816863828e-11 -2.3027148867913427e-08 8.817509098059661e-08 2.472507167049115e-08 2.323103446939317e-06 -2.7633284295689757e-06 5.775534629728848e-06 2.703363796038469e-06
PC2 -3.0625298980700917e-06 -1.0610463586241827e-06 2.7810945311034965e-05 4.569883603612239e-07 9.51994873849269e-07 -1.568116755201662e-07 -6.272314330204537e-08 -1.7640358598349347e-07 2.7434995818082097e-07 4.862946415654418e-09 -2.7204766900465323e-08 -8.34932908105177e-08 -2.0726683230570814e-07 2.722037035256994e-07 -3.436123950463957e-07 3.1034052784802447e-07 -8.00373746641402e-08 6.580895458520307e-07 6.489821671584215e-08 -2.8455344789819035e-07 1.0619263112642425e-07 -9.766845107121269e-07 -6.995854370917681e-07 7.204372033263411e-06 -1.0553260726765845e-06
PC3 -8.238351781620318e-07 -4.3109681656376526e-08 4.569883603612239e-07 2.9216146200867343e-06 3.026051726750837e-08 5.408237677395071e-07 -4.995038347150387e-09 9.356018446955513e-08 -1.1869521663338384e-07 -4.765416051125124e-07 1.8353173731245507e-08 1.7747275252397447e-07 1.0503686840314962e-07 -4.0874166679070325e-07 -5.858738624014593e-08 -8.757835177758115e-10 1.2677526099637363e-08 -1.3013152748430712e-07 -3.0084645413634726e-07 1.9096559931345443e-07 5.008600673826807e-08 -1.7070990514233189e-06 -4.7105301830657067e-07 -2.1965188764080483e-06 -2.7074154930358044e-06
PC4 8.314948715870776e-07 -5.918099694737729e-08 9.519948738492696e-07 3.02605172675084e-08 5.058620649752244e-06 1.0592977204291833e-06 -3.310675406976921e-07 7.432403193655383e-08 -7.882709017756017e-07 1.6774704677998098e-07 1.7652554769788995e-07 -2.290989290532358e-08 -4.1350673532863826e-07 -1.9619432571439222e-07 -6.764117485750417e-08 -3.00466589745503e-08 6.538270791059955e-08 1.0979244832848339e-07 -1.6158301959951477e-07 -1.2521757167050528e-07 1.939608515869557e-08 1.4593404688860394e-06 9.516922654526893e-08 1.257901465386366e-06 5.385366480287698e-07
PC5 -3.7266866373898175e-07 -2.0790910882823494e-07 -1.5681167552016645e-07 5.408237677395072e-07 1.059297720429183e-06 9.219326911327862e-06 1.4902488441015387e-07 7.834613636923993e-07 -4.7040061299101587e-07 -1.679734869619765e-07 -2.2218599094242463e-07 -6.316781861787107e-07 3.3992608067556745e-07 -5.311919077294562e-07 2.4441164683132376e-07 -3.531454523725943e-08 -1.1277588870395182e-07 4.064726841219037e-07 -1.2422546838608314e-07 2.953367176177175e-07 1.0431816742933517e-07 3.993391194402776e-07 -6.752751392601048e-07 4.880195145945621e-06 -6.726597120620156e-06
PC6 1.7988330032365198e-07 2.941719966289805e-08 -6.272314330204547e-08 -4.995038347150361e-09 -3.310675406976921e-07 1.4902488441015382e-07 9.030225970179061e-06 2.6450070456905938e-08 9.724512658691313e-08 -1.9177943817398213e-09 3.2135930031545494e-08 -1.4874766461715377e-07 1.255655996182686e-07 -2.6184317341539194e-07 -3.712285986144767e-08 2.302341183742556e-08 -9.494003195622216e-09 2.8342925499247024e-07 -1.0752013446903135e-07 -1.8530535060266758e-08 -2.2742661890571023e-07 1.3337277293907818e-06 -3.866320826892248e-06 1.5075511614031673e-06 2.8765070098728825e-06
PC7 1.6643312209306339e-06 1.4852554862920547e-07 -1.7640358598349297e-07 9.356018446955507e-08 7.432403193655375e-08 7.83461363692399e-07 2.6450070456906034e-08 7.3848792234501615e-06 4.025402853865083e-07 -1.565177746671976e-07 -9.972486078831966e-08 5.736452591701911e-07 9.700971401883277e-08 3.01933003123829e-07 -2.6876625035765506e-08 -3.45206699555228e-07 4.944786765794946e-09 -2.2608889375472833e-08 4.943048767632972e-08 3.168884314275401e-09 -1.5286996421190392e-07 1.2815234121552869e-07 -5.648927229459128e-07 4.6191516829913975e-06 -3.183190925765363e-06
PC8 8.765600611024647e-07 1.5182565534777105e-07 2.74349958180821e-07 -1.1869521663338386e-07 -7.882709017756022e-07 -4.704006129910164e-07 9.724512658691321e-08 4.025402853865083e-07 8.005313404732037e-06 1.4625189567569911e-07 1.966630686454626e-07 -2.371844520389292e-07 2.4388344482750385e-07 -4.282078139834407e-09 -5.055884900375037e-08 -1.9918095890177827e-07 9.274450134528256e-08 9.498296681348198e-08 -1.3349863728602813e-07 -2.369655610873613e-07 1.6201151555755043e-07 -1.95199920737507e-07 8.738552146758177e-07 -1.1206992882838468e-06 1.0521872691688517e-06
PC9 2.7714374954146237e-07 -7.287774408344964e-08 4.862946415654559e-09 -4.765416051125125e-07 1.6774704677998082e-07 -1.6797348696197665e-07 -1.9177943817399396e-09 -1.5651777466719745e-07 1.4625189567569927e-07 7.221469486176713e-06 -7.024457526703755e-08 -1.7273467947600368e-07 -1.4457520561753581e-07 -5.0282190977792334e-09 -2.5948524210069914e-07 1.5911468685993832e-07 3.125970225308394e-07 2.8238356724806137e-07 -1.8563207466553164e-07 -1.8251789654710233e-07 -2.27038921868024e-07 -9.13466665456146e-07 4.306085849228741e-08 1.194201230953008e-07 6.112401743466114e-07
