(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.00841214619398971 -5.32267312962074 -1.31081858406412 1.30108711214715 10.5924994620657 -5.27082683937199 0.000256588295312281 -4.50432342795258e-05 -0.000201403691535589 0.000104503776084551 -0.000273952374754025 0.000139206121123748 5.95044804703208e-05 -0.000207084576625332 -4.47259783831883e-06 9.61283269757951e-06 -0.000148916328796302 -0.000150423403382848 6.94925579267563e-06 -3.97077673901706e-05 -0.000168526908155171 -7.05938966581636e-05 7.67024703927583e-05 2.26997218961616e-06 0.000131748279729971 8.28747000710655e-05 1.62936034533239e-05 0.000168743697289072 -0.000373508769850166 0.000111792708214198
covarSEX -5.32267312962074 1171506.2905337 20763.2856306776 -20657.4603699917 -2333012.61707897 1161729.72023655 -0.595300701201884 0.605812236362015 -0.067189552613894 0.221855626724943 -1.22813614865489 0.709844132263769 0.90311028038105 -0.700547327435561 0.141897252286752 0.323116076018895 0.761344311432661 -0.360250767984937 0.484792503104593 -0.317353931230007 0.356955625427438 -1.67213984794577 -0.458687755264857 -1.34718185466794 -0.351275209396975 0.250948540152586 0.960074951919568 1.40310033147264 1.34461320530836 -3.32492680332861
covarYOB -1.31081858406412 20763.2856306776 720.598192059813 -716.923194737392 -41346.4496471329 20587.1328594204 -0.0256344947785507 0.0171496541663596 0.0315553872887333 -0.0283564851828161 0.0289953289169736 0.00850058829879532 -0.00151090928369516 0.0264124920328053 0.00565683315942573 -0.0036276843325281 0.051007449298097 0.0211583895165366 0.00713198453826215 0.00963605881459549 0.00400215034389749 -0.0457636428659485 -0.014816880140842 -0.0195211314132503 -0.0122943742877246 -0.0167140316665514 0.00359361219635678 0.0216301613514783 0.06855871560738 -0.107664035608483
covarYOBsq 1.30108711214715 -20657.4603699917 -716.923194737392 713.27608031814 41136.2339108534 -20482.719743332 0.0252021844781072 -0.016849368849134 -0.0311214830609885 0.0283175750750608 -0.0287051762353245 -0.00860991203817329 0.00166547228735808 -0.0262109238935399 -0.00553801287994715 0.0036799598540959 -0.0506913728041882 -0.0210871403692714 -0.00690875772211477 -0.00970079189325715 -0.00375912667861193 0.0456472324592562 0.0146282109089569 0.0194069419287412 0.0121310070977373 0.0167003235791146 -0.00347136844862139 -0.0214374503847368 -0.0685969752863608 0.107186682172237
covarSEX_YOB 10.5924994620657 -2333012.61707897 -41346.4496471329 41136.2339108534 4646171.54463357 -2313603.5137072 1.18106672839054 -1.20402861313696 0.145890529730512 -0.439217870318731 2.4529511489511 -1.41496260813008 -1.78156344812416 1.39058152532616 -0.28033230441607 -0.641303348857317 -1.51924281667474 0.720683492245715 -0.955942357736399 0.632370161711826 -0.706551128465678 3.32331267315253 0.909355396051043 2.68310100472238 0.69839149059142 -0.500700691743991 -1.91161869340586 -2.79394924872778 -2.68041980182867 6.62155556508384
covarSEX_YOBsq -5.27082683937199 1161729.72023655 20587.1328594204 -20482.719743332 -2313603.5137072 1152095.03164861 -0.585956791735518 0.598323419498092 -0.0786607865293999 0.217437498016592 -1.2250791163363 0.705284979036161 0.878733282745593 -0.690176023645521 0.138458644174315 0.318246277313218 0.758092483789096 -0.360491732970521 0.471283564348383 -0.315079773189978 0.349696879807951 -1.65148973968788 -0.45071689682054 -1.33612993004013 -0.347171109133802 0.249746819764773 0.951684429800526 1.39123757097074 1.33591915429127 -3.29727674762872
covarPC1 0.000256588295312281 -0.595300701201884 -0.0256344947785507 0.0252021844781072 1.18106672839054 -0.585956791735518 0.00276685438380793 -0.000445431201536194 -0.000169899964562587 -7.58848765326303e-05 -0.000145264351575633 2.26781812081329e-05 9.60504620756227e-06 2.84575860787235e-05 2.74958043429662e-06 -9.47212689728866e-06 -7.70034033265298e-05 0.000345393031955467 -4.02339617783567e-05 -0.000198829999432035 -0.000319616010969689 -0.000300787462268362 8.22428700051332e-05 -7.04953291930258e-06 9.03694091568595e-05 -1.95578750399764e-05 0.000146887701953062 -7.38428134544996e-05 0.00049839500552316 0.000273722068664418
covarPC2 -4.50432342795258e-05 0.605812236362015 0.0171496541663596 -0.016849368849134 -1.20402861313696 0.598323419498092 -0.000445431201536194 0.00232907507197067 0.000130760894773401 0.000206772465486935 -9.88050749450417e-05 -4.24503675868065e-05 -3.11625103308119e-05 0.000127274248291171 -2.86625989456262e-05 2.09049264309735e-05 -3.82483062231506e-06 -6.77143227984203e-05 3.05418001842808e-05 -3.17173866845216e-05 1.29633795394494e-05 -1.82764815228667e-05 4.74961126882326e-05 -2.83576100694133e-05 -5.65182368025575e-05 -2.42618729086437e-05 2.37694567411408e-05 7.32764115488283e-05 -0.000134637210730495 4.36612125281699e-05
covarPC3 -0.000201403691535589 -0.067189552613894 0.0315553872887333 -0.0311214830609885 0.145890529730512 -0.0786607865293999 -0.000169899964562587 0.000130760894773401 0.00245688418635568 3.44335657265231e-05 0.000395134925146292 9.13959592197845e-06 0.000143635723707086 -5.01572499180825e-05 -0.000326565230747607 7.78993988776471e-05 0.000133715831504669 1.72152078639517e-05 -0.000150169068838616 4.98005797098234e-05 -6.95330046255805e-05 5.87583924395982e-06 -0.000106672343434711 -0.000115551786662701 0.000131650031652825 4.25288923478293e-05 -0.000146406160277407 0.000133446268721699 -0.00018807474446093 -0.000333171376084475
covarPC4 0.000104503776084551 0.221855626724943 -0.0283564851828161 0.0283175750750608 -0.439217870318731 0.217437498016592 -7.58848765326303e-05 0.000206772465486935 3.44335657265231e-05 0.00275293398206074 0.000463623466679821 -4.17124377621479e-05 4.20194643703124e-05 -0.000225159884944735 0.00015488259112068 5.50553125323198e-05 8.79554959160603e-05 -0.000214885290125417 -5.58200061400917e-05 -5.46620336489269e-05 -2.26296390913079e-05 6.5401354694096e-05 -2.12787634421553e-05 -9.83234592955301e-05 -3.9928979345587e-05 6.69912668621025e-07 0.000134731071511559 -3.39382951081902e-05 8.20140621561539e-05 -6.05564279505586e-06
