 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006429849813313642 1.145486381624984e-06 4.060337580175932e-07 3.355176446119209e-07 1.5469104007788267e-06 -1.4898028033304178e-06 1.196262413755346e-06 1.0163885384418825e-06 1.5661630969993918e-06 1.4683513700241555e-06 4.2191116735772334e-07 2.658819088669793e-06 -2.7779533860842955e-06 1.6830072046004707e-06 -1.8408932779752565e-06 -2.32125181859049e-06 -2.2594027536307927e-06 -9.378042806140151e-07 -6.767844055972598e-07 2.520083319177469e-06 1.5228241730077453e-07 3.748839954005748e-06 2.9484082365407085e-05 0.00010035417937630104 -0.00011744721825984122 2.523213631929151e-05 -0.00022699165727081247 6.31792598834889e-05
PC1 1.1454863816249834e-06 2.286521019130998e-06 -1.645413374273157e-06 -2.928105514026051e-07 1.8140074780058557e-09 -3.6389802279126276e-07 6.775485416208858e-08 1.1630728221078919e-07 6.399882593946344e-08 -1.1161536461655283e-07 1.011981139678546e-07 -1.7896020203479105e-08 5.945367990216441e-07 -1.9475797318123205e-07 -3.1087341189203085e-07 -5.567107989257369e-07 -4.965853469368212e-07 2.0012366597049785e-07 -7.195819434929484e-08 1.8342616006691257e-07 -1.462508729311914e-08 1.1045503309533561e-06 -1.3747120696622372e-06 -3.5873344888391218e-06 6.9711782179096045e-06 6.1238273503968324e-06 1.0783684630214547e-05 1.3552617541391761e-06
PC2 4.0603375801759734e-07 -1.6454133742731577e-06 4.466728822889265e-05 8.27869592617486e-07 1.2921373291253017e-06 -5.14339534980395e-07 -1.0436698076350697e-07 -2.056050862833792e-07 1.035448189932176e-06 -2.553001756947423e-07 3.6703127060965315e-07 -4.790527359179803e-07 -6.719894261536014e-07 5.564207956049555e-07 -8.683358462247039e-07 3.3120685221244267e-07 9.685704547815213e-09 7.614975981994804e-07 3.440317090421716e-07 -3.719312316156429e-07 -2.547699534233168e-07 -1.8791821362521913e-06 8.11394567123795e-06 4.15695826409754e-07 -1.6108320734224433e-05 7.478788859967917e-06 1.5497478259767226e-05 -1.0383122457005184e-06
PC3 3.355176446119242e-07 -2.928105514026051e-07 8.278695926174862e-07 4.393003697763399e-06 4.2556217723125573e-08 1.0083077889541513e-06 -1.063820448707586e-08 3.897953591607464e-07 -2.1390873147543085e-07 -8.537982986922599e-07 1.0645658771614478e-07 2.755443640353761e-07 -1.912357219332343e-08 -4.819411469898883e-07 6.616890560176173e-08 -1.0358493183935719e-07 1.508655767960903e-07 -3.347145834688773e-07 -3.9064829895387375e-07 3.3305525211808865e-07 6.667864402320753e-08 -5.614005469416658e-07 1.1355159764752171e-06 -3.683848582213002e-06 -5.412979567262577e-06 -5.746484903203435e-06 -6.881883178909528e-06 1.2967813299778588e-06
PC4 1.5469104007788286e-06 1.814007478005843e-09 1.2921373291253006e-06 4.2556217723125587e-08 7.940826783960007e-06 1.4610108168518732e-06 -3.3070943510519386e-07 1.4811933241379186e-07 -1.0982549937878366e-06 4.0710880660692484e-07 2.3313205758976368e-07 1.824219308258864e-07 -8.237870976847807e-07 -4.7678120017944406e-07 -1.1281794235761265e-07 -8.339129349000284e-08 4.722003275841299e-08 1.6297665071815268e-09 -4.02216695930181e-07 -1.602204833527909e-07 1.4882025527302162e-07 1.4905782134983104e-06 -2.0855882421214297e-06 -1.2988616308889305e-06 3.5449602021922746e-06 1.2160020321006964e-06 5.849150118528576e-06 2.966563795231274e-06
PC5 -1.4898028033304187e-06 -3.6389802279126286e-07 -5.143395349803956e-07 1.0083077889541515e-06 1.4610108168518743e-06 1.4826391979485525e-05 3.497561348109085e-07 1.0144200820426665e-06 -6.861113559161102e-07 -3.37194713273662e-07 -2.2603035995074684e-07 -1.0352729525992083e-06 4.6885251853828303e-07 -9.013102191273426e-07 5.365134555672677e-07 -1.3752604869107187e-07 -1.8249790778459474e-07 6.451115136995386e-07 -2.730797667087031e-07 2.0636579841975712e-07 5.326689124480322e-08 -1.4802622711348177e-06 3.7227823574269114e-06 1.417723768151446e-06 -4.647130486505322e-06 -3.216647580291218e-06 5.830664638909938e-06 -1.1567448287507473e-05
PC6 1.196262413755346e-06 6.775485416208864e-08 -1.0436698076350685e-07 -1.0638204487076123e-08 -3.3070943510519396e-07 3.4975613481090835e-07 1.4050405369079974e-05 -4.383438292258518e-08 3.639088941946032e-07 1.629879843104269e-07 8.932321400139594e-08 -4.035442131620493e-07 1.8539239654823755e-07 -3.42487845939076e-07 -1.8361270311557783e-07 9.28226694560333e-08 -8.72782859448155e-08 2.485630206533349e-07 -4.1206792765649506e-07 -1.8587640993220292e-07 -4.462979382035287e-07 2.6726622644844704e-06 -8.11828027784375e-06 -3.1888301327673347e-06 1.3974567099707861e-05 -2.127631995363037e-07 -3.1037586267050057e-06 3.7662582127898695e-06
PC7 1.0163885384418817e-06 1.1630728221078927e-07 -2.0560508628337936e-07 3.897953591607465e-07 1.481193324137921e-07 1.0144200820426663e-06 -4.383438292258537e-08 1.1703414538435323e-05 7.272904449632124e-07 -2.442001598811423e-07 -1.6822006434320108e-07 1.0868457123486217e-06 1.4047174908770016e-07 4.5013740884420333e-07 -1.1795428221780391e-07 -4.1669985985786267e-07 -2.8703146553889254e-07 -1.1468163867416412e-07 1.5187434231731633e-07 4.154835858702782e-08 -2.375429450219135e-07 1.8073118492079287e-06 4.091022535022045e-06 8.994153034150663e-08 -7.5621089576259906e-06 -3.997745971054768e-06 5.091818677387366e-06 -9.060851415293504e-06
PC8 1.566163096999391e-06 6.399882593946332e-08 1.0354481899321766e-06 -2.139087314754308e-07 -1.0982549937878364e-06 -6.861113559161098e-07 3.6390889419460285e-07 7.27290444963212e-07 1.2544749407837487e-05 3.217882487181377e-07 7.321760656464365e-08 -7.319855933986663e-07 1.4614798725037598e-07 2.4611543926210727e-08 -1.1634379707595058e-07 -5.004084077292968e-07 1.969796358322965e-08 1.0556121803928762e-07 -4.549968314067348e-07 -3.2537518253225863e-07 2.841550275326489e-07 2.6782180770122416e-06 -1.765494386639814e-06 2.380308116243398e-07 9.757782080169053e-07 -2.983169251380067e-06 -2.9817745590441653e-06 4.125264422565733e-06
PC9 1.4683513700241536e-06 -1.1161536461655278e-07 -2.5530017569474216e-07 -8.5379829869226e-07 4.0710880660692495e-07 -3.3719471327366217e-07 1.629879843104267e-07 -2.442001598811424e-07 3.217882487181379e-07 1.1071639331872309e-05 -3.601461667250684e-07 6.858316991242379e-08 -4.5175192921717974e-07 -2.969683347358818e-08 -7.554176760867369e-07 2.8374331079592696e-07 5.328331884364857e-07 5.730125293086404e-07 -2.3206646133925288e-07 -1.3027430060557736e-07 -5.45638219441465e-07 -2.1191000448603355e-06 4.668985990568896e-06 -6.880430879990343e-07 -1.0539272465917972e-05 2.6945010720929583e-06 1.0758975820484733e-07 1.9864565858172465e-06
