 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0006697114001726191 -1.5248706586229797e-07 -1.4597286231451627e-06 9.72160158369302e-07 1.5924136150893712e-06 -4.911832162436697e-06 4.193550211372582e-06 2.353425711910375e-06 5.184628453379396e-07 1.8041559101820453e-06 -6.597335769127243e-07 5.268876340658321e-06 -3.6982931257301e-06 3.373187921070898e-06 -3.216294112725855e-06 -2.343794985330363e-06 2.1149896199938892e-07 1.918598479376107e-06 1.8092910531945019e-06 4.080009595364857e-06 -1.1864103911814945e-06 -2.1633145761338486e-06 0.0001029663563519321 -0.00017808790237893766 -1.1894018876336507e-05
PC1 -1.524870658622971e-07 2.514366328676322e-06 -2.2041706496992364e-06 -2.5901502831104703e-07 -2.2408505901459844e-07 -3.769885337961261e-07 4.7834909208710816e-08 -2.462585279968364e-07 -2.2483061002150253e-08 -3.3902564694487034e-08 1.3395534180753424e-07 -2.667948667498779e-07 8.251380810601035e-07 8.030373882916935e-09 -4.919566847149565e-07 -7.068018405506946e-07 -7.465070554155122e-07 1.7234189970833853e-07 -1.0123529861098873e-07 1.6974388248870636e-07 -2.1277183727062418e-08 3.1979394976786677e-06 -2.6516968618613363e-06 9.97883516101731e-06 5.059535591869278e-06
PC2 -1.4597286231451647e-06 -2.2041706496992364e-06 5.850193435714333e-05 1.1520122772534375e-06 2.190795954535109e-06 -6.426548496988047e-07 1.0625899549458853e-07 -1.8709136939299365e-07 1.0311109591531614e-06 -2.1103641082475886e-07 5.363001756814722e-07 4.347740325652698e-07 -7.556488101156316e-07 -9.131235876095347e-08 9.854683249507604e-07 -3.0918820127067765e-07 -1.345630114507609e-06 1.201253988259324e-06 -2.3737052757896327e-07 -4.5857074470963966e-07 -5.711925586301986e-07 1.33792221285754e-06 6.408822367298595e-06 -1.5777657744074865e-05 6.940636262845457e-07
PC3 9.72160158369302e-07 -2.59015028311047e-07 1.1520122772534375e-06 5.170102193302766e-06 2.7359122413953584e-08 1.5606375073690914e-06 4.8437059569338484e-08 7.750638644553061e-07 -1.8049939303605025e-07 -9.431964463014248e-07 1.1606276546019199e-07 3.958235896020734e-07 9.095861333704297e-08 -7.669220872120345e-07 -5.8376745480632873e-08 -5.206228426807719e-07 8.400126920913927e-08 -5.071512834558951e-07 -2.597955272358669e-07 4.467483559354216e-07 1.8462111918435154e-07 -4.5975082690066e-06 5.26888818466716e-06 -8.864557817013124e-06 -9.136288006310815e-06
PC4 1.5924136150893704e-06 -2.240850590145986e-07 2.1907959545351103e-06 2.7359122413953703e-08 8.852752771551207e-06 2.1844236906255863e-06 -1.5205334263078947e-07 4.163271251607566e-07 -1.2160831488512937e-06 8.231606222953333e-07 4.401668156799779e-08 5.295849392913295e-07 -1.0068887800331378e-06 -1.9656460503603393e-07 -1.207723830168997e-07 3.131642133284033e-07 3.683029688355336e-07 -5.987833674768206e-08 -2.603165206011182e-07 -2.579659580238618e-07 -1.1352578075145241e-08 6.41519527339534e-06 -3.602307288112914e-06 3.5740465760955995e-06 -3.8266470492072093e-07
PC5 -4.9118321624366935e-06 -3.769885337961267e-07 -6.42654849698804e-07 1.5606375073690916e-06 2.184423690625586e-06 1.9572550384956423e-05 9.422159476874191e-07 2.6292715000858e-06 -7.773971008109269e-07 -8.61762969503152e-07 -1.0803091429937967e-07 -1.3029232614753892e-06 6.95493794961403e-07 -1.4574656804580583e-06 6.444180869320946e-07 3.778387061719788e-08 -4.722688129283441e-07 9.202731011243408e-07 -4.0872431357033783e-07 1.8201150315135706e-08 -4.826577118515708e-08 -4.942521010028807e-06 5.373582907662175e-06 -5.370901825468124e-06 -1.4195071417761501e-06
PC6 4.193550211372578e-06 4.783490920871071e-08 1.0625899549458858e-07 4.843705956933852e-08 -1.5205334263078977e-07 9.422159476874188e-07 1.8612568675636845e-05 5.4760804042142755e-08 -3.732610254476736e-07 7.251020721525076e-07 -1.9585224638462683e-07 -2.0168660996013539e-07 -2.342104584673435e-07 -9.338590359953634e-07 1.2180403413156554e-07 -1.6028971516917764e-07 -5.578544892824449e-07 1.221906786858991e-06 -5.020501077949971e-07 -4.943515806676971e-07 -3.7847611266270594e-07 6.814398945367664e-07 -4.259882380911621e-06 1.641268975767548e-05 -9.389648457915192e-06
PC7 2.353425711910376e-06 -2.462585279968365e-07 -1.8709136939299404e-07 7.750638644553064e-07 4.1632712516075597e-07 2.6292715000857984e-06 5.4760804042142966e-08 1.5460570561477047e-05 5.239902259051375e-07 -7.543918152921322e-07 -7.50972342834838e-08 1.3885138552079668e-06 3.8452473754757576e-07 1.2959841438689767e-06 -4.770874258980166e-07 -9.485775665202194e-08 -5.514505072722208e-07 -2.410067303176323e-07 3.781875985484953e-07 -1.8218404278530283e-07 -4.643665816712556e-07 9.412728000445694e-07 6.725150360948826e-06 -6.897953039320338e-06 -9.470685189898456e-06
PC8 5.184628453379398e-07 -2.248306100215007e-08 1.0311109591531594e-06 -1.8049939303605023e-07 -1.2160831488512941e-06 -7.773971008109276e-07 -3.7326102544767354e-07 5.23990225905137e-07 1.684998415009549e-05 3.425300756672957e-07 5.740194429625898e-07 -9.043157624664039e-07 1.6945541677275205e-09 3.8955254442437267e-07 -2.009866448897333e-07 -9.962006966911291e-08 -1.100796060649197e-07 -7.735368141066189e-08 -1.112342871367625e-06 -5.54070148260816e-08 4.321461421133496e-07 3.207990145306449e-06 -2.559138657357423e-06 8.95242512392556e-06 -1.0074982199876684e-05
PC9 1.8041559101820436e-06 -3.390256469448706e-08 -2.1103641082475867e-07 -9.431964463014244e-07 8.23160622295333e-07 -8.617629695031513e-07 7.251020721525077e-07 -7.543918152921322e-07 3.425300756672955e-07 1.3850783338620604e-05 -1.338932230966684e-06 -7.799964601098008e-08 -3.9937018154883085e-07 -4.928015620883062e-07 -3.368392491416433e-07 -1.4465199119506643e-07 9.049647829507377e-08 5.645774224333225e-07 -4.768358069107558e-07 -4.6679184497161506e-07 -5.580489473614378e-07 -3.0378948890711463e-06 5.846522047986777e-06 -1.168299226513447e-05 7.070582441926612e-08
