 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00027955917569565363 2.1276298645186191e-07 -2.1905699759429673e-06 -3.099125521158027e-07 -6.895110814978073e-08 -2.027440976092828e-07 -3.669492635504531e-07 7.055435623525242e-07 3.87555140735506e-08 7.847400120700206e-07 -1.006595496813422e-07 -4.458721011445636e-07 -4.235061119023962e-09 2.1835621107436978e-07 1.1162883058928459e-07 -4.701399195455361e-07 -1.439487760354881e-07 3.006067682267984e-07 -4.041991321722126e-08 6.050594894477834e-07 3.0770435468268733e-07 9.788627821009961e-06 -1.3027028090651723e-05 -1.4128176482892208e-05
PC1 2.127629864518617e-07 9.098971450038493e-07 -6.168929450725638e-07 3.379463744885973e-08 -4.322107881211056e-08 -5.233910209119678e-08 -2.9876843935374574e-09 4.4744942316409226e-08 9.758288904169164e-08 -3.1446474295926506e-08 4.069930276288969e-08 -4.517410494894353e-08 2.2771547905499974e-07 -4.772872307237289e-09 -9.707506150805368e-08 -1.589913600833783e-07 -1.3696688120595474e-07 2.1365570634382457e-08 5.763005805526637e-08 2.5666007249931903e-08 2.9215350679210713e-08 4.1171385027205625e-07 2.043879658879504e-06 1.445439870419054e-06
PC2 -2.1905699759429665e-06 -6.168929450725636e-07 1.732443405766372e-05 1.8220607585160438e-07 5.540735188458043e-07 -2.2891532816794846e-07 -8.14083419904354e-08 3.023895211823193e-08 1.0636929351716066e-07 7.868223996434138e-08 -2.069657645321375e-08 9.196578106181058e-08 -9.89367165069344e-08 7.592918204893502e-09 -1.483597954734692e-07 1.263222061893541e-07 -1.5322915875271606e-07 1.550332782800674e-07 -2.2071951274630278e-08 -9.084775303007024e-09 7.633590853858128e-09 -1.936673007287661e-06 9.99581447032799e-07 2.4276531648341983e-06
PC3 -3.099125521158029e-07 3.379463744885981e-08 1.8220607585160445e-07 1.8910151865600501e-06 -2.8602648748624962e-09 2.538348768256065e-07 2.615713930667409e-09 5.0957523891065044e-08 -6.713314407398965e-08 -3.007240819019751e-07 3.9418607814508286e-08 1.2665129870966676e-07 6.070894863168536e-08 -1.5093695032208264e-07 1.0094007619094652e-08 -2.033291059797094e-08 1.9700675303738223e-09 -9.120053617112147e-08 -1.2527931669182877e-07 9.444205738755921e-08 2.4980888353988394e-08 -5.322949472196294e-07 -9.05486295564707e-07 -1.550536171426647e-06
PC4 -6.89511081497805e-08 -4.3221078812110585e-08 5.540735188458044e-07 -2.8602648748624747e-09 3.1714130229583956e-06 3.8563573986689434e-07 -2.0809895074155246e-07 -3.1907370139653156e-08 -3.2254466066603656e-07 2.481180812458266e-07 9.64142713388114e-08 8.268866085426001e-08 -1.8991895860080976e-07 4.2817167662160756e-08 -7.70140530912465e-08 -6.080088982725272e-09 5.421346530286336e-08 -5.808141824519114e-09 -6.473523759078632e-08 -7.271814220107493e-08 -2.0630253149858258e-08 5.698900901605758e-07 1.1246295186012078e-06 1.263629665512077e-06
PC5 -2.027440976092821e-07 -5.233910209119677e-08 -2.2891532816794822e-07 2.5383487682560645e-07 3.856357398668946e-07 5.13302168363694e-06 1.676862619776284e-08 4.491225565429187e-07 6.457847240690113e-08 -4.6635532128537215e-08 -6.937169342595104e-08 -2.8219630569686953e-07 1.6673871399927424e-07 -1.9966830492656026e-07 3.245574772617713e-08 5.92473700657585e-08 -5.8277978976463136e-08 2.241985448865873e-07 -9.797380392302473e-08 6.072349104836079e-08 8.4287704877244e-08 1.1332147727471443e-07 -5.181517709363643e-07 -1.4185513666160636e-06
PC6 -3.6694926355045284e-07 -2.98768439353744e-09 -8.140834199043534e-08 2.615713930667465e-09 -2.0809895074155235e-07 1.676862619776303e-08 5.910927814398525e-06 3.941085379953512e-09 8.541532884473826e-09 5.868924670226597e-08 1.2487840373805246e-08 -1.3703406447763267e-07 2.054442367131538e-08 -1.673921787105829e-07 -1.8588232423378697e-08 -2.9048366615034736e-08 -1.9726787546184546e-08 2.456904526050294e-07 -6.714653815738341e-08 -2.5639009019609116e-08 -9.852337943985595e-08 7.891350220388785e-07 6.936358495865807e-07 -6.017817176355132e-07
PC7 7.055435623525244e-07 4.47449423164092e-08 3.0238952118231924e-08 5.095752389106497e-08 -3.190737013965318e-08 4.491225565429185e-07 3.9410853799533915e-09 4.91084776608343e-06 2.148927752526344e-07 -8.082428628510436e-08 -4.707763472819429e-08 3.3107628748232836e-07 7.496692249859579e-08 2.657213613571639e-07 -2.3028257075295957e-08 -1.5766689618914145e-07 -8.093828782223508e-08 -2.4388726984585708e-08 5.1399972010184315e-08 -3.363115406067661e-08 -9.506343314768214e-08 -6.891007608841007e-08 -1.4644825060856013e-07 -1.4135495162520404e-07
PC8 3.87555140735508e-08 9.75828890416916e-08 1.063692935171608e-07 -6.713314407398973e-08 -3.2254466066603645e-07 6.45784724069014e-08 8.54153288447379e-09 2.1489277525263448e-07 4.958231995422177e-06 8.03836502119338e-10 1.1933438208399159e-07 -2.184339001204008e-07 1.0840183362440144e-07 -6.24855052235578e-08 6.82006004816499e-08 -8.187057366298482e-08 2.9148754428996297e-08 6.675906163953032e-08 -2.7405379845691e-08 -6.670924793961462e-08 7.874146689234368e-08 1.0547490487136555e-07 -3.912209242706966e-07 4.5797577035608544e-07
PC9 7.847400120700213e-07 -3.144647429592651e-08 7.868223996434138e-08 -3.0072408190197504e-07 2.4811808124582664e-07 -4.663553212853738e-08 5.868924670226593e-08 -8.082428628510436e-08 8.0383650211933e-10 4.708431534572208e-06 -4.05322258278667e-08 -1.355116443463357e-07 -4.569546909740951e-08 -1.2482841809277988e-07 -4.6022132034783576e-08 3.9978747413091476e-08 1.2663563129476975e-07 1.1782466462403142e-07 -1.775427574379811e-07 -7.593614225015487e-08 -8.36958368002546e-08 -4.7178916748280985e-07 2.3890040283882867e-07 1.2104171131421186e-07
