(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00174989028676932 -1.72726205336572 -0.0812407060428409 0.0804546352192439 3.4244087549769 -1.69768120057477 4.6151418684767e-05 -1.01577093164285e-05 -0.000191609456034354 1.09473429939492e-05 -5.30581822774048e-05 4.48346742802295e-05 -4.45720633671868e-05 -4.46418184050925e-05 -1.03534220931896e-05 5.39656045269493e-05 1.02754837556469e-05 4.72801284538488e-05 3.73505389134387e-05 8.63721576064816e-05 4.10334175772863e-05 3.38486393871554e-05 -2.8083557205212e-05 5.93430063753465e-05 3.83982216116902e-05 -2.61782493325945e-05 6.94579758231535e-05 -0.00012272453958997 -5.28219951634398e-05
covarSEX -1.72726205336572 352957.419474061 7027.2720654621 -7018.25265917272 -705789.657618318 352883.713721245 0.349778339203766 0.133115652518129 -0.377594612943269 -0.0222408992739911 -0.248831814243202 0.29129269147 -0.37139926254943 0.0733569761406874 -0.372517012798003 0.425507395495437 0.0685660364939197 0.196780899671815 -0.15892753126326 -0.414223825802222 -0.372671462140202 -0.416258210780572 0.071571829343018 -0.140889465340594 0.210166290136502 0.354133544512529 0.616436504835012 -0.355565561265454 -0.15408559717519
covarYOB -0.0812407060428409 7027.2720654621 230.973008701533 -230.678747577046 -14047.4480459894 7021.21480625416 -0.00173206146537366 -0.00391637037014146 0.00218551404950712 -0.00888274512330025 0.000947509004910838 0.0105505364129073 -0.00152868272385925 0.00531923672525572 -0.000624876507130095 0.00403952239536053 0.00554934247163907 0.00530116724715737 -0.00154200369775084 -0.00191858900981888 -0.0162740538579578 -0.0180306169178081 0.00910824405986754 0.00511900867672543 0.00371700395799484 -0.0019926320955935 0.0069808176566564 -0.00585014312003502 -0.00878196032975455
covarYOBsq 0.0804546352192439 -7018.25265917272 -230.678747577046 230.389525112005 14029.7013859006 -7012.4856493145 0.001594028557119 0.00399450829792347 -0.00202743247887713 0.00893226050151977 -0.000946308035563432 -0.010617435001325 0.00154909944108206 -0.00530781505926121 0.000687715620643789 -0.00400137045992667 -0.00552669817486991 -0.0053224921257169 0.00157521897088983 0.00182323796325966 0.0162612553370179 0.0180562248763891 -0.00915033370109736 -0.00511811695695651 -0.00376390934328975 0.00202122889817235 -0.00694935290803214 0.00583874753369848 0.00878541339990099
covarSEX_YOB 3.4244087549769 -705789.657618318 -14047.4480459894 14029.7013859006 1411357.36021424 -705670.586311451 -0.702876930064585 -0.26439527543526 0.757314160400827 0.0463943416033814 0.500408971460893 -0.585815946726904 0.744583898952728 -0.14771472538448 0.74819587061325 -0.846883965425793 -0.138017460514073 -0.390332397230398 0.320637729999587 0.825350036562233 0.745529255680112 0.830675624215114 -0.142263531744368 0.280141455854542 -0.422999988089706 -0.708441640400937 -1.22759871300462 0.708766181548079 0.30570092539509
covarSEX_YOBsq -1.69768120057477 352883.713721245 7021.21480625416 -7012.4856493145 -705670.586311451 352838.289844693 0.353076915202454 0.131300872850328 -0.379776216527534 -0.0241330742890265 -0.251610701722776 0.294591932683434 -0.373241604193157 0.0743767766887854 -0.375748031681536 0.421455653886299 0.0694963987759797 0.193600892840318 -0.161725667673109 -0.411209789919556 -0.372893072875245 -0.414468158646632 0.0707449612490005 -0.139249493959493 0.212867530752921 0.354323287119608 0.61120679932804 -0.353229464216624 -0.151600540059354
covarPC1 4.6151418684767e-05 0.349778339203766 -0.00173206146537366 0.001594028557119 -0.702876930064585 0.353076915202454 0.00190170983779735 -0.000304674841242483 0.000294229710330007 -5.43352139745391e-05 -5.73958058012581e-05 1.22561751184137e-05 3.72437779400555e-05 9.62964598205544e-05 -2.0839700359412e-05 3.15545216031282e-05 -4.95807029398974e-05 0.000253345335027958 -1.23477338012414e-05 -0.000112964848008619 -0.000168292260691246 -0.000185760996442327 3.55024155870457e-05 6.8644637318743e-05 2.65054198010326e-05 4.17414632532281e-05 4.19985335845295e-05 0.000228464862322894 0.000147297370039347
covarPC2 -1.01577093164285e-05 0.133115652518129 -0.00391637037014146 0.00399450829792347 -0.26439527543526 0.131300872850328 -0.000304674841242483 0.00175217624372463 6.39460633326796e-05 0.000181850465252538 -3.16851032122091e-05 -3.56423658568714e-05 4.58205574453608e-06 1.56244931798705e-05 -4.04180044508418e-06 -4.24379970296564e-06 2.31010656468972e-05 -5.8611129591144e-05 -1.33696293207964e-05 -3.84374160726673e-05 6.69102248626613e-06 -3.22775776434258e-05 5.56765836359466e-05 -8.06376310421649e-07 -1.26462678172027e-05 1.02881636979088e-05 -5.12684916510727e-05 3.21014877181025e-05 8.55983101616994e-05
covarPC3 -0.000191609456034354 -0.377594612943269 0.00218551404950712 -0.00202743247887713 0.757314160400827 -0.379776216527534 0.000294229710330007 6.39460633326796e-05 0.00197289096175946 5.79532583914933e-06 0.000174688580946491 9.80514775735205e-06 6.89979250754469e-05 -4.01757158217876e-05 -0.000209983716510601 3.22052348803641e-05 9.42970758389348e-05 2.87095164997247e-05 -0.000123252898748558 -2.76608936246706e-05 -1.3523101156653e-05 5.86147253061293e-06 -0.000100424770233259 -0.000113674181512095 7.62777666324234e-05 1.35685606536316e-05 -5.24709229651568e-05 -7.49033211909438e-05 -0.000104706977591071
covarPC4 1.09473429939492e-05 -0.0222408992739911 -0.00888274512330025 0.00893226050151977 0.0463943416033814 -0.0241330742890265 -5.43352139745391e-05 0.000181850465252538 5.79532583914933e-06 0.00175310615248682 0.000216226595765773 -0.000101121390733241 1.53826743091785e-05 -0.000208977833827653 0.00010958889746523 3.2605234832844e-05 3.68448077344766e-05 -0.000112466586885141 8.50319264737784e-06 -6.92797362077537e-05 2.07333683563709e-06 6.0587616462838e-05 1.82473695973066e-05 -6.8400881654374e-05 -3.88963222737131e-05 1.3376926431317e-05 3.20148576573659e-05 4.54952916132466e-05 7.32923260067067e-05
