 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00024246345031995307 4.103133025823103e-07 -2.276962211574756e-06 -4.401789189866345e-07 -1.0914125392246924e-07 -2.2246103112557208e-07 -2.1216739056018898e-07 6.264188549539039e-07 7.382418846052245e-08 7.860822598514908e-07 3.5314096474358057e-08 1.5304833773462864e-07 -1.505651288820362e-08 1.723223610766849e-07 1.3377389952842385e-07 -4.987038461768311e-07 -2.8104123063685543e-07 2.3249633686967408e-07 -1.7514036547013142e-07 6.438252287803203e-07 1.37192818153076e-07 1.0006396626421013e-05 -1.352972898966246e-05 -8.750186125952435e-06
PC1 4.103133025823102e-07 8.045100088988921e-07 -6.007599633645095e-07 2.6920204598077872e-08 -4.539496152824406e-08 -5.035146069569835e-08 4.554747935176342e-09 3.7958594169712175e-08 9.945773857767859e-08 -2.64809813807298e-08 4.8616687207152906e-08 -4.373006993435168e-08 2.3419639582707883e-07 -1.6984310785637092e-08 -9.96004141964389e-08 -1.7285978510343311e-07 -1.5936748680234194e-07 3.4281674212707824e-08 5.065266680689428e-08 2.6566301093859123e-08 2.717214437066062e-08 3.496557610394237e-07 2.0621823852041056e-06 1.2105186961442893e-06
PC2 -2.2769622115747553e-06 -6.007599633645095e-07 1.7320650982828116e-05 2.008519409702906e-07 5.95805984923164e-07 -1.9841069732292e-07 -5.075892594571734e-08 -5.03915616944429e-10 1.2049666481693109e-07 4.8926691157548535e-08 -1.8970232560843915e-08 4.753102103207081e-08 -1.4931012363952422e-07 4.789709348337405e-08 -1.938534206348676e-07 1.0649650882921772e-07 -1.6143300734478956e-07 1.590329249104836e-07 -6.072733670644982e-09 -1.2776692188112745e-08 -1.4166227518034909e-08 -1.76983739878787e-06 9.830101735349334e-07 2.6596480253602346e-06
PC3 -4.401789189866344e-07 2.692020459807792e-08 2.0085194097029053e-07 1.6795638499597496e-06 6.774819363573184e-09 2.874932571527818e-07 2.2394799460817586e-08 6.417075734616215e-08 -5.41638271325151e-08 -3.2545028615577807e-07 2.6358807907617845e-08 1.3750719365325063e-07 5.7487271700645776e-08 -1.6010434433145272e-07 -8.680692944255881e-09 -8.632554183976521e-09 7.1998876489843336e-09 -1.0893424748085903e-07 -1.404868274203634e-07 1.2055310393619223e-07 3.653991557726103e-08 -5.393938774583615e-07 -9.198243921225367e-07 -1.50080409844512e-06
PC4 -1.0914125392246948e-07 -4.539496152824401e-08 5.958059849231639e-07 6.774819363573169e-09 2.928197596534072e-06 4.186647926349825e-07 -1.9772194055690137e-07 -1.78272169161564e-08 -3.5510059124629227e-07 2.2029673050742343e-07 9.81675089055182e-08 9.549237521018204e-08 -1.9978249406085704e-07 -4.692103657814279e-09 -9.509198846699258e-08 -3.3587177948084145e-08 6.173965818480978e-08 1.5301034232122196e-08 -8.854209906484966e-08 -6.481795177554552e-08 -1.0605944483412479e-08 5.230455291588765e-07 8.212404984087806e-07 1.0080955512003097e-06
PC5 -2.224610311255718e-07 -5.035146069569834e-08 -1.9841069732291998e-07 2.874932571527819e-07 4.186647926349828e-07 5.05804726508706e-06 4.1715099729472055e-08 4.904950558701904e-07 -1.294154189181544e-08 -5.902985224424724e-08 -8.806194279354382e-08 -2.911073130203642e-07 1.6414146360653983e-07 -2.519093900460467e-07 3.064887532971034e-08 6.004624591697968e-08 -4.158781036059709e-08 2.4216593461910244e-07 -1.0827810797361163e-07 9.210763829160968e-08 5.6125472630697145e-08 1.067819889068075e-07 -4.6567819177970566e-07 -1.5387160253169745e-06
PC6 -2.1216739056018967e-07 4.554747935176373e-09 -5.075892594571746e-08 2.239479946081744e-08 -1.9772194055690126e-07 4.171509972947215e-08 5.861515577777695e-06 1.2930233950904227e-08 2.7359459546592985e-09 8.728151574780547e-08 -5.284377193447875e-09 -1.4107395206898858e-07 2.629519053622864e-08 -1.5444471952678315e-07 -2.577642613482165e-08 -1.8518341256135673e-08 -1.870229349192608e-08 2.3316657000345983e-07 -5.519783157251069e-08 -2.51435906497342e-08 -9.28763109773535e-08 6.301343975510272e-07 7.921097285128736e-07 -5.560166881645952e-07
PC7 6.264188549539036e-07 3.7958594169712215e-08 -5.03915616944386e-10 6.417075734616213e-08 -1.7827216916156375e-08 4.904950558701903e-07 1.293023395090422e-08 4.872052293135398e-06 2.2257416864180204e-07 -7.854082519592999e-08 -3.950415638136469e-08 3.581287710388049e-07 5.8527135157674394e-08 2.713296269944738e-07 -2.581729903777112e-08 -1.6580051121613802e-07 -1.1375124703263795e-07 -4.047017444394235e-08 6.809154467780161e-08 -3.176773644524552e-08 -1.1610792472802017e-07 1.620625425936287e-07 -3.5099375662110815e-07 -3.5163038279351565e-07
PC8 7.382418846052244e-08 9.945773857767857e-08 1.2049666481693146e-07 -5.4163827132515144e-08 -3.5510059124629227e-07 -1.2941541891815771e-08 2.7359459546591914e-09 2.2257416864180189e-07 4.9263643438233295e-06 9.454545474386063e-09 1.5441728093839742e-07 -2.2795233543322498e-07 8.534813314047013e-08 -6.052704326206223e-08 5.348134360979722e-08 -1.0345592606836328e-07 4.0794904533028965e-08 7.484909774133366e-08 -4.6101964631823415e-08 -4.78027730674563e-08 8.576282086547597e-08 1.5707932698840128e-07 -3.0193527305020774e-07 5.350152441726357e-07
PC9 7.860822598514911e-07 -2.6480981380729807e-08 4.892669115754866e-08 -3.254502861557782e-07 2.2029673050742346e-07 -5.902985224424724e-08 8.728151574780547e-08 -7.854082519593005e-08 9.454545474386058e-09 4.64028291160489e-06 -4.194806973646314e-08 -1.4446837522259404e-07 -4.2364573023473733e-08 -1.3103045010970897e-07 -5.8114008122919035e-08 2.992086605589398e-08 1.0473730152670763e-07 1.3474591741947393e-07 -1.536214030672441e-07 -7.460047351184073e-08 -9.017115889528075e-08 -4.4022483943269644e-07 2.1239184884957001e-07 1.7977435697316422e-08
PC10 3.5314096474358096e-08 4.8616687207152926e-08 -1.8970232560844015e-08 2.6358807907617776e-08 9.81675089055181e-08 -8.806194279354401e-08 -5.284377193447936e-09 -3.9504156381364797e-08 1.5441728093839753e-07 -4.1948069736463144e-08 4.3001341454343325e-06 -2.0580779074388704e-07 1.3707155088340643e-07 -2.005173013974538e-07 -1.0720496063733324e-07 -6.858420934338843e-08 -1.605036123876384e-07 2.8429335969820812e-08 1.6959756391295939e-07 1.4158394303748908e-07 5.642684088569154e-08 1.0353166286395842e-06 1.198124094172223e-08 -9.756793517826076e-07
PC11 1.5304833773462833e-07 -4.3730069934351655e-08 4.75310210320707e-08 1.3750719365325074e-07 9.54923752101821e-08 -2.911073130203641e-07 -1.410739520689885e-07 3.581287710388052e-07 -2.2795233543322509e-07 -1.4446837522259412e-07 -2.05807790743887e-07 4.215624578455317e-06 -5.8910044016828556e-08 -4.771549975997479e-08 -1.0783963938052626e-07 8.678506416626129e-08 1.6196435484423858e-08 1.686204200498864e-07 -1.1937988248917485e-08 8.142988835449365e-08 1.511277153020996e-07 -1.6428018771299652e-07 3.2200907185346894e-07 -8.92572294756881e-07
PC12 -1.5056512888203722e-08 2.341963958270788e-07 -1.4931012363952425e-07 5.7487271700645756e-08 -1.9978249406085707e-07 1.6414146360653978e-07 2.6295190536228685e-08 5.852713515767438e-08 8.534813314047011e-08 -4.236457302347379e-08 1.3707155088340643e-07 -5.891004401682858e-08 4.072052817368281e-06 2.4070432899469798e-08 -1.946799638487005e-08 -8.244202633301401e-08 -9.078508085501052e-08 -2.3318297931884922e-08 4.878137077843882e-08 -8.08876579454433e-08 -7.821653722965574e-08 5.430338637335224e-08 5.197717050002069e-07 9.054946825439719e-07
PC13 1.723223610766849e-07 -1.6984310785637095e-08 4.78970934833742e-08 -1.601043443314527e-07 -4.692103657814178e-09 -2.5190939004604666e-07 -1.5444471952678315e-07 2.7132962699447375e-07 -6.052704326206227e-08 -1.3103045010970897e-07 -2.0051730139745385e-07 -4.771549975997476e-08 2.4070432899469903e-08 3.901603692408272e-06 -7.972528063056709e-08 1.8838587803097706e-07 6.815602558446426e-08 1.9416446365046282e-08 -1.1902262826623122e-07 5.704822532821122e-08 1.2227934746764324e-08 2.582165035282501e-07 -1.163544361825064e-06 -1.1643130319104013e-06
PC14 1.337738995284236e-07 -9.960041419643882e-08 -1.9385342063486752e-07 -8.680692944255873e-09 -9.509198846699252e-08 3.064887532971029e-08 -2.5776426134821674e-08 -2.5817299037771007e-08 5.348134360979715e-08 -5.8114008122919035e-08 -1.0720496063733321e-07 -1.0783963938052612e-07 -1.9467996384869985e-08 -7.972528063056704e-08 4.236673669063038e-06 -3.3299933582677375e-08 -7.816423733744559e-08 -2.0740213046876035e-08 8.070239814020282e-08 1.0897109621676249e-07 -2.1477905287194798e-08 7.452584170923375e-07 -2.922574591114448e-07 -4.1875948359900524e-07
PC15 -4.987038461768304e-07 -1.72859785103433e-07 1.0649650882921775e-07 -8.632554183976534e-09 -3.358717794808416e-08 6.004624591697972e-08 -1.8518341256135663e-08 -1.6580051121613794e-07 -1.0345592606836324e-07 2.992086605589388e-08 -6.85842093433884e-08 8.678506416626117e-08 -8.244202633301392e-08 1.8838587803097717e-07 -3.329993358267732e-08 3.9776939087243576e-06 1.4067236421939165e-07 -1.666570215894187e-07 -1.0088311860838595e-07 9.516912811093791e-08 8.013123329033173e-08 1.9102834169316838e-07 1.0084653913206461e-06 -6.584535535175413e-08
PC16 -2.810412306368554e-07 -1.5936748680234202e-07 -1.6143300734478949e-07 7.19988764898432e-09 6.173965818480987e-08 -4.1587810360597074e-08 -1.870229349192617e-08 -1.1375124703263789e-07 4.079490453302887e-08 1.0473730152670759e-07 -1.6050361238763845e-07 1.6196435484423865e-08 -9.078508085501049e-08 6.815602558446425e-08 -7.816423733744552e-08 1.406723642193918e-07 4.115731775013662e-06 -2.0884842778265463e-08 -5.395320248293118e-08 -1.102184308316278e-07 -6.472181441142795e-08 -4.687069751750269e-07 7.399436450900967e-07 -6.419442129308485e-10
PC17 2.3249633686967392e-07 3.428167421270781e-08 1.590329249104836e-07 -1.0893424748085901e-07 1.5301034232122176e-08 2.421659346191026e-07 2.3316657000345983e-07 -4.0470174443942276e-08 7.48490977413337e-08 1.34745917419474e-07 2.8429335969820835e-08 1.6862042004988635e-07 -2.3318297931884896e-08 1.941644636504627e-08 -2.074021304687601e-08 -1.6665702158941857e-07 -2.088484277826548e-08 3.748975535911483e-06 -2.4028682272316067e-08 -3.808326453312806e-08 -7.201272066894725e-09 9.340421725175683e-08 2.290682137408253e-07 -3.008959450737625e-08
PC18 -1.7514036547013173e-07 5.065266680689429e-08 -6.0727336706448774e-09 -1.4048682742036335e-07 -8.854209906484966e-08 -1.0827810797361157e-07 -5.5197831572510785e-08 6.80915446778016e-08 -4.610196463182336e-08 -1.5362140306724407e-07 1.6959756391295936e-07 -1.1937988248917518e-08 4.878137077843884e-08 -1.1902262826623116e-07 8.070239814020276e-08 -1.0088311860838599e-07 -5.395320248293117e-08 -2.402868227231605e-08 3.7788484861365816e-06 8.50169807958055e-09 4.222094933728802e-08 6.233280650088723e-07 -1.876984090813084e-07 -6.527055482137699e-07
