 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00026115424700101777 4.584089886537955e-07 -2.206111598305809e-06 -4.7651108291501007e-07 -1.386734869858773e-08 -2.8948355934888246e-07 -2.898218103994866e-07 6.940514319031302e-07 5.814608360777866e-08 8.248476260005806e-07 -4.2597242000774266e-08 -4.440333147063773e-08 2.31407768339868e-08 1.2453427197386896e-07 1.2058623551267243e-07 -4.741068856165652e-07 -2.2862336372241949e-07 2.554761559972985e-07 -1.5825505093325718e-07 6.540489212998275e-07 2.4450200539993356e-07 3.59858075845311e-07
PC1 4.5840898865379537e-07 8.488939983060994e-07 -6.311889613780363e-07 3.791543336499203e-08 -5.184913204766222e-08 -4.6702454433755636e-08 -2.0828934192775472e-10 4.498032807179208e-08 1.009977012802422e-07 -2.962217364460294e-08 5.032625087517846e-08 -4.506389461349753e-08 2.3222504471497842e-07 -5.618788644408241e-09 -9.885329484511657e-08 -1.7757960486607435e-07 -1.5980413505807603e-07 3.0821092729000916e-08 5.5087238925426414e-08 2.6012694710848338e-08 2.3932761638191928e-08 1.7496718032863686e-06
PC2 -2.2061115983058084e-06 -6.311889613780362e-07 1.770600883553127e-05 2.117388509028281e-07 5.870775264107369e-07 -2.065667660604931e-07 -5.004339780351509e-08 1.1757223453296325e-08 1.1773507428242858e-07 6.029508724310028e-08 -9.135477581802714e-09 6.639973115999745e-08 -1.3914666401128602e-07 4.837256955889473e-08 -1.8460029529116573e-07 1.0829011047220971e-07 -1.7145988346195194e-07 1.5490218114255214e-07 -7.343974218896205e-09 -8.651184943806266e-09 -1.2376236016227246e-08 -4.261807543611509e-07
PC3 -4.7651108291500986e-07 3.7915433364992024e-08 2.1173885090282796e-07 1.7890974617906355e-06 8.999059005626439e-09 2.7794654307531815e-07 1.5918057202992464e-08 5.787101284468684e-08 -5.96950495326507e-08 -3.260346606169901e-07 2.651336970762582e-08 1.3488391910594024e-07 6.392749671093642e-08 -1.6639539705879561e-07 -5.621817725346431e-09 -1.1176747003670712e-08 7.445809081950019e-09 -1.0580099061282992e-07 -1.425736356482448e-07 1.1739693432251019e-07 3.7509902242821177e-08 -1.5492669736103333e-06
PC4 -1.3867348698587882e-08 -5.184913204766222e-08 5.870775264107367e-07 8.999059005626432e-09 3.0902850387630577e-06 4.227060938123169e-07 -2.0452100316847808e-07 -1.6936580812243527e-08 -3.5200593710422795e-07 2.3232351063682434e-07 1.0163127301101536e-07 9.518400245903114e-08 -2.0577199556228615e-07 1.4371847868247571e-08 -9.077574206643135e-08 -2.95517606030053e-08 5.657946074901961e-08 7.386587918800973e-09 -7.883323181689212e-08 -6.98616039111998e-08 -1.7809637339192953e-08 1.3648809298805007e-06
PC5 -2.894835593488819e-07 -4.67024544337556e-08 -2.0656676606049326e-07 2.7794654307531815e-07 4.22706093812317e-07 5.2087704460264034e-06 3.4403731455345244e-08 4.853108498162471e-07 1.2464125216899047e-08 -5.437332561654531e-08 -8.739224318396329e-08 -2.9893715787372413e-07 1.7201959760429498e-07 -2.446582124185698e-07 3.032560808181063e-08 6.145694022592983e-08 -4.73239324323369e-08 2.378973041211125e-07 -1.0747477307650624e-07 8.678064218934381e-08 6.807733581141528e-08 -6.844620505904081e-07
PC6 -2.89821810399486e-07 -2.082893419277084e-10 -5.004339780351522e-08 1.591805720299245e-08 -2.0452100316847794e-07 3.440373145534519e-08 6.0143266019111444e-06 9.663327625785735e-09 6.634069129930692e-09 7.976891003826291e-08 -4.04385131637487e-10 -1.4501411272743471e-07 2.4853085311537502e-08 -1.5715358710087878e-07 -2.506779537222865e-08 -1.9216147997427454e-08 -2.3592907910699545e-08 2.4194316399341903e-07 -6.029687162068238e-08 -2.880414412110427e-08 -9.630759705116426e-08 7.849461409322374e-07
PC7 6.940514319031313e-07 4.498032807179211e-08 1.1757223453296199e-08 5.787101284468682e-08 -1.693658081224357e-08 4.853108498162469e-07 9.663327625785573e-09 5.011362077235954e-06 2.2525261889715808e-07 -7.989685475269996e-08 -4.0181948126956096e-08 3.5420795455135183e-07 6.669499450590735e-08 2.72294543964082e-07 -2.7994909901088884e-08 -1.6718336223982233e-07 -1.098272579720158e-07 -3.430141126639713e-08 6.956145573381019e-08 -3.388061473889943e-08 -1.140435279754803e-07 -1.4455787967412899e-07
PC8 5.8146083607778353e-08 1.009977012802423e-07 1.1773507428242848e-07 -5.969504953265069e-08 -3.520059371042279e-07 1.2464125216898883e-08 6.634069129930684e-09 2.2525261889715806e-07 5.052118245994116e-06 7.56091554317005e-09 1.4499431160370105e-07 -2.2742944824328232e-07 9.44883520192033e-08 -6.414926604468461e-08 5.804732349357383e-08 -9.425465816435456e-08 3.99834074828672e-08 7.055283683945978e-08 -4.1014049947327655e-08 -5.4032249366420623e-08 8.766314924580929e-08 2.0009306897642594e-07
PC9 8.248476260005806e-07 -2.962217364460295e-08 6.029508724310036e-08 -3.260346606169902e-07 2.323235106368243e-07 -5.437332561654526e-08 7.97689100382628e-08 -7.989685475270004e-08 7.56091554317009e-09 4.76591881396609e-06 -3.846216158379807e-08 -1.4539543929884634e-07 -4.43823922833176e-08 -1.2955615335692147e-07 -5.594229141378567e-08 3.1138291934263544e-08 1.1338671944238822e-07 1.3309118929043606e-07 -1.622876140385757e-07 -7.875674583402523e-08 -8.708625507956993e-08 -3.2045409810171217e-07
PC10 -4.2597242000774286e-08 5.032625087517847e-08 -9.135477581802762e-09 2.651336970762582e-08 1.0163127301101528e-07 -8.739224318396335e-08 -4.043851316374902e-10 -4.018194812695606e-08 1.44994311603701e-07 -3.8462161583797996e-08 4.404875859367018e-06 -2.0760022357888984e-07 1.3831662909221625e-07 -2.0068678636766349e-07 -1.0559791674973408e-07 -7.382707385612249e-08 -1.5841662193893968e-07 2.7224346294216703e-08 1.7011158121542962e-07 1.4275574948307615e-07 5.0121305686825484e-08 6.751582948522728e-07
PC11 -4.4403331470637195e-08 -4.5063894613497545e-08 6.63997311599975e-08 1.3488391910594013e-07 9.51840024590312e-08 -2.9893715787372403e-07 -1.4501411272743485e-07 3.542079545513517e-07 -2.274294482432824e-07 -1.4539543929884626e-07 -2.0760022357888992e-07 4.329458651625133e-06 -6.401612103840291e-08 -4.8726859806617175e-08 -1.0644800711838024e-07 9.164921862294948e-08 1.6198226622919838e-08 1.6788759121480523e-07 -1.830911970017392e-08 7.83844086213093e-08 1.593428323227744e-07 -3.664135499409615e-07
PC12 2.3140776833986565e-08 2.322250447149785e-07 -1.39146664011286e-07 6.39274967109364e-08 -2.0577199556228626e-07 1.720195976042949e-07 2.48530853115375e-08 6.669499450590735e-08 9.448835201920335e-08 -4.438239228331758e-08 1.3831662909221628e-07 -6.401612103840288e-08 4.19346600045452e-06 1.880217000756502e-08 -1.6096804746580817e-08 -8.78282341815278e-08 -9.5560517465036e-08 -2.0085433758904288e-08 4.998019727665283e-08 -7.041932984970154e-08 -7.645484199649052e-08 6.481998786821531e-07
PC13 1.2453427197387e-07 -5.618788644408229e-09 4.837256955889467e-08 -1.6639539705879556e-07 1.4371847868247601e-08 -2.4465821241856964e-07 -1.5715358710087875e-07 2.722945439640821e-07 -6.414926604468451e-08 -1.295561533569215e-07 -2.0068678636766335e-07 -4.872685980661713e-08 1.8802170007565036e-08 4.0020112474885235e-06 -7.611102892869445e-08 1.9076558810365011e-07 6.702074645371355e-08 2.1863226062088697e-08 -1.2030473106227354e-07 5.0489480211490525e-08 2.3549999520986387e-08 -6.442657292052951e-07
PC14 1.2058623551267196e-07 -9.885329484511655e-08 -1.846002952911658e-07 -5.621817725346469e-09 -9.07757420664314e-08 3.03256080818106e-08 -2.506779537222854e-08 -2.7994909901088903e-08 5.804732349357376e-08 -5.5942291413785656e-08 -1.0559791674973409e-07 -1.0644800711838027e-07 -1.609680474658077e-08 -7.611102892869441e-08 4.342731605524246e-06 -2.141292022997855e-08 -7.925749027313126e-08 -2.1542670421690294e-08 8.197505491830058e-08 1.1510684424091318e-07 -1.195923417615662e-08 5.032813543709087e-07
PC15 -4.741068856165649e-07 -1.7757960486607446e-07 1.0829011047220983e-07 -1.1176747003670712e-08 -2.9551760603005368e-08 6.14569402259298e-08 -1.9216147997427497e-08 -1.6718336223982236e-07 -9.425465816435454e-08 3.1138291934263524e-08 -7.382707385612246e-08 9.164921862294947e-08 -8.782823418152784e-08 1.907655881036502e-07 -2.1412920229978527e-08 4.0912190587216215e-06 1.379637769669008e-07 -1.6478975906054876e-07 -9.492869423975289e-08 9.754084020985893e-08 8.371506804711212e-08 5.870317336097217e-07
PC16 -2.2862336372241962e-07 -1.5980413505807613e-07 -1.7145988346195179e-07 7.445809081950038e-09 5.657946074901964e-08 -4.7323932432336805e-08 -2.3592907910699502e-08 -1.098272579720158e-07 3.9983407482867274e-08 1.1338671944238826e-07 -1.5841662193893982e-07 1.619822662291973e-08 -9.556051746503606e-08 6.702074645371348e-08 -7.925749027313122e-08 1.379637769669008e-07 4.225333514612171e-06 -1.3922462324648143e-08 -5.6413400845876667e-08 -1.1214157577013508e-07 -7.060359373717793e-08 -1.593203384152504e-07
PC17 2.554761559972984e-07 3.082109272900092e-08 1.549021811425524e-07 -1.0580099061282992e-07 7.386587918800972e-09 2.3789730412111244e-07 2.4194316399341887e-07 -3.4301411266397135e-08 7.055283683945977e-08 1.33091189290436e-07 2.7224346294216647e-08 1.678875912148053e-07 -2.0085433758904317e-08 2.1863226062088704e-08 -2.1542670421690294e-08 -1.6478975906054876e-07 -1.3922462324648138e-08 3.857205067501056e-06 -2.2822987751864806e-08 -3.574172134784979e-08 -1.4135297639055516e-09 1.8009918271865804e-07
PC18 -1.5825505093325725e-07 5.508723892542643e-08 -7.343974218896305e-09 -1.4257363564824476e-07 -7.883323181689217e-08 -1.0747477307650622e-07 -6.029687162068251e-08 6.956145573381022e-08 -4.101404994732769e-08 -1.6228761403857585e-07 1.7011158121542967e-07 -1.830911970017384e-08 4.9980197276652834e-08 -1.2030473106227346e-07 8.19750549183005e-08 -9.492869423975287e-08 -5.6413400845876634e-08 -2.2822987751864773e-08 3.88669447111698e-06 2.5175210808386405e-10 4.3934651293023796e-08 2.9795810355434834e-07
PC19 6.540489212998278e-07 2.6012694710848374e-08 -8.651184943806311e-09 1.1739693432251026e-07 -6.986160391119982e-08 8.67806421893439e-08 -2.880414412110433e-08 -3.3880614738899365e-08 -5.40322493664206e-08 -7.875674583402527e-08 1.427557494830762e-07 7.838440862130941e-08 -7.041932984970153e-08 5.048948021149048e-08 1.1510684424091317e-07 9.754084020985891e-08 -1.1214157577013507e-07 -3.574172134784982e-08 2.5175210808383836e-10 3.913852344249855e-06 1.0997496222635367e-07 -3.2336834221872184e-07
PC20 2.445020053999336e-07 2.393276163819191e-08 -1.2376236016227315e-08 3.750990224282119e-08 -1.780963733919294e-08 6.807733581141532e-08 -9.630759705116439e-08 -1.1404352797548032e-07 8.766314924580933e-08 -8.708625507956993e-08 5.012130568682559e-08 1.5934283232277426e-07 -7.645484199649053e-08 2.3549999520986278e-08 -1.1959234176156613e-08 8.371506804711212e-08 -7.060359373717792e-08 -1.413529763905551e-09 4.393465129302379e-08 1.0997496222635367e-07 3.629301652056341e-06 7.450567427361315e-07
proband 3.598580758453117e-07 1.7496718032863686e-06 -4.2618075436115066e-07 -1.5492669736103333e-06 1.3648809298805011e-06 -6.844620505904076e-07 7.849461409322373e-07 -1.445578796741294e-07 2.0009306897642565e-07 -3.2045409810171185e-07 6.751582948522732e-07 -3.6641354994096135e-07 6.481998786821528e-07 -6.442657292052947e-07 5.032813543709082e-07 5.870317336097216e-07 -1.5932033841525047e-07 1.8009918271865822e-07 2.9795810355434813e-07 -3.2336834221872173e-07 7.450567427361319e-07 0.00020973533120584648
