 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002798454576478344 4.7592202825822275e-07 -2.1232216909600377e-06 -4.7565821700870824e-07 1.1537214145555463e-07 -2.795347163223218e-07 -3.8887656101698385e-07 7.625225944290223e-07 6.009974941133773e-08 7.957098364324006e-07 -1.1038299033207135e-07 -1.5766599733357213e-07 4.1469835956026934e-08 8.336482883797531e-08 1.5807460537657284e-07 -5.074815551997956e-07 -1.691902730951518e-07 3.0318127425476587e-07 -1.215322853802875e-07 6.218277925184136e-07 3.063573310782522e-07 1.308320098888443e-07
PC1 4.7592202825822275e-07 9.018595452651638e-07 -6.239145905963888e-07 3.990279907648313e-08 -4.8374609166817646e-08 -4.8245029314753405e-08 -1.0466461156579408e-09 4.4695102667824046e-08 9.938448317322927e-08 -3.2400032979970066e-08 4.783485256098977e-08 -4.601938003627226e-08 2.2755027982454573e-07 -5.050135947884934e-09 -9.58198588648002e-08 -1.7355406255510104e-07 -1.555025742306801e-07 2.9539100287894468e-08 5.275173507168936e-08 2.4970625852748734e-08 2.5229172207947263e-08 1.7464769094341534e-06
PC2 -2.1232216909600364e-06 -6.239145905963887e-07 1.7492130350975095e-05 2.0594790466538886e-07 5.653201919347028e-07 -2.1685150402694225e-07 -4.326511161907087e-08 1.4415982599704676e-09 1.2050588287005242e-07 9.071021276574641e-08 -4.066961148334298e-11 7.15351877809314e-08 -1.0214564699289303e-07 5.454513306978184e-08 -1.8986178160693136e-07 1.1002638866329472e-07 -1.7353584346315347e-07 1.488319219455757e-07 -1.2183679884529637e-08 2.0427716175364143e-09 -8.400917329017404e-09 -6.534997881620052e-07
PC3 -4.7565821700870814e-07 3.9902799076483186e-08 2.0594790466538867e-07 1.88486402630496e-06 5.089369334788743e-09 2.774729926972329e-07 1.4119538058498847e-08 5.639225653467141e-08 -5.744226775409732e-08 -3.19223851938369e-07 2.5020020107550584e-08 1.2923281453151592e-07 6.55975187453323e-08 -1.6198482888381135e-07 -7.377583275086251e-09 -1.867861316109635e-08 6.712764246537965e-09 -9.981744401176383e-08 -1.387770435988406e-07 1.1379332668156049e-07 3.719689874815217e-08 -1.5405106295271065e-06
PC4 1.1537214145555497e-07 -4.8374609166817626e-08 5.653201919347025e-07 5.089369334788801e-09 3.2177641100473038e-06 4.081287860762571e-07 -2.0353110838725096e-07 -1.7308132347242266e-08 -3.3786704266024096e-07 2.2510446054807288e-07 1.0283758607441071e-07 8.767854377713789e-08 -2.0591979042605136e-07 2.02115603970218e-08 -7.765397601868262e-08 -2.869377707473295e-08 5.210825775476536e-08 2.294939633663645e-09 -7.321798208039087e-08 -7.03610563673127e-08 -2.55195623891168e-08 1.377797829935218e-06
PC5 -2.7953471632232115e-07 -4.824502931475328e-08 -2.1685150402694247e-07 2.7747299269723285e-07 4.081287860762568e-07 5.255672841682854e-06 3.756445618518704e-08 4.57351885289167e-07 2.3876515428942418e-08 -5.998781816904965e-08 -8.7398908061385e-08 -2.860274583086934e-07 1.6796966656400554e-07 -2.322749092685557e-07 3.4915437095105325e-08 5.9111817076100806e-08 -3.8655128194545825e-08 2.2407904459316704e-07 -1.0250665495785587e-07 7.932588236701509e-08 6.730372010726628e-08 -6.201924993235806e-07
PC6 -3.888765610169837e-07 -1.0466461156579484e-09 -4.3265111619070814e-08 1.4119538058498769e-08 -2.0353110838725083e-07 3.756445618518734e-08 5.973755662153996e-06 -2.3031488493982417e-09 6.830520911324311e-09 5.7771853215277366e-08 -1.6997183934260802e-09 -1.4150311048881808e-07 2.058752600943001e-08 -1.4553929140047068e-07 -2.5634952031603913e-08 -7.412281446348025e-09 -2.0273160580026457e-08 2.3807707524063243e-07 -5.429342013600509e-08 -2.6509764275534313e-08 -9.67371228322439e-08 8.223314629088948e-07
PC7 7.625225944290217e-07 4.4695102667824046e-08 1.4415982599703722e-09 5.639225653467139e-08 -1.7308132347242302e-08 4.5735188528916674e-07 -2.3031488493982934e-09 4.992651045042058e-06 2.1254980384320077e-07 -8.65312255279296e-08 -3.868739381716279e-08 3.3325460388718646e-07 6.938130643738593e-08 2.548015009527633e-07 -1.5893492296454874e-08 -1.6302504224575286e-07 -9.112460094162363e-08 -3.378932352535525e-08 6.655795610201137e-08 -2.8554975914090814e-08 -1.120284768465806e-07 -1.1867450186308493e-07
PC8 6.00997494113371e-08 9.938448317322924e-08 1.2050588287005263e-07 -5.744226775409741e-08 -3.378670426602407e-07 2.3876515428942398e-08 6.830520911324327e-09 2.125498038432009e-07 5.0197374982983e-06 7.479796351228315e-09 1.2971197899636336e-07 -2.1848877159339132e-07 9.86209925575365e-08 -6.859645004257774e-08 5.3874023411307474e-08 -8.977540972648774e-08 4.223551674906911e-08 6.147433253140479e-08 -3.605845872154133e-08 -5.7933342145885355e-08 8.629575841080141e-08 1.3964353808788575e-07
PC9 7.957098364324015e-07 -3.2400032979970106e-08 9.071021276574646e-08 -3.192238519383691e-07 2.2510446054807302e-07 -5.998781816904981e-08 5.777185321527738e-08 -8.653122552792958e-08 7.479796351228284e-09 4.731894403984742e-06 -2.9371552150963194e-08 -1.384985643346311e-07 -3.3120892273476453e-08 -1.1310910800879962e-07 -4.425109233225057e-08 4.17108878044807e-08 1.1449149834072202e-07 1.2849712507056504e-07 -1.683245499249636e-07 -7.698082687160346e-08 -8.144596579898819e-08 -2.78222654987851e-07
