 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0003669002498758061 6.600038794661486e-07 3.3694683069399686e-08 4.4555673157866964e-07 4.1244971058999865e-07 -1.5488506525382105e-06 1.1063036165567904e-06 8.576338746334015e-07 -1.5488818969387234e-07 1.4140400388897546e-06 3.7870969433688844e-07 1.7308036185577763e-06 -2.308616079510467e-06 1.8134185679586414e-06 -1.9749766142462916e-06 -1.920902231911407e-06 -9.022275984929447e-07 -1.932256493187725e-07 -3.2959709666038086e-07 1.7360095389692207e-06 8.317491233845604e-07 1.0713687328400406e-05 3.4062900570930864e-05 -8.309967656723057e-05 1.2705260856813645e-06
PC1 6.600038794661486e-07 1.3203143868681757e-06 -1.1503771639642647e-06 -1.5788223504872675e-07 -7.555018440539569e-08 -1.5203559592922594e-07 5.821748897442569e-08 2.0884687619775176e-08 3.279719543833652e-08 1.2595224086704048e-08 7.478852349475396e-09 -8.513359192690285e-08 4.5549411204141885e-07 -1.8435238269462574e-08 -2.565838724681207e-07 -3.645570770963468e-07 -3.851088051971029e-07 1.206865300227817e-07 4.15363674732625e-09 1.0842425515887601e-07 -1.0684326015599178e-08 1.5112940667237705e-06 -6.000224084015289e-07 4.189056612348467e-06 2.434579377688706e-06
PC2 3.3694683069403405e-08 -1.1503771639642645e-06 3.182964907144296e-05 5.206973527830655e-07 1.0755809023817127e-06 -7.636285004407107e-07 -2.698916857097153e-07 -2.3256469034001174e-07 9.431725788696643e-07 -2.843291433325124e-07 2.5703273369748603e-07 -3.9511674003503545e-08 -5.686527927212848e-07 4.149663575477785e-08 -1.90212130978506e-07 2.432627690475329e-08 -1.5004132217068626e-07 3.973471787020348e-07 -2.192284995925965e-07 -3.020052192564703e-07 -1.3662526329132226e-07 1.7140488248961053e-06 1.8571281997192827e-06 -4.876189016043727e-06 3.275080932251135e-06
PC3 4.4555673157866986e-07 -1.5788223504872667e-07 5.206973527830652e-07 2.6468620790967127e-06 5.041640614579414e-08 7.831311298931934e-07 4.682185299113757e-08 2.986896467890888e-07 -9.789672947022472e-08 -6.774052937513361e-07 1.554753046068197e-07 2.5290585113047107e-07 3.390837628080437e-08 -3.0502417249042515e-07 1.123233047747487e-07 -1.5706299247966158e-07 -1.651262878633095e-08 -2.190858302571858e-07 -2.3225017500195615e-07 2.792481227604132e-07 7.955554105362754e-08 -2.2252873890174065e-06 2.03562583340372e-06 -2.6842932001056354e-06 -4.657210494247835e-06
PC4 4.1244971058999855e-07 -7.555018440539565e-08 1.0755809023817123e-06 5.0416406145794226e-08 5.0662162642868575e-06 1.2371350137054417e-06 -8.39832470424209e-08 1.1667591250885581e-07 -6.040603541853247e-07 3.6845633554374094e-07 1.1937659790824129e-07 1.9802473181293493e-07 -5.388315778022714e-07 -1.2330977043965774e-07 -1.3111216343343608e-07 -4.749891215485109e-08 1.895876279622782e-07 -4.583730760247447e-09 -2.4354944371546176e-07 -1.2575993089633545e-07 2.595511417903691e-08 2.6947454450228472e-06 -6.612896996578518e-07 1.7695079726344775e-06 -7.319994093960221e-07
PC5 -1.548850652538212e-06 -1.5203559592922594e-07 -7.636285004407104e-07 7.831311298931938e-07 1.2371350137054417e-06 1.0480369720200945e-05 3.629619926694628e-07 9.242476626286958e-07 -4.536482828372589e-07 -3.3893844656761146e-07 -2.867459409289446e-07 -7.820791551642514e-07 3.5911156273189914e-07 -9.599504484026754e-07 4.3176927201357345e-07 -7.397185702665386e-08 -7.251300922883045e-08 5.564500811076812e-07 -2.597916729912007e-07 1.5836879838299525e-07 -3.168962749971613e-08 -2.1613110733539545e-06 1.2295782607593764e-06 -1.1648203874770527e-07 -2.9117104858696354e-06
PC6 1.1063036165567906e-06 5.821748897442566e-08 -2.698916857097154e-07 4.682185299113765e-08 -8.398324704242068e-08 3.6296199266946307e-07 1.0070426686000328e-05 4.553297240284212e-08 5.515477343982219e-08 2.68238294143453e-07 1.0889642161889566e-07 -3.2948986529317463e-07 -1.2049721337883596e-07 -3.340197074236884e-07 -7.489993814154733e-08 -9.26749107305719e-09 -1.1326393347558492e-07 3.612859871915826e-07 -2.5728354038141705e-07 -1.344502815902336e-07 -2.3973414722549256e-07 5.055653941676154e-07 -2.1509685456659237e-06 7.531522391192055e-06 -1.3410895027932605e-06
PC7 8.576338746334009e-07 2.0884687619775305e-08 -2.3256469034001227e-07 2.986896467890887e-07 1.166759125088559e-07 9.242476626286965e-07 4.5532972402842086e-08 8.156830522747456e-06 3.921726534804258e-07 -2.636519627493147e-07 -1.0626874177165066e-07 7.014045003134931e-07 8.196577508040884e-08 5.737028849515243e-07 -2.615704188368151e-07 -2.1552216260678592e-07 -3.3817115427777833e-07 -1.7860959427311428e-07 1.4459867543798938e-07 2.261817930130403e-08 -1.4059045005647463e-07 7.099680710912764e-07 1.646702946634757e-06 -4.5945139568644005e-06 -1.32673281717089e-06
PC8 -1.5488818969387107e-07 3.279719543833654e-08 9.43172578869664e-07 -9.789672947022469e-08 -6.040603541853248e-07 -4.5364828283725893e-07 5.515477343982244e-08 3.92172653480426e-07 8.86606460811182e-06 2.863248065341732e-07 1.779161527130156e-07 -5.680325831930448e-07 -2.2824194519371197e-08 1.1672076803160117e-07 -1.2985757509017003e-08 -2.0530993321523478e-07 1.0676820288725407e-07 9.511289214533895e-08 -2.9615410738267226e-07 -2.2545814876829733e-07 3.1137838824580224e-07 2.065474552460328e-06 -2.539697045941234e-06 3.217620550185229e-06 -1.627975349230481e-06
PC9 1.4140400388897538e-06 1.2595224086704028e-08 -2.843291433325122e-07 -6.77405293751336e-07 3.68456335543741e-07 -3.389384465676115e-07 2.6823829414345316e-07 -2.6365196274931476e-07 2.8632480653417334e-07 7.900418727449357e-06 -3.35291879854783e-07 -5.274586102288426e-08 -1.7928998493460925e-07 -2.3027433383880694e-07 -3.451556235008224e-07 4.260993635166456e-09 1.1345053275984602e-07 2.1746065291422391e-07 -4.0156920516892393e-07 -1.7061817506480056e-07 -3.198048645936844e-07 -1.9064645705540499e-06 3.3605510610495445e-06 -6.313740264252314e-06 2.2293829817478528e-06
