 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005952690526463728 1.141402432944385e-06 -1.0823292352603554e-07 4.1909451262180777e-07 1.2489746372721056e-06 -1.2333846072146236e-06 1.3548290586661364e-06 5.059846207249688e-07 1.4388807441263544e-06 1.479587187292241e-06 4.1211999793708674e-07 3.109619463194241e-06 -2.7772958091968996e-06 1.564772645978842e-06 -1.9655447664599715e-06 -2.282851416992945e-06 -2.3787112599559593e-06 -1.1569428620285132e-06 -8.771440051169065e-07 2.376364391061516e-06 8.532803031143622e-08 3.2009687056203883e-06 3.3097860001254026e-05 0.00010013021011168442 -0.00011131575595628192 1.4784969963339809e-05 -0.00022078135085707606 6.417048595133915e-05
PC1 1.1414024329443851e-06 2.137558102583052e-06 -1.625494775307871e-06 -3.093019715039402e-07 -1.0088182970143302e-08 -3.463334286749845e-07 7.342112470209016e-08 1.1928827691248562e-07 1.0005550500979777e-07 -8.980761596450911e-08 1.0612748792377378e-07 -2.32502745320865e-08 5.962267747617427e-07 -1.922069281848459e-07 -3.268027926030415e-07 -5.72655781904197e-07 -5.267176406752665e-07 2.150973047612977e-07 -7.048226666635649e-08 1.7328570395256003e-07 -1.3670564027354757e-08 1.1865998694175987e-06 -1.5078715607768831e-06 -3.2904597531104612e-06 6.868126323464524e-06 5.966081397724564e-06 1.0286479858932003e-05 9.18385620630694e-07
PC2 -1.0823292352603646e-07 -1.6254947753078706e-06 4.455528652412301e-05 8.327477993368403e-07 1.3305970982861833e-06 -4.873583188896764e-07 -1.11039650713725e-07 -2.222215161619723e-07 1.0691500158359145e-06 -2.7420238167866955e-07 3.403771993329253e-07 -4.930900616266504e-07 -7.214764365715175e-07 5.530777593019812e-07 -9.225006793163854e-07 2.918795515680035e-07 4.5104436642149e-09 7.565752627010602e-07 3.561721291007102e-07 -4.1763637716977024e-07 -2.575106485106182e-07 -1.4262548527825756e-06 8.175622180321802e-06 -8.347694854236168e-07 -1.565592518167249e-05 5.891692540537794e-06 1.6277211646493188e-05 -2.651692138274534e-07
PC3 4.1909451262180883e-07 -3.0930197150394035e-07 8.327477993368408e-07 4.086606417943305e-06 4.691267839786813e-08 1.0415428247970733e-06 1.526198828156304e-08 3.8510531785199555e-07 -1.6874007598579335e-07 -8.583507827388231e-07 1.0498194610863355e-07 2.5871051704949715e-07 2.5984726416345993e-09 -4.900659552627406e-07 4.786184424869505e-08 -9.041504159761107e-08 1.3589616538319252e-07 -3.584445076253281e-07 -4.1658569262305646e-07 3.488865479682366e-07 6.09281231373886e-08 -7.498536850358472e-07 1.5053809075847876e-06 -3.219503159705231e-06 -5.220534939539609e-06 -6.097152086939235e-06 -7.086986504264197e-06 1.5168193980097581e-06
PC4 1.248974637272106e-06 -1.0088182970143339e-08 1.3305970982861829e-06 4.6912678397868363e-08 7.56563983542521e-06 1.510323313243137e-06 -3.194667489989651e-07 1.4887306721065356e-07 -1.0960429136494925e-06 3.925275981916418e-07 2.4617218699631364e-07 2.0808682541270733e-07 -8.155727376789062e-07 -5.000624384585014e-07 -1.2508085338162223e-07 -1.1486733493969859e-07 6.456143794744726e-08 2.540102724509418e-08 -4.210294475471004e-07 -1.5190185556290695e-07 1.5858697784372368e-07 1.7114893539864987e-06 -1.8623659797235755e-06 -1.7738430181712498e-06 3.1780156370961863e-06 7.416726608934184e-07 6.211173428456921e-06 2.8207681945707933e-06
PC5 -1.2333846072146234e-06 -3.4633342867498457e-07 -4.87358318889676e-07 1.041542824797073e-06 1.5103233132431374e-06 1.4584921421846556e-05 3.5750445595009444e-07 1.0716186559622934e-06 -7.51565402410699e-07 -3.5123970527135103e-07 -2.7150571245743266e-07 -1.0527881295974038e-06 4.5573170850845945e-07 -9.60284753548699e-07 5.566822123135296e-07 -1.3252537718410425e-07 -1.8164981352040865e-07 6.550879665570878e-07 -2.788135755247946e-07 2.5064881766908825e-07 6.492582497280848e-08 -1.5693497951543443e-06 4.13727070021457e-06 1.4331153535254662e-06 -5.298834123429292e-06 -3.071258060858627e-06 5.446221445632406e-06 -1.1063490716713218e-05
PC6 1.3548290586661367e-06 7.342112470209003e-08 -1.1103965071372462e-07 1.5261988281563093e-08 -3.1946674899896514e-07 3.575044559500941e-07 1.3893838148947704e-05 -3.5124095174780006e-08 3.495478470241016e-07 1.650104878965042e-07 8.995145716122876e-08 -3.8938293708856775e-07 1.4745885528211946e-07 -3.19645694765376e-07 -1.9905386302648226e-07 6.367577497074296e-08 -9.400267800179388e-08 2.4621807912148973e-07 -3.931774524440069e-07 -1.769005092128911e-07 -4.4328391971600887e-07 2.6652123097708813e-06 -8.106394570065274e-06 -3.3024351671378967e-06 1.4111044671554603e-05 -1.2079346433447844e-07 -2.8721014178371823e-06 3.343170709373207e-06
PC7 5.059846207249686e-07 1.192882769124857e-07 -2.222215161619719e-07 3.851053178519956e-07 1.4887306721065325e-07 1.0716186559622936e-06 -3.5124095174780045e-08 1.1555983399021327e-05 6.984953643415539e-07 -2.132017720115613e-07 -1.5203748648979023e-07 1.1277656694752786e-06 1.2781654084336816e-07 4.4708560734681257e-07 -1.537342160771042e-07 -4.0207067676293763e-07 -3.1354837137188353e-07 -1.5122252971359735e-07 1.4800857814974173e-07 4.744127527686057e-08 -2.6398385423700973e-07 1.976455657187583e-06 3.2866752113420965e-06 1.09626473007819e-06 -7.257090795377636e-06 -3.0888327246940737e-06 4.466608794756307e-06 -1.0102060408499245e-05
PC8 1.4388807441263546e-06 1.000555050097978e-07 1.0691500158359153e-06 -1.6874007598579361e-07 -1.0960429136494927e-06 -7.515654024106994e-07 3.495478470241016e-07 6.984953643415539e-07 1.2453477125404652e-05 3.336568560234632e-07 1.0528958462883736e-07 -7.34349678923714e-07 1.3832712373296918e-07 2.5873174520658876e-08 -1.3051224098414926e-07 -4.967911778825445e-07 9.610422311544383e-09 1.1300554849598979e-07 -4.754979278701076e-07 -3.1244668023651743e-07 2.718828117769954e-07 2.4957025471186233e-06 -2.1507217405100024e-06 8.996007692457363e-07 1.6783706015180435e-06 -2.5983440541497996e-06 -4.35596011815776e-06 5.033000743220461e-06
PC9 1.4795871872922408e-06 -8.98076159645091e-08 -2.742023816786694e-07 -8.583507827388221e-07 3.925275981916419e-07 -3.512397052713505e-07 1.6501048789650392e-07 -2.1320177201156107e-07 3.3365685602346293e-07 1.0948920248224825e-05 -3.684806190965011e-07 5.286413780220814e-08 -4.4481201134640737e-07 -3.511005669248122e-08 -7.677691187127868e-07 2.6335419828143286e-07 5.153371430790351e-07 6.023478416146586e-07 -2.03001039405661e-07 -1.2819598454831062e-07 -5.57424840457205e-07 -2.0571090193536608e-06 4.835648587300275e-06 -8.902381858255485e-07 -1.0558362966978677e-05 2.3685251384273923e-06 -4.5307181065989925e-07 2.8863856945522337e-06
PC10 4.1211999793708896e-07 1.0612748792377376e-07 3.4037719933292443e-07 1.0498194610863365e-07 2.461721869963134e-07 -2.7150571245743256e-07 8.995145716122866e-08 -1.5203748648979012e-07 1.0528958462883711e-07 -3.684806190965011e-07 1.1311051458315345e-05 -3.913269406861529e-07 1.1328003193291939e-07 -3.6459530865937126e-07 -6.398934605345942e-09 2.6214362304953417e-07 -1.9895698622315568e-07 -1.0757922506261054e-07 2.3312898535204243e-07 5.496897147401041e-07 -1.5561811554693685e-07 3.452723075955996e-06 -5.081902506499292e-06 3.499737458874954e-07 4.076275685485995e-06 3.3294519791684224e-06 -4.721629757551181e-06 3.0033856702317614e-07
PC11 3.109619463194237e-06 -2.3250274532086408e-08 -4.930900616266502e-07 2.5871051704949747e-07 2.0808682541270696e-07 -1.0527881295974034e-06 -3.893829370885677e-07 1.1277656694752788e-06 -7.343496789237141e-07 5.28641378022077e-08 -3.913269406861532e-07 1.0883130659261717e-05 -2.0200195598024606e-07 -1.2128976496442208e-08 -3.808770697061595e-07 2.535008823785628e-07 2.380996064912736e-07 3.157319772882731e-07 1.7553671296185164e-08 5.311623015881753e-07 3.6307320137436e-07 -8.856095890008892e-07 -2.7079333007421525e-06 -5.299413741240715e-06 1.1281922388908792e-06 7.232302580978868e-06 1.0387010329468869e-05 -2.758490208384855e-06
PC12 -2.777295809196899e-06 5.962267747617426e-07 -7.214764365715171e-07 2.5984726416346146e-09 -8.15572737678906e-07 4.557317085084597e-07 1.474588552821198e-07 1.2781654084336787e-07 1.3832712373296902e-07 -4.448120113464074e-07 1.1328003193291932e-07 -2.0200195598024606e-07 9.613900904379867e-06 2.4894743254887647e-07 -4.239293951187672e-08 -5.157960961028913e-07 -1.2735537981657e-07 4.323380488855628e-08 -1.732105525115521e-07 9.834085668032678e-08 -2.0683446322565238e-07 -1.4531460588075795e-06 1.1396181681069035e-06 1.29797055855426e-06 -2.5457407001049223e-06 3.254790486816837e-06 -8.049321919097837e-08 4.635850855538357e-06
PC13 1.5647726459788417e-06 -1.9220692818484583e-07 5.530777593019814e-07 -4.900659552627407e-07 -5.000624384585015e-07 -9.602847535486988e-07 -3.1964569476537577e-07 4.470856073468123e-07 2.5873174520658883e-08 -3.511005669248126e-08 -3.645953086593715e-07 -1.2128976496442162e-08 2.489474325488763e-07 9.896999316023084e-06 -6.653483510451536e-07 8.710330391249663e-07 5.306313017264979e-07 3.440300730336717e-08 -1.251967599281949e-07 -6.571105476824853e-08 1.3960089580537637e-08 4.181185349890294e-07 2.879974953388676e-06 -6.531272178088536e-06 -1.4507545834786e-05 4.775713539094271e-06 2.099844343039381e-06 4.7019930347887503e-07
PC14 -1.9655447664599732e-06 -3.2680279260304135e-07 -9.225006793163856e-07 4.7861844248694967e-08 -1.2508085338162212e-07 5.566822123135292e-07 -1.9905386302648252e-07 -1.5373421607710396e-07 -1.305122409841491e-07 -7.677691187127869e-07 -6.3989346053456925e-09 -3.808770697061593e-07 -4.2392939511876706e-08 -6.653483510451535e-07 1.0626905919864034e-05 -1.1358017002362785e-07 1.9207293029886352e-07 -2.0241418624598913e-07 8.623974167931427e-08 -9.382000449069837e-08 -3.532381450833419e-08 2.3774699638703193e-06 -8.592490848999159e-06 -6.337352524126372e-07 6.447384847201884e-06 9.369870532811259e-06 -5.929815431810893e-08 -5.029876595617511e-06
