 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007096857937924019 1.268947468793909e-06 5.514419671324426e-07 3.5048327538963163e-07 1.7898382927962332e-06 -1.6553566612944169e-06 1.2477928770102036e-06 1.152925675625433e-06 1.6697556423147266e-06 1.5869596742164369e-06 4.4703537482437287e-07 2.770624813385519e-06 -3.0189428465243454e-06 1.8150177951272433e-06 -1.9455996597591857e-06 -2.476149880504554e-06 -2.41818852579874e-06 -9.566551620835997e-07 -6.951426886428854e-07 2.7245489730305622e-06 2.0448077029913316e-07 4.078422458260814e-06 3.185317565487843e-05 0.0001095632011251265 -0.0001288504914453599 2.8512148684312354e-05 -0.0002487296124791675 6.885868091627249e-05
PC1 1.2689474687939092e-06 2.517069887607537e-06 -1.775492275644201e-06 -3.1884343295606776e-07 6.101972788090895e-09 -3.9591767994227874e-07 7.199466679525326e-08 1.261457444825915e-07 6.811971338559314e-08 -1.2286338181761326e-07 1.0940254024656862e-07 -2.02809587376856e-08 6.427066303749446e-07 -2.1170586748167044e-07 -3.3383320763587055e-07 -5.985765388491361e-07 -5.310261637228805e-07 2.127502095524652e-07 -7.861207564564255e-08 1.9957790395927604e-07 -1.576746115685722e-08 1.1777399938714574e-06 -1.475097171626196e-06 -3.967427259182898e-06 7.663467332760351e-06 6.713647686431928e-06 1.1849931227258528e-05 1.5797204233595402e-06
PC2 5.514419671324413e-07 -1.775492275644201e-06 4.818100245439606e-05 8.886883244157932e-07 1.383293416696944e-06 -5.606137454002653e-07 -1.1476434697689525e-07 -1.9955861159828474e-07 1.106013960353882e-06 -2.742219645036408e-07 4.0112671765685843e-07 -5.109415260172233e-07 -7.114976695625869e-07 6.011426006451878e-07 -9.284918160010778e-07 3.62927633744884e-07 1.2423876106314056e-08 8.241019660647685e-07 3.830538247558568e-07 -3.874007002413648e-07 -2.681105402077517e-07 -2.1110786059372773e-06 8.717400620410723e-06 5.456459221890855e-07 -1.742876560258987e-05 8.225297386706101e-06 1.673748204949009e-05 -1.2550414659138137e-06
PC3 3.5048327538963226e-07 -3.188434329560676e-07 8.886883244157932e-07 4.8268051511684755e-06 4.241705780041433e-08 1.087130848864891e-06 -1.5436528529983846e-08 4.188760511521924e-07 -2.364266806730479e-07 -9.206829112372432e-07 1.131893064020493e-07 2.9788266256586755e-07 -2.253823238799824e-08 -5.184413552565114e-07 7.449082294532428e-08 -1.1230551299380057e-07 1.6264150265084524e-07 -3.5459127604270663e-07 -4.1741530213974783e-07 3.5339590492770203e-07 7.324155172025857e-08 -5.902454029982874e-07 1.1926511845227044e-06 -4.088847131421981e-06 -5.941447977445067e-06 -6.2387142831377304e-06 -7.414611327840799e-06 1.3092296898453619e-06
PC4 1.7898382927962317e-06 6.101972788090959e-09 1.383293416696944e-06 4.241705780041412e-08 8.692933440001662e-06 1.5605659076059013e-06 -3.5968733108742965e-07 1.5988070822494392e-07 -1.1797883422192794e-06 4.406486228654071e-07 2.5229924148605297e-07 1.9340078092789836e-07 -8.944882313851812e-07 -5.13593293432132e-07 -1.160909672857829e-07 -8.344151565248134e-08 4.411573646709721e-08 -7.020402277679555e-09 -4.267163088482132e-07 -1.7236023924257582e-07 1.5988939312026863e-07 1.5856326870348696e-06 -2.335503533906213e-06 -1.2831332096784636e-06 3.928093320091673e-06 1.4238706946344775e-06 6.260572592667476e-06 3.1846992190314304e-06
PC5 -1.655356661294417e-06 -3.9591767994227853e-07 -5.60613745400265e-07 1.0871308488648912e-06 1.5605659076059015e-06 1.606758132034252e-05 3.7800635550144763e-07 1.0800545833075445e-06 -7.203767255984381e-07 -3.607263683582697e-07 -2.304622335777071e-07 -1.101722982782861e-06 5.091107124787263e-07 -9.592870882826213e-07 5.720112447102166e-07 -1.5035730470624841e-07 -1.9559654095063048e-07 6.892594409405049e-07 -2.903925222112557e-07 2.1243289811409783e-07 5.009232723070333e-08 -1.577172500806955e-06 3.995909507986542e-06 1.5321969807393814e-06 -4.984578128996081e-06 -3.5084423528654682e-06 6.333018272896369e-06 -1.2568863939900503e-05
PC6 1.2477928770102049e-06 7.199466679525303e-08 -1.1476434697689496e-07 -1.5436528529983777e-08 -3.596873310874301e-07 3.7800635550144795e-07 1.5196331443261518e-05 -4.155633799246668e-08 3.9493925806543274e-07 1.7244764875860435e-07 9.896347135565929e-08 -4.3846694047932747e-07 2.0775121817009453e-07 -3.6860991446737597e-07 -1.9812769826722762e-07 1.0362519320581152e-07 -9.241172501213252e-08 2.7155728311211563e-07 -4.44149276862304e-07 -1.9719361946841836e-07 -4.828096508379516e-07 2.9000296623505213e-06 -8.760170311752739e-06 -3.527364767782199e-06 1.5092475676365512e-05 -2.663156045756973e-07 -3.257214548317701e-06 4.129261733413404e-06
PC7 1.1529256756254314e-06 1.2614574448259162e-07 -1.995586115982851e-07 4.188760511521921e-07 1.5988070822494403e-07 1.0800545833075443e-06 -4.155633799246655e-08 1.2658096254931046e-05 7.746239751436467e-07 -2.6456757036168584e-07 -1.8781749635372598e-07 1.1555149014156862e-06 1.4813229907354397e-07 4.799614980307357e-07 -1.1717429061237737e-07 -4.4533741810576974e-07 -3.006206926131535e-07 -1.1597442739351424e-07 1.6499230922623552e-07 4.128768544616306e-08 -2.5195639107837995e-07 1.8159080398957163e-06 4.545579522333297e-06 3.398149323246174e-08 -8.203870720479854e-06 -4.400423795535865e-06 5.593954863824109e-06 -9.556188106619548e-06
PC8 1.6697556423147266e-06 6.811971338559333e-08 1.1060139603538816e-06 -2.3642668067304778e-07 -1.1797883422192792e-06 -7.203767255984378e-07 3.9493925806543263e-07 7.74623975143647e-07 1.3557788923750257e-05 3.4396926410958796e-07 6.930004524932945e-08 -7.851684461259344e-07 1.670470489061075e-07 2.6991695039017755e-08 -1.26638964694995e-07 -5.349460073634789e-07 2.372834318694842e-08 1.109579544663063e-07 -4.868450202887128e-07 -3.5145660833174784e-07 2.99774488362164e-07 2.8708648291541665e-06 -1.8033094274715644e-06 2.0583254746429294e-07 9.055081353522012e-07 -3.2974209379287157e-06 -3.0290039404211258e-06 4.325873067546995e-06
PC9 1.5869596742164394e-06 -1.2286338181761323e-07 -2.7422196450364066e-07 -9.206829112372433e-07 4.40648622865407e-07 -3.607263683582694e-07 1.724476487586044e-07 -2.6456757036168595e-07 3.439692641095886e-07 1.198261808716461e-05 -3.840725728045417e-07 7.448982787356188e-08 -4.847173355929328e-07 -3.3010463612572316e-08 -8.06906644828195e-07 3.0816117886063546e-07 5.807706006086988e-07 6.12489467619301e-07 -2.610799060845361e-07 -1.431874338756456e-07 -5.828681485397904e-07 -2.239038096499702e-06 4.960191848723943e-06 -7.813988458352741e-07 -1.129842278211712e-05 2.9957570609539254e-06 1.710276513498968e-07 2.113626948767926e-06
PC10 4.470353748243717e-07 1.0940254024656834e-07 4.0112671765685864e-07 1.131893064020497e-07 2.5229924148605313e-07 -2.3046223357770698e-07 9.896347135565931e-08 -1.8781749635372598e-07 6.930004524932954e-08 -3.840725728045415e-07 1.2248684827996474e-05 -4.126844695031458e-07 1.0402943450381841e-07 -3.709739880111435e-07 2.4878070408757228e-08 2.602194376719929e-07 -1.7771399957471373e-07 -1.6989678046117185e-07 2.316116323630706e-07 5.507158917333196e-07 -1.9779913453877047e-07 3.5366687860701746e-06 -5.007367125720496e-06 3.427098202591002e-07 3.2041302577935275e-06 4.031365840678413e-06 -4.6835562969951276e-06 3.370393152414987e-08
PC11 2.770624813385522e-06 -2.0280958737685667e-08 -5.109415260172237e-07 2.978826625658676e-07 1.9340078092789815e-07 -1.1017229827828616e-06 -4.3846694047932705e-07 1.1555149014156862e-06 -7.851684461259349e-07 7.44898278735618e-08 -4.1268446950314607e-07 1.1897100993110027e-05 -2.440475094306287e-07 4.727883300762436e-09 -3.6903156852152945e-07 2.913297662396462e-07 2.74277497538335e-07 3.594273516146711e-07 3.117966159820648e-08 5.528425172727657e-07 4.0623448828511535e-07 -8.149289440078006e-07 -3.4601297913710393e-06 -6.402984355877647e-06 2.087365555698749e-06 8.174535097584266e-06 1.179244123752768e-05 -3.0584205876416826e-06
PC12 -3.0189428465243475e-06 6.427066303749444e-07 -7.114976695625868e-07 -2.2538232387997895e-08 -8.944882313851813e-07 5.091107124787267e-07 2.0775121817009477e-07 1.4813229907354413e-07 1.6704704890610734e-07 -4.847173355929329e-07 1.0402943450381858e-07 -2.4404750943062867e-07 1.0499466733138792e-05 2.4552525020140297e-07 -5.917953679856717e-08 -5.782700042707846e-07 -1.6759410274092927e-07 4.365806134235822e-08 -1.9660754035787042e-07 1.2940140016817376e-07 -2.2168638043686436e-07 -1.6100349721108043e-06 1.8281188432599406e-06 1.205515455504711e-06 -3.3688043992708983e-06 3.451971349485408e-06 -6.892562309297e-07 6.0986734007762445e-06
PC13 1.8150177951272424e-06 -2.1170586748167052e-07 6.011426006451879e-07 -5.184413552565117e-07 -5.135932934321319e-07 -9.592870882826217e-07 -3.6860991446737623e-07 4.799614980307355e-07 2.6991695039017815e-08 -3.301046361257251e-08 -3.7097398801114304e-07 4.727883300762252e-09 2.45525250201403e-07 1.079740897144232e-05 -7.142340505996636e-07 9.531668302407397e-07 5.63157116999249e-07 4.378627694758526e-08 -1.398750816337971e-07 -8.384875893500918e-08 3.275224585854784e-08 5.199609552280546e-07 2.9710345288861577e-06 -6.450782713634176e-06 -1.5858913037326598e-05 5.379918357108296e-06 9.80775844524263e-07 1.0400417191886643e-06
PC14 -1.9455996597591857e-06 -3.338332076358703e-07 -9.284918160010773e-07 7.44908229453241e-08 -1.1609096728578284e-07 5.720112447102165e-07 -1.9812769826722778e-07 -1.17174290612377e-07 -1.2663896469499511e-07 -8.069066448281946e-07 2.487807040875709e-08 -3.6903156852152934e-07 -5.917953679856713e-08 -7.142340505996635e-07 1.1574146290206733e-05 -8.944368011834458e-08 2.0412920680340095e-07 -2.0070865998650204e-07 1.1544244346221742e-07 -6.676767665821817e-08 -8.928982458695629e-09 2.5773110696806483e-06 -9.869012866750174e-06 3.135992280335817e-07 7.813180010821104e-06 1.0393629692962229e-05 -3.3519414605065885e-07 -6.2804424977539715e-06
PC15 -2.476149880504554e-06 -5.985765388491359e-07 3.6292763374488445e-07 -1.123055129938005e-07 -8.344151565248114e-08 -1.5035730470624823e-07 1.036251932058112e-07 -4.453374181057699e-07 -5.349460073634783e-07 3.0816117886063594e-07 2.602194376719928e-07 2.913297662396461e-07 -5.782700042707846e-07 9.531668302407396e-07 -8.94436801183443e-08 1.1208448795579227e-05 5.115316856768441e-07 -7.267770382244245e-07 -2.067851863939636e-08 -9.615976730207928e-08 1.5418174082923695e-07 6.023848790775913e-07 -3.198968665996657e-06 1.9682085410628177e-06 1.7294270792938448e-05 -2.113012215714375e-06 -6.687869719820748e-06 3.402592207026318e-06
PC16 -2.41818852579874e-06 -5.310261637228805e-07 1.2423876106313841e-08 1.6264150265084535e-07 4.411573646709731e-08 -1.955965409506303e-07 -9.241172501213245e-08 -3.0062069261315325e-07 2.372834318694841e-08 5.807706006086985e-07 -1.7771399957471384e-07 2.742774975383344e-07 -1.6759410274092898e-07 5.631571169992495e-07 2.041292068034011e-07 5.115316856768438e-07 1.1068303657748861e-05 -3.139630636002492e-07 -1.1121797409152038e-07 -6.343568082588606e-07 6.99947276585995e-08 -1.0568198477486722e-06 -1.0975914229134821e-06 -3.4125911587324036e-06 -8.75323558144411e-07 6.723714268513268e-06 1.1632322479641273e-06 6.71157641199738e-06
PC17 -9.566551620835984e-07 2.127502095524654e-07 8.241019660647689e-07 -3.5459127604270663e-07 -7.020402277679732e-09 6.892594409405046e-07 2.715572831121159e-07 -1.1597442739351375e-07 1.1095795446630622e-07 6.12489467619301e-07 -1.6989678046117177e-07 3.594273516146714e-07 4.365806134235819e-08 4.378627694758558e-08 -2.0070865998650236e-07 -7.267770382244246e-07 -3.139630636002492e-07 1.0283690423120977e-05 3.650638139224986e-07 -2.4293006975843373e-07 9.829027757857452e-08 -4.563748247345049e-07 -3.2493952283301517e-06 1.106124749692937e-07 2.3560908507614524e-06 5.417675886696907e-06 -1.266750786586256e-06 3.893634904375727e-06
PC18 -6.951426886428846e-07 -7.861207564564255e-08 3.8305382475585735e-07 -4.174153021397477e-07 -4.267163088482134e-07 -2.903925222112555e-07 -4.441492768623039e-07 1.6499230922623608e-07 -4.868450202887125e-07 -2.6107990608453594e-07 2.316116323630707e-07 3.1179661598206404e-08 -1.966075403578706e-07 -1.39875081633797e-07 1.154424434622174e-07 -2.06785186393962e-08 -1.1121797409152032e-07 3.650638139224986e-07 9.970047089754152e-06 -1.3723667459971373e-07 -3.125622056736011e-08 -7.510600444472838e-07 5.291349487768196e-06 3.0590952867637264e-07 -2.5476750342500556e-06 -7.2314805969884456e-06 7.208435417132874e-06 -8.435244941196201e-06
PC19 2.7245489730305627e-06 1.9957790395927607e-07 -3.874007002413651e-07 3.533959049277019e-07 -1.723602392425757e-07 2.1243289811409744e-07 -1.9719361946841833e-07 4.128768544616287e-08 -3.514566083317482e-07 -1.4318743387564565e-07 5.507158917333196e-07 5.528425172727659e-07 1.2940140016817392e-07 -8.384875893500904e-08 -6.676767665821815e-08 -9.615976730207916e-08 -6.343568082588606e-07 -2.429300697584339e-07 -1.3723667459971363e-07 1.0052089173327273e-05 4.401363226016927e-07 -1.6390339095060503e-06 5.506012323303372e-06 -6.302758731626041e-06 -1.6324072379939385e-06 -6.894061539479225e-06 8.84442839392851e-06 4.759391863244266e-06
