(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00543115830632507 -13.8814207969088 -0.911378585112041 0.904863657253186 27.5853877261363 -13.7071936259906 0.000190911832176702 -0.000130489862976214 -0.000285835015081765 0.000260045361314546 -0.00016412781094794 1.52786756396074e-05 -2.61747253522292e-05 -7.39712094485392e-05 -6.23288623103708e-05 5.95286466307997e-05 0.000107040799806515 2.89663661134719e-05 0.00031691932341845 4.18113197065247e-05 0.00020979425538453 0.000153990491226986 -5.24765118795344e-05 9.74958805484989e-05 0.00022105790068256 -2.91352360732783e-05 4.56837391554035e-05 0.000323981732972479 -0.00011633684932274 -0.000280927182204581
covarSEX -13.8814207969088 1070057.39811275 22114.6484656895 -22028.2163779257 -2133870.53567589 1063999.55547063 -0.265344757914171 0.0217105120719753 -0.554204115764546 -1.08754399707853 -0.341174640661315 0.453729790957609 0.2143797405147 0.819516039034692 -0.835341642690498 0.155164546772565 0.636832629555439 0.496265993943995 1.01581453422675 -1.03328683833293 0.662309774177343 0.0876412357885909 -1.57119745126352 -1.09813334692077 0.460122752684483 0.239914665501507 -0.616335563132112 1.90199874677544 -2.06489090165206 -0.251892713784562
covarYOB -0.911378585112041 22114.6484656895 723.621345242218 -720.80603626238 -44090.1924113449 21979.4495496588 -0.00615254971310449 0.007524142877665 0.00466032958787884 -0.0840619240354872 0.000914883160417575 0.0293493086989194 -0.013878581749357 0.0331541473389443 -0.00861630239391934 -0.000310381894887981 0.0122315144620571 0.0523442354127755 0.00896404765988241 0.0113535885732349 -0.0106746031757825 -0.0360103791708232 -0.0318388129171578 -0.0161552043451844 -0.00520965238659619 -0.0218636202948832 -0.0294057771607366 0.025804496122688 -0.0182575523728709 -0.0649967285529062
covarYOBsq 0.904863657253186 -22028.2163779257 -720.80603626238 718.01307821907 43918.571208489 -21894.2423516752 0.00572743672730552 -0.00736849707371628 -0.0045504835057627 0.0836582463841759 -0.00100165342904575 -0.0293946339965472 0.0137606175222232 -0.0330302569479841 0.00865198928829993 0.000465528976152407 -0.0121977460986021 -0.0522175927371799 -0.00887912739956196 -0.011431832526029 0.0107348970685491 0.0359995615070968 0.0315925865404599 0.0159832296697353 0.00505835017849956 0.0218011923521578 0.0291623032015847 -0.0255670669568168 0.0182681386722553 0.0645008013042784
covarSEX_YOB 27.5853877261363 -2133870.53567589 -44090.1924113449 43918.571208489 4255359.10140292 -2121860.03474589 0.510383345910151 -0.0453845169740094 1.10569693929741 2.16456831363844 0.687731467738461 -0.908043293772765 -0.42546234655293 -1.63472310505381 1.66496394567469 -0.302988868290416 -1.27808734515637 -0.981549034166269 -2.01543706770811 2.05933464812701 -1.30941993409038 -0.169287115371477 3.12808301979393 2.18126369526093 -0.923776322611979 -0.484985584837472 1.22595256735521 -3.79496051376918 4.11767745150014 0.505148576128883
covarSEX_YOBsq -13.7071936259906 1063999.55547063 21979.4495496588 -21894.2423516752 -2121860.03474589 1058045.56637755 -0.245299292493679 0.0236308958201117 -0.551577004973467 -1.07724389353797 -0.346591225212759 0.454480525001346 0.211073346942445 0.815343775028295 -0.829803620998978 0.147880014120245 0.641347153174432 0.485437190611484 0.999839592408571 -1.02624743989748 0.647346349287611 0.0817349097567139 -1.55712838686323 -1.08332077482551 0.463720050382757 0.24505251840131 -0.609842973905912 1.89330945272819 -2.0529410717756 -0.253400742902946
covarPC1 0.000190911832176702 -0.265344757914171 -0.00615254971310449 0.00572743672730552 0.510383345910151 -0.245299292493679 0.00309026124541527 -0.000556550957426059 0.000145840570734153 -5.48554978652e-05 -0.000177449504139685 3.00725431037129e-05 0.000139972146509339 0.000201089111761997 -5.9615929709147e-05 0.000104511226165647 -9.61775347783732e-05 0.000427023666130051 -0.000150503254615589 -0.000165243214280623 -0.000380194563244876 -0.000339326593642491 -8.4169817899786e-07 -4.02185883145317e-06 9.3630686380785e-05 5.55058490840437e-05 0.000330457488443069 -0.000348941578319065 0.000262467615606249 0.00068000921032384
covarPC2 -0.000130489862976214 0.0217105120719753 0.007524142877665 -0.00736849707371628 -0.0453845169740094 0.0236308958201117 -0.000556550957426059 0.0029414100506889 0.000157721960847024 0.000299226665478378 -2.16594454840548e-05 -2.64716665096423e-05 -5.94061426809189e-05 3.51326583895733e-05 -7.06601963019685e-06 -1.34293471387507e-05 -3.58133822668833e-05 -0.000136089210661356 7.07760801811468e-05 -9.02135852894378e-05 3.52422547387698e-05 3.03064013146861e-06 0.000163383977832273 3.84962787809311e-05 -0.000116692003590641 3.07219833226436e-05 1.79478037151484e-06 -1.6666723500888e-05 -4.73637326444992e-05 0.00020387542576658
covarPC3 -0.000285835015081765 -0.554204115764546 0.00466032958787884 -0.0045504835057627 1.10569693929741 -0.551577004973467 0.000145840570734153 0.000157721960847024 0.00293277887678632 7.89705370037662e-06 0.000405634912734173 2.02165392377833e-06 0.000113921913017909 -8.78150103684038e-05 -0.000346189134540211 3.55155297882782e-05 0.000122256374354775 5.45816957842684e-05 -0.000332483481704487 -0.000121712119359476 -3.18190051665583e-06 1.1694933814393e-05 -0.000169442484544466 -0.000268220176296339 0.000148272569576561 3.34590627863833e-05 -0.000192836342960962 -2.38102548410166e-06 -0.000183553720127695 -0.000198576435624981
covarPC4 0.000260045361314546 -1.08754399707853 -0.0840619240354872 0.0836582463841759 2.16456831363844 -1.07724389353797 -5.48554978652e-05 0.000299226665478378 7.89705370037662e-06 0.00281471728299219 0.000542743616037569 -0.00017569509079407 0.000106652319844935 -0.00052110073190106 6.24709319240377e-05 7.7631865624325e-05 -1.27670428006737e-05 -0.000225449575374393 -0.000112980993106852 -7.99255213791988e-05 2.74952578871271e-05 8.47610473037262e-05 0.000134128774522533 -0.000150755333413484 -4.8626322263043e-05 4.34120893552704e-05 0.000153071551496475 -0.000124613259559492 0.000122016408564889 0.000202001773854281
