 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003913542765176894 4.676395601173654e-07 -2.8639953859090706e-06 -7.231782928726099e-07 9.306789794632751e-07 -3.271138303272437e-07 8.188898712800299e-08 1.6862380175100112e-06 8.145527393453642e-07 3.388425508190364e-07 -5.04349413326915e-07 1.7128008453736903e-07 -4.1215791776046535e-07 6.34734168743876e-07 2.7706224907595924e-07 -8.090245501320551e-07 -2.4837908753011756e-07 -3.8012345230603827e-07 5.603725298485699e-07 1.0208206885701878e-06 3.730602069953088e-07 4.390802147534038e-06 2.6589552676318314e-05 -7.987551202909163e-05 2.6652725781182842e-05
PC1 4.676395601173659e-07 1.389938022939657e-06 -9.870596241961526e-07 -4.275162620267542e-08 -5.0591265661485226e-08 -2.08763995585532e-07 3.74468485576531e-08 1.36625172462756e-07 1.4487414914881928e-07 -6.805168652757339e-08 1.278089142674783e-07 -8.154703131756388e-08 3.231714310138117e-07 -9.313785986412196e-08 -1.2402919532527296e-07 -2.8589426853495996e-07 -2.1687176170542451e-07 -6.134495568464462e-09 -2.541154904959405e-08 9.117479815121731e-08 2.920759505546584e-08 2.1391671694774572e-06 -2.5247142710332998e-06 5.480760450880952e-06 2.5341782515456084e-06
PC2 -2.8639953859090706e-06 -9.870596241961524e-07 2.6123346698932083e-05 4.1313173425531996e-07 9.014282770407677e-07 -1.4359695577487655e-07 -5.656340724652147e-08 -1.6678695478337036e-07 2.3302845036258995e-07 -2.8441520750774987e-09 -2.058239004389126e-08 -1.0864754656746308e-07 -1.736369999015426e-07 2.7376836187964655e-07 -3.49516617642024e-07 3.0881188431735485e-07 -6.953376901011695e-08 5.904331624122116e-07 2.958460663400059e-08 -2.3953294827468805e-07 8.472377336023637e-08 -7.567494832115245e-07 -2.2300363381518154e-07 6.414666339034597e-06 -1.1220592214086729e-06
PC3 -7.231782928726094e-07 -4.2751626202675295e-08 4.131317342553196e-07 2.790206879095425e-06 2.5561833602374565e-08 5.179139292337858e-07 7.749128966039369e-09 9.581032933879346e-08 -1.0573700357221721e-07 -4.587237338258675e-07 1.4662405023566135e-08 1.514664155834561e-07 1.0098796990042891e-07 -3.775010971316343e-07 -4.860350894357237e-08 -1.2345725869799408e-08 1.6954531943083375e-08 -1.2759425931812796e-07 -2.8736913404854186e-07 1.9515666293514012e-07 5.042249630362464e-08 -1.564563906534353e-06 -5.542272219203191e-07 -1.951276479010841e-06 -2.538325911348948e-06
PC4 9.306789794632746e-07 -5.0591265661485266e-08 9.014282770407677e-07 2.5561833602374545e-08 4.802063181441785e-06 9.78840899945649e-07 -3.046400407630883e-07 7.830176922198758e-08 -7.213940355834032e-07 1.5738805343195402e-07 1.5698133485577524e-07 -1.8815740760154625e-08 -3.9616066738258557e-07 -1.8411401324983906e-07 -5.559432461601727e-08 -1.9763491549219016e-08 5.998345992236062e-08 1.0558748039359895e-07 -1.535308178213975e-07 -1.1226768328544674e-07 1.7084592748479396e-08 1.337338638883331e-06 1.1383136400893717e-07 1.220437417541509e-06 4.6109851460056126e-07
PC5 -3.2711383032724434e-07 -2.0876399558553197e-07 -1.4359695577487647e-07 5.179139292337858e-07 9.78840899945649e-07 8.703950155873132e-06 1.3012678031874758e-07 7.27229425285313e-07 -4.397199680314453e-07 -1.6420985089495275e-07 -2.062236874282398e-07 -5.971732935252442e-07 2.95882483448632e-07 -4.914342061977106e-07 2.3185052672926742e-07 -2.370405641444633e-08 -7.751957158346912e-08 3.669475220603616e-07 -1.0449733432662322e-07 2.694263485173229e-07 8.647218827895588e-08 3.485453002106701e-07 -6.031670449910641e-07 4.6248481857532875e-06 -6.442947762267815e-06
PC6 8.188898712800377e-08 3.7446848557653077e-08 -5.6563407246521265e-08 7.749128966039521e-09 -3.046400407630883e-07 1.3012678031874766e-07 8.493882240455932e-06 -2.4068596765241713e-09 8.693942135902288e-08 7.2284104688176116e-09 4.588548704778085e-08 -1.5730544899307863e-07 9.087954826765528e-08 -2.7065912231980566e-07 -2.8875045514266998e-08 4.3439577397736614e-08 -1.6013833524366992e-08 2.40742854348917e-07 -9.439885916482162e-08 -1.7212282171104096e-08 -2.320813123588677e-07 1.244346154313697e-06 -3.3627089153574075e-06 1.34483391957322e-06 2.447356115899784e-06
PC7 1.6862380175100108e-06 1.3662517246275595e-07 -1.6678695478337042e-07 9.581032933879346e-08 7.830176922198762e-08 7.272294252853131e-07 -2.4068596765241067e-09 6.9368091639574315e-06 3.8323476942792005e-07 -1.4776032023382214e-07 -8.924752979808109e-08 5.192254818815426e-07 8.806464786724529e-08 2.771924761926483e-07 -1.641490913740078e-08 -3.1932924744468865e-07 4.1167070147329675e-09 -2.0265647526674116e-08 5.146848139771073e-08 5.625594214117913e-09 -1.5204619021333532e-07 2.504411591251687e-07 -7.382981427277192e-07 4.566567145864748e-06 -2.885203121512101e-06
PC8 8.145527393453634e-07 1.448741491488193e-07 2.3302845036258964e-07 -1.057370035722171e-07 -7.213940355834033e-07 -4.3971996803144516e-07 8.693942135902298e-08 3.8323476942791984e-07 7.528141397725596e-06 1.3320968619011502e-07 1.6438698594546514e-07 -2.030011136592193e-07 2.49139654829054e-07 -5.224464469793942e-09 -5.641480874039131e-08 -1.9539025324590012e-07 9.497076017310786e-08 8.809667449123332e-08 -1.4649437397392117e-07 -2.062205612671847e-07 1.5585215842600233e-07 -1.9775038069703012e-07 9.385529288954805e-07 -1.3030966322543605e-06 9.750192158422624e-07
PC9 3.3884255081903583e-07 -6.805168652757342e-08 -2.844152075077413e-09 -4.5872373382586756e-07 1.57388053431954e-07 -1.6420985089495283e-07 7.228410468817678e-09 -1.477603202338221e-07 1.33209686190115e-07 6.769673953940413e-06 -5.278871476606944e-08 -1.5230932865325914e-07 -1.2144693715875245e-07 -6.877581902313073e-09 -2.4420897690826907e-07 1.3969988911085894e-07 2.814782170293927e-07 2.5315734429374957e-07 -1.9071903301989502e-07 -1.4659328664102688e-07 -1.8448144714668062e-07 -8.507847116194579e-07 2.9065370413373444e-08 6.805265201417408e-08 6.35531211994792e-07
