 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0003072056943396024 2.8294850253637906e-07 -2.5675269195787674e-06 -3.805908271924447e-07 9.803415964913652e-09 -4.220758546321837e-07 -3.8657402691524853e-07 1.0003989822781407e-06 3.29184440783462e-08 8.406377835054759e-07 -9.694335412957149e-09 -3.928457262066159e-07 1.2476780474331174e-08 1.6857442159983274e-07 6.985095441821304e-08 -4.870027361107691e-07 -9.158761915893968e-08 2.6333840392864696e-07 -9.751692275727085e-08 5.610057705202551e-07 4.0830548218953003e-07 9.944454653462783e-06 -1.3468207879929738e-05 -1.462654285596931e-05
PC1 2.829485025363789e-07 1.0048899495991777e-06 -6.832114670329722e-07 2.094338778138236e-08 -4.5646773822004774e-08 -5.1968178063301316e-08 -2.7791303404562802e-09 6.008913307924914e-08 1.1719931012655051e-07 -3.64428986479674e-08 4.586808639395795e-08 -4.8923077334597736e-08 2.4702331683504913e-07 -1.257535300503108e-08 -1.1450274200306324e-07 -1.725681358055458e-07 -1.3301009789046766e-07 2.100810869546501e-08 4.697378944020195e-08 3.256052422823528e-08 3.999153610268733e-08 3.8577798025543293e-07 2.3297207546830148e-06 1.5330337701521695e-06
PC2 -2.5675269195787674e-06 -6.832114670329726e-07 1.886551974900763e-05 2.2889190880138604e-07 5.898958830856663e-07 -2.8986086044309233e-07 -1.4727871433312988e-07 1.5035790804811788e-08 3.54863301685042e-08 -2.5400636774913343e-08 -7.432442714684058e-08 1.1474429988412113e-07 -1.1627927607779065e-07 2.0386841104938688e-08 -8.149392303329709e-08 1.6249797893848376e-07 -1.6854730630920777e-07 1.7510466513395192e-07 3.1144435779075336e-08 5.106676100244157e-10 3.4181495371811434e-08 -2.2278696114033163e-06 9.432440058023282e-07 3.0377318510028953e-06
PC3 -3.8059082719244486e-07 2.0943387781382377e-08 2.2889190880138607e-07 2.0528954611061e-06 4.679193982088052e-09 3.06448200814368e-07 8.44984492148012e-09 4.170365898343996e-08 -7.98085141565948e-08 -3.17781897269411e-07 3.1821646686927665e-08 1.2783719202816402e-07 6.850196618169068e-08 -1.576645928994522e-07 2.3956578626084785e-08 -1.73457954420491e-08 -6.376489949265354e-10 -8.861334865635214e-08 -1.2969047149454546e-07 1.123408389867443e-07 4.129879730206004e-08 -5.638024665493108e-07 -9.609082767119265e-07 -1.700962150436907e-06
PC4 9.803415964914397e-09 -4.5646773822004734e-08 5.898958830856659e-07 4.679193982087994e-09 3.526206856600554e-06 5.080972199421108e-07 -1.952992991453621e-07 -2.419138361852781e-08 -3.708760751001497e-07 2.544536578577364e-07 8.889053663457598e-08 8.810419580270455e-08 -1.8834237231369238e-07 2.0331548068052494e-08 -7.308747258781808e-08 -4.768719694889516e-08 6.982454532582689e-08 3.6451107747014795e-09 -9.007780812222614e-08 -7.818606024242501e-08 -3.0126704330122066e-08 5.310027698730887e-07 1.2499002993553149e-06 1.6123575931756003e-06
PC5 -4.2207585463218434e-07 -5.1968178063301316e-08 -2.898608604430922e-07 3.064482008143679e-07 5.080972199421108e-07 5.767157907991357e-06 6.903507629345571e-08 4.93646656264808e-07 -1.6157041733726713e-08 -7.206659127382658e-08 -1.0739888233358346e-07 -3.5402689788694717e-07 1.892502477720107e-07 -2.800759462968674e-07 7.385271608894471e-08 5.032335045412927e-08 -6.213779838030358e-08 2.4712743502352245e-07 -9.326019991024198e-08 9.879059947530898e-08 7.073919956930398e-08 6.154337840731062e-08 -4.0530305113663834e-07 -1.2841764929339184e-06
PC6 -3.8657402691524805e-07 -2.779130340456278e-09 -1.4727871433312977e-07 8.449844921480059e-09 -1.9529929914536208e-07 6.903507629345572e-08 6.360416488389602e-06 1.218640239123829e-08 -1.0286885160743234e-08 4.0242990473333256e-08 1.9376661583471082e-08 -1.549423548066146e-07 1.5523277557207997e-08 -1.7820703684879107e-07 -2.6833963927806934e-08 -6.4080962295760854e-09 1.3114346276377668e-08 2.653773048554419e-07 -5.4184562633252695e-08 -2.2395961674348693e-08 -1.1231617681869403e-07 4.818944900045825e-07 9.510288294464062e-07 -2.3406461054571407e-07
PC7 1.000398982278141e-06 6.008913307924911e-08 1.5035790804811888e-08 4.170365898343993e-08 -2.419138361852784e-08 4.936466562648081e-07 1.2186402391238207e-08 5.309543362046593e-06 2.4380907478800236e-07 -8.800956725205274e-08 -4.470029782200647e-08 3.219462343590368e-07 5.730860344234454e-08 2.5757932252402623e-07 -2.557823279663533e-08 -1.5402013336244593e-07 -9.371057113903376e-08 -2.03481793208551e-08 4.720396986088684e-08 -6.415001758852095e-08 -1.1687487055334109e-07 9.593126273960769e-08 -6.080754231756888e-08 -1.7017369482632148e-07
PC8 3.291844407834486e-08 1.171993101265505e-07 3.5486330168504225e-08 -7.980851415659477e-08 -3.7087607510014973e-07 -1.6157041733726856e-08 -1.0286885160743273e-08 2.438090747880023e-07 5.3084781743445754e-06 7.463396607598351e-09 1.499689031044782e-07 -2.362420234920053e-07 1.1301608501530988e-07 -3.486805997972809e-08 5.616852755769421e-08 -6.823063471310598e-08 3.44824077097285e-08 6.422797906342245e-08 -3.504707599438498e-08 -7.790582614738743e-08 9.921572774221786e-08 -3.676627072063124e-08 -2.859068395886168e-07 5.661626996466296e-07
PC9 8.406377835054778e-07 -3.644289864796737e-08 -2.5400636774913366e-08 -3.1778189726941103e-07 2.544536578577363e-07 -7.206659127382658e-08 4.024299047333333e-08 -8.800956725205277e-08 7.463396607598413e-09 5.048981684872321e-06 7.55848773054754e-09 -1.5029754822309057e-07 -3.191215173273966e-08 -9.680193489414914e-08 -7.905650089022969e-08 3.8116763298133055e-08 1.4857793179860623e-07 1.2865436845999301e-07 -2.1259505442556454e-07 -1.0411431027588986e-07 -9.723301372926889e-08 -4.7357322016970846e-07 2.51415249243637e-07 1.593487841711257e-07
PC10 -9.694335412956942e-09 4.586808639395797e-08 -7.432442714684062e-08 3.1821646686927625e-08 8.889053663457597e-08 -1.0739888233358363e-07 1.9376661583471032e-08 -4.470029782200645e-08 1.4996890310447813e-07 7.558487730547516e-09 4.618585316553011e-06 -2.1554102554884953e-07 1.5259091480428457e-07 -1.7440793200316804e-07 -1.372996823718044e-07 -9.308290925690172e-08 -1.4183079558249312e-07 5.7395301833839766e-08 2.05320994934022e-07 1.3344418874957022e-07 2.157854109330165e-08 9.752362224457935e-07 -9.258571642964151e-08 -1.0486057868324562e-06
PC11 -3.928457262066158e-07 -4.8923077334597736e-08 1.147442998841213e-07 1.278371920281641e-07 8.810419580270455e-08 -3.540268978869473e-07 -1.5494235480661468e-07 3.219462343590368e-07 -2.3624202349200513e-07 -1.5029754822309065e-07 -2.1554102554884947e-07 4.569296603523438e-06 -6.978837227280843e-08 -4.34411578954467e-08 -1.024220410188651e-07 9.054849427076547e-08 1.2982660179305751e-08 1.4970634427086929e-07 -3.644901112611774e-08 8.17553236954337e-08 1.7962897401758084e-07 -1.1263443796031665e-07 2.2204509423778703e-07 -8.855468086170645e-07
PC12 1.247678047433151e-08 2.4702331683504903e-07 -1.162792760777904e-07 6.850196618169071e-08 -1.8834237231369228e-07 1.8925024777201092e-07 1.5523277557208046e-08 5.7308603442344543e-08 1.1301608501530995e-07 -3.191215173273963e-08 1.5259091480428465e-07 -6.978837227280847e-08 4.418308301821184e-06 -4.989028566748323e-09 -1.3880990610687384e-08 -1.086172219093962e-07 -7.16710606658571e-08 -2.623522203639823e-08 3.661896740473575e-08 -3.25132545477748e-08 -4.521327042375741e-08 1.55388691189351e-07 7.214362593004179e-07 7.409255357004505e-07
