(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00187112115250551 2.77704843296003 -0.0475593285713708 0.0471696246628105 -5.47107442273263 2.69511801043134 -4.64581913302602e-05 -4.8201984729931e-06 -0.000109312084000263 -4.75095206585485e-05 2.54823437138001e-05 2.04389133834672e-05 -3.30146818058404e-05 1.65616653592379e-05 -2.68332560309759e-08 -1.31671943329001e-05 -1.46689217604147e-05 -2.35845562721037e-08 3.24996579347187e-05 3.8040076465721e-05 2.44668166992435e-05 -4.60034130725194e-06 1.88675179758014e-05 -1.51801745204184e-05 -1.62304876193987e-06 1.33111584755871e-05 6.17732651365453e-05 -7.82982772077264e-05 -4.03384370923159e-05
covarSEX 2.77704843296003 301821.939240076 3735.51552059579 -3731.40366901109 -602677.231214126 300902.067282847 0.249762653223547 0.116069596066254 -0.445291116815326 0.05636760596583 -0.253027968744037 0.130087110952166 -0.0750411101576503 -0.050288333092397 -0.145652174040184 0.282832494398551 -0.106357842898007 0.0425280748668109 -0.0539944043977762 -0.471316004810766 -0.271468232970867 -0.290589286659878 0.24207753164536 -0.182836155367627 0.168519863769686 0.278392820771215 0.357627490996335 -0.173108686119144 0.185832716364898
covarYOB -0.0475593285713708 3735.51552059579 125.597285706634 -125.458518000126 -7468.56663310871 3733.61024950985 0.000406713552034983 -0.00517437723673677 -0.0048582760505785 -0.0051657289206933 0.000134118186164503 0.00867080019313047 0.000789776792079418 0.0050957503795637 -0.00166436970587323 0.00526082987104161 -0.000235856811976378 0.00242185918551131 -0.000613358781168718 -0.000951663489289241 -0.0134089086635931 -0.0151706869823444 0.0070460267329812 0.00534960442882915 0.00425822164995557 -0.00321591787206005 0.00226562418840471 -0.00286078789176482 -0.00369289289259308
covarYOBsq 0.0471696246628105 -3731.40366901109 -125.458518000126 125.322407636702 7460.49317896495 -3729.6477843727 -0.000438148724700814 0.00522290163284592 0.00500602133667727 0.00522179136963602 -0.000160819984743678 -0.00871377240190318 -0.000743359845146817 -0.00510800760133775 0.00171278767862901 -0.0052236798949512 0.000254886571316797 -0.00243502771972074 0.000610741443083047 0.000871444948840099 0.0133871246094394 0.0151760805913911 -0.00708485588273544 -0.00534340731754371 -0.00428395240947304 0.0032239642732588 -0.00224412246310075 0.00285727638185452 0.00368846068400943
covarSEX_YOB -5.47107442273263 -602677.231214126 -7468.56663310871 7460.49317896495 1203450.18909037 -600866.264761689 -0.500671384645018 -0.231092974576708 0.894302454348198 -0.111509994979881 0.507767286535106 -0.262795202538944 0.151592687092204 0.0992430469212452 0.293709852998834 -0.563562568593953 0.211132214637247 -0.0822638887797184 0.109575596518953 0.940470407835745 0.54408382455575 0.580194837203999 -0.483896902239881 0.364808100305906 -0.340323762685303 -0.556968256154525 -0.712702528333796 0.344589312578023 -0.37305267985544
covarSEX_YOBsq 2.69511801043134 300902.067282847 3733.61024950985 -3729.6477843727 -600866.264761689 300010.737824412 0.250839072969627 0.115042443627962 -0.449104356204784 0.0551463669418621 -0.254760082356373 0.132747019636722 -0.0765957244999953 -0.0489467509791317 -0.1481026148346 0.280762426894529 -0.104779558975126 0.0397632987131859 -0.0555609607746186 -0.469211792194941 -0.272610361827265 -0.289628489595234 0.241885352517576 -0.181974283259583 0.171809362721586 0.278600087553718 0.355086771915394 -0.171493268520246 0.18727657582399
covarPC1 -4.64581913302602e-05 0.249762653223547 0.000406713552034983 -0.000438148724700814 -0.500671384645018 0.250839072969627 0.00152993145089801 -0.000246852269093431 0.000138652873097336 -6.78598248389104e-05 -3.55456479327118e-05 1.06888636035602e-05 4.08065760810384e-05 6.00170482241153e-05 -1.32003752292803e-05 3.65826014395448e-05 -3.61069967364018e-05 0.000182777491533074 -1.58943272161181e-05 -7.86674692270258e-05 -0.000145494006321535 -0.000126840677896901 2.45101184636561e-05 5.5092309346976e-05 3.86665464257117e-05 -2.01444041497396e-07 5.21965580220078e-05 0.000178930293270356 9.20189829686371e-05
covarPC2 -4.8201984729931e-06 0.116069596066254 -0.00517437723673677 0.00522290163284592 -0.231092974576708 0.115042443627962 -0.000246852269093431 0.00133051024108195 4.8070905521353e-05 0.000120703574959237 -3.75308968735358e-05 -1.79040402998143e-05 2.25834391499918e-07 2.92657487887368e-05 -1.15974331723477e-05 -1.56870976121698e-06 1.57985836111086e-05 -3.60348869777895e-05 -2.73969458728823e-06 -4.06010189846208e-05 1.97708709993196e-05 -1.6887483412159e-05 3.79305088870151e-05 -2.70039887259263e-06 8.05822640098e-06 6.79263095743858e-06 -3.04642334470213e-05 1.15987096313547e-05 6.39167460863035e-05
covarPC3 -0.000109312084000263 -0.445291116815326 -0.0048582760505785 0.00500602133667727 0.894302454348198 -0.449104356204784 0.000138652873097336 4.8070905521353e-05 0.00151947651552563 2.2450275975922e-05 0.000114917548723338 -5.58248456904727e-06 4.18946351199897e-05 -2.79818980174672e-05 -0.000176172470501742 7.69892167796719e-06 9.36807706914611e-05 2.58758703675816e-05 -8.94830102913042e-05 1.83413648197899e-05 4.32473732958547e-06 -5.73813867681401e-06 -5.36915788194727e-05 -6.84737563934158e-05 5.92229387129501e-05 1.90957962486979e-05 -3.04120495525306e-05 -5.23750223759353e-05 -8.75887357058694e-05
covarPC4 -4.75095206585485e-05 0.05636760596583 -0.0051657289206933 0.00522179136963602 -0.111509994979881 0.0551463669418621 -6.78598248389104e-05 0.000120703574959237 2.2450275975922e-05 0.00142500435166716 0.000164789781147634 -5.35344161761606e-05 -1.19088386659237e-05 -0.000133093611446941 8.91844955688412e-05 4.46262121128053e-05 6.48336587505698e-05 -8.6639240130686e-05 1.3282249742483e-05 -4.83744400159475e-05 -1.11310382881609e-05 3.34420747914562e-05 1.2494893247494e-05 -4.5857672432492e-05 -3.16660075056093e-05 1.10717799058331e-05 3.28725190509703e-05 4.00226662733732e-05 4.50564627407592e-05
covarPC5 2.54823437138001e-05 -0.253027968744037 0.000134118186164503 -0.000160819984743678 0.507767286535106 -0.254760082356373 -3.55456479327118e-05 -3.75308968735358e-05 0.000114917548723338 0.000164789781147634 0.0014533920211677 1.12659113842791e-05 0.000139878423548248 1.65258093422849e-06 -1.58775448328157e-05 -2.61704599121972e-05 -8.81022111116517e-05 5.77785005566316e-05 -8.82864766957034e-05 7.11225490815006e-06 8.75480033200221e-06 -2.285994223956e-05 8.25280530136116e-05 -3.0344861066075e-05 9.87602071035029e-06 2.21445541155985e-05 -4.18025255367811e-06 -2.7679805204151e-05 -4.95451436130789e-05
