 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002415739081794467 2.0264441095685593e-07 -2.4301162236822074e-06 -3.157440323285571e-07 -4.262391748413389e-07 -2.1648554296095901e-07 8.3330921656744e-09 6.273063938955712e-07 1.57421161345514e-07 7.897092497287739e-07 8.600030424144409e-08 -1.868466619964742e-07 -1.1381269253176982e-07 3.5974526062940894e-07 2.96327156677159e-09 -4.98427513791969e-07 -2.2900832904735876e-07 1.4778085467896998e-07 -1.8629712946210082e-07 7.021282339682742e-07 1.677410104196681e-07 1.2287139666875927e-05 -1.4185228988443388e-05 -1.1634488724970701e-05
PC1 2.0264441095685599e-07 8.018547397502642e-07 -6.349206216735703e-07 3.272405946040899e-08 -5.73656921080981e-08 -3.943316899926083e-08 1.1989888125163586e-08 3.786623548734803e-08 9.543841879662926e-08 -2.7462336328216065e-08 4.538945489380554e-08 -4.000350083632614e-08 2.4567943735639e-07 -3.4241633024427348e-09 -1.0810228778638031e-07 -1.5522476113737542e-07 -1.4401630643364123e-07 1.96030338448074e-08 6.54794910460486e-08 2.635881241680862e-08 2.7644389010160687e-08 3.394935307858908e-07 1.8059459073495266e-06 1.221366096385226e-06
PC2 -2.4301162236822096e-06 -6.3492062167357e-07 1.8003504431698506e-05 1.9699819298926189e-07 5.96830436699108e-07 -1.9258310643130458e-07 -1.5168126034262891e-07 7.0431640359404615e-09 9.756440459196414e-08 -3.008465779595411e-09 2.8203464824741998e-08 1.341873456227277e-07 -1.7745672814388543e-07 -4.6009218976362817e-08 -1.33604341544517e-07 1.030922473167318e-07 -1.6489773663417576e-07 2.0734883680044698e-07 -3.2184047341952704e-09 -1.024516422655557e-08 -1.015469215869604e-08 -2.024275107630174e-06 1.1591649886697734e-06 2.7507586170950474e-06
PC3 -3.1574403232855715e-07 3.272405946040903e-08 1.969981929892619e-07 1.6968843526380947e-06 1.1431590859092289e-08 2.6061876640401305e-07 4.960505648345105e-09 5.54811544361433e-08 -6.964098668012294e-08 -3.3302878553237535e-07 4.211569971311908e-08 1.496254307205593e-07 5.252774904226627e-08 -1.7056578481270504e-07 9.217084383262471e-09 -4.40396586300024e-09 -7.745982266865783e-10 -1.0573317841326655e-07 -1.4177364908296323e-07 1.1787771165170084e-07 2.3100373583245075e-08 -6.172539101177452e-07 -7.249171364718222e-07 -1.277958109217188e-06
PC4 -4.262391748413394e-07 -5.7365692108098034e-08 5.968304366991079e-07 1.1431590859092257e-08 2.9497924995903922e-06 4.450949967656299e-07 -2.1005499328435059e-07 -1.9670249797677396e-08 -3.43844919791712e-07 2.5457796830458e-07 8.73149834449644e-08 1.0259292851083256e-07 -1.9819736602964662e-07 4.999567054401311e-08 -1.1357562117550769e-07 -9.874452176547168e-09 8.705588360456886e-08 -6.395991033150467e-09 -9.63266552875826e-08 -7.401239349571335e-08 -4.1319544287540345e-09 5.722662152343743e-07 9.139706074110693e-07 1.0837352728660174e-06
PC5 -2.1648554296095962e-07 -3.9433168999260796e-08 -1.9258310643130453e-07 2.606187664040131e-07 4.4509499676562984e-07 5.070242051907725e-06 2.732070383870553e-08 5.069601770713585e-07 3.379360035549936e-08 -5.502092204662574e-08 -7.538011928133216e-08 -2.998239455358724e-07 1.8556664030650454e-07 -2.3370360503707101e-07 1.5446853941492624e-08 6.414196259926885e-08 -7.870669248903214e-08 2.704840031557896e-07 -1.1305931686863695e-07 6.688378467041806e-08 8.923052290426744e-08 1.6453726184556745e-07 -5.421374092008038e-07 -1.3875090987946914e-06
PC6 8.333092165674942e-09 1.198988812516358e-08 -1.5168126034262875e-07 4.960505648345142e-09 -2.1005499328435037e-07 2.7320703838705626e-08 6.107418392859198e-06 1.219065697592719e-08 -8.55264089798406e-09 9.54047278952185e-08 -6.059285184625991e-09 -1.4667743171295328e-07 2.6130297562276976e-08 -2.206791256980589e-07 -6.044194839839939e-09 -5.360734344101531e-08 -1.9667760602913748e-08 2.7441616649854285e-07 -6.402568000789282e-08 -3.77395687332827e-08 -1.0001925851647721e-07 5.663281780000645e-07 7.500994883396646e-07 -4.6036764055758665e-07
PC7 6.273063938955719e-07 3.7866235487348045e-08 7.0431640359403615e-09 5.548115443614336e-08 -1.967024979767746e-08 5.069601770713584e-07 1.2190656975927173e-08 5.01542129002545e-06 2.528160076740932e-07 -6.91993139908216e-08 -5.0967000609975764e-08 3.734927794417138e-07 7.978101918955018e-08 3.253929707044108e-07 -6.324740614823232e-08 -1.5506244216797611e-07 -1.042650941483652e-07 -3.450529196910991e-08 5.748996611883177e-08 -4.649782112907716e-08 -1.0807788630947572e-07 1.0819911686557564e-07 -1.873167714896531e-07 -4.068049830707526e-07
PC8 1.574211613455135e-07 9.543841879662925e-08 9.756440459196419e-08 -6.964098668012293e-08 -3.4384491979171205e-07 3.379360035549929e-08 -8.552640897984024e-09 2.5281600767409326e-07 5.082007419080434e-06 2.1793317817952652e-08 1.750098039204817e-07 -2.453950225393979e-07 1.0114563741913413e-07 -5.030419835353181e-08 6.809197887620447e-08 -1.0021740762578955e-07 3.9710509224432917e-08 9.588308127315906e-08 -4.267331701104173e-08 -6.236680140987489e-08 1.0171176955289394e-07 -7.099274919903386e-08 -1.1484433836993525e-07 7.300548499745214e-07
PC9 7.897092497287745e-07 -2.7462336328216025e-08 -3.0084657795953845e-09 -3.3302878553237545e-07 2.5457796830458e-07 -5.50209220466259e-08 9.540472789521854e-08 -6.919931399082159e-08 2.1793317817952692e-08 4.836531713394194e-06 -3.097939784589965e-08 -1.5849688984607147e-07 -5.7666914307191416e-08 -1.430864679193765e-07 -7.768324125273185e-08 1.9929312435139416e-08 1.0498498974437013e-07 1.2734414825095986e-07 -1.7362478462891067e-07 -6.739356126823258e-08 -8.286454175056944e-08 -8.948008815992237e-07 4.4541359279503573e-07 3.89966881926971e-07
PC10 8.600030424144421e-08 4.538945489380555e-08 2.820346482474204e-08 4.2115699713119094e-08 8.731498344496433e-08 -7.538011928133224e-08 -6.0592851846259274e-09 -5.0967000609975784e-08 1.7500980392048177e-07 -3.097939784589971e-08 4.4700881545079926e-06 -2.2214176633457211e-07 1.5327888591290076e-07 -2.067652390888515e-07 -1.176506455200124e-07 -7.148628197898514e-08 -1.596245043235716e-07 4.3433357308134037e-08 2.0782578039850954e-07 1.515287586990851e-07 4.914497062489353e-08 9.625940394658994e-07 8.037378289362957e-08 -9.908792069455288e-07
PC11 -1.8684666199647404e-07 -4.000350083632616e-08 1.341873456227277e-07 1.496254307205593e-07 1.0259292851083259e-07 -2.998239455358724e-07 -1.466774317129532e-07 3.7349277944171367e-07 -2.45395022539398e-07 -1.5849688984607142e-07 -2.2214176633457222e-07 4.333260178798226e-06 -5.376535347298814e-08 -6.57129286728224e-08 -1.3966260764881038e-07 1.135149738902074e-07 1.523096892968093e-08 1.7117600947222264e-07 -6.8891639692652414e-09 9.208883816959963e-08 1.716158228624334e-07 -3.7088479525684085e-07 3.9555658915067386e-07 -6.83952679588862e-07
PC12 -1.1381269253176998e-07 2.4567943735638994e-07 -1.7745672814388556e-07 5.2527749042266284e-08 -1.9819736602964688e-07 1.8556664030650443e-07 2.61302975622769e-08 7.978101918955017e-08 1.0114563741913418e-07 -5.7666914307191356e-08 1.5327888591290073e-07 -5.3765353472988136e-08 4.1897098581040595e-06 1.0950533869216437e-08 -2.1415779222342754e-08 -7.540925387375782e-08 -1.0765074431256281e-07 -3.5585834508120915e-08 5.872049682348188e-08 -7.195554249408872e-08 -8.88463021719996e-08 4.947156729921862e-08 7.613922772328172e-07 8.145353143059299e-07
PC13 3.5974526062940894e-07 -3.4241633024427174e-09 -4.6009218976362704e-08 -1.70565784812705e-07 4.999567054401309e-08 -2.3370360503707112e-07 -2.2067912569805887e-07 3.2539297070441055e-07 -5.030419835353186e-08 -1.4308646791937648e-07 -2.0676523908885149e-07 -6.57129286728224e-08 1.0950533869216447e-08 3.950552234563844e-06 -3.922459255105495e-08 1.8069482647132738e-07 6.587627780013027e-08 3.701574335786637e-08 -1.579459348867808e-07 5.585987423252385e-08 3.790809872173974e-08 3.451403214517362e-07 -1.1310475750025307e-06 -1.0312758754490715e-06
PC14 2.9632715667716696e-09 -1.0810228778638034e-07 -1.336043415445169e-07 9.217084383262514e-09 -1.1357562117550763e-07 1.5446853941492628e-08 -6.044194839839979e-09 -6.324740614823224e-08 6.809197887620451e-08 -7.768324125273173e-08 -1.1765064552001237e-07 -1.3966260764881025e-07 -2.1415779222342764e-08 -3.9224592551054944e-08 4.3399476054388956e-06 -2.381487219757841e-08 -6.668693450613814e-08 -1.7181757863637612e-08 1.0665575963293759e-07 1.1005864274677775e-07 -2.3743891698989458e-08 8.112386552848734e-07 -5.390567596456768e-07 -4.4371433714142486e-07
PC15 -4.984275137919685e-07 -1.5522476113737545e-07 1.0309224731673183e-07 -4.403965863000266e-09 -9.874452176547103e-09 6.414196259926885e-08 -5.360734344101525e-08 -1.5506244216797614e-07 -1.0021740762578974e-07 1.9929312435139416e-08 -7.148628197898509e-08 1.1351497389020738e-07 -7.54092538737578e-08 1.8069482647132732e-07 -2.381487219757843e-08 4.100761600078376e-06 1.503872074776855e-07 -1.8399504788802943e-07 -1.2337485921679586e-07 1.130494101759426e-07 7.429327709771843e-08 7.031264386648594e-08 1.1432420673621067e-06 1.4281939227138078e-07
PC16 -2.290083290473585e-07 -1.440163064336412e-07 -1.648977366341758e-07 -7.745982266865533e-10 8.705588360456891e-08 -7.870669248903218e-08 -1.9667760602913695e-08 -1.0426509414836526e-07 3.9710509224432864e-08 1.0498498974437016e-07 -1.5962450432357167e-07 1.5230968929680833e-08 -1.0765074431256289e-07 6.587627780013027e-08 -6.668693450613814e-08 1.5038720747768555e-07 4.191377225449749e-06 -9.839588657739662e-09 -6.848936937620442e-08 -1.247865302448336e-07 -8.449032977826557e-08 -5.540482638614153e-07 8.674032325832707e-07 1.5207914191567e-08
PC17 1.4778085467897006e-07 1.960303384480738e-08 2.0734883680044688e-07 -1.0573317841326655e-07 -6.39599103315045e-09 2.7048400315578973e-07 2.744161664985429e-07 -3.450529196910992e-08 9.588308127315909e-08 1.2734414825095983e-07 4.3433357308134017e-08 1.711760094722227e-07 -3.558583450812093e-08 3.701574335786642e-08 -1.718175786363762e-08 -1.8399504788802938e-07 -9.839588657739659e-09 3.876369417718857e-06 -2.498237983981345e-08 -6.568382804259383e-08 3.1922755152210285e-09 1.7078717454966652e-07 1.6095418288776718e-07 -2.1094904741757586e-07
PC18 -1.86297129462101e-07 6.547949104604856e-08 -3.218404734195215e-09 -1.417736490829632e-07 -9.632665528758255e-08 -1.130593168686369e-07 -6.40256800078927e-08 5.748996611883173e-08 -4.267331701104182e-08 -1.736247846289108e-07 2.0782578039850954e-07 -6.889163969265142e-09 5.872049682348191e-08 -1.5794593488678076e-07 1.0665575963293755e-07 -1.2337485921679583e-07 -6.848936937620438e-08 -2.498237983981342e-08 3.916388739776451e-06 1.9222708720224937e-08 3.423235400462927e-08 7.634241788354859e-07 -4.3903011235225804e-07 -6.175934521920787e-07
