 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003423371533062567 2.998892985693581e-07 -3.1807659070212243e-06 -7.023830103639152e-07 3.1173215806032965e-07 -1.811347504864595e-07 7.110991065450822e-07 1.3219670971549316e-06 9.77015057971052e-07 3.3469830381864235e-07 -1.411376007069867e-07 4.404962259254717e-07 -5.032706470110373e-07 1.0144127682447573e-06 2.0777296461415848e-08 -9.772056040357648e-07 -4.3560969943496697e-07 -6.377329831808197e-07 3.967518835761135e-07 9.635829353471023e-07 2.9873490546887946e-07 5.434028123045563e-06 2.6467510768830594e-05 -7.343653623231946e-05 2.6239211288088975e-05
PC1 2.99889298569358e-07 1.2492744755147363e-06 -1.0725099400699124e-06 -3.310538775633722e-08 -7.417172425352616e-08 -1.8110725999518456e-07 4.6227895178161626e-08 1.2916309963953554e-07 1.3459914660793333e-07 -7.26146275939073e-08 1.3529253517608007e-07 -6.803502274262322e-08 3.6072626557022335e-07 -9.801108069005822e-08 -1.5046752379887302e-07 -3.0389763812702103e-07 -2.3590860047500742e-07 -2.0771953973114463e-09 -1.4606540310616773e-08 8.774417076614803e-08 1.474872941272576e-08 2.2595746712467547e-06 -2.678968703956283e-06 5.1308856410051146e-06 2.3031220461878255e-06
PC2 -3.180765907021224e-06 -1.0725099400699126e-06 2.7746088635572645e-05 4.6523528864641103e-07 9.672432517370342e-07 -3.1652966049109814e-08 -9.021413341447058e-08 -2.5093918920338285e-07 2.41967804911983e-07 -2.8101826343370104e-08 1.6652948989673475e-08 -1.0056052310245998e-07 -2.9994016773849123e-07 2.7322979680381126e-07 -3.7779474317471785e-07 2.775270394580218e-07 -2.653896979506992e-08 6.883179181393941e-07 4.4582477690286554e-08 -3.020088767603371e-07 1.1448187664957151e-07 -6.488011731564303e-07 -2.1982376644661405e-07 6.24992042502924e-06 -1.0523660045693194e-06
PC3 -7.023830103639152e-07 -3.3105387756337396e-08 4.652352886464113e-07 2.56140603574142e-06 4.561962815645797e-08 5.297894777550007e-07 -4.883546799388072e-09 1.0204911424953792e-07 -1.3717330142918123e-07 -4.97886574820217e-07 3.947700080560118e-08 2.0429086849508526e-07 8.589444065939586e-08 -4.304730935629979e-07 -6.419714705597234e-08 2.8350632338683436e-08 1.2745743904914344e-08 -1.6174184105329505e-07 -3.2596281224727716e-07 2.412868558928477e-07 5.182109835250077e-08 -1.7811271181926277e-06 -2.1978990055102735e-07 -2.3991295705316884e-06 -1.7173435286663494e-06
PC4 3.1173215806032986e-07 -7.417172425352619e-08 9.67243251737034e-07 4.561962815645789e-08 4.490846271567481e-06 1.1098462723915574e-06 -3.323087101663054e-07 1.0820156029722525e-07 -8.327199870964676e-07 1.594127390150888e-07 1.7995799204639792e-07 -1.4369953213246028e-08 -4.04080010579602e-07 -1.7942156844707767e-07 -8.661682484671266e-08 -3.1550168026790165e-08 9.691536399315669e-08 1.2652189945171352e-07 -2.0927648726335942e-07 -1.2056845881567303e-07 2.4671466442657492e-08 1.5067302972359576e-06 -4.856049538223299e-07 1.7056768939951555e-06 6.025202650653421e-07
PC5 -1.8113475048645897e-07 -1.8110725999518443e-07 -3.165296604910965e-08 5.297894777550006e-07 1.1098462723915574e-06 8.847659142706049e-06 1.539587399007336e-07 8.297848738233231e-07 -5.717394426438279e-07 -1.871741690574974e-07 -2.278620269336991e-07 -6.896953558802978e-07 3.6202708475271713e-07 -5.686093613194968e-07 2.537363730462653e-07 -2.821543042665377e-08 -1.5518293985177613e-07 4.807792255651402e-07 -1.479247835466797e-07 3.5520483581132767e-07 1.298108758433514e-07 5.369531887883868e-07 -6.06565185324932e-07 4.8015387685141555e-06 -6.45777013777438e-06
PC6 7.110991065450833e-07 4.622789517816166e-08 -9.021413341447042e-08 -4.883546799388061e-09 -3.323087101663055e-07 1.5395873990073366e-07 8.909730347835216e-06 -5.7528377974828e-09 8.393808800009662e-08 3.59960926484072e-08 -1.6299546022281418e-08 -1.3399036206067192e-07 1.4034188323779465e-07 -3.1923738701597514e-07 2.7716042240999176e-08 -2.6337679597869114e-09 -7.86538022848599e-09 2.963711436765028e-07 -7.664742227322392e-08 -1.6489098153830316e-08 -2.6473537498480654e-07 1.0577440531722699e-06 -3.461263645670331e-06 1.027302964646426e-06 3.0955420247987815e-06
PC7 1.3219670971549314e-06 1.2916309963953552e-07 -2.5093918920338263e-07 1.0204911424953792e-07 1.0820156029722529e-07 8.297848738233229e-07 -5.752837797482758e-09 7.2427975120369525e-06 4.3372550760151337e-07 -1.5413848882157354e-07 -6.303815981435985e-08 6.402655596344091e-07 9.663378280406296e-08 3.625829569039823e-07 -9.458146651844297e-08 -3.4432578819026253e-07 -2.256334848611804e-08 9.667246105332033e-09 4.205871912875256e-08 -1.0677306056796431e-08 -1.592128922873663e-07 4.827617387848975e-07 -6.525900424276205e-07 4.547461000060554e-06 -3.864591842059832e-06
PC8 9.770150579710515e-07 1.3459914660793328e-07 2.419678049119833e-07 -1.3717330142918113e-07 -8.327199870964677e-07 -5.717394426438279e-07 8.393808800009657e-08 4.337255076015134e-07 7.9307733508282e-06 2.0972272421319778e-07 2.238986866990425e-07 -2.703878556730508e-07 1.9647949004821743e-07 2.6650434089127387e-08 -5.7684790475019044e-08 -1.9865253540868888e-07 1.0598142589404502e-07 1.2684754863112536e-07 -1.8524526957976966e-07 -2.2938679862304035e-07 2.0835186945410962e-07 -3.528446176531334e-07 1.2748399816982441e-06 -1.5784232231010727e-06 1.3369540138270993e-06
PC9 3.346983038186428e-07 -7.26146275939073e-08 -2.810182634337002e-08 -4.978865748202169e-07 1.5941273901508892e-07 -1.8717416905749745e-07 3.599609264840728e-08 -1.5413848882157367e-07 2.0972272421319767e-07 7.064764007591917e-06 -9.814983196577577e-08 -1.8653886618615814e-07 -1.7400193805350356e-07 1.877401385960865e-08 -3.2550843393150075e-07 1.2467239130101662e-07 2.825085660079826e-07 3.255021974759702e-07 -1.6021637944025181e-07 -1.4132990843522508e-07 -2.418126227139716e-07 -1.3142508942806479e-06 6.187227310487805e-07 -1.6915045632055278e-07 2.3176913873649834e-07
