 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00029005189185038336 2.5354061021220745e-07 -2.2998138653304743e-06 -3.2502568764381007e-07 -2.870318757226759e-08 -2.1176413880896534e-07 -4.472413039115492e-07 7.84757363343242e-07 2.131721512745373e-08 7.8761809797003e-07 -1.3419623599981133e-07 -3.820180219800756e-07 -5.36918246733578e-09 2.0875824574090214e-07 1.2188987645708403e-07 -5.239507749187099e-07 -1.5598660069138705e-07 2.8115685924170837e-07 -5.249846286660512e-08 6.166500093711785e-07 3.208495129921674e-07 1.0141147358052283e-05 -1.3598751458253254e-05 -1.4381523079989957e-05
PC1 2.5354061021220724e-07 9.439479601010454e-07 -6.336320449320589e-07 3.420175595818883e-08 -4.215539983081363e-08 -5.3488820314541356e-08 -1.0351133036477505e-09 4.576051269071463e-08 9.999297756734941e-08 -3.018864881190213e-08 4.223572408509182e-08 -4.8136290087755665e-08 2.355247474448524e-07 -6.340723095252032e-09 -9.993632187105565e-08 -1.664559857076354e-07 -1.4604155651088192e-07 2.4024034865709863e-08 5.221044830506063e-08 2.604106142274488e-08 2.9683947425419796e-08 3.8856571058562476e-07 2.1646286348882893e-06 1.5236475730872397e-06
PC2 -2.299813865330472e-06 -6.33632044932059e-07 1.783832641055328e-05 1.937097739588455e-07 5.696808861812728e-07 -2.4972440257498743e-07 -6.345774018177271e-08 1.7935059414313064e-08 1.0833141734971044e-07 8.935297514286505e-08 -7.234034014100084e-09 8.573340862300885e-08 -9.66091079840283e-08 2.2131479679663054e-08 -1.711760585216429e-07 1.0795600509092369e-07 -1.7827965478155332e-07 1.5164558473727855e-07 -3.048336860693441e-08 1.0990335138634e-08 3.770011486650386e-09 -2.035690860013386e-06 1.0249210827276474e-06 2.567871172881873e-06
PC3 -3.250256876438103e-07 3.420175595818887e-08 1.9370977395884543e-07 1.958148661061742e-06 -2.6856112080310186e-09 2.6925402289418196e-07 4.993121341697273e-09 5.477391955900835e-08 -6.861051792265732e-08 -3.1909233418443293e-07 3.7063335256532044e-08 1.3154751707446958e-07 6.220427256032786e-08 -1.5440966933412023e-07 4.193543633855313e-09 -2.1743778583535458e-08 2.3710502905534296e-09 -9.666910870418496e-08 -1.3344766713337931e-07 1.0613216367057973e-07 2.861375086724471e-08 -5.325303940231131e-07 -9.721833457656352e-07 -1.654542255248057e-06
PC4 -2.8703187572267234e-08 -4.2155399830813624e-08 5.696808861812727e-07 -2.6856112080310297e-09 3.292303796414125e-06 4.027057229283385e-07 -2.1138367819428573e-07 -2.5401569343104115e-08 -3.368065299333801e-07 2.450443041221273e-07 9.614521775808516e-08 8.631431833341655e-08 -2.0036987193713824e-07 3.999887334966606e-08 -8.032435238634266e-08 -1.4710932363332066e-08 5.5267977909347115e-08 -6.894447786659824e-09 -6.762880666234326e-08 -7.713177247566186e-08 -2.4732333289591475e-08 6.019550102122097e-07 1.1244895681529994e-06 1.295279080158754e-06
PC5 -2.1176413880896598e-07 -5.348882031454127e-08 -2.497244025749876e-07 2.69254022894182e-07 4.027057229283385e-07 5.31893310217409e-06 3.250564605525607e-08 4.6207725036569054e-07 5.4571658017943656e-08 -5.363205166056274e-08 -7.466785052857733e-08 -2.9148233784306827e-07 1.6645244081818366e-07 -2.1411048055331167e-07 3.3188729282228774e-08 5.851113571045988e-08 -5.116476528716102e-08 2.2145953721975366e-07 -9.626252629912752e-08 7.345854175852392e-08 7.851262065757277e-08 1.4746870213177256e-07 -5.390342496543588e-07 -1.4976573053240762e-06
PC6 -4.4724130391154874e-07 -1.0351133036477554e-09 -6.345774018177272e-08 4.993121341697198e-09 -2.1138367819428554e-07 3.250564605525607e-08 6.089765441330501e-06 -2.128668574828211e-09 6.762960531621611e-09 6.104641915608051e-08 5.3849930424833496e-09 -1.4066536763299183e-07 2.1092999716324354e-08 -1.645187642452725e-07 -1.9419939320881824e-08 -1.0185343248514375e-08 -2.66286324921308e-08 2.4945652622425013e-07 -6.338107588136549e-08 -3.196999132278264e-08 -9.661907220056505e-08 7.765260465502124e-07 7.882099397116898e-07 -5.885572838537973e-07
PC7 7.847573633432426e-07 4.5760512690714657e-08 1.7935059414312958e-08 5.477391955900833e-08 -2.540156934310421e-08 4.6207725036569064e-07 -2.1286685748281377e-09 5.075718236861264e-06 2.2068484135084772e-07 -8.273183161394503e-08 -3.5719179539107154e-08 3.367556167300381e-07 7.685440706135675e-08 2.715249970050386e-07 -2.1474265869967125e-08 -1.6585282956327782e-07 -8.528029009346138e-08 -2.2635377958756128e-08 6.413414705491712e-08 -3.5343073556318906e-08 -1.0580234820965201e-07 2.829417513273387e-08 -2.0888020070691756e-07 -2.627803630601812e-07
PC8 2.1317215127454448e-08 9.999297756734939e-08 1.0833141734971052e-07 -6.861051792265729e-08 -3.368065299333803e-07 5.4571658017943524e-08 6.762960531621657e-09 2.2068484135084758e-07 5.109114003719993e-06 2.5974297945777063e-09 1.1803869652683473e-07 -2.2247516519315837e-07 1.101600968908034e-07 -6.97763033795048e-08 6.244531217453542e-08 -8.213723439002253e-08 3.49402843327849e-08 6.30659381265154e-08 -3.123051992467075e-08 -5.9366995623098076e-08 8.81993976767017e-08 9.55460261059741e-08 -3.872844630629999e-07 4.492415529709966e-07
PC9 7.876180979700302e-07 -3.018864881190215e-08 8.935297514286506e-08 -3.1909233418443256e-07 2.450443041221272e-07 -5.363205166056259e-08 6.104641915608053e-08 -8.273183161394503e-08 2.5974297945778316e-09 4.831807892150028e-06 -3.1394129408942624e-08 -1.377658957416861e-07 -3.997412982905531e-08 -1.2243059136051312e-07 -4.6618996152561176e-08 3.6347444954236776e-08 1.2112280668839353e-07 1.269272571807817e-07 -1.780922574250445e-07 -7.797820829184952e-08 -7.415548107020781e-08 -4.431408158344199e-07 2.5816637029977814e-07 1.454496732301465e-07
