 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00030695980420503285 3.9235523526607166e-07 -2.4523179965421136e-06 -4.5912469527706695e-07 9.43048177116571e-08 -4.720958397756266e-07 -3.701678022241238e-07 9.953675791044788e-07 4.309729168689072e-08 8.532716995277833e-07 -4.4119989275958206e-08 -4.1207848953635e-07 5.4453748648500466e-08 1.0172220152088704e-07 6.156103216902454e-08 -4.654160475058624e-07 -6.660548900119448e-08 2.627894795224736e-07 -1.3422824882176966e-07 5.623776811873042e-07 4.37684576181509e-07 -3.4994837606301567e-07
PC1 3.923552352660718e-07 9.91054625889388e-07 -6.971934184818022e-07 3.054178327652918e-08 -5.629990762036946e-08 -4.6373430279096806e-08 -6.571840325832783e-09 6.094680779459175e-08 1.1698202742851995e-07 -3.819281846939789e-08 4.9506907576941326e-08 -4.739343802284155e-08 2.4167644679729295e-07 -3.3928136913828666e-09 -1.1269324087523474e-07 -1.7673450752146383e-07 -1.377100819817086e-07 2.0818057596907314e-08 5.18379290632552e-08 3.2204266555299435e-08 3.5887302160981046e-08 1.810004676467849e-06
PC2 -2.4523179965421115e-06 -6.971934184818022e-07 1.8862664388808343e-05 2.4195291588695997e-07 5.780659979064514e-07 -2.8079195044809006e-07 -1.4662472216287554e-07 1.601744317338212e-08 3.238254437669218e-08 -2.644473926901162e-08 -6.715531897055032e-08 1.2027550961094004e-07 -1.219514598969897e-07 2.9600732557943354e-08 -8.180050666626436e-08 1.6128391324630072e-07 -1.702634377903735e-07 1.76726405117187e-07 3.681565871782801e-08 9.997752472845951e-10 3.059454175278138e-08 -7.836696959225922e-07
PC3 -4.591246952770668e-07 3.0541783276529136e-08 2.4195291588696013e-07 2.048209674718249e-06 1.2656546471621264e-08 3.0160594945967645e-07 9.316824271509882e-09 4.105257530835005e-08 -7.813708410967555e-08 -3.1715383971665875e-07 2.7684667445304023e-08 1.2505557488308118e-07 7.255466919972904e-08 -1.6381357822275772e-07 2.3191043941196044e-08 -1.5838920821205253e-08 1.1658165328905976e-09 -8.930408327508398e-08 -1.3339645717463128e-07 1.1243503235367453e-07 4.39526234331084e-08 -1.5379747193288176e-06
PC4 9.43048177116569e-08 -5.629990762036948e-08 5.780659979064517e-07 1.265654647162128e-08 3.523162710710268e-06 5.135103973032615e-07 -1.968628069246623e-07 -2.3386744333990535e-08 -3.7233690601461e-07 2.533251162504381e-07 9.295672897208606e-08 9.067682091663597e-08 -1.9289394381304452e-07 2.6686576982372384e-08 -7.215260819124198e-08 -4.9908274715471235e-08 6.74320339881542e-08 4.136786639678215e-09 -8.650790973212517e-08 -7.814070105386644e-08 -3.298647482763344e-08 1.5788004000469443e-06
PC5 -4.7209583977562663e-07 -4.6373430279096806e-08 -2.8079195044809e-07 3.016059494596764e-07 5.13510397303261e-07 5.770018244488592e-06 6.883468631470162e-08 4.933641616475378e-07 -1.4767463667228594e-08 -7.160578307006721e-08 -1.1049914779464653e-07 -3.564983159453702e-07 1.9200589315406972e-07 -2.839576225552972e-07 7.374416654470793e-08 5.111965235840603e-08 -6.123679632286376e-08 2.466729052351593e-07 -9.57187278969451e-08 9.863901977999158e-08 7.21641305327269e-08 -5.535593384855751e-07
PC6 -3.7016780222412445e-07 -6.5718403258328534e-09 -1.4662472216287552e-07 9.316824271509887e-09 -1.9686280692466232e-07 6.883468631470178e-08 6.36480876333398e-06 1.2070449617725729e-08 -9.218861507350392e-09 3.9641064319503506e-08 1.881087510514348e-08 -1.5629194045749645e-07 1.4579761183423104e-08 -1.7579688990028706e-07 -2.613669962389906e-08 -7.873233373842956e-09 1.1398754809775407e-08 2.648684849327004e-07 -5.332250877537089e-08 -2.2719985417164408e-08 -1.1358867962913527e-07 7.532873245279731e-07
PC7 9.953675791044797e-07 6.094680779459176e-08 1.6017443173382145e-08 4.1052575308350066e-08 -2.3386744333990617e-08 4.933641616475379e-07 1.2070449617725737e-08 5.3155700736521e-06 2.4405193619912845e-07 -8.814585400007007e-08 -4.5228837875709504e-08 3.218296667570292e-07 5.763971555381445e-08 2.5690398599041247e-07 -2.5309117031707288e-08 -1.5398261038902828e-07 -9.373750316111792e-08 -2.0648106145041208e-08 4.7002455818387056e-08 -6.406465937538145e-08 -1.1691544840441455e-07 1.216609551110881e-08
PC8 4.3097291686890684e-08 1.1698202742851999e-07 3.2382544376692075e-08 -7.813708410967555e-08 -3.7233690601461016e-07 -1.4767463667228533e-08 -9.218861507350435e-09 2.4405193619912845e-07 5.313036362483099e-06 7.465961357270002e-09 1.514444568775718e-07 -2.350592751877481e-07 1.1259573303762564e-07 -3.4664055097981495e-08 5.574650654016068e-08 -6.796194507483184e-08 3.52420890063907e-08 6.475243686027605e-08 -3.467727791929111e-08 -7.77511537920805e-08 9.917380708906803e-08 6.053798504433891e-08
PC9 8.532716995277827e-07 -3.819281846939786e-08 -2.644473926901161e-08 -3.171538397166587e-07 2.533251162504381e-07 -7.160578307006722e-08 3.964106431950349e-08 -8.814585400007003e-08 7.465961357270028e-09 5.053909430656739e-06 8.046382760753207e-09 -1.503155062324861e-07 -3.235428470025885e-08 -9.568887862338819e-08 -7.88088175005759e-08 3.7914903234867755e-08 1.4826097663845233e-07 1.2879692070362584e-07 -2.1231471002901012e-07 -1.0431324641802788e-07 -9.784313674099513e-08 -3.219388668220692e-07
PC10 -4.4119989275959e-08 4.950690757694128e-08 -6.715531897055007e-08 2.7684667445304063e-08 9.295672897208608e-08 -1.1049914779464651e-07 1.881087510514351e-08 -4.522883787570956e-08 1.5144445687757172e-07 8.046382760753173e-09 4.621124237579635e-06 -2.176697486470948e-07 1.5431696258963026e-07 -1.7696173952543034e-07 -1.3737535394875002e-07 -9.313201440366763e-08 -1.4186560064288754e-07 5.685666024408341e-08 2.038553091088779e-07 1.332671624092637e-07 2.2517401073908354e-08 5.630344057047669e-07
PC11 -4.120784895363498e-07 -4.739343802284155e-08 1.2027550961094004e-07 1.2505557488308126e-07 9.067682091663598e-08 -3.564983159453703e-07 -1.562919404574964e-07 3.218296667570289e-07 -2.350592751877481e-07 -1.5031550623248602e-07 -2.1766974864709482e-07 4.572296352592192e-06 -6.881737162511514e-08 -4.458990315075688e-08 -1.020017306687973e-07 9.013147615404601e-08 1.2551140002977393e-08 1.4904359360026395e-07 -3.7391161872709635e-08 8.161392055525303e-08 1.7996919225341494e-07 -3.4917385920953204e-07
PC12 5.445374864850134e-08 2.416764467972929e-07 -1.2195145989698984e-07 7.25546691997291e-08 -1.9289394381304454e-07 1.920058931540698e-07 1.457976118342305e-08 5.763971555381445e-08 1.125957330376255e-07 -3.235428470025881e-08 1.543169625896301e-07 -6.881737162511513e-08 4.420837850412429e-06 -1.436440010227521e-09 -1.343669355776874e-08 -1.0998833459813646e-07 -7.292387130326882e-08 -2.609891096308395e-08 3.8414984995077927e-08 -3.263459670973664e-08 -4.665747142154659e-08 6.917737678915441e-07
PC13 1.0172220152088682e-07 -3.3928136913828773e-09 2.9600732557943337e-08 -1.638135782227577e-07 2.668657698237242e-08 -2.8395762255529724e-07 -1.75796889900287e-07 2.569039859904125e-07 -3.4664055097981436e-08 -9.568887862338819e-08 -1.7696173952543037e-07 -4.458990315075686e-08 -1.4364400102274686e-09 4.198687346916228e-06 -9.488157006541024e-08 2.2189332044132315e-07 4.470210608305525e-08 1.3416083970590741e-08 -1.1502072689607273e-07 2.5792051668757436e-08 4.9637798456531944e-08 -4.4524128853325515e-07
PC14 6.156103216902458e-08 -1.1269324087523479e-07 -8.180050666626422e-08 2.3191043941196038e-08 -7.21526081912421e-08 7.374416654470783e-08 -2.6136699623899023e-08 -2.530911703170724e-08 5.5746506540160736e-08 -7.880881750057597e-08 -1.3737535394875004e-07 -1.0200173066879744e-07 -1.343669355776872e-08 -9.488157006541015e-08 4.582266888494646e-06 6.006992840206148e-09 -7.799632367319316e-08 -3.196261156464154e-08 1.0259712006933511e-07 1.197254782235384e-07 1.4897155002138895e-08 5.133483565422161e-07
