 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005467911241160108 -1.311887391736212e-07 -2.3787456410555133e-05 1.1475221808613446e-06 -3.206922339429685e-07 1.41407041754598e-06 2.7028928224284733e-06 9.350388627202162e-07 -4.189644719312077e-08 1.9527293875463637e-06 -4.863624017386954e-07 1.4532997533528773e-06 -7.868035562836256e-07 -8.499976887759055e-07 -1.3549842496923688e-06 -1.97589636231781e-06 4.382391722173634e-07 -2.5725487239841195e-06 -5.638174539305855e-07 1.0652198245513133e-06 -1.1394440656862952e-06 -1.8349705270286961e-06
PC1 -1.3118873917362164e-07 1.9043836795066522e-06 -1.5337164429171592e-06 -2.66976494011434e-07 -1.1172615246327302e-07 -2.2032536319425152e-07 1.2095454731061771e-07 5.8541452082249036e-08 2.3057268848450446e-08 1.7937887919049858e-08 1.346091679268541e-07 2.1781216651027767e-08 6.000902050848326e-07 -1.2551242208672528e-07 -2.789645796849694e-07 -6.866427366545285e-07 -6.491478169538283e-07 2.9665054228536355e-07 3.379392153140761e-08 1.7955259455633434e-07 4.292229499161846e-08 1.5865674246850463e-06
PC2 -2.3787456410555137e-05 -1.533716442917159e-06 4.6504575219158486e-05 9.442073238690346e-07 1.4241826430154786e-06 -6.488994160226927e-07 -4.2864200177190114e-07 -6.976875442789083e-07 1.1796694847180516e-06 -2.2615997078720617e-07 2.749560421800837e-09 -2.3179315086801846e-07 -1.28580229087133e-06 8.214975067899237e-07 -1.2159216402677361e-06 6.369004044297263e-08 1.306025494859877e-07 6.599062653835614e-07 1.4921163850081486e-07 -6.72949811435684e-07 -3.6381088184570834e-07 2.04751818658065e-06
PC3 1.1475221808613453e-06 -2.669764940114339e-07 9.442073238690344e-07 3.8491325181573225e-06 2.0591815368080281e-07 1.1882356804271267e-06 5.1060963553983127e-08 5.320402208368174e-07 -1.9277915844003587e-07 -9.729492216667362e-07 -8.541584929146121e-08 4.78555053531645e-07 5.399402842167286e-08 -7.549160532005747e-07 8.730425906691256e-08 -2.7349002914122833e-08 2.422789149272388e-07 -5.052363336618104e-07 -5.264743908629191e-07 4.668571228851105e-07 1.1026185381415758e-07 -1.5438369267260972e-06
PC4 -3.206922339429679e-07 -1.1172615246327298e-07 1.4241826430154788e-06 2.0591815368080284e-07 7.244040516301652e-06 1.7597133140158455e-06 -3.575958645352403e-07 2.782088405869915e-07 -1.3337464585829859e-06 3.548183347595835e-07 3.18603042847811e-07 2.894412993030356e-07 -9.609691857147507e-07 -6.089621009535928e-07 3.4002479471376096e-09 -3.778026908923038e-08 4.772342323103254e-08 9.900010217614479e-08 -4.7009765256612396e-07 -1.738902850383935e-07 1.188929658484972e-07 -9.329989818403797e-07
PC5 1.4140704175459806e-06 -2.2032536319425137e-07 -6.488994160226938e-07 1.1882356804271263e-06 1.7597133140158453e-06 1.5009316064070091e-05 3.684450036124843e-07 1.1839126821068232e-06 -9.64530798828224e-07 -6.28174637964084e-07 -5.806045202666556e-07 -9.677260594612652e-07 4.0354853104836267e-07 -1.4462112698055183e-06 5.496783994878407e-07 1.433520406603188e-07 -3.921786488410746e-08 7.621205678822495e-07 -2.1937987811454612e-07 2.9374407833855574e-07 -4.83055002212817e-08 -2.0736974198911344e-06
PC6 2.702892822428475e-06 1.2095454731061777e-07 -4.286420017719014e-07 5.106096355398313e-08 -3.5759586453524034e-07 3.6844500361248404e-07 1.4573182993515224e-05 -1.4080698634776656e-07 1.7657233347056647e-07 2.504165466218829e-07 3.0303111160935726e-09 -3.674269345823445e-07 -1.743381701078684e-07 -1.98710086073511e-07 -2.3218889894970633e-07 -1.454944259094443e-07 -5.796864633675987e-08 3.110461284665901e-07 -3.864963599340087e-07 -2.78217287832623e-07 -4.3853114315282387e-07 -5.919597786260208e-07
PC7 9.350388627202158e-07 5.854145208224916e-08 -6.976875442789089e-07 5.320402208368172e-07 2.7820884058699127e-07 1.1839126821068236e-06 -1.4080698634776656e-07 1.2379560950411497e-05 1.0213151686635983e-06 -2.1352249193533847e-07 -6.695263616595596e-08 1.372793884530632e-06 4.00411944664285e-07 2.607228074900067e-07 -4.7501427267597205e-07 -4.896551842057063e-07 -1.732347994593306e-08 -5.400924741623876e-07 7.925608556200797e-08 1.271517162023238e-07 -4.548612102048909e-07 8.23584193453241e-07
PC8 -4.18964471931218e-08 2.305726884845047e-08 1.1796694847180507e-06 -1.9277915844003568e-07 -1.3337464585829857e-06 -9.645307988282237e-07 1.7657233347056668e-07 1.0213151686635987e-06 1.4063669301224182e-05 4.850044342335593e-07 4.976922585802203e-07 -8.767333442474793e-07 2.3570705120514286e-07 -1.6561516158031336e-07 -4.917574119432395e-07 -4.776865936611616e-07 4.189850940956512e-07 8.68172687275419e-08 -9.020136433665576e-07 -1.442004620191631e-07 1.2387440552653852e-07 2.8467734957844983e-06
PC9 1.952729387546364e-06 1.7937887919049613e-08 -2.2615997078720649e-07 -9.729492216667362e-07 3.548183347595836e-07 -6.281746379640843e-07 2.50416546621883e-07 -2.1352249193533857e-07 4.850044342335594e-07 1.1738433321102331e-05 -2.764017660007664e-07 2.766338355300443e-08 -4.5321492277917754e-07 9.094215496929522e-08 -8.909280248650299e-07 3.9545503013790294e-07 2.732429540571268e-07 5.529748917981246e-07 -4.965468424237274e-07 -1.919688717885674e-07 -7.379768237331283e-07 -9.424791684248732e-07
