 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005513820143322553 -3.1958868444699835e-07 -2.3774671616216783e-05 9.477510415640011e-07 -1.1975297128628623e-07 1.0827761251994093e-06 3.0396582341914335e-06 9.729697849013298e-07 2.625343749144722e-07 2.020822055769172e-06 -7.912582491951432e-07 1.2849735985606767e-06 -6.277997512534309e-07 -1.0266192368055935e-06 -1.7537839510012684e-06 -2.244620596897011e-06 1.59996335796447e-07 -2.746851480445862e-06 -9.675341625417105e-07 1.1319709706294485e-06 -1.0147975753644567e-06 -3.814819871981225e-06 -5.487877484660917e-06 -2.022442212205343e-05 1.4409264154794115e-07 -5.204966292939461e-05 6.361477804446108e-05 5.913858411569546e-05
PC1 -3.195886844469975e-07 1.9238121611900107e-06 -1.5484962477707235e-06 -2.658909390249895e-07 -1.276996461623334e-07 -2.0950570959975277e-07 1.1849673771111718e-07 4.13886095281543e-08 2.024219971917193e-08 2.5829612844954645e-08 1.587868772111296e-07 1.9127452520849322e-08 5.963372603095532e-07 -1.431460558778929e-07 -2.7465873810404606e-07 -6.851459017108461e-07 -6.341570100959816e-07 3.134314313753337e-07 7.1426784093238e-08 1.964315094619434e-07 3.8254275125412953e-08 5.511660366456046e-07 8.333966228925108e-07 -1.2725490704112256e-06 3.7497570943206313e-07 4.1858582435886424e-06 2.5568488461096808e-06 -1.8250965907972255e-06
PC2 -2.3774671616216786e-05 -1.5484962477707235e-06 4.655346442518842e-05 9.391760940449965e-07 1.4174784869561993e-06 -6.689669723103951e-07 -4.305777859783031e-07 -6.711295333381467e-07 1.1766079445543506e-06 -2.4948901480012687e-07 -1.036732388665505e-08 -2.283755801654566e-07 -1.294420370623974e-06 8.549628443913247e-07 -1.2045324198242823e-06 6.038900794995924e-08 1.0183744467308893e-07 6.424030355442812e-07 1.5443203118986023e-07 -6.841445819338427e-07 -3.662001702043209e-07 2.9108957474826947e-06 -1.9148614383766876e-06 3.3459474710149916e-06 -1.0803288567153804e-06 -1.3616630154285447e-06 -7.002141660732108e-07 -3.994862625373019e-06
PC3 9.477510415640009e-07 -2.658909390249896e-07 9.39176094044997e-07 3.8588538726289135e-06 2.1746104663310297e-07 1.2013304807727165e-06 2.958790072707759e-08 5.189906589209661e-07 -2.0339009968683812e-07 -9.739799532037639e-07 -7.847452867304298e-08 4.824959042647398e-07 4.9350186759924385e-08 -7.536556537546022e-07 9.607093758538639e-08 -1.1468230048771228e-08 2.5557661731414353e-07 -5.031971257469356e-07 -5.289976865506244e-07 4.5571074070310964e-07 1.1084811180136844e-07 -7.189576079004088e-07 -1.331406766580713e-06 3.058890911556086e-07 2.956327483494561e-06 1.1418800076558502e-06 -5.8363551621421824e-06 5.131752523986848e-07
PC4 -1.1975297128628602e-07 -1.2769964616233352e-07 1.417478486956199e-06 2.1746104663310297e-07 7.333515402767851e-06 1.8024222764358662e-06 -3.471869446239124e-07 2.2085469171842165e-07 -1.3183211367657662e-06 3.7397631917829515e-07 3.2239408749342466e-07 2.8139288353367944e-07 -9.309352085471859e-07 -6.31069830168477e-07 -8.455768048305108e-09 -7.76012807556668e-08 5.5113285354036565e-08 8.824685615722497e-08 -5.026497748934708e-07 -1.9076566305111047e-07 1.4552262071606278e-07 1.699876997525295e-06 -5.217436351772428e-06 -4.6436093965655255e-06 -3.0692457313554038e-06 6.1785305831138005e-06 -4.182662133164829e-06 1.206797796499389e-05
PC5 1.08277612519941e-06 -2.0950570959975272e-07 -6.689669723103958e-07 1.201330480772716e-06 1.802422276435866e-06 1.5109832821463316e-05 3.844132411133693e-07 1.1776442436944574e-06 -9.78575245824726e-07 -6.0799099663644e-07 -5.550316413130455e-07 -9.435336380840895e-07 4.2063854937832517e-07 -1.4271729041244171e-06 5.834762406391543e-07 1.2357915600823184e-07 -2.4475590666048864e-09 7.742844866022921e-07 -2.2483666566987632e-07 2.826985915632227e-07 -4.0455434264584876e-08 -7.622805447117864e-07 3.386544883455113e-06 -3.359688112464693e-06 -1.3906403693579305e-05 7.696838850162066e-06 -3.577522290619375e-06 3.45714219096276e-06
PC6 3.039658234191432e-06 1.1849673771111725e-07 -4.3057778597830166e-07 2.958790072707808e-08 -3.471869446239124e-07 3.8441324111336937e-07 1.4623680015675772e-05 -1.0865467444552809e-07 1.9290297968348613e-07 2.679467431218104e-07 -5.193839591052168e-09 -3.706666959743883e-07 -1.5757403430597455e-07 -1.7752908829001493e-07 -2.4332646196440167e-07 -1.8110943612790873e-07 -7.624889076689784e-08 3.012612308567306e-07 -4.0680744955447146e-07 -2.6018629419189834e-07 -4.299534304987226e-07 2.5676886861657877e-08 2.2506285411439602e-06 -5.078615075018753e-06 -8.87530564974941e-06 -1.224955242913839e-06 1.0344517299968348e-05 2.7017795514172914e-06
PC7 9.729697849013287e-07 4.1388609528154264e-08 -6.711295333381461e-07 5.18990658920966e-07 2.2085469171842144e-07 1.1776442436944576e-06 -1.086546744455281e-07 1.2496238593183058e-05 1.0053639298036107e-06 -2.2165530906209772e-07 -9.682546844446684e-08 1.3907145906481897e-06 3.7563100536149664e-07 3.7430648532193073e-07 -4.5585645939014377e-07 -4.69886693978273e-07 -5.734160990774713e-08 -5.655222497700308e-07 3.6929760045698285e-08 1.2529656445356618e-07 -4.555306080187984e-07 3.603803852007497e-06 3.2675185995475283e-06 -1.7628443635211817e-06 -4.204210534712983e-06 -1.1605509773116335e-05 6.470458258030336e-06 -7.894883869163287e-06
PC8 2.625343749144729e-07 2.0242199719171938e-08 1.1766079445543506e-06 -2.0339009968683833e-07 -1.3183211367657664e-06 -9.78575245824726e-07 1.9290297968348594e-07 1.0053639298036105e-06 1.4086661203025507e-05 4.933763205971675e-07 4.880450612412788e-07 -8.891976468565245e-07 2.4949813661992665e-07 -1.9744437004466793e-07 -5.181066858984401e-07 -4.987212191820924e-07 4.120892384346704e-07 8.627123289008733e-08 -9.133605533341276e-07 -1.3312799101762482e-07 1.279028535967756e-07 1.6974445433756896e-06 3.6043356760820944e-07 -9.16467424078533e-07 -7.422697856623088e-07 -6.211644711355126e-07 4.013966558053784e-06 4.129871555490624e-06
PC9 2.0208220557691697e-06 2.582961284495468e-08 -2.494890148001266e-07 -9.739799532037637e-07 3.739763191782954e-07 -6.079909966364399e-07 2.6794674312181065e-07 -2.2165530906209733e-07 4.933763205971672e-07 1.1762938412441843e-05 -2.724035740607203e-07 2.2543943072709376e-08 -4.4333239913762936e-07 7.519549582346354e-08 -9.057191395272551e-07 3.868896045639076e-07 2.872369084523454e-07 5.607042849190521e-07 -5.144956613300689e-07 -1.836087796316423e-07 -7.303486196382835e-07 -7.109111872249351e-07 1.3356702739214484e-06 -4.558837758536293e-06 -1.529874043888459e-06 2.867469763608344e-07 2.43311184839023e-06 4.9528695246420565e-06
