 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005245860438211873 -9.361062889841699e-08 -2.379825258165892e-05 1.0936693465909706e-06 -5.809540919415825e-07 1.6325911156276284e-06 2.8255320611689425e-06 9.018782587179748e-07 2.4250793434451153e-07 1.9514486829709728e-06 -4.3786970095583053e-07 1.5318544870757358e-06 -5.366411574692067e-07 -7.678972171427973e-07 -1.472728066595727e-06 -2.055330308330114e-06 3.121000279627039e-07 -2.4716794490817525e-06 -7.533763800490432e-07 1.1519440869097777e-06 -1.2053965508858043e-06 6.933757286963869e-07
PC1 -9.361062889841699e-08 1.8369635457461377e-06 -1.5134949695400657e-06 -2.5907923194367727e-07 -1.1718343994537611e-07 -2.2330423615384414e-07 1.1521662120862434e-07 3.739690575275122e-08 2.9911206796782236e-08 3.831677119980583e-08 1.3691936480437754e-07 2.4533241485895176e-08 5.895735745428317e-07 -1.1292122033207121e-07 -2.759235656772352e-07 -6.963872074260414e-07 -6.41510216038111e-07 2.8735330144444883e-07 3.241970251426572e-08 1.833472900712581e-07 4.915352902072407e-08 1.5650630790978635e-06
PC2 -2.3798252581658925e-05 -1.5134949695400655e-06 4.5741993331582456e-05 9.426097495877918e-07 1.462715040258865e-06 -6.415529798003551e-07 -4.292688904553195e-07 -7.092270972293556e-07 1.1808658858470685e-06 -2.694806950206956e-07 -1.1969476263694297e-07 -1.872595987929779e-07 -1.2752780356373878e-06 8.328389286071109e-07 -1.1816563045310206e-06 5.879774305007408e-08 1.2143190654865834e-07 6.274553436699757e-07 1.0960821231613484e-07 -6.735134565087502e-07 -3.713678435744427e-07 2.520153515895306e-06
PC3 1.0936693465909706e-06 -2.5907923194367727e-07 9.426097495877915e-07 3.718144082333996e-06 1.984123145831852e-07 1.1697309482062454e-06 6.289441652220984e-08 5.463965674328679e-07 -1.6491061737248642e-07 -9.79774160498534e-07 -7.453183081698083e-08 4.4953686114776705e-07 7.107252962788432e-08 -7.376330489182578e-07 9.133305995154526e-08 -5.7307007703385983e-08 2.493536256142559e-07 -4.883098339427084e-07 -5.257069293791568e-07 4.5620474054977866e-07 1.2930764766793566e-07 -1.4795015763917608e-06
PC4 -5.809540919415825e-07 -1.1718343994537611e-07 1.4627150402588657e-06 1.984123145831852e-07 6.988588603034102e-06 1.7447345162315653e-06 -3.3034957304220355e-07 2.2754199002576804e-07 -1.3029903534896368e-06 3.794293283919977e-07 2.8451382846546627e-07 2.878769885979763e-07 -9.41883662198589e-07 -5.858027006856469e-07 -2.3000985955086208e-08 -6.89715703057422e-08 5.669942123489402e-08 1.2230228948916277e-07 -5.249823730009883e-07 -1.7353215987689175e-07 1.436140888965639e-07 -7.304801668449671e-07
PC5 1.632591115627629e-06 -2.2330423615384425e-07 -6.415529798003545e-07 1.169730948206245e-06 1.7447345162315662e-06 1.4677096791193653e-05 3.343990650258272e-07 1.1689864524666016e-06 -9.565654440991436e-07 -6.318403664733519e-07 -5.626890858428206e-07 -9.708084202313e-07 3.9471286413080706e-07 -1.4108646018298462e-06 5.401342565835506e-07 1.1734718738767111e-07 -1.3945319574007313e-08 7.255437363988748e-07 -2.3242060956476626e-07 3.2663179255377505e-07 -4.4246879242827124e-08 -1.949033520647647e-06
PC6 2.8255320611689437e-06 1.152166212086242e-07 -4.292688904553199e-07 6.289441652220974e-08 -3.3034957304220376e-07 3.343990650258271e-07 1.4192539147690352e-05 -1.5220691988603331e-07 2.1308075793236992e-07 2.572180795974623e-07 4.070897208461896e-08 -3.435014700646031e-07 -1.6283232836384198e-07 -1.9182344390017397e-07 -2.371791646473557e-07 -1.5951012864280422e-07 -9.024805226726209e-08 2.644759818799903e-07 -3.984697107359236e-07 -2.2284060642293123e-07 -4.780476992808869e-07 -5.228164582225469e-07
PC7 9.018782587179747e-07 3.7396905752751265e-08 -7.092270972293565e-07 5.463965674328678e-07 2.275419900257681e-07 1.168986452466602e-06 -1.522069198860334e-07 1.213405033846774e-05 1.0229525934355192e-06 -2.17545811508836e-07 -9.038395015765549e-08 1.3886211945205326e-06 3.644163234975041e-07 2.8447432167571075e-07 -4.863401591469071e-07 -5.55024363589113e-07 2.838724279679173e-08 -4.98718620846581e-07 8.701110177598897e-08 1.171446670639055e-07 -4.1727381224211954e-07 9.774965707415467e-07
PC8 2.425079343445106e-07 2.9911206796782217e-08 1.1808658858470683e-06 -1.6491061737248615e-07 -1.3029903534896372e-06 -9.565654440991434e-07 2.1308075793237042e-07 1.0229525934355194e-06 1.3753132711643124e-05 4.2662684153803843e-07 5.310837942420504e-07 -8.585845515709195e-07 1.939060462328925e-07 -1.3944228022259223e-07 -4.990372172170504e-07 -4.955650706663467e-07 4.042112501945836e-07 1.3200308633819293e-07 -8.05141585190893e-07 -1.7295008458898384e-07 1.3180626493421745e-07 2.5255365518048553e-06
PC9 1.9514486829709707e-06 3.831677119980579e-08 -2.694806950206951e-07 -9.797741604985342e-07 3.794293283919976e-07 -6.318403664733525e-07 2.5721807959746236e-07 -2.17545811508836e-07 4.2662684153803896e-07 1.149630586734838e-05 -2.917652066387733e-07 3.160658614030789e-08 -4.2246854987217064e-07 1.0902476243435722e-07 -8.491544349265036e-07 3.874611838844349e-07 2.3948500455736887e-07 5.59953900663136e-07 -4.273759760880148e-07 -2.0757456643549608e-07 -7.414929101913576e-07 -9.148523598764517e-07
