 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.001002246732403094 -3.476268543898391e-06 -5.163563403972102e-05 1.5201261859440185e-06 8.20446811473008e-07 -1.1464180022112473e-06 9.9017238802944e-06 3.0744082126738693e-07 2.992759456154667e-06 3.552020353211441e-06 -5.671426557073212e-07 4.323713921721441e-06 -1.0119040819742828e-07 -7.638850320732214e-06 -3.5161128360196356e-06 -1.3787790346089414e-07 6.237479864265514e-06 -2.412834744290306e-06 -6.718323833541999e-07 1.10587793365161e-06 -4.156965133036405e-06 -2.564366761994545e-05 -5.239983714936393e-06 -3.278126278895519e-05 2.3123300492539043e-05 -0.00012751928922224943 7.97334837505837e-05 0.00018756855833536887
PC1 -3.476268543898215e-06 3.672930774692119e-06 -2.9100160525293404e-06 -3.4146183038465514e-07 -3.577601241050278e-07 -5.672563819734655e-07 2.379164950933996e-07 -2.0758677749014496e-07 1.0213664573002937e-07 1.5299166636040074e-07 3.781747375744531e-07 -1.6379551297663568e-07 1.148347681045435e-06 -3.2815766642038e-07 -3.1437583665857354e-07 -1.4554784134184506e-06 -1.2949317777496026e-06 6.325634238566054e-07 -7.125936306726257e-08 5.473529700676552e-07 1.6106793700160426e-07 3.385866263344175e-06 1.3390392269416622e-06 -3.409304134427305e-06 -4.3235541416271295e-09 6.940715596150243e-06 5.304433003301174e-06 -2.6017620989404083e-06
PC2 -5.163563403972105e-05 -2.9100160525293324e-06 9.04447400639925e-05 2.000655665368675e-06 2.618568398463205e-06 -1.6346478560116204e-06 -1.5639355822523792e-07 -1.5244597940151094e-06 1.9165419963886683e-06 -5.373448167530869e-07 -2.9103531636823836e-07 4.800815218278599e-07 -2.783626528296454e-06 2.369712780767182e-06 -6.592574121078366e-07 -4.1728297870696024e-08 -1.1712953186553194e-06 1.631706682923314e-06 7.485262635867091e-07 -6.580357018614526e-07 -1.492921162415073e-06 1.9542433061130256e-06 -1.358284346961953e-05 1.1533437733947928e-05 -3.7595334039713697e-06 1.3301248755954066e-05 4.517208070587148e-06 -1.18829770951704e-05
PC3 1.5201261859440115e-06 -3.4146183038465514e-07 2.0006556653686755e-06 7.825047165622847e-06 2.3673468353188065e-07 2.8675151372468087e-06 5.1503026074650175e-08 1.5409662074604753e-06 -9.913615281160794e-08 -1.4849445452043491e-06 -2.2261011789536452e-07 6.425176724806197e-07 1.8806141213348598e-07 -1.7819061561521514e-06 -4.6611840195568225e-07 -4.4298819015164147e-07 9.323043605559752e-07 -1.1877870201415136e-06 -1.1154133208664793e-06 7.659985828625402e-07 3.408438563839393e-07 6.832349386984399e-07 -4.443329659009088e-06 -8.978073395499494e-07 5.679809028470392e-07 6.671157589237472e-06 -6.5709883714839604e-06 5.686622430594388e-07
PC4 8.204468114730018e-07 -3.577601241050271e-07 2.618568398463204e-06 2.3673468353188023e-07 1.2803380158856398e-05 3.3384963198950226e-06 -5.422522381427929e-07 4.797888178856681e-07 -2.8455442154638646e-06 1.0172609854675186e-06 5.931620474867094e-07 1.2290727400879119e-06 -2.153154445997833e-06 -1.0204943776287638e-06 -1.1325032078887693e-07 5.297830015190734e-07 -1.2572709323099297e-07 3.923482589884796e-07 -5.67274972660117e-07 -5.477821373990439e-07 2.5102610611734634e-08 8.260362924679951e-07 -1.0174656550009385e-05 -4.6813394178288265e-06 -9.313562593618756e-06 1.8928732320368462e-05 -3.6755621639031083e-06 1.5514418146238976e-05
PC5 -1.146418002211225e-06 -5.67256381973465e-07 -1.634647856011619e-06 2.8675151372468087e-06 3.3384963198950226e-06 2.9704630508462852e-05 1.3829064847133186e-06 4.2137419861887025e-06 -1.266349086226157e-06 -1.2263135897934461e-06 -3.038061866237076e-07 -1.3469194842159425e-06 5.784539841886693e-07 -2.368214781906792e-06 3.0364178215016067e-07 8.479576691748772e-07 4.2544486684036064e-08 1.205855415632975e-06 -3.010911779690146e-07 -2.8462872556318296e-08 -2.3326169939908943e-07 -6.068155871639724e-06 1.0819392936576378e-05 5.487786986726097e-06 -3.5925353625317294e-05 2.891295215980504e-05 -2.1598810763216955e-05 1.7344927303107346e-06
PC6 9.901723880294444e-06 2.3791649509339893e-07 -1.5639355822523586e-07 5.1503026074650115e-08 -5.422522381427918e-07 1.3829064847133186e-06 2.733840452066839e-05 -4.172431700210722e-07 -6.389239084351994e-07 7.042739535321952e-07 -1.7279534267530644e-07 1.1249095380945388e-07 -8.992737243559174e-07 -5.007186776260375e-07 1.7276338273581917e-07 -7.070645056410289e-08 -6.678937638091368e-07 1.2913180123211622e-06 -8.48005094480182e-07 -1.2969018272846844e-06 -6.044213672327142e-07 -3.268389900238177e-06 2.433107452262306e-06 -1.0706406388283341e-05 5.816205553407115e-07 -1.7349284790876316e-05 1.0444177607540683e-05 9.208771922957995e-06
PC7 3.074408212673902e-07 -2.0758677749014494e-07 -1.5244597940151115e-06 1.5409662074604753e-06 4.79788817885669e-07 4.2137419861887025e-06 -4.1724317002107223e-07 2.411300020133758e-05 1.705500219120461e-06 -9.176766062009365e-07 1.2850109494767318e-07 2.923486715071356e-06 1.2670930229558957e-06 1.116533966561053e-06 -8.799049946145647e-07 -9.67407005689653e-07 4.347384006352768e-07 -9.048164447257068e-07 3.3339985538920974e-07 -4.3905196860737746e-07 -7.60048420257757e-07 6.079205516116584e-06 2.2653598086662196e-06 -3.8110224789086152e-06 -9.023135493351971e-06 -6.184895541647902e-06 3.1689026900367206e-06 -1.1650171235790132e-05
PC8 2.9927594561546655e-06 1.0213664573002897e-07 1.916541996388668e-06 -9.913615281160782e-08 -2.8455442154638646e-06 -1.2663490862261576e-06 -6.389239084351992e-07 1.7055002191204602e-06 2.7883737443251528e-05 2.4815633268716893e-07 1.3544035590194167e-06 -1.677488390939922e-06 8.664424516318377e-07 -1.1850354620195556e-06 -8.002134795454315e-07 -7.644362645015036e-07 8.824204274966196e-07 -3.3521496090835066e-07 -2.3362108891491953e-06 6.926243118601324e-07 3.3006577385189006e-07 3.438031772649422e-06 5.053306133670033e-06 -1.36396938352171e-06 4.615808588105869e-06 -5.992714938754667e-06 8.968266952971597e-06 1.7183173639146977e-05
PC9 3.5520203532114445e-06 1.529916663604005e-07 -5.373448167530864e-07 -1.4849445452043497e-06 1.0172609854675192e-06 -1.2263135897934465e-06 7.042739535321949e-07 -9.176766062009373e-07 2.48156332687168e-07 2.119516550727633e-05 -1.2461599739923935e-06 4.0871216280502246e-07 -7.944424853544664e-07 1.3037562728141688e-07 -1.4998563921402272e-06 7.167641667626505e-07 -5.619169573582486e-08 1.521261782813122e-06 -6.826017206136153e-07 -5.617500073387766e-07 -1.5875361985032249e-06 6.621178895515684e-07 6.640692444242537e-06 -9.846416724087321e-06 -1.3388244885840511e-05 -6.350180799744149e-06 -8.122372335503775e-08 1.1512636388264229e-05
PC10 -5.671426557073317e-07 3.781747375744538e-07 -2.9103531636823936e-07 -2.2261011789536412e-07 5.931620474867093e-07 -3.0380618662370694e-07 -1.7279534267530605e-07 1.2850109494767332e-07 1.3544035590194174e-06 -1.2461599739923931e-06 2.5409258651018823e-05 -7.876967588561045e-08 1.906127875571538e-07 -4.639024463522821e-07 -1.1038963537537723e-07 1.7312562394230385e-07 -1.0577942927513476e-06 2.628972111366974e-07 4.98913057621101e-07 8.602977205409475e-07 1.0972148159460946e-06 -9.383948698243313e-07 5.818576024940366e-07 -1.3181492285903043e-05 -4.790682851871535e-06 1.36313780498262e-05 9.734740249423549e-06 6.311641048212274e-06
PC11 4.323713921721432e-06 -1.637955129766358e-07 4.80081521827859e-07 6.4251767248062e-07 1.229072740087912e-06 -1.3469194842159404e-06 1.1249095380945362e-07 2.923486715071357e-06 -1.677488390939922e-06 4.0871216280502225e-07 -7.87696758856105e-08 2.0621673383951997e-05 -1.4231977109616257e-07 8.413644673498985e-08 -1.1858095981370984e-06 1.0402679605665103e-06 5.669510018485208e-07 1.3758708904116438e-07 -1.3274456549106428e-07 1.030741221578087e-06 6.72544817635518e-09 4.863642651349074e-06 -5.794456692928685e-07 -4.870175245744737e-06 -9.697624219495513e-06 3.256955891162512e-06 -6.101426713209664e-06 5.3878831189975664e-06
PC12 -1.0119040819739522e-07 1.1483476810454348e-06 -2.783626528296458e-06 1.880614121334865e-07 -2.153154445997834e-06 5.784539841886682e-07 -8.992737243559161e-07 1.2670930229558953e-06 8.664424516318387e-07 -7.944424853544667e-07 1.9061278755715404e-07 -1.4231977109616347e-07 1.970155320766107e-05 4.0328943963041643e-07 -1.1899068817682536e-07 -1.256773524658051e-06 6.232487188479186e-07 -7.167953052368587e-08 2.9447922947933e-07 -1.8295177024312092e-07 -3.529702483262344e-08 1.5457080840439576e-06 5.370191090117511e-06 2.6450322777601995e-07 -1.7365888343033476e-05 1.028642635020875e-05 -1.2218496466462309e-05 1.2823255508031161e-05
