 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0012028604057192826 -4.3594416619761734e-07 -4.618349496430134e-05 1.5391153987974713e-06 7.966780161276328e-07 1.8125356189099788e-06 6.51287883903528e-06 3.018869485381185e-06 -2.865390006692109e-06 3.4697606471868143e-06 -2.0842411639952635e-06 -7.879118759794058e-07 -1.844499141285325e-06 -4.535612888772674e-09 -3.3697565584267653e-06 -3.2522850048146335e-06 -1.4831427210924927e-06 -2.355651372277356e-06 -1.0474315715112083e-06 -1.2541140527248435e-06 -2.085546965150063e-06 8.000200221606982e-06 1.0994476734651457e-05 -2.490195325796152e-05 -1.5583169242737053e-05 -0.00016363051305474713 7.016018292883373e-05 9.110249481851596e-05
PC1 -4.3594416619761596e-07 4.009399747174016e-06 -2.7689277576383686e-06 -4.665676674876766e-07 4.918422358687256e-08 -3.584753267432518e-07 -2.513615843874077e-08 2.0885071106721472e-07 2.8817364590994373e-07 -6.132168532298226e-09 3.042628852099533e-07 -1.6004180290196025e-07 1.2425319516704185e-06 -4.912582186867083e-07 -6.508159759284452e-07 -1.3866701450530035e-06 -8.672707874106854e-07 2.9947837273187893e-07 2.7066557314472517e-07 5.59939278835471e-07 3.3124399182333717e-07 5.4674487466424724e-08 3.305046791675462e-06 1.0694462338673446e-06 1.509270900809143e-06 6.555989369140765e-06 -1.1174441396403779e-06 -1.8847793568236246e-06
PC2 -4.618349496430133e-05 -2.768927757638369e-06 8.221816750801872e-05 2.298698285560746e-06 1.6874885548074207e-06 -4.4007089413391126e-07 -1.590187162613802e-06 -1.651243261852151e-06 7.788328371684599e-07 -1.2310492879190118e-06 -1.0679433820896877e-06 2.0254289814872084e-07 -2.2218251339141176e-06 2.4124263411890473e-06 8.21714497261279e-09 4.993944239390321e-07 5.569145376083363e-07 1.1875645444626219e-06 5.136158395994368e-09 -7.947301008307878e-07 -1.5404140836766197e-06 -7.683278996919586e-07 4.13940464667534e-06 8.695266523020571e-06 -2.0659195014007604e-05 1.5433158229952378e-06 3.2280271275304973e-06 -1.0663448105126816e-05
PC3 1.5391153987974681e-06 -4.665676674876768e-07 2.298698285560746e-06 8.0089537092944e-06 5.080761164342103e-07 2.2694647879997753e-06 -3.42291157168588e-07 1.2249359597704305e-06 -5.227198620341787e-07 -1.6937984603726476e-06 -7.947063441854383e-08 8.407875144834645e-07 8.715673062850306e-08 -1.3263955331258485e-06 7.778147676260827e-08 1.387327491315217e-07 6.254765750043554e-07 -1.0679368577465682e-06 -8.955669378809588e-07 8.763838145351931e-07 3.969488023794431e-07 1.2507499926889275e-06 -4.071689662669613e-06 -3.1520750793202502e-06 1.193555527636613e-06 -2.7982086516421347e-06 -4.138449853900567e-06 2.138602040129149e-06
PC4 7.966780161276283e-07 4.918422358687231e-08 1.6874885548074226e-06 5.080761164342106e-07 1.4308960271168435e-05 2.8961725292924382e-06 -2.915766573210834e-07 1.0193243632021185e-07 -2.235886954008337e-06 9.110652430266918e-07 4.4763033096244407e-07 9.749680758759688e-07 -1.4762294547999606e-06 -1.2185105227503398e-06 4.820264569427567e-07 6.124295691386896e-09 5.308134112892439e-07 -2.0719694749588625e-07 -9.275512239050924e-07 -1.601126604209654e-07 1.0870586081499869e-07 4.588734788717854e-06 -7.620636104924877e-06 -9.399837878266886e-06 -4.370896233045651e-06 6.808461287563544e-06 -7.686313932418736e-06 1.9896905644625473e-05
PC5 1.8125356189099785e-06 -3.5847532674325246e-07 -4.400708941339101e-07 2.269464787999777e-06 2.896172529292439e-06 2.720276551379872e-05 1.066807445219898e-06 9.395717630867242e-07 -1.6199685781472358e-06 -1.5294290482894924e-06 -5.039925882925887e-07 -1.585349053948513e-06 8.36549356768848e-07 -1.869192030877994e-06 3.0978722113870456e-07 6.472596009392875e-07 -3.7507930460602927e-07 5.520000235466792e-07 -1.590573785622057e-07 8.096992230751155e-08 -3.7411053015122373e-07 3.238604299656142e-07 2.5561473955725266e-06 -2.0774602456434343e-06 -2.0937793720447416e-05 1.4176981955839786e-05 -1.0762633019352293e-05 7.68380636059502e-06
PC6 6.512878839035287e-06 -2.513615843874089e-08 -1.5901871626138023e-06 -3.422911571685879e-07 -2.915766573210824e-07 1.066807445219897e-06 2.4454907495420854e-05 5.518127773029103e-10 2.6695533017178564e-07 7.970689582775683e-07 6.61800807077064e-07 -2.444036788816449e-07 -3.260639288969558e-07 -2.774429815803221e-07 -6.191430925010963e-07 8.29644251510619e-07 -7.661875147312443e-07 3.715063713182413e-07 -5.581174892254905e-07 -6.572468157620527e-07 -1.1054730820695565e-06 -1.4896174568660782e-06 1.178729498968944e-06 -9.952358125288058e-06 -1.582219648969485e-05 -3.7658974873925004e-06 1.5416151657286287e-05 8.336087980409133e-06
PC7 3.0188694853811824e-06 2.0885071106721472e-07 -1.6512432618521517e-06 1.224935959770431e-06 1.0193243632021127e-07 9.395717630867227e-07 5.518127773013622e-10 2.248888343300678e-05 1.2786107422786314e-06 4.448966753046627e-08 3.387664861953601e-07 2.020899727705174e-06 1.886122376188931e-07 3.6407998897835024e-07 1.3004613401122693e-07 -1.0059405371742916e-06 6.315809873846762e-07 -1.6139539407089627e-06 -3.084861094736447e-07 4.7667341505549e-07 -1.6920012032297344e-07 1.2446853558491798e-05 -8.438238657544102e-06 -1.2996819475777604e-05 -4.773245031180784e-07 -2.642825538458776e-06 1.6399765198654125e-05 -1.0959611986681571e-05
PC8 -2.8653900066921116e-06 2.881736459099441e-07 7.788328371684586e-07 -5.227198620341785e-07 -2.2358869540083365e-06 -1.6199685781472345e-06 2.669553301717869e-07 1.2786107422786316e-06 2.533378306358167e-05 8.140835542379014e-07 6.975448677685424e-07 -1.104939382851333e-06 1.1943470611298579e-06 -7.343654803065408e-07 -1.572588238747253e-06 -1.3585955945391182e-06 1.0005084624188298e-06 1.2473333286357515e-06 -8.760914218770955e-07 -1.3819433872852356e-06 4.834308492864039e-07 -4.3973798938721435e-06 4.061881638008388e-07 -4.966719593874969e-06 7.338124244108033e-06 -2.033544381153726e-06 2.0615251751472653e-05 5.92993648258979e-06
PC9 3.4697606471868143e-06 -6.132168532297814e-09 -1.2310492879190124e-06 -1.6937984603726478e-06 9.110652430266914e-07 -1.529429048289493e-06 7.970689582775685e-07 4.448966753046686e-08 8.140835542379011e-07 2.0697747009640877e-05 -4.936478767050856e-07 8.46313872469512e-08 -7.87364936098179e-07 -2.807712719356279e-07 -8.222008287417403e-07 5.134136931525618e-09 9.18053224293001e-07 9.834122449336274e-07 -7.91530067189734e-07 -1.0211500442692903e-06 -1.2380445932815539e-06 5.780811432823142e-07 1.330550761964628e-06 -3.7441502747645547e-06 -6.4051075538904456e-06 6.020293909518857e-06 -3.514425161441395e-06 1.0907810227249956e-05
