 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006021928358398358 -3.0616588125456573e-07 -2.369578931050245e-05 1.0055436996205124e-06 8.197158188510083e-08 7.481962147043733e-07 2.9507920076079093e-06 1.1667291833700863e-06 4.969973277914896e-07 2.2479776016420292e-06 -1.1010992822190284e-06 9.405723616769892e-07 -2.461095218157589e-07 -1.3037682065686407e-06 -1.7582791952476832e-06 -2.4169514406801263e-06 5.004108456288122e-07 -2.4715111183039356e-06 -1.3947759936743604e-06 1.2571018093511283e-06 -1.208307673148213e-06 -1.1611645161244772e-06 -5.0056799630486346e-06 -2.9385571807373983e-05 -3.2849984367680917e-06 -5.497990674511162e-05 6.89321972649453e-05 6.618368657455471e-05
PC1 -3.061658812545662e-07 2.074859524041872e-06 -1.58640224723783e-06 -2.750922924434115e-07 -1.2229182861776337e-07 -2.4240970762896014e-07 1.0823733843535252e-07 4.249602457958037e-08 2.5549296801551448e-08 2.87535205464555e-09 1.8054357286060516e-07 1.8390761741229267e-08 6.135600177796332e-07 -1.6651809812473197e-07 -2.7148052995004735e-07 -7.160570564583503e-07 -6.40330013946874e-07 3.0867401940798474e-07 8.922711406425815e-08 2.0871659809811786e-07 3.2292094503902685e-08 4.79438022719846e-07 9.715802627239693e-07 -8.993354917353581e-07 4.753315321487826e-08 4.858150364102804e-06 2.363650788879991e-06 -2.0118572371006122e-06
PC2 -2.3695789310502452e-05 -1.5864022472378303e-06 4.750663039313713e-05 9.543589247506897e-07 1.3863460593081252e-06 -5.443646710138829e-07 -5.48457620667821e-07 -7.394506478040939e-07 1.2498817010004808e-06 -2.4333332920354943e-07 3.3943264044784346e-08 -1.651945925868566e-07 -1.2518213633685835e-06 8.552072919748394e-07 -1.130233020216736e-06 3.541877142822732e-08 1.6417535449962512e-07 7.348416848098992e-07 1.1498198819375344e-07 -6.402370256651308e-07 -2.978411219408668e-07 3.001436384373967e-06 -1.9677193281752495e-06 3.4947922637863024e-06 -4.3264506494914916e-07 -1.3501915201494144e-06 -5.195872375154144e-07 -4.5857947427938714e-06
PC3 1.005543699620513e-06 -2.750922924434116e-07 9.543589247506901e-07 4.1514530685670746e-06 2.01642875282264e-07 1.2410370856951663e-06 6.743863164568184e-09 5.019701339396756e-07 -1.9343347778257982e-07 -9.738096457565707e-07 -1.0430313630283591e-07 4.575524568061915e-07 3.9495901600290585e-08 -7.675935134543334e-07 9.354034622168348e-08 8.987593916829796e-09 2.540281115062217e-07 -4.821886658643974e-07 -5.531843645035612e-07 4.56837210660416e-07 1.1992062039553525e-07 -7.820423773223121e-07 -1.2543415808733584e-06 1.1293837472664893e-07 3.019907546568752e-06 6.904977552186523e-07 -5.591201615354834e-06 7.007151511248434e-07
PC4 8.197158188509914e-08 -1.2229182861776334e-07 1.3863460593081259e-06 2.0164287528226396e-07 7.853809791774258e-06 1.7691516728730936e-06 -3.772009196176434e-07 2.5002363319228496e-07 -1.335930132920924e-06 4.273015020925722e-07 3.4546080232065726e-07 2.8211082058092525e-07 -9.584023770697117e-07 -6.325501986738804e-07 1.9569662795198482e-08 -4.797093203352109e-08 8.519381834013068e-08 2.6270658680891515e-08 -5.705097588369522e-07 -1.8389199035642782e-07 1.2933925994981995e-07 1.7333572521747706e-06 -4.912710652776944e-06 -4.721551792877602e-06 -2.7975211545492706e-06 5.803798806578595e-06 -4.783480184483982e-06 1.221798051986563e-05
PC5 7.481962147043749e-07 -2.424097076289601e-07 -5.44364671013883e-07 1.2410370856951657e-06 1.769151672873094e-06 1.5751939259491905e-05 3.227798293761612e-07 1.0666020219752192e-06 -9.756451437593028e-07 -5.996196441626771e-07 -5.109626365117618e-07 -1.0209159946278647e-06 5.147739612635939e-07 -1.3448320987290783e-06 5.831293183466666e-07 8.208372342379213e-08 -5.7881525226796505e-08 8.338009463539431e-07 -2.5332137320244617e-07 2.7067248552674913e-07 -2.8501217885235908e-08 -5.358044460793479e-07 3.808223540418566e-06 -2.9796378541192734e-06 -1.4052586125425142e-05 7.547749593379144e-06 -4.32391200658482e-06 3.3668484777075754e-06
PC6 2.950792007607909e-06 1.0823733843535246e-07 -5.484576206678214e-07 6.743863164568179e-09 -3.772009196176433e-07 3.227798293761611e-07 1.5041293492145723e-05 -1.2246522342841846e-07 2.2443203020445569e-07 2.133164296690854e-07 1.4064914330237779e-08 -3.2210204456946656e-07 -1.2486837011326093e-07 -1.7309209608928905e-07 -2.575702734685453e-07 -2.0828060906309564e-07 -1.1403058338139313e-07 2.9144034026908123e-07 -3.708732606026478e-07 -2.513183863565252e-07 -4.80934614657657e-07 5.534451530770868e-08 2.707206811459932e-06 -4.993643458722772e-06 -1.0552667523543937e-05 -9.387440277121284e-07 1.1002665542386392e-05 3.0332021781113426e-06
PC7 1.166729183370087e-06 4.249602457958034e-08 -7.394506478040941e-07 5.019701339396753e-07 2.500236331922851e-07 1.066602021975219e-06 -1.224652234284187e-07 1.2927770490982216e-05 1.0518914724016662e-06 -2.840707177570968e-07 -1.6476775467899574e-07 1.3885708332597044e-06 4.023550752311256e-07 3.8047043176161777e-07 -4.3542675724966007e-07 -5.098215438697118e-07 1.0633958234099554e-08 -5.910437668666289e-07 3.5938568929874665e-08 1.152804116222288e-07 -4.967816194118533e-07 3.148383995955515e-06 4.9554291566979555e-06 -1.8769877554854995e-06 -5.584298391758624e-06 -1.222405380328261e-05 7.05045724317098e-06 -7.87037663636897e-06
PC8 4.96997327791489e-07 2.5549296801551382e-08 1.2498817010004808e-06 -1.9343347778257998e-07 -1.335930132920923e-06 -9.756451437593023e-07 2.2443203020445584e-07 1.051891472401666e-06 1.446834980927004e-05 4.4157197120428863e-07 5.215818176095191e-07 -8.883908341310079e-07 2.517761267645237e-07 -2.1866378202423934e-07 -5.349104493124394e-07 -5.180499646946667e-07 3.977902341675828e-07 7.675366603764695e-08 -8.615639788961826e-07 -1.7694845061989317e-07 1.3037450843038815e-07 1.203827757989768e-06 1.0236349435881035e-06 -7.138254142212755e-07 -1.4765438987009811e-06 -8.91125115703599e-07 4.7452068029174364e-06 3.5509007874058103e-06
PC9 2.2479776016420267e-06 2.875352054645545e-09 -2.433333292035493e-07 -9.73809645756571e-07 4.273015020925725e-07 -5.996196441626766e-07 2.133164296690857e-07 -2.84070717757097e-07 4.4157197120428815e-07 1.2111580574000208e-05 -1.8813234911539914e-07 -2.8187752675607216e-09 -4.4718449079491056e-07 1.0280158168518131e-07 -9.226646622409183e-07 4.13461349518254e-07 3.5348259328753555e-07 5.37493977618957e-07 -5.035204443471572e-07 -2.2048235610951117e-07 -7.387183762721206e-07 -5.990286197332937e-07 1.0059702607958458e-06 -4.215047007041501e-06 -9.669924928848245e-07 4.373626341477425e-07 1.6194201914736536e-06 4.641016093854664e-06
