 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0006858680096970832 2.9688404921566047e-08 -2.4229555332188632e-05 1.483000571956295e-06 5.225210779686773e-07 5.145705835279813e-07 2.440389822609419e-06 1.8860732805802505e-06 -3.907560392467784e-07 2.3010499875624653e-06 -1.1423311872314503e-06 7.149750152583684e-07 -5.404328337359176e-07 -1.6839728691461276e-06 -1.6964679766332173e-06 -2.020964705120594e-06 9.609391362551586e-07 -1.78926659901475e-06 -5.927634402468881e-07 1.0384899876298061e-06 -8.264742815774499e-07 -4.81904197361371e-06
PC1 2.9688404921567122e-08 2.3228332266178e-06 -1.5692398113450806e-06 -3.4960569044209927e-07 -7.921894947142818e-08 -2.802690533153086e-07 8.598557684034508e-08 8.486441421917652e-08 6.284276440884771e-08 3.3324254627826007e-09 1.5781225651639505e-07 1.2160717976046974e-09 6.194591572543602e-07 -1.4379771297853975e-07 -2.772775961907822e-07 -7.176082820198342e-07 -6.550219457021307e-07 2.490900092407398e-07 3.1544035605847174e-08 1.9543892873621826e-07 3.677658296902214e-08 1.6382115098449645e-06
PC2 -2.4229555332188632e-05 -1.5692398113450804e-06 4.812481201503394e-05 8.869350259336393e-07 1.4406917539114372e-06 -5.995396659952062e-07 -4.854011111086581e-07 -5.845376730955611e-07 1.1262306716619926e-06 -3.3441750770086466e-07 -2.882394905689589e-08 -6.636975581422211e-08 -1.1292030391245836e-06 8.966777447423141e-07 -1.0855876493183089e-06 1.0888113523365418e-07 9.579007469283125e-08 7.446921427363235e-07 1.7375738241407457e-07 -4.882278018298255e-07 -3.028112056535722e-07 2.689127802320032e-06
PC3 1.4830005719562954e-06 -3.4960569044209927e-07 8.869350259336395e-07 4.54524961824061e-06 1.684539243421974e-07 1.2584481684918226e-06 2.7161234897088832e-08 5.085243098376179e-07 -2.1690666310266992e-07 -9.99354489501368e-07 -8.813851679926272e-08 4.5092360959204573e-07 8.830182303305955e-08 -7.760883829640869e-07 9.749057447200462e-08 -4.407901920835299e-08 2.69913229078528e-07 -4.10409771770591e-07 -5.416644470342616e-07 4.310484241600174e-07 1.2654202421390452e-07 -1.6301106273372408e-06
PC4 5.225210779686777e-07 -7.921894947142806e-08 1.4406917539114376e-06 1.6845392434219744e-07 8.679236129914747e-06 1.7078260539987558e-06 -4.0942510122277173e-07 2.498172871733983e-07 -1.305508644936112e-06 4.417534134334158e-07 3.7035247644730276e-07 2.9780862482971105e-07 -1.0272334815125637e-06 -6.717633240425957e-07 2.7361211226141998e-08 -2.3384938683674303e-08 6.142648823862083e-08 -2.6051670147704346e-08 -4.977418595478425e-07 -1.3900368629117715e-07 1.1830539950108584e-07 -4.720794409977143e-07
PC5 5.145705835279822e-07 -2.802690533153087e-07 -5.995396659952057e-07 1.2584481684918228e-06 1.7078260539987555e-06 1.636882998161284e-05 3.851363718057461e-07 1.0851180110620416e-06 -8.133993289236389e-07 -5.850626619340167e-07 -4.683680737541192e-07 -9.30074376974779e-07 5.411524688925292e-07 -1.3009037217171016e-06 5.167022938561395e-07 8.576003269620942e-08 -5.473728632255172e-08 7.576621769222066e-07 -1.8817714937166058e-07 2.3216386450755204e-07 -1.194901888378301e-07 -1.3671092040335086e-06
PC6 2.4403898226094145e-06 8.598557684034496e-08 -4.854011111086575e-07 2.7161234897088855e-08 -4.0942510122277204e-07 3.851363718057461e-07 1.550392848891777e-05 -8.065205815758983e-08 2.5007313584866714e-07 2.447866125583585e-07 7.606824862571399e-08 -3.686485725964824e-07 -7.762950164003047e-08 -1.2672404051845704e-07 -2.2692652926065633e-07 -1.3131001831228282e-07 -1.1772172078571667e-07 2.9332965691557005e-07 -4.202674859201864e-07 -2.210549908964638e-07 -5.369865647080078e-07 -5.510757698567554e-07
PC7 1.8860732805802513e-06 8.486441421917629e-08 -5.845376730955604e-07 5.085243098376184e-07 2.498172871733983e-07 1.0851180110620411e-06 -8.065205815758978e-08 1.3245848422353358e-05 9.965063543202878e-07 -2.513981982134436e-07 -1.1430537743453933e-07 1.2809778814103837e-06 3.839824767933809e-07 2.3562805830045968e-07 -4.1023561744381e-07 -5.752923967174158e-07 1.1629651854543057e-07 -4.508317520933662e-07 8.632973474097261e-08 7.297570854500144e-08 -4.716660830895961e-07 1.155969169981488e-06
PC8 -3.907560392467766e-07 6.284276440884759e-08 1.1262306716619923e-06 -2.1690666310266984e-07 -1.3055086449361119e-06 -8.133993289236388e-07 2.500731358486667e-07 9.965063543202872e-07 1.4785482181612707e-05 3.5248267932101005e-07 4.0658246433254616e-07 -8.343860254515743e-07 3.3778632434449467e-07 -1.1870038140269725e-07 -5.182729078246709e-07 -4.7306921804962005e-07 3.877879996644232e-07 1.2090431870834048e-07 -8.08402849689044e-07 -2.3062627424877753e-07 1.0857870800418063e-07 1.9724401902591966e-06
PC9 2.301049987562462e-06 3.332425462782606e-09 -3.34417507700864e-07 -9.993544895013676e-07 4.417534134334157e-07 -5.850626619340162e-07 2.4478661255835856e-07 -2.5139819821344353e-07 3.5248267932101e-07 1.262491644641697e-05 -2.3840054519563982e-07 -3.443444795271739e-08 -4.3556929855873747e-07 8.757518196516926e-08 -8.399268270919531e-07 4.4892718237090485e-07 3.6697930520400475e-07 4.974388009717032e-07 -5.079980578416205e-07 -2.7210466903873625e-07 -7.557949410866604e-07 -5.523335753243561e-07
