 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007037212634510324 -3.846769170737112e-08 -2.350956734929893e-05 1.5588539920105561e-06 6.034534518918189e-07 3.2040809104417627e-07 2.352704520181773e-06 1.9199089923441466e-06 -3.795125413912822e-07 2.513389237514071e-06 -1.2683185692776042e-06 6.96872808359139e-07 -5.123505549040619e-07 -1.675514050058294e-06 -1.5761810821599211e-06 -1.9068762301442574e-06 9.424393490438014e-07 -1.8074383324878355e-06 -7.82237625884687e-07 1.0784339128779794e-06 -9.289587434876819e-07 -5.653676933469639e-06
PC1 -3.846769170737129e-08 2.3568822369369702e-06 -1.612916868944983e-06 -3.3607898972343275e-07 -8.047566236175969e-08 -3.003768940002411e-07 7.339819409563163e-08 1.0640848647758568e-07 5.15458078895614e-08 -1.6573495947347378e-08 1.7479485571813264e-07 1.6005945380216695e-09 6.259410219493233e-07 -1.4043088654715605e-07 -2.7473627774818185e-07 -7.209995453790015e-07 -6.333664427533289e-07 2.4586737605154754e-07 3.114979257915363e-08 2.0140452869894361e-07 2.6633451004428562e-08 1.7006634956164144e-06
PC2 -2.3509567349298927e-05 -1.6129168689449832e-06 4.8128854101560206e-05 9.075453148804584e-07 1.3726427981068645e-06 -5.582209630679008e-07 -4.778334055903269e-07 -6.067475090964631e-07 1.1742896356078587e-06 -3.205389277796613e-07 -3.669569681650036e-08 -3.742535495688399e-08 -1.0820835563715034e-06 9.084897644603227e-07 -1.0574524231640872e-06 5.319804514803716e-08 1.4596018309282784e-07 7.515906109524955e-07 1.2800454461522433e-07 -5.181601701386026e-07 -3.083184640941624e-07 2.5020137700555583e-06
PC3 1.558853992010555e-06 -3.360789897234328e-07 9.075453148804584e-07 4.63371262934035e-06 1.6860023822817218e-07 1.2258927468735336e-06 3.412680747848852e-08 4.908376973470507e-07 -2.480242727232498e-07 -9.748949519388155e-07 -8.998672150232775e-08 4.491867585758393e-07 5.395155731147892e-08 -7.718440356907467e-07 9.922928729720854e-08 -3.5470040107677884e-08 2.787765151288284e-07 -3.9988141825780704e-07 -5.384780526886922e-07 4.2407996907886847e-07 1.1495483934014338e-07 -1.637358775346026e-06
PC4 6.034534518918201e-07 -8.047566236175974e-08 1.372642798106864e-06 1.6860023822817205e-07 8.77678783055211e-06 1.688766836609311e-06 -4.1433556151681195e-07 2.8696422341386055e-07 -1.3422106030334644e-06 4.660268798161578e-07 3.63120189792773e-07 2.7380410882322227e-07 -1.0216448489754592e-06 -6.532078615946765e-07 3.814253039780336e-08 -8.218363599450004e-09 5.7408152831582354e-08 -4.713574253049267e-08 -4.906127719870942e-07 -1.2645998568466762e-07 9.376082702493324e-08 -4.856298303411991e-07
PC5 3.20408091044176e-07 -3.0037689400024093e-07 -5.58220963067901e-07 1.2258927468735331e-06 1.6887668366093108e-06 1.6434429214672964e-05 3.776729481675778e-07 1.015568169392454e-06 -8.356287693585696e-07 -6.014176518022131e-07 -4.652422875027486e-07 -9.428723847705437e-07 5.527162538263083e-07 -1.2709336574186327e-06 5.193975196325504e-07 9.485311168907459e-08 -5.827387038817302e-08 7.824599978841977e-07 -2.0926035363495114e-07 2.2384177560394712e-07 -1.1141759006268966e-07 -1.2858804316477129e-06
PC6 2.352704520181773e-06 7.339819409563158e-08 -4.778334055903276e-07 3.412680747848813e-08 -4.143355615168119e-07 3.776729481675776e-07 1.5550513355872675e-05 -9.869183404787146e-08 2.8790678617575847e-07 2.165217950021621e-07 1.0141091408954437e-07 -3.6127224850747984e-07 -6.824502388008473e-08 -1.7672475725935925e-07 -2.1671009563196145e-07 -1.3363880744520762e-07 -8.088465893044244e-08 2.780275426109361e-07 -4.339695959717172e-07 -2.3877282286641733e-07 -5.187871600867955e-07 -5.223792537980863e-07
PC7 1.919908992344149e-06 1.064084864775856e-07 -6.067475090964634e-07 4.908376973470509e-07 2.869642234138606e-07 1.0155681693924536e-06 -9.86918340478716e-08 1.3260241988144114e-05 9.995070295986305e-07 -2.7421339377103704e-07 -1.1606634538342919e-07 1.3034465331490598e-06 4.3997940133842836e-07 2.6491840833237124e-07 -3.815932306689232e-07 -5.300248710913617e-07 7.722989132121942e-08 -4.6547848774515895e-07 6.253828318510397e-08 8.803804912052068e-08 -4.881834461753405e-07 1.1292338489512706e-06
PC8 -3.795125413912803e-07 5.154580788956146e-08 1.1742896356078579e-06 -2.480242727232499e-07 -1.3422106030334638e-06 -8.356287693585693e-07 2.8790678617575873e-07 9.995070295986305e-07 1.4775440229349614e-05 3.729050354281252e-07 4.0679740857987165e-07 -8.314003030774287e-07 3.301057789193641e-07 -1.2760673436620712e-07 -5.097808153588717e-07 -4.495409418526704e-07 3.881439899383348e-07 1.1140745470635779e-07 -8.046877910554825e-07 -2.5713975859772585e-07 1.3820565505746844e-07 2.0609567126908015e-06
PC9 2.5133892375140717e-06 -1.6573495947347127e-08 -3.2053892777966207e-07 -9.748949519388164e-07 4.66026879816158e-07 -6.01417651802213e-07 2.1652179500216214e-07 -2.7421339377103714e-07 3.7290503542812477e-07 1.2620552414556647e-05 -2.2027975651611872e-07 -3.638370392108162e-08 -4.6512327361054033e-07 1.0402266018618833e-07 -8.705331675755062e-07 4.449859508731795e-07 4.022700018066827e-07 4.7414410202562247e-07 -5.229785277925522e-07 -2.778922049803604e-07 -7.63752901097286e-07 -6.81993582133496e-07
