 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.000800653638466376 -3.1575698956037085e-07 -2.4134767808008362e-05 1.3201521998052537e-06 1.4816492346526186e-06 -3.232315101108055e-07 2.6646151622909275e-06 2.173179571399467e-06 -7.676817008732094e-07 2.4907077403514275e-06 -1.4291063035214626e-06 3.229437295650373e-07 -4.2982944949976394e-07 -1.8279806572686513e-06 -1.5356691920624191e-06 -2.1078980830022363e-06 1.0110091272444257e-06 -1.8670829202096618e-06 -1.3899220279952455e-06 6.778560534228855e-07 -3.1013268832034034e-07 -2.4608459268097412e-06 -2.2928661921706486e-06 -4.2522313617684235e-05 -2.74308701748505e-05 -6.954904774057794e-05 8.86493694310587e-05 8.294096240461161e-05
PC1 -3.157569895603696e-07 2.676829294591726e-06 -1.5640894960413123e-06 -3.903902147756938e-07 -7.19250707993333e-08 -2.1228058258129996e-07 6.083945853563022e-08 8.315312665739512e-08 7.066857918956231e-08 -5.480014510363862e-09 2.103340706421851e-07 -1.8313392886006848e-08 6.607464648987811e-07 -2.0467474351192347e-07 -2.8125780868913977e-07 -7.221460569940948e-07 -6.40468389695996e-07 2.86688094496467e-07 9.725954495994644e-08 2.022281368238913e-07 4.470420543628157e-08 4.2915037277080684e-07 2.2239960644578675e-07 -6.682503101957613e-07 6.521908735427006e-07 7.22744683000062e-06 2.2200262959558908e-06 -2.646532214351359e-06
PC2 -2.413476780800837e-05 -1.5640894960413117e-06 4.9235981629776825e-05 9.636810540715701e-07 1.458998956921805e-06 -6.277976529737146e-07 -6.0050750039993e-07 -3.9114072091556084e-07 8.943388383892226e-07 -5.52110565916419e-07 1.200073600112931e-07 -1.2295127261039172e-07 -1.0044612187728689e-06 7.8969064123821e-07 -9.021155504348088e-07 1.4254258918963689e-07 9.811592443831899e-08 6.752514060856465e-07 1.7292317245535534e-07 -1.1059621693851285e-07 -2.158673774622265e-07 1.442470267477264e-06 -2.1003238594340572e-06 2.3594320912692217e-06 1.3075988501694026e-06 -4.850996337349001e-07 1.3632963634468675e-06 -4.690302267463437e-06
PC3 1.3201521998052541e-06 -3.903902147756936e-07 9.636810540715703e-07 5.104462885685288e-06 1.283909276157101e-07 1.2500031826143937e-06 -3.17428780663482e-08 4.673932567132827e-07 -2.1011397407631884e-07 -9.946976914072538e-07 -8.937041250211843e-08 4.2446122294867644e-07 7.61157127002115e-08 -7.48477942081306e-07 1.315747239038433e-07 1.5073562039089053e-09 2.4719175001830277e-07 -3.6213780755735993e-07 -5.671317763799295e-07 4.392611795690048e-07 1.5757718155100963e-07 -9.115724581692167e-07 -1.289032156046616e-06 2.0629524178797083e-07 4.3878633525966525e-06 -2.9599573063824576e-07 -6.455624725799423e-06 2.4241905558129514e-07
PC4 1.4816492346526184e-06 -7.192507079933335e-08 1.458998956921804e-06 1.2839092761571008e-07 9.69473426503584e-06 1.6516287558442225e-06 -4.5048588517794813e-07 1.6008740785525577e-07 -1.317063210358147e-06 5.136158326490816e-07 4.2511139483367545e-07 2.8890332277875657e-07 -1.0279831253200804e-06 -6.944073264689147e-07 1.0190667530451756e-07 -6.44953788506726e-08 1.2475518547965172e-07 -4.604576185658221e-08 -4.7634011830206714e-07 -1.4199705959339595e-07 1.1753913943935715e-07 2.173780552141011e-06 -6.06779541315547e-06 -4.703149986106183e-06 -2.942813352866518e-06 6.70879666092185e-06 -3.960870004722917e-06 1.138052563215759e-05
PC5 -3.2323151011080524e-07 -2.1228058258129993e-07 -6.27797652973714e-07 1.2500031826143939e-06 1.6516287558442233e-06 1.7006266644863253e-05 3.8760221047932914e-07 9.811284403609451e-07 -6.387371029852803e-07 -4.826293476736088e-07 -2.5448014493574846e-07 -9.081567407105219e-07 7.005736370661104e-07 -1.1937522113773725e-06 4.0961585605304516e-07 5.551818535293293e-08 -9.708512983934873e-08 8.708102147816813e-07 -1.6031686519626514e-07 1.2217587253158624e-07 -1.9298414997598494e-07 -6.949821751343722e-07 2.707726351772313e-06 -1.2090838990525018e-06 -1.2508379771200291e-05 8.28711834254519e-06 -5.082103667946244e-06 1.5998076967719567e-06
PC6 2.6646151622909287e-06 6.083945853563042e-08 -6.005075003999296e-07 -3.1742878066348715e-08 -4.5048588517794845e-07 3.876022104793292e-07 1.5910336504887342e-05 4.0258417250150766e-08 1.8569549725253324e-07 2.0446974703067195e-07 8.920076968678083e-08 -3.5940647308394756e-07 -7.25976937088528e-08 -1.0086449281087999e-07 -2.6750422887181413e-07 -1.9416376305185335e-07 -7.50611043315504e-08 2.7839750884718977e-07 -3.959167943352514e-07 -3.072389246438446e-07 -5.989248965201426e-07 -7.066399652051635e-07 3.3248639274739457e-06 -4.914451820193545e-06 -1.2049407709364912e-05 -9.150481293358993e-07 1.0704278559605557e-05 2.94232351384953e-06
PC7 2.173179571399466e-06 8.315312665739493e-08 -3.9114072091556057e-07 4.67393256713283e-07 1.6008740785525577e-07 9.811284403609458e-07 4.02584172501506e-08 1.3631549366886113e-05 9.624649248969193e-07 -3.332821029698899e-07 -1.8067012615145918e-07 1.1179824273498801e-06 3.0558337447671514e-07 2.0989478748168102e-07 -3.7226352230395215e-07 -4.518685156086123e-07 6.782443190850413e-08 -4.870599909275911e-07 9.151395431569424e-08 -1.5771865142199376e-08 -4.3793766974314587e-07 2.060364664980668e-06 3.497967637162743e-06 -1.5488825069369937e-06 -5.253644067832281e-06 -1.0122062365177302e-05 7.709602353845053e-06 -7.145548565348961e-06
PC8 -7.676817008732076e-07 7.066857918956217e-08 8.943388383892229e-07 -2.10113974076319e-07 -1.3170632103581478e-06 -6.387371029852802e-07 1.8569549725253353e-07 9.624649248969182e-07 1.5042130850553033e-05 3.6482768823018146e-07 3.4088424502440737e-07 -8.562917981057224e-07 3.575695826991137e-07 -1.4259230580956037e-07 -5.512845789170124e-07 -4.4647860456159833e-07 2.9924564845179633e-07 8.085914086159682e-08 -8.056660359805804e-07 -2.488015428513376e-07 4.682946834816517e-08 4.327982778285681e-07 7.215057007890269e-07 -9.339750553150505e-07 -3.4673482182602746e-06 5.163678663143525e-07 5.456892972502484e-06 3.1808580479857594e-06
PC9 2.490707740351426e-06 -5.480014510363925e-09 -5.521105659164191e-07 -9.946976914072543e-07 5.136158326490812e-07 -4.826293476736089e-07 2.0446974703067203e-07 -3.332821029698897e-07 3.648276882301817e-07 1.3030535373777556e-05 -1.3435797452103588e-07 4.6247385558667754e-09 -3.6546002416633406e-07 7.496215101424748e-08 -8.913924753727718e-07 4.1019422983544917e-07 4.815289689390413e-07 4.7602597825575633e-07 -6.394591688574616e-07 -3.2868597993477554e-07 -7.307116069841571e-07 -2.3019722947108938e-07 1.1151695210908157e-06 -3.5947222599223435e-06 -1.707448326009653e-06 7.32217957083879e-07 1.7379496455927524e-07 5.347290687597369e-06
