 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0008803549245782731 -6.506448360787244e-09 -1.9414053154168913e-05 1.7460438205874445e-06 1.97898658627473e-06 -3.7857354171889864e-07 1.7833047443219987e-06 2.1128975074911907e-06 -9.128014268725998e-07 2.326361454338123e-06 -1.4615545480897533e-06 -3.7164902978849444e-07 -2.8772823687293575e-07 -2.0470477006681238e-06 -1.1552839715972778e-06 -1.6111616879274839e-06 1.3168405373662914e-06 -9.128831998686719e-07 -6.117395790207861e-07 6.041638673102993e-07 -4.053650290805036e-07 -8.466742418134389e-06
PC1 -6.506448360786111e-09 2.8455020730012374e-06 -1.3680150840624985e-06 -3.61323018781428e-07 -1.3034515910238264e-08 -2.7441469036622115e-07 4.1130451103669706e-08 1.0176039331601946e-07 7.933577861964112e-08 -4.3613743606749893e-08 1.5620461224871909e-07 -1.6192153888430117e-08 5.275442495802886e-07 -1.4053542824257456e-07 -2.3514221748944422e-07 -6.050570062205602e-07 -5.30149703349101e-07 1.703427500760835e-07 2.2752712633889493e-08 1.8019802772023175e-07 2.60643459448604e-08 1.4023897950653863e-06
PC2 -1.941405315416892e-05 -1.3680150840624983e-06 4.1055562024667175e-05 7.009575711374598e-07 1.1006910500025153e-06 -5.675750899094184e-07 -5.507444348613063e-07 -1.6363080168067516e-07 8.403814256459897e-07 -2.9156928563532893e-07 1.4699461823900757e-08 7.810263664739635e-08 -6.694262625057603e-07 7.112492517124692e-07 -8.169518706660152e-07 1.1889103277753539e-07 1.9746994244341736e-07 7.5415900644267e-07 1.5679149026496932e-07 -1.594840675497848e-07 -1.9627885912930365e-07 2.1794457447287945e-06
PC3 1.7460438205874421e-06 -3.613230187814281e-07 7.009575711374605e-07 5.3230419706309355e-06 7.492709582001258e-08 1.0235731775327384e-06 -1.1966444937116976e-08 3.785983880008921e-07 -2.432146249117377e-07 -8.330217932277051e-07 -7.96030670504172e-08 3.4815416766441776e-07 6.477032702129082e-08 -6.11191852437069e-07 9.412166118052271e-08 -3.984001774866269e-08 2.2790912848628756e-07 -2.494181079450038e-07 -4.66577380967223e-07 3.0040085881350834e-07 9.426788449224913e-08 -1.393066642903819e-06
PC4 1.978986586274729e-06 -1.303451591023817e-08 1.100691050002516e-06 7.492709582001267e-08 9.53788021048638e-06 1.208574784713362e-06 -4.2171065397783905e-07 1.5762002578789302e-07 -1.0363757860770698e-06 3.8119666752197323e-07 3.7819463981099426e-07 2.419327039381051e-07 -9.693067552198282e-07 -5.73498186523549e-07 9.141330150183263e-08 5.209134131916342e-08 -1.3021730909727585e-08 -1.223638071231257e-07 -2.961816428308619e-07 -6.295525413355112e-08 7.789002749839375e-08 1.2355200069473078e-07
PC5 -3.7857354171889985e-07 -2.744146903662211e-07 -5.675750899094182e-07 1.0235731775327384e-06 1.2085747847133626e-06 1.5105401911629715e-05 3.9661770555035526e-07 7.550375510685185e-07 -3.6479051268812976e-07 -4.879519076362759e-07 -2.1795506382058216e-07 -5.283396713953983e-07 5.52845930943945e-07 -8.579492143559397e-07 3.4333862180007596e-07 2.025547443689218e-08 -5.9144074146341506e-08 5.905134644032774e-07 -5.132973358826554e-08 6.957771385705102e-08 -1.870594815648751e-07 -6.679525505378572e-07
PC6 1.7833047443219998e-06 4.113045110366973e-08 -5.507444348613065e-07 -1.1966444937117017e-08 -4.217106539778392e-07 3.966177055503557e-07 1.3857411381272771e-05 1.5541750292166874e-08 2.602718410146458e-07 8.21854316285154e-08 1.15422674120867e-07 -3.508981387833543e-07 1.4900813346377316e-07 -9.604523117920209e-08 -1.561219247383303e-07 -6.276425383730992e-08 -7.643272121377169e-08 2.781564023756269e-07 -3.347347080638983e-07 -1.959855883485223e-07 -5.513702965430676e-07 -4.7282198131694354e-07
PC7 2.112897507491189e-06 1.0176039331601948e-07 -1.6363080168067497e-07 3.785983880008919e-07 1.5762002578789328e-07 7.550375510685187e-07 1.554175029216712e-08 1.1862252757337429e-05 6.817380000827225e-07 -1.7223371414645586e-07 -1.5993286839584936e-07 8.559048897367748e-07 2.942171069833954e-07 1.0682993159774571e-07 -1.7201086517269287e-07 -4.382909234800951e-07 1.512663147583433e-07 -2.0605470740995095e-07 8.998273329763694e-08 -2.4752382612339253e-08 -3.6487945432310744e-07 9.086195597919352e-07
PC8 -9.128014268725986e-07 7.933577861964124e-08 8.403814256459884e-07 -2.4321462491173807e-07 -1.0363757860770702e-06 -3.647905126881297e-07 2.6027184101464567e-07 6.817380000827226e-07 1.2957136429958835e-05 2.3180236979125484e-07 2.0036397868111368e-07 -6.522825106089923e-07 4.901243153988612e-07 -4.235112448721324e-08 -4.3624080849435925e-07 -3.978813604987041e-07 2.7709676002866085e-07 7.596027293350041e-08 -6.049432968802098e-07 -2.270460439926742e-07 4.5927459229490014e-08 8.988335946523041e-07
PC9 2.326361454338126e-06 -4.361374360674986e-08 -2.915692856353289e-07 -8.330217932277055e-07 3.8119666752197344e-07 -4.879519076362755e-07 8.218543162851516e-08 -1.7223371414645597e-07 2.3180236979125444e-07 1.141081330359738e-05 -2.1880705406208968e-07 -2.6358852921843642e-08 -3.162156836593491e-07 1.760661455260497e-08 -6.386854404992163e-07 3.6270806375868705e-07 4.0193120479716883e-07 3.4673033078308176e-07 -5.909527601245544e-07 -2.2675223662846187e-07 -5.606826329413322e-07 -8.678536357441508e-09
