 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.1618760292735983e-05 3.587561299313233e-08 -4.615895816082127e-06 -2.785841638023987e-05 1.7329645514638867e-06 8.94956897996072e-08 -5.29875386293017e-10 -3.388018751648517e-08 2.099144131656019e-10 -4.670593352737657e-06 2.9444094968040395e-06 2.9832912304793275e-06 -3.5148724618783416e-05 5.640882621532681e-05 -7.427471736398319e-05 4.91399557022247e-05 -4.6155622992468934e-05 -1.007682572426208e-05 -8.517060798667813e-05 -1.1216079698638443e-05 -1.631918523605072e-05 -5.558355380299358e-05 6.253733984594615e-06 -3.726340290051593e-05 -9.474697121087086e-06 6.178984368877117e-06 -4.7581110228800104e-05 -5.749309948171779e-05 7.759471347588633e-05 -5.53290684996681e-07 2.2182309734220914e-07 6.371023331970885e-07
yob 3.587561299323412e-08 1.0777153105744707e-07 2.2361192966175146e-07 8.890383149236217e-07 -7.794077556969641e-08 -1.7548011405688727e-09 5.519164917161817e-12 1.2371020478678984e-09 -4.725885879690388e-12 1.180037752779364e-06 7.735225201048195e-06 5.224468938082112e-07 -7.349435940951478e-06 -2.0443387258843827e-06 -3.5053773294764397e-06 3.0460679457293736e-07 -2.8780610116393262e-06 5.568076452101961e-06 -2.2579386396013753e-06 -4.811367256305006e-06 6.420192798984297e-06 -5.811674364119112e-06 -2.4331467374281752e-06 9.251569858502373e-06 3.021883609020201e-06 3.1853218579122223e-07 -2.1599692962297103e-06 3.3298612394482665e-06 -1.3013542019989883e-05 -3.766544900117678e-09 1.1490078396273895e-08 2.678834421847817e-08
age -4.615895816073296e-06 2.23611929662294e-07 5.607295936941355e-05 0.0008419625995498309 -5.545231548358732e-05 -1.114406993984664e-06 6.916167041149203e-09 1.1070378029068841e-06 -6.875824473192605e-09 7.938877680373397e-06 1.6031319606892161e-06 -6.017496285731992e-06 -3.0942157901985584e-05 9.792380024227156e-06 1.925689927543754e-05 7.082260349765628e-06 2.7216021474766036e-06 1.3118706935042229e-05 1.4828351569216887e-05 -7.656430884532148e-06 -1.8128213408565088e-05 -9.521774299075968e-06 -3.716329338695228e-05 1.7107356202518928e-05 1.668797108100017e-05 -6.345358834939659e-06 -3.7119705095905214e-05 -3.198631246740464e-05 -7.509307710554102e-06 4.420061610105408e-08 9.598907136673602e-08 -8.290430237495157e-08
sex -2.7858416379743452e-05 8.890383149466407e-07 0.0008419625995499521 0.02154380433925527 -0.0013891214711626988 -1.6456635082098194e-05 1.006720019674414e-07 2.7359089648169896e-05 -1.6822529182160894e-07 7.457671834611408e-05 0.00018702003782923539 -5.594568769515994e-05 1.8426913083981304e-05 5.268402737375419e-05 0.00024470853592904317 0.00015120675291817245 -8.046099053565459e-06 0.00043790469697695665 0.00020556445884862038 -0.0003705334199912653 2.615825591831415e-05 -0.00016865861393258123 -9.254264724251433e-05 2.2492280226618884e-05 0.0004223166360894321 0.0004971449958569888 -0.0003592366807686643 -0.00021197499198457025 -0.0003295973256551539 -6.443304184488425e-07 1.321386471437812e-06 -1.3856128246637433e-06
age_sex 1.732964551402835e-06 -7.794077557170003e-08 -5.5452315483626647e-05 -0.0013891214711634731 9.206663080790787e-05 1.1056911250850656e-06 -6.869513396346598e-09 -1.849969232571188e-06 1.1552489836774358e-08 -5.442475466132988e-06 -4.529998806400234e-06 1.2789014228984158e-05 1.9617729095307829e-07 -3.6306462237357786e-06 -2.3497926820572856e-05 -9.452136568269706e-06 -4.002816917504164e-06 -2.4045249270943596e-05 -1.6618624693668246e-05 2.145446784329759e-05 -1.6279970219138357e-06 1.2412252217217324e-05 8.500629447024198e-06 1.9100875174607513e-06 -2.6279999114919857e-05 -3.0433498262582034e-05 2.848268630372872e-05 1.6082987325555737e-05 1.748321353524045e-05 9.29192037568393e-08 -5.072157689947281e-08 1.2435496308836444e-07
age2 8.949568979820313e-08 -1.754801140578934e-09 -1.1144069939850037e-06 -1.6456635082104455e-05 1.105691125084873e-06 2.2598098487725164e-08 -1.4242388407196162e-10 -2.2460680087367798e-08 1.4160078231349032e-10 -5.645805614239809e-08 3.6360054407177404e-07 2.743121074485722e-07 4.810132043127416e-07 -1.5405922287970833e-07 -5.383193904368066e-07 -1.7053555853333337e-07 -2.418125285619491e-07 -3.1879552989053626e-08 -4.7178873140195797e-07 -7.830368274658941e-08 5.007722398795662e-07 3.398961925327537e-10 7.908318135708371e-07 -3.9785341298444794e-08 -1.7237798464279822e-07 2.152415711413363e-07 6.943559137772141e-07 6.931893238818123e-07 -3.6124666312787874e-07 5.720942985031553e-11 -1.4574810416012592e-09 1.938944765287411e-09
age3 -5.298753862896108e-10 5.519164917306942e-12 6.916167041153171e-09 1.0067200196752745e-07 -6.869513396348537e-09 -1.4242388407199814e-10 9.097701865902265e-13 1.4158170404468853e-10 -9.044967166755845e-13 -3.0331678411404897e-10 -3.3319093673456413e-09 -2.412875575880653e-09 -3.2241490664171438e-09 9.499937878781116e-10 3.51673994920873e-09 1.226394756433321e-09 2.165448333511342e-09 -5.552984960920566e-10 3.4349565416579005e-09 1.2630808909423485e-09 -3.3275851552437773e-09 4.033731552612403e-10 -5.616846354486193e-09 -5.832424451522263e-10 3.9583739444677393e-10 -1.8400244172609548e-09 -4.386232392202573e-09 -4.241354679129299e-09 4.059648069242468e-09 -6.26768975656381e-12 7.553535718637515e-12 -1.264176799374484e-11
age2_sex -3.388018751500172e-08 1.2371020478863232e-09 1.1070378029082436e-06 2.7359089648200342e-05 -1.8499692325721717e-06 -2.2460680087383303e-08 1.415817040447218e-10 3.78199834559653e-08 -2.3968058735800884e-10 1.0091999751590635e-07 -2.1079849430328408e-08 -3.926056813631226e-07 -2.6463638635511825e-08 5.8014986610577846e-08 5.783703865107185e-07 1.9032109464907825e-07 1.3216357544065453e-07 3.995843635271627e-07 4.2241603037109847e-07 -3.1227140337830565e-07 4.266149628043708e-08 -2.4702252887345387e-07 -2.5021646018226693e-07 -1.1621001330913856e-07 5.145262173842022e-07 5.426073454495386e-07 -6.340848628361284e-07 -3.426565063234248e-07 -2.6301820361434334e-07 -2.5270243358759543e-09 5.38428564420154e-10 -2.5847741769126286e-09
age3_sex 2.0991441316108214e-10 -4.7258858799491785e-12 -6.875824473204529e-09 -1.68225291821883e-07 1.1552489836786117e-08 1.4160078231365397e-10 -9.044967166762076e-13 -2.3968058735812206e-10 1.5396959591167211e-12 -4.345532156931003e-10 6.721914021109034e-10 3.131769615473811e-09 3.1373672201233016e-10 -2.1741287930855519e-10 -4.1176111607191235e-09 -1.1256615808813988e-09 -1.071160124574285e-09 -2.1092307897043716e-09 -3.223130842777817e-09 1.226790285556556e-09 -3.418051638171358e-10 1.545958050731057e-09 2.0674603540332623e-09 1.0602051915278939e-09 -3.227173056922591e-09 -2.9548804562148534e-09 4.295438357018514e-09 1.9451036431493594e-09 1.245957572464244e-09 1.9655539829245504e-11 -1.4637327002643925e-12 1.536557557834594e-11
PC_3 -4.670593352735201e-06 1.1800377527794525e-06 7.938877680363989e-06 7.45767183457953e-05 -5.44247546610827e-06 -5.6458056142172025e-08 -3.033167841156557e-10 1.0091999751534223e-07 -4.3455321568919687e-10 0.02875297894659369 0.0006210653306516306 0.0017365844677574534 -0.00026311337230282733 -0.004562093796304833 0.0018788524160291554 0.0035411044237872768 -0.0044714529230949545 -0.0004879612521461824 -0.001980195199267175 0.0008711919765592596 0.005444525932743633 0.0031995370997540155 -0.0020958193952429222 -0.011008666466325175 0.00019756561093421004 -0.00041480793108668334 0.0038994134337242714 -0.001053120404073551 0.005709107505435685 -1.2792526558179336e-06 5.129976761726775e-05 4.744043058496356e-05
