 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.4063278731122914e-05 1.1342404544703514e-07 -6.903723734582435e-07 -8.615454278094025e-06 6.935706658784844e-07 1.4028112466596928e-08 -5.937780143108826e-11 -1.588133260209415e-08 1.1035992931110122e-10 -2.1015178491859027e-05 -2.5457851047887922e-06 -2.8344340524886282e-05 -4.719966650899867e-05 0.00011104779956636876 -8.048515441121011e-05 5.717655841079799e-05 -8.152149420081046e-05 3.5236298331021028e-06 -0.00010755172105938977 -7.945367239072086e-06 -5.413355220987665e-05 -7.402528052324464e-05 -1.0083858893224461e-05 -6.462613254050268e-05 -1.8855138968464131e-06 2.1635173160164738e-06 -1.2304633164509319e-05 -0.0001042042286382597 0.000107511288413316 -4.718617906948297e-07 2.89503471487447e-07 7.617810498051135e-07
yob 1.13424045447018e-07 1.089718606690342e-07 1.7233985639826507e-07 6.568319748801834e-07 -5.661889124883667e-08 -5.331594379416558e-10 -3.09238613421355e-12 7.377686889114354e-10 -1.2955651980604807e-12 2.143910033165002e-07 1.0780932780937623e-05 1.5814718413531035e-06 -6.39510519326456e-06 -4.4830481722072304e-07 -5.897890437891936e-06 4.094015759727786e-07 -5.255497600951355e-06 6.8000131497489e-06 -3.967409684625967e-06 -6.82630587513554e-06 6.000571061665022e-06 -5.7130552960878085e-06 -2.2849704690041607e-06 1.0352078833297939e-05 4.23274007038382e-06 6.63497983743378e-07 -1.1481221182676985e-06 3.9311578580099424e-06 -1.586857522629496e-05 -2.6770186246392726e-09 1.1668492395094174e-08 3.239682790611181e-08
age -6.903723734564214e-07 1.7233985639873917e-07 2.49561576848062e-05 0.0003439283375518157 -2.4605510918461875e-05 -5.222866812674082e-07 3.3760379454007158e-09 5.189804523988194e-07 -3.3584823286654347e-09 -1.2070803584063168e-06 1.410194822954487e-05 1.0878114296115693e-05 -1.051510512797941e-05 4.757538898042027e-05 -2.573863525316902e-05 1.500795425650409e-05 -3.311859512776679e-05 1.5817602758353993e-05 -7.310376126984826e-06 4.483941610822326e-06 -1.2108263971643404e-05 -1.3832290944933026e-05 -3.1550674253995275e-05 -1.7050506528510885e-05 6.982661087061656e-06 -5.901951647329989e-06 -1.1379878171009219e-05 -1.6522303720515618e-05 2.90219736193951e-05 -9.475070196468544e-08 1.478575139878956e-07 -1.953690888304431e-08
sex -8.615454278094965e-06 6.568319748849965e-07 0.0003439283375520705 0.009241168981157215 -0.0006238723633826226 -6.952607878305627e-06 4.371410002390094e-08 1.2707932798110321e-05 -8.025771716816011e-08 8.603955203637354e-05 8.34646670648607e-05 4.2093570686464494e-05 0.00018476019496305778 0.0001308519246645853 -0.00014335743011608144 9.173369169106552e-05 -0.0003890674212304214 2.1538773385440033e-05 8.404148239686017e-05 -0.00029768703558172977 -3.130988945789607e-06 -0.00038115346832774194 -0.00012214643674143615 -0.00025037428233835337 -5.815335876315126e-06 0.00011196312368513314 0.0001820269622712421 7.648935813776847e-05 0.0001642759380069177 -1.0360193293969735e-06 6.031490305481848e-07 -2.5207123660416495e-06
age_sex 6.935706659033032e-07 -5.6618891248766655e-08 -2.460551091847843e-05 -0.0006238723633825598 4.464754770398801e-05 5.181598759160716e-07 -3.355821261349925e-09 -9.45241907075799e-07 6.139703103724348e-09 -8.50542579719054e-06 3.984770916653693e-06 8.121623078263642e-06 -9.019436837874087e-06 -4.155155896989914e-06 2.170365797402582e-06 -9.60931677820347e-06 1.5670132736442603e-05 -1.4213715891521735e-06 -1.0445275626027387e-05 2.13689909733415e-05 4.942437243622083e-06 2.0988690892369163e-05 9.2208905736812e-06 2.0558527728499235e-05 1.909263916834852e-06 -6.695954504113059e-06 -9.157311305062754e-06 -1.8501840761887775e-06 -2.2498556254316162e-05 1.2480716492197488e-07 -1.3529500440062773e-08 2.1316973011298329e-07
age2 1.4028112466798728e-08 -5.331594379349215e-10 -5.222866812673989e-07 -6.952607878299868e-06 5.181598759156795e-07 1.1367175221580169e-08 -7.550163144980902e-11 -1.1283492741994857e-08 7.491933556020866e-11 7.899479582236944e-08 2.6612022474362507e-07 8.346411863983225e-08 1.8968433527317772e-07 -7.837209680977859e-07 2.2014967520771885e-07 -3.2394082984837535e-07 3.6500897772771317e-07 -1.3481206109627174e-07 -5.871633361613864e-08 -2.8663667196395973e-07 3.672040438589831e-07 6.457613716671047e-08 7.392258995151634e-07 6.801066924371733e-07 5.5027650920004845e-08 1.740313643882924e-07 2.0945479161163312e-07 4.0722248384504086e-07 -1.2195458254921723e-06 2.7411604225675793e-09 -2.8322313441310082e-09 8.047631809773012e-10
age3 -5.93778014310923e-11 -3.092386134178594e-12 3.3760379454007294e-09 4.3714100023860636e-08 -3.3558212613471885e-09 -7.550163144980894e-11 5.124956641623063e-13 7.489888725143402e-11 -5.079085978012746e-13 -1.1070269073460881e-09 -3.0842205473902358e-09 -1.8427871137148766e-09 -1.753645249185666e-09 4.553156941855448e-09 -8.397497205455946e-10 2.1548815159874553e-09 -1.544869486397899e-09 4.881536379209523e-10 8.999234823625155e-10 2.1950290235745107e-09 -2.586824217261218e-09 7.142443963487478e-11 -5.5646343713363734e-09 -5.193233499331902e-09 -1.0310512562058943e-09 -1.3856586975988117e-09 -1.0346218499822626e-09 -2.6345352730100016e-09 9.870873532189253e-09 -2.2763376212367944e-11 1.8241696633995996e-11 -5.848708130336993e-12
age2_sex -1.5881332602234773e-08 7.377686889169466e-10 5.189804523991618e-07 1.2707932798107862e-05 -9.452419070757194e-07 -1.1283492742002801e-08 7.489888725148967e-11 2.061764235472858e-08 -1.3716053415710197e-10 2.006706043003891e-07 -2.132468220745222e-07 -3.6520440633528164e-07 1.3278414009831613e-07 1.3040870263958211e-08 5.290674085397063e-08 2.6301038974897354e-07 -1.932658959560005e-07 2.0892212714245754e-08 3.1037251431140076e-07 -3.7807077517309494e-07 -1.6967052765052121e-07 -3.464951648158651e-07 -2.472628934581316e-07 -4.858075982386858e-07 -3.640695404793603e-08 1.2234772504784168e-07 1.962176612614229e-07 -2.3621324099210492e-08 6.444495203522482e-07 -3.3594911320685614e-09 1.4938209014048353e-10 -4.4362014486459604e-09
age3_sex 1.103599293141976e-10 -1.2955651980430613e-12 -3.3584823286675105e-09 -8.025771716813862e-08 6.1397031037234025e-09 7.491933556025838e-11 -5.079085978016235e-13 -1.3716053415709264e-10 9.31540293600677e-13 -1.249258202781321e-09 1.9287624899757946e-09 3.3861388856253956e-09 -5.389748297401362e-10 2.841572970858266e-10 -7.3573658868038e-10 -1.9998737578313506e-09 7.250950323418224e-10 -7.407352785460674e-11 -2.498637407735579e-09 1.9871576981421988e-09 1.3872722826320837e-09 1.784895586011914e-09 1.865945714654364e-09 3.33036010066817e-09 1.344271980986478e-11 -6.935759661132073e-10 -1.5534483385616192e-09 2.2951589610303965e-10 -4.9884388007699925e-09 2.676657920789101e-11 -1.507844386304691e-12 2.6696596940505017e-11
PC_3 -2.1015178491863116e-05 2.1439100331630464e-07 -1.2070803584273291e-06 8.6039552035817e-05 -8.505425797150743e-06 7.899479582280714e-08 -1.1070269073489063e-09 2.0067060429955307e-07 -1.2492582027759236e-09 0.03436448565703208 0.00035817819541913266 0.0006039810379721897 0.0020205799067212083 -0.005278789987670346 0.0014411947938288922 0.003438777827130949 -0.004748004547625593 -0.0028035496808517303 -0.0039365497145134685 0.0031500358193807154 0.00667488295894129 0.005084707302216156 -0.0035976378884279795 -0.01440532966675731 -0.0006255256106983281 -0.00010645597827399504 0.002749678200363197 -0.003913568843191516 0.010605950928878886 -7.320790339842018e-07 5.934923986194405e-05 5.525556954252658e-05
