 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006904168052180222 -2.14279914788396e-06 0.00011257556953904877 -0.00034104529127809306 1.8592364277194873e-05 -3.975532749813406e-06 4.0757370958407666e-08 -2.1783181806573216e-07 -3.875929068953539e-10 -0.00023914398220852492 0.000216582584253962 -0.00033735314796776004 -5.035713185031347e-05 0.0005903224911738529 -0.0011867030155142749 -7.886237092457523e-05 -0.00010851533486656781 0.0003533089986346046 -0.0003872563446541102 0.00025720234365735994 -0.000345385469387582 4.7481338203114414e-05 -0.00013336897609142752 -0.00011286422789302156 -0.0008624665207538331 2.8979905887539e-05 -0.0010589160182550756 -0.00034201540233646556 0.0013602714146482313 -2.0666039169276756e-06 -1.1235935617003308e-05 1.0386831230480557e-05 1.6378358779863022e-05
yob -2.142799147882405e-06 8.80207590088868e-07 1.1040482779427456e-06 3.4188965151009047e-06 -5.322032195551511e-07 -8.959623517047764e-09 5.840187891997554e-11 1.3652954976163105e-08 -9.472357343419864e-11 2.2832861457943084e-06 0.0001601542503219593 3.272862962356279e-05 -8.708495779665726e-05 9.629992315671885e-06 -8.129865439596773e-05 -9.5955841318922e-06 -2.719465719277557e-05 6.0930077096809955e-05 -6.084428931952e-06 -7.201737834627476e-05 5.461539383312003e-05 -4.437776475692608e-05 -2.5208608736475245e-05 7.720578588753488e-05 5.091444145923269e-05 -2.1594465154378543e-05 -2.460988364222778e-07 6.227301782345455e-05 -0.0001378321726984544 9.402092148530358e-08 -1.6383928395005689e-07 2.1014880910467274e-07 1.3961077256334116e-07
age 0.00011257556953963807 1.1040482779474326e-06 0.0001695321283591626 0.0018227002732187875 -0.00016795003232895436 -4.5897903065513124e-06 3.810213106234239e-08 4.572200511495926e-06 -3.7953579841288137e-08 4.757021892342927e-06 -3.967727052846232e-05 -0.0001473654404912853 -0.000207525136628463 -9.011305693998969e-05 -0.00015455402358524218 4.7993783794190954e-05 -0.00042170341685404515 -5.580003556461605e-05 -4.6758457165570606e-05 1.820715630945106e-06 6.821191726455889e-05 0.0003712124143416829 -2.3796510205664762e-05 5.668324751746972e-05 -0.00021597959590463644 -0.0002877619186819601 -0.00018440808376374366 6.263595797646646e-05 7.272954761281564e-05 -1.570293882214397e-06 2.547971868805956e-06 -5.610159676922031e-06 2.014864028240569e-06
sex -0.00034104529126575777 3.418896515091662e-06 0.0018227002732262684 0.046842779646055994 -0.003881450674811763 -4.6541369610756715e-05 3.692106966136515e-07 9.861286765659495e-05 -7.804948709267345e-07 0.0005650384139752723 -0.0015659299239833 -0.004442669648975528 -0.0007434361991270609 0.0007662772119669146 -0.0030967710514619154 0.002184194179910489 -0.004182179574790117 -0.0031282312668048616 -0.00162171538872879 0.0010042022226534112 0.0017470567491104341 0.003991640937103735 -0.0039924174162753795 -0.000889061746878271 -0.002097614112732563 -0.0044508918984464225 0.002360838472483909 0.002708771781735787 -0.0011649098845674714 -1.9082246084714917e-05 4.205531343601793e-05 -0.0001067456194775645 4.380874864368314e-05
age_sex 1.8592364276098067e-05 -5.32203219554551e-07 -0.00016795003232958133 -0.003881450674810586 0.00034494347682619453 4.561908143835091e-06 -3.788431384250145e-08 -9.219489223221849e-06 7.579248852642483e-08 -4.605984152582211e-05 0.00013904151572765498 0.0003698021922833506 0.00010513823113130033 -5.0559391153442876e-05 0.000285213240762915 -0.00013481710120949436 0.0004201247120348712 0.0002968699165696614 0.00010631040163217366 -7.417509641801566e-05 -0.0001393076438904213 -0.00031839914026847004 0.00031286072140778365 5.915497439061637e-05 0.00022843271133014633 0.0004347479189264238 -6.190702413936514e-05 -0.00019538624829754884 0.00011784896541162701 1.9327567606502496e-06 -4.037934871233335e-06 9.179252975148557e-06 -3.797707515675215e-06
age2 -3.975532749830922e-06 -8.959623516946743e-09 -4.58979030655052e-06 -4.654136961053537e-05 4.56190814381637e-06 1.3084176065523314e-07 -1.1266917890762408e-09 -1.3023682433604992e-07 1.1213321335322034e-09 -3.3006015917255975e-08 4.636786530695394e-06 4.8432794396523385e-06 3.783795048987773e-06 4.582994893016846e-06 2.0082215365083298e-06 -9.013209923822132e-07 1.0251398507150414e-05 1.9199841872324718e-06 -4.2273601232240146e-07 -3.310191388604089e-07 -1.634512317685733e-06 -1.1426232867612075e-05 -6.180058298695525e-07 -4.1400032851211157e-07 7.42730423348411e-06 8.079826444136362e-06 4.4327648622830606e-06 -1.8788583437993445e-06 -4.0155002821382086e-06 4.529330139611124e-08 -7.565477346879226e-08 1.5985171666283332e-07 -6.177042700908156e-08
age3 4.0757370958548876e-08 5.840187892002382e-11 3.810213106233134e-08 3.69210696611692e-07 -3.788431384233519e-08 -1.1266917890761049e-09 9.989852490161405e-12 1.1213581201356225e-09 -9.940394914337032e-12 -1.7539295096727953e-09 -3.200194174685619e-08 -4.017123017775712e-08 -3.438055708856111e-08 -4.4802903976964704e-08 -2.3946538271788985e-08 6.9105736545782e-10 -8.4067496989153e-08 -6.6439661729371995e-09 1.0265861259396028e-08 -5.73732034022375e-09 1.5605012981416154e-08 9.656726997315056e-08 3.859395628197275e-09 8.180946006728687e-09 -6.580396239033744e-08 -7.175929853004721e-08 -4.273031084352304e-08 2.3454578592290007e-08 2.8793417315066106e-08 -3.7965858762549527e-10 6.446168908420425e-10 -1.3144584348432232e-09 5.304358080176936e-10
age2_sex -2.1783181803515514e-07 1.3652954976171337e-08 4.572200511512029e-06 9.861286765653959e-05 -9.219489223219774e-06 -1.3023682433653193e-07 1.1213581201399158e-09 2.5657072755908496e-07 -2.1774474853939903e-09 8.975155772747052e-07 -3.5843564897195e-06 -8.780389112299345e-06 -3.433990860886595e-06 3.4682352047162084e-07 -8.039625978628982e-06 2.521820457413184e-06 -1.2510973857604054e-05 -7.73074922934634e-06 -1.8352112558322625e-06 1.8267812632611313e-06 2.92462179406917e-06 8.458557819442802e-06 -8.103719595073763e-06 -1.2664919584498195e-06 -6.715711076833095e-06 -1.3401105337294413e-05 -1.4474953619912705e-06 4.36649040286414e-06 -3.423487616724295e-06 -5.470477784169921e-08 1.1868153691333416e-07 -2.3899440395901667e-07 8.863890483669757e-08
age3_sex -3.875929071516401e-10 -9.472357343403878e-11 -3.795357984141604e-08 -7.804948709261367e-07 7.579248852639506e-08 1.121332133536051e-09 -9.940394914371381e-12 -2.17744748539365e-09 1.8976395210655158e-11 -4.120590507807304e-09 2.9818569880970496e-08 6.3510321977674e-08 3.118352626744377e-08 5.696251090939403e-09 7.21059517870799e-08 -1.132305651670603e-08 1.1215663589326762e-07 6.209434701190332e-08 1.0160324983677393e-08 -1.0748959791968786e-08 -1.2446080697531811e-08 -7.234388014800568e-08 6.794890056213407e-08 8.273961757228872e-09 5.68904944941084e-08 1.2088531971350906e-07 3.715174725178632e-08 -2.9633941102942115e-08 2.8732330862051154e-08 4.85769728919471e-10 -1.0898904934749388e-09 1.9608428652403897e-09 -5.781296700654014e-10
PC_3 -0.00023914398220840823 2.2832861457947925e-06 4.757021892530152e-06 0.0005650384139776304 -4.60598415260471e-05 -3.300601592254343e-08 -1.7539295096274877e-09 8.97515577281039e-07 -4.120590507861303e-09 0.18944897291161214 -0.008692533565556033 -0.002616246823862482 0.017375028836733423 -0.014955774760180346 0.030951634829643398 0.00999287683587025 -0.04352719621606682 -0.026829545779220584 -0.0009782354791674367 0.03870806250375652 0.013273291398467026 0.04142577734041499 -0.032150617749316476 -0.0825401099410333 -0.02721559978189723 -0.017558347524086772 0.03286497200671095 -0.022558537007620904 0.06717044391730016 0.00015548089504377723 -0.00023773182995429833 0.00025107802994085314 0.0004615167874372338
