(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 7.21832272740102e-05 1.35142191883596e-05 3.45648292971487e-06 -8.86586679294581e-07 4.43846369799847e-07 1.54419196096557e-06 -2.83868839205746e-06 1.9661179007576e-06 4.93576491310357e-06
covarage 1.35142191883596e-05 0.000209908182781168 0.000299178229741128 -0.000332856472429923 -4.37585382837698e-06 9.32744621627209e-06 2.83640129915839e-08 -6.14765597373756e-07 -8.30095649253603e-07
covarsex 3.45648292971487e-06 0.000299178229741128 0.000772366510616987 -0.000806436593594729 -5.36708840240471e-06 5.5001766669373e-06 1.56793891168897e-06 -3.60758897550843e-07 6.0627739430535e-06
covarage_sex -8.86586679294581e-07 -0.000332856472429923 -0.000806436593594729 0.000922466070502881 8.93806630017653e-06 -4.27669032806817e-06 1.16991522547402e-06 1.05038400942968e-06 -4.87849936091404e-06
covarPC_3 4.43846369799847e-07 -4.37585382837698e-06 -5.36708840240471e-06 8.93806630017653e-06 6.50698616986295e-05 2.87604315653197e-06 -3.2515724878079e-07 6.80455430724804e-06 6.13372948419197e-06
covarPC_4 1.54419196096557e-06 9.32744621627209e-06 5.5001766669373e-06 -4.27669032806817e-06 2.87604315653197e-06 7.38152844329248e-05 -1.35502346413331e-07 4.19032296078375e-07 4.54204495071631e-07
proband -2.83868839205746e-06 2.83640129915839e-08 1.56793891168897e-06 1.16991522547402e-06 -3.2515724878079e-07 -1.35502346413331e-07 0.000189674688083469 -0.000125718192315853 -0.00011555409157967
paternal 1.9661179007576e-06 -6.14765597373756e-07 -3.60758897550843e-07 1.05038400942968e-06 6.80455430724804e-06 4.19032296078375e-07 -0.000125718192315853 0.000272278974502417 -2.1015321881239e-05
maternal 4.93576491310357e-06 -8.30095649253603e-07 6.0627739430535e-06 -4.87849936091404e-06 6.13372948419197e-06 4.54204495071631e-07 -0.00011555409157967 -2.1015321881239e-05 0.000254607003888298
