 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.3792510493318908e-05 2.1836540982771968e-07 -2.3543526486936095e-06 -3.961722875292808e-06 3.6753861232680253e-07 4.339201825619612e-08 -2.4375907463556874e-10 -9.634070252903739e-09 7.158903437436768e-11 2.8171401004270136e-05 -3.747511660254476e-05 5.691998524360299e-06 -5.382227916513576e-05 9.208980755562137e-06 -6.489868115876854e-05 8.103882331207865e-05 -5.907511719419204e-05 -1.7540811723651705e-06 -9.07450168554863e-05 -2.0424355268729003e-05 -7.959219508964877e-07 -7.779588393406381e-05 9.392291989879132e-06 -3.511515956075491e-05 5.186561991624405e-06 1.4663088915718228e-05 -3.943789584878911e-05 -3.5678733800086164e-05 4.923401518693221e-05 -1.0395914280165961e-06 -1.2172337060300121e-06 1.6371991029811654e-06 1.8832375359217782e-06
yob 2.183654098277418e-07 1.1687799969435577e-07 3.0081709761368794e-07 1.042588530477281e-06 -9.646047380849332e-08 -3.3225841163036827e-09 1.4976950526891842e-11 1.6452939619880077e-09 -7.220832268722251e-12 2.568919036962628e-06 4.497180724053497e-06 -7.630055022178909e-07 -8.220729772222178e-06 -5.262649188546599e-06 -1.4725817829494963e-06 1.941561589223199e-06 -2.633876699942601e-06 4.812734434527485e-06 -2.5553895989796723e-06 -5.160242375107305e-06 8.084185965302376e-06 -6.021585170191898e-06 -2.3162874562190135e-06 9.3617013827998e-06 3.086687601844822e-06 6.211855388970697e-07 -2.5043264471555362e-06 3.341538638277378e-06 -1.3257381530706066e-05 7.083114342465096e-09 8.391142026402248e-09 2.8298501417306e-09 2.5516600522802e-08
age -2.3543526486765528e-06 3.008170976128188e-07 5.006097329480191e-05 0.0007352307514485975 -4.858065010948017e-05 -9.871067393565414e-07 6.071498290736844e-09 9.645408860851778e-07 -5.943123375045305e-09 1.3540358293050608e-05 -4.54691601731544e-06 -1.5901903846901365e-06 -2.560398952360719e-05 -2.253062489096276e-05 3.2619503420759764e-05 2.9970940209546235e-05 2.8147982213492172e-06 -8.341656931455506e-06 2.7917240565931766e-05 1.2253980697768549e-05 -1.665227340540394e-05 -1.8958011998367974e-05 -1.6081819686129123e-05 8.836010240750124e-06 3.231135793592505e-05 -1.116569842896851e-05 -3.8101949658892485e-05 -2.288585707472459e-05 -9.58165825685781e-06 1.968789741106452e-07 1.4320541338845686e-07 -6.314217152331748e-08 -1.7372261596055729e-07
sex -3.961722875123073e-06 1.042588530475408e-06 0.0007352307514473132 0.02122214531051619 -0.001346938759704578 -1.4201190970013456e-05 8.587542491436785e-08 2.6065284121279437e-05 -1.576239551726217e-07 -6.891665474181018e-05 0.00023451035795848743 0.0002290314846179993 1.9378442419401305e-06 -0.000384992559051772 0.0002143842757721706 0.0006809527544660019 0.00011577024912992255 0.00021375201106107436 0.000311611235724582 0.00018267379387040366 -0.00031399421598636026 -0.00039780019607279886 -6.445274389274764e-05 -0.00022021706669061075 0.0005292295451273828 0.0005522340734516515 -0.0004679623408492228 -0.0004298862884053333 -0.0004808597250974871 1.3094404918195628e-06 -1.3901148921611773e-06 4.908925193382663e-06 -6.5418328444618675e-06
age_sex 3.675386122745052e-07 -9.64604738086335e-08 -4.8580650109380784e-05 -0.0013469387597042379 8.861593717861107e-05 9.630761105994055e-07 -5.937568104877147e-09 -1.7572659225890618e-06 1.0821567818661829e-08 3.5371762671129054e-06 -1.0571136998800766e-05 -6.995892353616411e-06 4.541028154742631e-06 2.1059350563060815e-05 -2.2729924583048468e-05 -4.1167453286907854e-05 -7.433972387912497e-06 -7.743024321882834e-06 -2.252505388204093e-05 -8.735321611424704e-06 1.7320832350938526e-05 2.352546133406329e-05 9.321732313418184e-06 1.5932664864775257e-05 -3.19722924681289e-05 -3.520200206799183e-05 3.265758444085974e-05 2.9553270545669502e-05 3.077276635283411e-05 -6.726809684886466e-08 2.7799894610193582e-08 -1.3447364000281465e-07 4.504775340913858e-07
age2 4.339201825659793e-08 -3.322584116296376e-09 -9.87106739356435e-07 -1.4201190970036422e-05 9.630761106012129e-07 1.992696188575981e-08 -1.2474267652148234e-10 -1.9520120744367095e-08 1.2234047193074906e-10 -1.3862269978962913e-07 4.3413956002160833e-07 1.450465934333299e-07 3.662366032428818e-07 4.1973882207553505e-07 -7.419505380377831e-07 -5.809755953198341e-07 -1.8624829634153547e-07 3.7092205626474717e-07 -7.449532491690996e-07 -4.3994335839769564e-07 4.835621982303028e-07 2.0419466564984626e-07 4.148228011779374e-07 9.052519827792861e-08 -4.0339016618320056e-07 2.738845119936576e-07 6.773905522382451e-07 4.4028822030798884e-07 -2.594325743149778e-07 -2.929495168886127e-09 -2.859998467975855e-09 2.4245310310050016e-09 3.3327961534264376e-09
age3 -2.4375907463396277e-10 1.4976950526867282e-11 6.071498290735704e-09 8.587542491449818e-08 -5.937568104887531e-09 -1.2474267652147293e-10 7.925295472326362e-13 1.2235254253479577e-10 -7.780574266652367e-13 7.235578392116766e-11 -3.648263846209904e-09 -1.5452730530687118e-09 -2.4486201500655125e-09 -2.316648519320201e-09 4.5432059601818464e-09 3.567590542128086e-09 1.581941701901163e-09 -2.974073626093538e-09 5.08847708501947e-09 3.4117339236770795e-09 -3.257421682869191e-09 -8.684173236919731e-10 -3.5071505376555726e-09 -1.2986959837455488e-09 1.3796647469854784e-09 -2.0138135851573106e-09 -4.111915456707325e-09 -2.402953156602959e-09 3.2829731036615436e-09 1.2202160431121254e-11 1.8735824517301986e-11 -1.954454557002758e-11 -2.0111360963836955e-11
age2_sex -9.634070252594527e-09 1.6452939619755816e-09 9.645408860829621e-07 2.606528412126685e-05 -1.7572659225886895e-06 -1.9520120744326563e-08 1.2235254253456118e-10 3.552736959862587e-08 -2.2230009894682799e-10 -6.38158139963669e-08 1.320393038192856e-07 5.6088754079147395e-09 -1.37020412091342e-07 -3.7307273471707973e-07 5.772815481765604e-07 7.625117395475209e-07 1.57716101160631e-07 7.844496407578491e-08 5.140745800329599e-07 2.1097898673435666e-07 -3.0881135292263207e-07 -4.107026287953605e-07 -2.9095817019699534e-07 -3.698670281300212e-07 6.09340562831829e-07 6.558200130776582e-07 -6.666929779033207e-07 -5.803312922249394e-07 -5.523733562350785e-07 9.652322726555465e-10 4.920487686809835e-10 4.418441488730359e-10 -9.203936364220958e-09
age3_sex 7.158903437832095e-11 -7.2208322686999074e-12 -5.943123375030611e-09 -1.5762395517251732e-07 1.0821567818657744e-08 1.2234047193047648e-10 -7.780574266636494e-13 -2.2230009894679167e-10 1.4108196016246865e-12 5.144001527459505e-10 -3.994638958342904e-10 7.012879362734635e-10 1.0269197542012848e-09 2.1484109115988456e-09 -4.1799008904489804e-09 -4.341555827144548e-09 -1.049674275040583e-09 -1.946688703389324e-10 -3.6390050597909675e-09 -1.669880383679696e-09 1.7411616691385975e-09 2.272798484911381e-09 2.3644417869629572e-09 2.5442178125427632e-09 -3.716524360236541e-09 -3.7619551765635726e-09 4.179217491313499e-09 3.261894171780311e-09 3.060543014550305e-09 -2.7269489893586466e-12 -8.647983981060369e-12 6.313282163963823e-12 5.8000809667005955e-11
PC_3 2.817140100426848e-05 2.5689190369625277e-06 1.354035829303838e-05 -6.891665474202744e-05 3.537176267128123e-06 -1.3862269978937645e-07 7.235578391954894e-11 -6.381581399668176e-08 5.144001527479599e-10 0.03149548124866477 0.0008520502812701054 0.0031201522095175714 -0.00019792762481016954 -0.006670685573325197 0.0015724076339021955 0.005145366351780781 -0.004003704868335406 0.00016520601052617852 -0.001490089781789331 -0.0004704457232972032 0.006577135964371798 0.0026271789564017095 -0.000939277522057646 -0.011178043401754677 0.0018655182525991471 0.00046769207869233874 0.003375587819678864 -0.0007899298892839694 0.005449785677158271 -8.676849657760034e-06 -1.0823177504509688e-05 7.660196913005094e-05 5.923231510602324e-05
