 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0012822552877958893 -2.4755092414989306e-06 0.00025768644541079096 0.0004151919704332168 -4.874234941289523e-05 -8.481288203078667e-06 8.376170556514302e-08 1.6259398212301144e-06 -1.608044403988684e-08 -0.001118105292481234 0.0003471998810580242 -0.0012499523470927958 -0.00023835844395747913 0.000858958140419376 -0.0007781648629754096 -0.0003861350674894243 -0.00024479866248481436 -2.790183457827855e-05 -0.0010476645653844107 0.000560354325776004 -0.00020218152921131193 -0.001020389883524369 0.0001379307153565943 -0.0008179602681537137 -0.0007871056988230019 -0.0008073285040221143 0.00011237050960849329 -0.0005530521886411832 0.000865054629528533 3.734007458633445e-06 -6.536221031299723e-06 5.819252203970879e-06 -6.372948693942513e-07
yob -2.4755092414968367e-06 1.0621311579824288e-06 1.7201680981905921e-06 1.710869540707888e-06 -2.752125095436945e-07 -1.661366294352381e-08 9.891741306494044e-11 4.162974180939624e-09 -2.2572400262199458e-12 -3.036794635205785e-06 0.00020651522071950655 6.52084465686862e-05 -7.11914400310333e-05 1.840205068817598e-05 -0.00011567035927205989 -1.1168241067866033e-05 -6.0947623162191816e-05 0.00010661845361279122 -4.480529914481104e-06 -0.00012506702671594806 6.65290888355353e-05 -9.41437095115567e-05 2.9986707423151183e-05 0.0001286686787171358 7.464610643285552e-05 3.4234059422185784e-05 1.528570347182846e-05 0.0001016590520016782 -0.00018156922389709712 8.798073497999764e-08 -5.24972478103882e-07 2.250420515336138e-08 8.100224612109411e-07
age 0.0002576864454093529 1.7201680981750747e-06 0.00032169383061488846 0.003543861891203086 -0.00031772926490309896 -8.656767436372992e-06 7.233912553846029e-08 8.590924085580624e-06 -7.178573018919485e-08 -9.228747436059969e-05 0.0003491340965499216 4.151022853858156e-05 4.05203734390221e-05 0.0004887964087720709 -0.0007761188910398367 0.00022529327103554215 -0.00011181154944707617 0.0003803838133279619 0.0001824438737275017 -0.00037603354425786746 6.0871447963054414e-05 -0.00019646755724396216 0.00012792862577721932 -0.0003011252297383844 5.233381168144799e-05 0.00014622953394761607 7.521350466434438e-05 0.00013243043894218252 0.00014104983465425367 -9.83117303312735e-07 -3.0722623777203224e-07 3.993337430974388e-06 -2.707485353369696e-06
sex 0.000415191970400683 1.7108695406580451e-06 0.0035438618911844072 0.07105978355215391 -0.005983124183765378 -9.181782936036041e-05 7.431665356910143e-07 0.00015489844477854575 -1.2534022409083357e-06 -9.358655079651069e-05 -0.0012391502132010322 -0.00015163849459844093 0.004590966614782755 0.0015223741748385698 -0.0051745792603118184 0.0033766142163670276 -0.001759067599400894 -0.003460932169080319 0.003853390803814536 -0.009730241209768262 0.0016984991538932152 -0.002348162302154115 -7.701979192765415e-05 -0.004462162577410806 -0.001944470824367378 0.002487881150896735 0.002052880509346784 0.0012421049890196415 0.0048643619095376294 -1.5134172615928871e-05 1.7175764481071364e-05 0.00017752500304358832 -0.00020200297033518425
age_sex -4.8742349409858965e-05 -2.7521250954054496e-07 -0.0003177292649012253 -0.0059831241837625 0.0005337349566565227 8.587860436880956e-06 -7.178660752845291e-08 -1.4414627901612868e-05 1.2047064776112227e-07 1.367627865282539e-05 0.0001621305936819798 7.305865171224623e-05 -0.00036833120669466703 -1.9493003468976718e-05 0.00040094388479042925 -0.0002960700771002879 8.534286425192102e-06 0.0002563448420131907 -0.00026947636126293975 0.0008889865696552039 -0.00014527981769435404 0.00018445655271748053 3.3537047748133546e-05 0.0004692958793878766 0.00015887647621965075 4.545260722925751e-05 -5.658593045364483e-05 -8.691752165087993e-05 -0.00044053785424425786 1.4101965471417145e-06 -1.1361481132801713e-06 -1.1953721032784955e-05 1.3928553257187066e-05
age2 -8.481288203035224e-06 -1.66136629433149e-08 -8.656767436370422e-06 -9.181782936083112e-05 8.587860436928687e-06 2.4197440392581646e-07 -2.079849339815106e-09 -2.403415044981098e-07 2.065050024568935e-09 2.8087638154161636e-06 -1.6012437523973801e-06 3.517256723691401e-06 -1.736985856783523e-06 -6.928412604307735e-06 1.5187185532426608e-05 -4.396562608209408e-06 -1.0999039133510763e-06 -6.113696558166621e-06 -4.063273310395894e-06 6.809679528040705e-06 -1.2529471611152905e-06 2.9356444237482937e-06 -2.6318255176723613e-06 1.0677808106627135e-05 1.5599316382246855e-06 1.8693372689756684e-06 -2.2816523390016938e-08 -9.54119520946024e-07 -5.454238262084492e-06 2.8132124991830764e-08 -5.846760380588964e-09 -8.065706355621325e-08 7.872395824693573e-08
age3 8.376170556477609e-08 9.891741306322071e-11 7.233912553842134e-08 7.43166535694706e-07 -7.178660752883054e-08 -2.07984933981462e-09 1.830416183405618e-11 2.064950116737614e-09 -1.816296848740252e-11 -3.027946798291692e-08 7.538535670100872e-09 -4.8361291723177846e-08 1.0714243255760097e-08 2.534845632586132e-08 -1.1318575761850011e-07 2.0400708252354473e-08 2.4300436433138883e-08 3.4490066892512404e-08 2.113501772894503e-08 -5.561999316837776e-08 1.9813101339464262e-08 -3.002843745217468e-08 1.8404743243549596e-08 -7.736677768333417e-08 -2.6965499607347446e-08 -5.176481495486718e-08 -1.3174179367227827e-08 2.020531136571333e-09 1.883315316787329e-08 -2.0687812236702325e-10 2.68820834316473e-11 6.476581783185466e-10 -7.037673631366541e-10
age2_sex 1.625939821135972e-06 4.162974181379554e-09 8.590924085525393e-06 0.00015489844477840347 -1.4414627901607134e-05 -2.4034150449669207e-07 2.0649501167263307e-09 4.0286389017469824e-07 -3.461835163780208e-09 -7.105140959957513e-07 -5.3489042824398555e-06 -2.9661521998365247e-06 9.269238369739355e-06 -1.939076784477589e-06 -9.693801860439781e-06 7.88222047381731e-06 2.222080674461144e-06 -7.60182577167348e-06 4.572007856845731e-06 -2.3662499079642506e-05 4.569412557589855e-06 -4.504088413236938e-06 -2.9711222316538994e-06 -1.2499019499178197e-05 -4.453412834853248e-06 -6.285512122856821e-06 -1.979213423015476e-06 -6.099932889421343e-07 9.658186330598025e-06 -3.200850000348619e-08 1.8815397965941422e-08 2.721098209342909e-07 -3.172816638669268e-07
age3_sex -1.6080444039106126e-08 -2.2572400286326947e-12 -7.1785730188701e-08 -1.2534022409067018e-06 1.2047064776103468e-07 2.065050024556196e-09 -1.816296848730071e-11 -3.4618351637791356e-09 3.046686654113596e-11 9.317794195280422e-09 5.152056057898207e-08 3.116661703219287e-08 -7.485784163243205e-08 3.4402619611851074e-08 7.58064324457456e-08 -6.251499188760401e-08 -3.5032852914856e-08 7.557573895413229e-08 -1.504341003135105e-08 1.9776057486024834e-07 -4.420375951794802e-08 3.49630556349942e-08 4.229299871595202e-08 9.031046260050122e-08 4.477503618912699e-08 8.709824127062033e-08 4.806534956234558e-08 3.464896185846144e-08 -5.340262105164569e-08 2.3214836291704716e-10 -5.727031276374073e-11 -2.071374159140423e-09 2.3695277174511223e-09
PC_3 -0.0011181052924812802 -3.036794635206229e-06 -9.228747436151745e-05 -9.358655081491135e-05 1.3676278654463157e-05 2.8087638154408885e-06 -3.0279467983122974e-08 -7.105140960399138e-07 9.317794195648802e-09 0.23387569538621986 -0.012167783098041956 -0.007103582406975935 0.04213532835291206 -0.0022060507676820457 0.00937850670276324 0.029962903641188095 -0.05469465832150507 -0.039809127740095075 -0.05487916920926972 0.053691066602453874 0.03380558265712886 0.06455677872122483 -0.04237938386299928 -0.15405251869727463 -0.03778583057164728 -0.012221210433978351 0.03552121747884239 -0.045726264071775 0.10381670732400608 0.0001760346564568328 -2.7690710338562575e-05 0.0002190587210137416 0.00030658348055948904
