 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0005308103023708784 -1.8944257618213958e-06 7.538859823897953e-05 -2.578988833416718e-05 -1.2110763871153777e-06 -2.759212119163159e-06 2.8962524496256225e-08 1.4719224293539896e-07 -2.257590567156551e-09 -0.00020447681578909102 0.00022217579659327343 -0.0003568946151246325 -5.452364658058319e-05 0.0004011144064314404 -0.0007625100652749664 -0.00017496086147488545 -8.62592003898627e-06 5.9951331863390246e-05 -0.00023827116442790008 0.0001018604883737972 -0.0002067620493204837 -5.5072188730481246e-05 -6.014226170546824e-05 -0.00015756443209667963 -0.0005316544768046086 -7.0416916096349e-05 -0.0007943698341206855 -6.968656841002292e-05 0.0011292687859919574 -1.409827831203902e-07 -8.520216084506999e-06 7.267263317763427e-06 1.1991059659181154e-05
yob -1.8944257618223961e-06 6.663767657526381e-07 1.4649414712412594e-08 1.5797075678150025e-06 -3.23838147200695e-07 1.2290968433310665e-08 -9.364505364146064e-11 8.476862359189014e-09 -5.955260600197736e-11 -9.022248955536087e-07 0.00010978977776068779 2.3344284997249818e-05 -6.197209486105073e-05 1.4491837898232784e-05 -5.52079248060474e-05 -7.513842596777035e-06 -2.5060043994107247e-05 5.481380782049649e-05 -2.6039313775226215e-07 -5.623599753532261e-05 4.150131031784906e-05 -3.49715601426568e-05 -1.745684837542037e-05 5.945026180238334e-05 3.971282711174736e-05 -8.06348553485342e-06 -5.459467410417701e-07 4.1511571371617564e-05 -0.0001066889733423847 5.191581978021576e-08 -4.42427022273794e-08 1.2445372515019545e-07 9.557982051226903e-09
age 7.538859823884856e-05 1.464941471404347e-08 7.868719817552752e-05 0.0007135999750679472 -7.776632182026953e-05 -2.3436888969144822e-06 2.056964650413075e-08 2.3196635331192014e-06 -2.03735684526445e-08 -3.443869230480549e-05 -3.6545738662220945e-05 -0.00015962955013216814 -2.4486049063002934e-05 -5.214157059221237e-05 6.688900962227679e-05 -8.250559599969739e-05 3.433346565503002e-05 -7.28326056987612e-05 4.26104692946511e-05 3.975738373346146e-06 -0.00014022341707527425 7.189218439024405e-05 -1.3496968010413615e-05 -8.028954478901618e-05 9.76430792724396e-05 -0.00012659256142934287 -0.0001027234820902961 0.00012126569461583844 0.00015352195538307769 -9.933966935185555e-07 -8.311209101768519e-07 -2.6589005804995297e-08 1.2922554560845621e-06
sex -2.5789888335926185e-05 1.579707567848971e-06 0.0007135999750673256 0.013717905869822352 -0.0013193917321852934 -2.006851401881493e-05 1.697415616904266e-07 3.6836988734739045e-05 -3.1086657719776176e-07 -0.0003226315968955284 -0.0007762452842586803 -0.0008324224675268281 -0.00012000778599021792 -0.0007568141162080242 0.0005650724599230452 -0.00021724175911519772 0.0007203002190198433 -0.0017990688250145307 -5.845574964860528e-05 -0.0004054674832355429 -0.0024442735125514356 -0.0016120744658493728 -0.0007575844280834339 -0.0017917726621596332 0.0013087881047796999 -0.0018248560869627945 -0.0007089945428060291 0.001089622591108503 -0.0005203140939771813 -1.3584788496274045e-05 -8.742658665232918e-06 5.314278747884603e-06 -1.747407778513656e-06
age_sex -1.2110763869433519e-06 -3.238381472034759e-07 -7.776632182021825e-05 -0.0013193917321855089 0.0001398233387986866 2.3144087946075104e-06 -2.0336410145577312e-08 -4.13361570145422e-06 3.623586132282373e-08 2.3046393068044475e-05 7.106821416494848e-05 8.850735308053269e-05 3.9598432333668e-05 7.382438679218392e-05 -5.569731988803432e-05 2.9360334615045118e-05 -4.2697646772654356e-05 0.00021899433180508522 -1.434268031357256e-05 5.135541460248167e-05 0.0002366702151615134 0.000150503571153359 9.403385026803694e-05 0.00019804801537205678 -8.151711343769573e-05 0.0001830233228225232 0.0001196047033890323 -0.000129355542667709 7.649126706140535e-05 1.5101499616308392e-06 7.815375699190725e-07 -1.1607351138100078e-07 -5.609956515859088e-07
age2 -2.7592121191596155e-06 1.229096843324572e-08 -2.3436888969148397e-06 -2.0068514018837716e-05 2.3144087946094916e-06 7.307969944965401e-08 -6.617086759502363e-10 -7.20395122715409e-08 6.533235493820597e-10 7.631842100267175e-07 3.250246263392734e-06 5.036204437902385e-06 -1.4889587519602395e-07 3.692213669518506e-06 -3.3790787728617523e-06 2.4071135770816068e-06 -1.7538020809350811e-06 2.928589663187993e-06 -1.971798248044667e-06 -3.312443418320501e-07 4.185609838268244e-06 -2.5476239503586298e-06 -8.255522017230428e-08 3.551029825642564e-06 -1.0577585905842024e-06 3.669301951429353e-06 2.6263921543857092e-06 -4.57230031024829e-06 -5.176501149601381e-06 3.217462406924596e-08 1.848597607209896e-08 1.6600835495920543e-08 -4.6993853987432404e-08
age3 2.8962524496227946e-08 -9.364505364132041e-11 2.056964650413595e-08 1.6974156169065437e-07 -2.033641014559758e-08 -6.617086759503083e-10 6.150775363645959e-12 6.532939567021098e-10 -6.0812634699496494e-12 -6.689772422443162e-09 -2.0864874005833468e-08 -4.2744055993300995e-08 -4.2497261765153585e-09 -3.742604477463878e-08 2.335410463055802e-08 -2.52211824479801e-08 1.4661332252044248e-08 -1.9549069492080863e-08 2.1713329457913753e-08 -4.196240628614628e-09 -3.374278215525158e-08 1.8896052671720086e-08 -2.175908115974767e-09 -2.806506880952631e-08 2.816651302674948e-09 -3.3821332268009307e-08 -2.7296445235010083e-08 5.017675420588494e-08 3.679884276319914e-08 -2.86588803158884e-10 -1.2736680069063009e-10 -2.0294960242157976e-10 4.3739642695771235e-10
age2_sex 1.4719224293016025e-07 8.476862359320134e-09 2.3196635331181e-06 3.6836988734750247e-05 -4.133615701454756e-06 -7.203951227149378e-08 6.532939567016108e-10 1.274168185548816e-07 -1.1524084450582513e-09 -6.580383804156659e-07 -1.6259819534375968e-06 -2.386526197081056e-06 -1.6407291570563457e-06 -2.3691150611404963e-06 1.4232447538364544e-06 -1.02058229547597e-06 4.6128723161688937e-07 -6.470529625449309e-06 9.710230016800033e-07 -1.3297714192331487e-06 -6.982231419361361e-06 -3.829412893973778e-06 -3.446517008777454e-06 -5.9713910895423335e-06 1.6453335700147737e-06 -5.982470404824824e-06 -4.434358279533038e-06 4.202074736262153e-06 -2.570704051320839e-06 -4.484560258962968e-08 -1.224398002955312e-08 -8.02325742917676e-09 2.0854581328727745e-08
age3_sex -2.2575905671176516e-09 -5.955260600238225e-11 -2.0373568452637273e-08 -3.10866577197896e-07 3.623586132283217e-08 6.533235493817325e-10 -6.08126346994603e-12 -1.1524084450583627e-09 1.0695395904679085e-11 6.562662309259902e-09 1.2195767614532391e-08 1.9090528118509565e-08 1.6996948493932258e-08 2.1650583892902603e-08 -9.351367219646388e-09 1.3159211605076193e-08 1.3450120742671959e-09 5.512086459162343e-08 -1.2726285946828896e-08 1.2800877252090672e-08 6.499949382291113e-08 2.9310400850141916e-08 3.652824254121115e-08 5.1474646277345794e-08 -1.1449449031078304e-08 5.645742590321196e-08 4.753646207957554e-08 -3.859775347685611e-08 2.4008182458124374e-08 4.055286508051977e-10 6.946930103352685e-12 1.5825996526294824e-10 -1.6180823025927525e-10
PC_3 -0.00020447681578906392 -9.022248955540955e-07 -3.443869230482467e-05 -0.00032263159689597355 2.3046393068087257e-05 7.631842100271851e-07 -6.689772422446628e-09 -6.58038380416818e-07 6.562662309269203e-09 0.14342907781832856 -0.006338367116233213 0.0006794298692298235 0.01284728953072299 -0.0033489077233916967 0.015192246326766435 0.015225345781430767 -0.027151193858937734 -0.01419225595724785 -0.011015796375282902 0.028862738906628157 0.010718402130980832 0.028400745054835568 -0.013835416700788679 -0.06472111223375131 -0.018108970184886046 -0.01104627155887128 0.021006387410945394 -0.017344317646405264 0.04332664065307037 0.00014893513997384759 -0.00014706451512331193 0.0001894481775356974 0.0002892977408841641
