 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0007239434958701484 -2.092258236752439e-06 0.0001512633013601479 -0.0005121370717644085 3.3378023155602156e-05 -4.876871207835781e-06 4.7290351213341955e-08 -6.322007472833316e-07 3.3304381287162646e-09 -0.00025175071182131686 0.00021755300948097953 -0.0003829239472332543 -5.446958289384075e-05 0.0005794711324390771 -0.0011713861388820935 -0.00021904306776699317 -0.0001427143203335571 -0.00012206868878514159 -0.0003935051901878048 7.583236194292084e-05 -0.00018182545263135613 -0.00014701992532784318 -3.8957072257309666e-05 -0.0004086918349836732 -0.0006809765029668623 5.5037527261938817e-05 -0.0009787973470529072 -0.00018505424139341362 0.001341268899827301 -3.062925752980608e-07 -1.3870741817537857e-05 1.4629495354630698e-05 1.4905699559269744e-05
yob -2.0922582367522e-06 8.703297798154516e-07 8.529742564177603e-07 -9.563714158422432e-07 -2.0428193096071534e-07 -2.6746622709127912e-09 1.2136001896128477e-11 6.149716294422111e-09 -4.2358209340848066e-11 2.2286153706887693e-06 0.0001546880212989657 3.417475266338574e-05 -9.622762561040343e-05 1.8325186262503297e-05 -8.11035085652784e-05 -1.1263847112050989e-05 -3.590637097912335e-05 7.113793408701463e-05 -3.5811099262542176e-06 -7.193019125758073e-05 5.870540251021e-05 -4.786251834327086e-05 -2.2589567153442113e-05 8.172224953401976e-05 5.091287503751487e-05 -1.3365094312268508e-05 2.1355402849537123e-07 5.1993644509726616e-05 -0.00013700192226052648 5.2807196036570635e-08 -5.131546555935891e-08 2.9486143327469076e-07 -3.2214527299820033e-09
age 0.0001512633013600917 8.529742564165144e-07 0.00028967463380913865 0.003367807769597701 -0.0002879550326951303 -7.486359924287576e-06 6.000592540408291e-08 7.461992377406865e-06 -5.981700353179495e-08 1.59003526156256e-05 -8.321336238851118e-05 -0.0002929405266351008 -0.0002457834989082858 -0.0002896210409069455 -7.293512459028174e-05 7.14276408640461e-05 -0.0001655123239964143 -0.0003845892125894039 2.5216669844994197e-05 -7.115316612238688e-05 0.00011765932580975593 0.0002158452546539203 -0.00014685258566623477 -0.00019208032937949714 2.1582741838318836e-05 -0.0001806312122545729 -2.691482768424651e-05 0.00020365722919400264 -8.907318818005416e-05 -9.66448860210382e-07 -3.357929134936398e-06 5.507422390853345e-06 6.186806788448179e-07
sex -0.000512137071763478 -9.563714159277055e-07 0.003367807769600083 0.08626499226005789 -0.006950298840716568 -8.388048110227303e-05 6.520648625639462e-07 0.00017289550630144207 -1.3460970578552245e-06 -0.0002551462577009322 -0.0009959669053409 -0.0039669899764306306 0.00017371455250220062 -0.0028636561508264377 0.0005133926913419471 0.004837234155896395 -0.0013058799728196935 -0.0045148761074775895 0.002286849542279062 0.0021522845959799962 -0.00027299466780534426 0.002834719998858722 -0.005327372533320237 -0.003881028704838744 -0.0019211413264010448 -0.005316935104959387 -4.109430752177113e-05 0.004798340752074732 0.00010018740860869347 -1.5412540637576785e-05 4.523558955017385e-06 -2.1750961771303776e-05 3.783681430853919e-05
age_sex 3.337802315547907e-05 -2.0428193095024276e-07 -0.00028795503269532 -0.00695029884071569 0.0005838107510410351 7.457608801069872e-06 -5.979022846766422e-08 -1.5001386085284654e-05 1.1981832057697194e-07 1.813554233241683e-05 8.590578364147238e-05 0.0003152680204160339 1.3087347915463983e-05 0.00022930725180205267 -6.479723390586888e-06 -0.0003750000679574168 0.00010408589633174411 0.00041872436342318926 -0.00020968058971232076 -0.00016924040785032252 4.3393681130360545e-05 -0.00018359209501191628 0.0004439596188510617 0.00033679806028130265 0.0002225887469197299 0.0005189105953108859 7.703105621925584e-05 -0.0003866642822068578 4.334106548053553e-05 1.8879123029975714e-06 -3.243748853210685e-07 1.3583714720017147e-06 -3.2891326384296376e-06
age2 -4.876871207836808e-06 -2.6746622708440695e-09 -7.486359924287774e-06 -8.388048110220257e-05 7.4576088010641556e-06 2.0053768319087091e-07 -1.652488149963426e-09 -1.9982889159243958e-07 1.646708571053385e-09 -2.6249509498617263e-07 5.3142790865011985e-06 8.216341008441444e-06 3.9639270624957756e-06 9.454344497403778e-06 1.0825681649408134e-07 -1.5451849803055453e-06 2.591187007134473e-06 1.038471013275045e-05 -2.10739310720804e-06 1.0405041329579608e-06 -2.2036654764938133e-06 -6.4896490735427306e-06 2.9412017086613317e-06 6.400291190973992e-06 1.8347572249958285e-06 5.654918417909192e-06 3.301222718637929e-07 -6.271915702881594e-06 -1.963535190663863e-07 3.601551308757644e-08 7.566856209623896e-08 -1.1305964610800354e-07 -3.469093043979409e-08
age3 4.729035121335287e-08 1.2136001895751378e-11 6.000592540408749e-08 6.52064862563352e-07 -5.979022846761595e-08 -1.6524881499635025e-09 1.3946109448701187e-11 1.6467659566411637e-09 -1.3897814207639078e-11 -2.6621497619298354e-10 -3.532120340047303e-08 -6.49710565697039e-08 -3.290062032613572e-08 -7.963654755338612e-08 -8.944419898829138e-09 4.183415151043237e-09 -1.675314287803469e-08 -7.289600387089171e-08 2.597525442322388e-08 -1.4624980168542855e-08 1.6617068193698685e-08 4.9656663112653126e-08 -2.535631808768728e-08 -4.8064919206332387e-08 -2.5432954941253496e-08 -5.340049964287595e-08 -8.600245017123753e-09 6.203933242518975e-08 1.70545945210898e-09 -3.4427510576013197e-10 -5.387254532761771e-10 7.738474619846105e-10 3.66350828523541e-10
age2_sex -6.322007472796518e-07 6.149716294234856e-09 7.461992377411854e-06 0.0001728955063014025 -1.5001386085283246e-05 -1.9982889159258802e-07 1.6467659566424177e-09 3.9652330197097405e-07 -3.2430887002359378e-09 -5.926965919281572e-07 -1.8847835065950775e-06 -7.454496320784281e-06 -8.767969766483197e-07 -6.021294665938055e-06 -6.926767274300723e-07 8.862240219784911e-06 -2.854470841292813e-06 -1.0883579392243861e-05 6.0044503472606696e-06 4.23889878996909e-06 -2.0477911990893493e-06 4.092635670995624e-06 -1.1946905434606723e-05 -8.847830750220894e-06 -6.932095448124848e-06 -1.5554640505783154e-05 -3.472682078213183e-06 9.691118839183466e-06 -1.839265859217611e-06 -5.7988401902949134e-08 1.8724523949029248e-08 -3.65485622589024e-08 7.971669521087979e-08
age3_sex 3.3304381286746545e-09 -4.2358209339995255e-11 -5.981700353183725e-08 -1.3460970578548057e-06 1.1981832057695249e-07 1.6467085710546166e-09 -1.3897814207649495e-11 -3.2430887002357314e-09 2.709049540949405e-11 6.7560513505724355e-09 1.384118744547317e-08 5.449945753875958e-08 1.0444850488819682e-08 4.910170258776171e-08 1.2922387736079972e-08 -6.125036509256748e-08 2.5005346324812835e-08 8.49616279842842e-08 -5.381125607545015e-08 -2.9374138327337712e-08 2.7370834818788002e-08 -2.977156123174222e-08 1.0198725785979132e-07 7.010668794653727e-08 6.164013949993154e-08 1.37871104945372e-07 4.1111337478403085e-08 -7.545637083054915e-08 1.736100544925768e-08 5.325999410488552e-10 -2.690695327419164e-10 3.558612901857614e-10 -5.594152976024633e-10
PC_3 -0.0002517507118213234 2.2286153706891056e-06 1.5900352615604034e-05 -0.00025514625770132413 1.8135542332457048e-05 -2.62495094985516e-07 -2.66214976199099e-10 -5.926965919293532e-07 6.75605135058309e-09 0.18871146575543346 -0.007790803866173441 -0.0034475631740513092 0.011075618361420257 -0.008770295113159217 0.025571822435785294 0.016743541727665564 -0.0416675984039036 -0.01773784221134935 -0.013114636035538866 0.039125492476778545 0.016553614510017696 0.040981987528113134 -0.023827749354300053 -0.08881777440732194 -0.020009062223190124 -0.01503195680304353 0.03389871110330041 -0.025404401446756094 0.061877238532816625 0.0002007532573746984 -0.00021897810052082215 0.0002548076895690355 0.0004409428242094041
