(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00527455516351563 0.00359067798716479 -0.00014585480274094 0.000109319160946846 -0.000191204555543301 -7.29428467276806e-05 5.53762820052702e-05 0.000155184243530842 -2.04571748032737e-05 -0.000197428266677384 -0.000225354902981127 0.000238700005669558 -0.000110369866239851
covarage 0.00359067798716479 0.00652634089675465 0.00579891079573829 -0.0103624235324989 -9.92467010179965e-05 0.000112154716339085 2.45954194613487e-05 -6.28610143919359e-06 1.07862105428583e-05 0.000144809156798481 -0.000135552352032036 0.000177293839904506 -0.000281054099561224
covarsex -0.00014585480274094 0.00579891079573829 0.0126005973125525 -0.0196912522605738 5.95849259892932e-06 3.80159377144094e-06 7.59400045980662e-05 -7.70483177831432e-05 0.000139242542099686 0.000293188736062273 -0.000135915326472247 -7.93500618324766e-07 -0.00029127869420086
covarage_sex 0.000109319160946846 -0.0103624235324989 -0.0196912522605738 0.0342328274089895 -3.62609255179611e-05 8.39220341574614e-05 -2.49695051618326e-05 -2.64928359519727e-05 -0.000236666492209396 -0.000236750327905482 0.000202949076838347 4.91395422522822e-05 0.000405642267235092
covarPC_3 -0.000191204555543301 -9.92467010179965e-05 5.95849259892932e-06 -3.62609255179611e-05 0.00139868147161084 -0.000189484301195921 2.07142450538714e-05 8.55246064173787e-05 -9.098492990012e-05 -2.59882585333728e-05 5.07932315735655e-05 0.000116215188042091 0.000163517048121661
covarPC_4 -7.29428467276806e-05 0.000112154716339085 3.80159377144094e-06 8.39220341574614e-05 -0.000189484301195921 0.00127271818853828 -1.76530676497568e-05 -1.12655854255813e-05 -2.89760607591896e-05 -5.284574121263e-05 6.19808532153053e-05 0.000108100953067656 -5.42081149115147e-06
proband 5.53762820052702e-05 2.45954194613487e-05 7.59400045980662e-05 -2.49695051618326e-05 2.07142450538714e-05 -1.76530676497568e-05 0.00257789246171981 -0.00136360595137721 -0.00122453970691204 1.47697737143421e-07 0.00015563794546189 7.78241081816819e-05 -0.000238158085756953
paternal 0.000155184243530842 -6.28610143919359e-06 -7.70483177831432e-05 -2.64928359519727e-05 8.55246064173787e-05 -1.12655854255813e-05 -0.00136360595137721 0.00891416795976364 0.000512257035616969 -0.00729082835217737 -0.00577961465675036 -0.000217629541455985 0.000460816089834029
maternal -2.04571748032737e-05 1.07862105428583e-05 0.000139242542099686 -0.000236666492209396 -9.098492990012e-05 -2.89760607591896e-05 -0.00122453970691204 0.000512257035616969 0.00877279708229314 0.000277067380059173 -0.000230284122588501 -0.00711602020480736 -0.00610019004458821
gpp -0.000197428266677384 0.000144809156798481 0.000293188736062273 -0.000236750327905482 -2.59882585333728e-05 -5.284574121263e-05 1.47697737143421e-07 -0.00729082835217737 0.000277067380059173 0.0325707136636011 -0.0185843809333647 -5.443180420221e-05 -0.00059023775085943
gpm -0.000225354902981127 -0.000135552352032036 -0.000135915326472247 0.000202949076838347 5.07932315735655e-05 6.19808532153053e-05 0.00015563794546189 -0.00577961465675036 -0.000230284122588501 -0.0185843809333647 0.0294278350465149 0.000345384038382928 -0.000101705762432614
gmp 0.000238700005669558 0.000177293839904506 -7.93500618324766e-07 4.91395422522822e-05 0.000116215188042091 0.000108100953067656 7.78241081816819e-05 -0.000217629541455985 -0.00711602020480736 -5.443180420221e-05 0.000345384038382928 0.0190925451523554 -0.00550280412458067
gmm -0.000110369866239851 -0.000281054099561224 -0.00029127869420086 0.000405642267235092 0.000163517048121661 -5.42081149115147e-06 -0.000238158085756953 0.000460816089834029 -0.00610019004458821 -0.00059023775085943 -0.000101705762432614 -0.00550280412458067 0.017796311271015
