 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.24927273802370348 2.8940586062878377e-05 -0.630081811645298 -12.64019581939805 0.6116753603874245 0.01013905557129954 -5.4091201480292364e-05 -0.009815046578220772 5.2216882852166504e-05 -6.0649059327618225e-05 0.016596600633536282 -0.008508815969051516 -0.0038040956555417094 0.028563830762158307 -0.0063777961502662055 0.0036870568256309566 -0.0021340158064783923 0.024342635503513465 -0.018818341991256524 0.0012622700141409428 0.0031537504686279297 -0.03604071812583385 -0.006139860007077588 -0.014019524958477612 0.021475670354293895 -0.00409188029687508 -0.003682667109750334 -0.007349461946039538 0.035801736456644494 8.808252786248938e-05 -0.00019272800020868645 -0.00033553650672220103 0.00040477283223310244
yob 2.894058607290847e-05 3.0330088372038387e-06 -6.519078195670753e-05 -0.0011969248094913013 5.4369159911009375e-05 1.0496408715387045e-06 -5.388467364956466e-09 -8.183490069453766e-07 4.083174477349288e-09 0.00011259644112836056 0.000338247082753237 3.150323418129457e-05 -0.0005287861247518724 -0.00013124152482181368 -0.00015776353240458415 -2.3993336026775965e-06 -0.00015900303054429692 0.00021868739205299515 8.346612045020969e-06 -0.0003477647271871961 0.0003379722441386177 -0.0002764140938676485 1.290261084773146e-05 0.0003125720358700774 6.137449198047876e-05 -2.3491965373315425e-05 7.646411513051246e-05 0.0002613394094096504 -0.0005199706170055745 6.155897967214807e-09 3.2604382011127325e-07 -5.621554001532087e-06 6.563376848166058e-06
age -0.6300818116511906 -6.519078209978313e-05 1.7016889576795742 34.756653440249465 -1.7008882402206322 -0.027616848776194473 0.00014859383514450716 0.027602270713145406 -0.0001485137836897531 -0.0035122476710555497 -0.04244878576406601 0.010661087010575996 0.00027997836297272583 -0.04476826903652298 -0.0013903857917803076 -4.750113805839798e-05 0.005652369526607796 -0.055584079972268 0.04721595804571447 -0.003927472806075573 0.0008138308113448613 0.08745697979390546 0.011077860906941702 0.02281716255868565 -0.050310920090080403 0.020531863844957997 0.0071562158474008895 0.02722472141498454 -0.09262896332099116 -0.0001692412389139722 0.00029462061175037296 0.001073894821983897 -0.000986412165111242
sex -12.640195819816261 -0.0011969248077967694 34.75665344104651 729.3240861104772 -35.725828751457186 -0.5629522879105325 0.003023081266714045 0.5804360500080022 -0.0031271671662005474 -0.14540658559449735 -0.8421525536227316 0.14803590416561713 -0.1284606162199309 -0.6827481317955932 -0.134395254110981 0.028482039116160145 0.12767631259779905 -0.9823003579437061 1.050268531191866 -0.18574463957320259 0.15548290931591577 1.4610741571461405 0.3296673195582743 0.5726617177461717 -0.884451845756272 0.39933668625480323 -0.05769147208944219 0.47807683091454617 -1.7951285282719087 -0.0034630255497984574 0.003904440938409023 0.021656532359663527 -0.017112941577721755
age_sex 0.6116753604076992 5.43691598349528e-05 -1.7008882402589216 -35.72582875143733 1.7542658858075684 0.027603984355387884 -0.00014852584231709706 -0.028570898532857977 0.00015430418892952395 0.006765522542433188 0.04159650639693172 -0.005327883616642262 0.008809945947284955 0.02959887897978635 0.00810510603334744 -0.0024614733150535224 -0.006352860873810716 0.047052311439681235 -0.050356568385704216 0.008319800510096018 -0.010395090515914416 -0.07010632463702614 -0.015112142572949964 -0.025692115543431697 0.041135933695085836 -0.021606372516005886 0.0015037258054146638 -0.02385454774526188 0.08778673373856309 0.0001604911454901642 -0.00018283860296688888 -0.001066742069051858 0.0008392501488658283
age2 0.010139055571372946 1.0496408723783585e-06 -0.027616848776119512 -0.5629522878960302 0.027603984354689227 0.0004490826032333257 -2.4210563445736836e-06 -0.0004488482046997517 2.419768801422427e-06 4.928790416055796e-05 0.0007007512267813201 -0.00014734835282921002 6.9637259344382576e-06 0.000692878636492682 3.1414811808506765e-05 -1.6512997079577164e-05 -9.52423084156318e-05 0.0008940031653880937 -0.0007444187829657513 4.834735874132021e-05 -2.4882724421373477e-05 -0.0014439179868949983 -0.0001509108234353318 -0.0003130618198732871 0.0007964997840328768 -0.0003621414857194982 -0.00015997516959186282 -0.00046789348728191365 0.001520578705767591 2.6037581384173407e-06 -4.781719203545667e-06 -1.7644563493033778e-05 1.6394240470041174e-05
age3 -5.409120148059011e-05 -5.388467352441783e-09 0.00014859383514372098 0.0030230812666275134 -0.00014852584231291955 -2.421056344567232e-06 1.3077817938786e-08 2.4198182555095906e-06 -1.3071010661158246e-08 -2.2036546092158162e-07 -3.8025063243966906e-06 6.475582808213436e-07 -1.1818089574140672e-07 -3.5754972578064597e-06 -2.2711875928329598e-07 1.630469507945162e-07 5.207065314656245e-07 -4.729520053086598e-06 3.8970140195033775e-06 -2.093707457943086e-07 1.9187561864354824e-07 7.908048290508847e-06 6.444557615677816e-07 1.3882258023047672e-06 -4.1722877572150865e-06 2.0677994550415984e-06 1.0985755118796502e-06 2.689778350672352e-06 -8.328351322582924e-06 -1.3364582960927213e-08 2.5638763815736264e-08 9.564679974692561e-08 -8.944676243721124e-08
age2_sex -0.009815046578548644 -8.183490050298223e-07 0.027602270713759074 0.5804360500074228 -0.028570898532845432 -0.00044884820471096244 2.419818255576742e-06 0.00046646635967133277 -2.5255127406950717e-06 -0.00010487208669003976 -0.0006812994909836262 5.427638325602607e-05 -0.00018158138853457373 -0.0004215152248632908 -0.00015343690840291825 5.4372665979723436e-05 0.00010545106483616337 -0.0007438739676871246 0.0007998148677981975 -0.0001219861316460117 0.0002094906474092581 0.0011172536853242875 0.00022695361931544163 0.00037855049241279984 -0.0006303768134512513 0.00037757406225548 -5.193891435508859e-06 0.00039231755486104854 -0.0014263938551038818 -2.487768330910814e-06 2.8277077492211706e-06 1.7351139561236784e-05 -1.3515139281614122e-05
age3_sex 5.221688285390781e-05 4.0831744736888135e-09 -0.00014851378369302068 -0.0031271671661963797 0.0001543041889294052 2.419768801482328e-06 -1.307101066151754e-08 -2.5255127406942416e-06 1.3707849657822244e-08 5.444902251931686e-07 3.7020081524122215e-06 -1.1372033683610198e-07 1.1713757565594867e-06 1.9676444944507412e-06 9.334369561919977e-07 -3.4756430990816293e-07 -5.807844776790619e-07 3.8817430916292245e-06 -4.212443794265804e-06 5.873271528749706e-07 -1.314882851241901e-06 -5.91727159047142e-06 -1.1102120035996506e-06 -1.8317122695757932e-06 3.1800758863381955e-06 -2.139652378922701e-06 -5.480324611825917e-08 -2.129164625707035e-06 7.69635428910016e-06 1.2952273899023075e-08 -1.4496287350477034e-08 -9.331111143515606e-08 7.171007443066227e-08
PC_3 -6.0649057880976164e-05 0.00011259644112837751 -0.0035122476750690857 -0.14540658567586257 0.0067655225464445315 4.9287904226143916e-05 -2.2036546127688756e-07 -0.00010487208675562155 5.44490225548662e-07 0.39266385660194963 -0.0033274406828317834 -0.049968492245339814 -0.09662445350125466 -0.046538385313990425 0.10235131559089677 -0.04385140555366838 -0.16510908885323314 -0.04068191365203227 -0.0026285771362181934 0.07780465214066472 0.06777317727899007 0.1041124025246255 -0.12274493282430088 -0.19636428252407898 -0.02332613706645479 -0.04839023802562419 0.15681793980159847 -0.06396564578886349 0.09536247269784405 0.00038271211340026634 -0.00018303836226785084 0.0007279528862504835 0.00035987014106102683
