 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 8.915836991508655e-06 1.802137799758999e-08 -2.4538708215928628e-06 -1.108546471883747e-05 7.119697972423954e-07 4.802395294433111e-08 -2.834863563547517e-10 -1.460101125228257e-08 9.341005875438232e-11 3.220270556899732e-06 6.710857199723239e-07 3.237449940233893e-06 -3.205414750643156e-05 4.419929468726559e-05 -5.867336810236747e-05 3.805137146246549e-05 -3.515257370024195e-05 -3.5993323352904346e-06 -6.366772220693675e-05 -4.2641491397200585e-06 -1.345965052242607e-05 -4.194527915732228e-05 3.56756138977787e-07 -2.978617057584347e-05 -5.585198250713255e-06 4.04613269736969e-06 -3.342406340805205e-05 -4.057741659666146e-05 5.40971139518404e-05 -3.232734396219117e-07 1.505923193420858e-07 5.007702691956644e-07
yob 1.8021377997588002e-08 8.292306189230222e-08 1.2329818724246994e-07 3.5068407072326747e-07 -3.8318517999636344e-08 -4.2494333790782425e-10 -1.2247234365483043e-12 5.487167637429305e-10 -1.3266977995936006e-12 6.952587285152229e-07 5.892949615199657e-06 4.3560562835673125e-07 -5.501986175155701e-06 -1.5912949432881599e-06 -2.6024299776139037e-06 1.216900641661623e-07 -2.0487556166635996e-06 3.756716448009663e-06 -1.4011784151492108e-06 -3.5583182948074036e-06 4.957859077273363e-06 -4.410250685749197e-06 -2.2196875344304435e-06 6.963101653868204e-06 2.251298566903488e-06 1.3431971558396095e-07 -1.7559672764496242e-06 2.5939792593244034e-06 -9.35038243622333e-06 -1.0967767512013742e-09 8.987283476776915e-09 2.0620624350460245e-08
age -2.453870821593472e-06 1.232981872426652e-07 3.2572269705326736e-05 0.0004803060264943703 -3.220301295602607e-05 -6.554316429834879e-07 4.104464989939251e-09 6.507543923161558e-07 -4.0779666201523625e-09 1.4884706845393558e-06 -1.7190111540054352e-06 -7.2096669789256936e-06 -1.869054261120647e-05 -3.399577870741585e-06 1.0837151475589977e-05 1.0347958341653697e-05 7.062785039716341e-06 1.0273159875073488e-07 9.861076619711065e-06 2.6556117555877587e-06 -1.570955601840998e-05 -9.073683360339843e-06 -2.0802458082361263e-05 -2.4444509703298845e-06 1.849441852303648e-05 -5.795165981505689e-06 -2.3866303413912947e-05 -9.209813092928329e-06 8.61425198415377e-06 3.862510517796425e-08 4.720338786402265e-08 -1.3274754087415604e-07
sex -1.108546471897883e-05 3.5068407072508965e-07 0.00048030602649528823 0.012698666647154447 -0.0008247170111620165 -9.457562188382155e-06 5.8163944697609644e-08 1.632395749887041e-05 -1.0073357774473499e-07 5.501504085634335e-06 7.639066934186676e-05 -3.8320145194588705e-05 -8.401898214273261e-05 -0.00017790309447335149 0.00018524336026914218 0.00020462819082892614 0.00013197897871489154 0.00019466888794938752 5.447187011075572e-05 -9.684838503260409e-05 -0.00015520619177317443 -0.00012842257705141942 5.53000721887074e-05 -0.0002442032022194769 0.0005109301090998868 0.0002944233149069951 -0.0001940662539658609 -0.0001247468784606712 -9.71527873196913e-05 1.0479943673818939e-06 -8.168877760402403e-07 -2.3120666731106136e-06
age_sex 7.119697972524731e-07 -3.8318517999827886e-08 -3.2203012956086985e-05 -0.0008247170111619523 5.5384652140413384e-05 6.500969035742755e-07 -4.075046319498258e-09 -1.1228407677003891e-06 7.056801316952857e-09 -9.349205357117552e-07 4.448875596527571e-07 8.587267000288912e-06 6.419321082140705e-06 1.0267112684935266e-05 -1.69925280830273e-05 -1.2853008562396569e-05 -1.0754019687153504e-05 -9.064928037295433e-06 -6.478926676485289e-06 4.232838925957979e-06 9.346079000060777e-06 8.162995577469192e-06 -1.3604085325288884e-06 1.853114023862911e-05 -3.1280272645702156e-05 -1.8961114837693178e-05 1.6196631573815424e-05 9.289845917527966e-06 2.6877206431137986e-06 -2.6479540023928917e-08 7.09657637121801e-08 1.7374091475129922e-07
age2 4.8023952944436765e-08 -4.249433379149782e-10 -6.554316429834952e-07 -9.457562188363033e-06 6.500969035730061e-07 1.3519473098292354e-08 -8.624201227780303e-11 -1.3418557017793186e-08 8.560568884058675e-11 3.7707384653678114e-08 3.1434132983696543e-07 2.4464096915751146e-07 2.681412953456039e-07 8.037573337211414e-08 -3.277569297402046e-07 -2.2642070708047793e-07 -2.5887969683562326e-07 1.502512561656483e-07 -3.213295966440769e-07 -2.2195489226999372e-07 4.107197993718129e-07 3.353126140587623e-08 4.492275494943299e-07 2.689428392663594e-07 -2.226643960930696e-07 1.5434797233287689e-07 4.310024318293417e-07 2.2187401868551788e-07 -5.287369076235516e-07 -3.8304031026599104e-11 -6.592679771000972e-10 2.6825793158358056e-09
age3 -2.834863563551616e-10 -1.224723436509309e-12 4.104464989939373e-09 5.816394469748785e-08 -4.075046319490192e-09 -8.624201227780472e-11 5.589091700846301e-13 8.558600370127666e-11 -5.545810916180904e-13 -6.823288740355136e-10 -2.6858321964970116e-09 -1.9721932440738016e-09 -1.8046620458239715e-09 -4.431743624416007e-10 2.1580876569720453e-09 1.5219393420054454e-09 1.9694282197004343e-09 -1.4212599661716501e-09 2.3334457283464617e-09 1.940161762371821e-09 -2.6701273409901094e-09 1.2277542016870765e-10 -3.2972486771605444e-09 -2.2836831207052488e-09 7.564259257628175e-10 -1.2081025158451064e-09 -2.63784093617564e-09 -1.2815141077761993e-09 4.534834075586864e-09 -4.297271773653557e-12 3.601352243138992e-12 -1.623471796159295e-11
age2_sex -1.4601011252933297e-08 5.487167637580095e-10 6.507543923174146e-07 1.6323957498868678e-05 -1.1228407677003625e-06 -1.34185570178193e-08 8.558600370144258e-11 2.322901742290892e-08 -1.4849498342071503e-10 2.0415627811218723e-08 -8.428915138782094e-08 -2.6009033660959383e-07 -1.3862239910513124e-07 -1.9734344305055782e-07 4.1980072566452596e-07 2.531882799661106e-07 2.3583958161028082e-07 1.2883868361954393e-07 1.9885102491736412e-07 -1.2810024046604557e-09 -1.737644832199281e-07 -1.4066496174541585e-07 -3.427644405537792e-08 -4.3267324063764717e-07 6.009702472932364e-07 3.4920335286065923e-07 -3.5329973667893705e-07 -1.8553845158796887e-07 1.975573384162137e-08 -5.75426859886161e-11 -1.5406264228112685e-09 -3.50176659802589e-09
age3_sex 9.34100587570288e-11 -1.326697799649099e-12 -4.077966620160466e-09 -1.0073357774472493e-07 7.056801316952744e-09 8.560568884075524e-11 -5.545810916191605e-13 -1.48494983420716e-10 9.640138112791854e-13 -2.4714896650004038e-11 8.863908051442874e-10 2.074794806280662e-09 9.12024972564866e-10 1.2366379735696171e-09 -3.024024535155195e-09 -1.5016290336385114e-09 -1.5370606913054116e-09 -5.788159642706312e-10 -1.6756687135499224e-09 -4.836299625820181e-10 1.0020597616143057e-09 7.597649951314278e-10 5.729951641146305e-10 2.9869958985550533e-09 -3.673478733985238e-09 -1.961080120687758e-09 2.289402751802249e-09 9.525564082794848e-10 -4.76222862621371e-10 4.0700158138616904e-12 9.470662787378016e-12 2.090523683997572e-11
PC_3 3.2202705568998893e-06 6.952587285152148e-07 1.4884706845326562e-06 5.501504085565128e-06 -9.349205357067305e-07 3.770738465381883e-08 -6.823288740364237e-10 2.0415627811110488e-08 -2.4714896649282087e-11 0.022497358862043626 0.0007427815607049539 0.0015281595788004547 -0.00012989093600912065 -0.0038976245679044194 0.001528695501743218 0.0030724479001169843 -0.0033784964347624274 -0.0003456884958972623 -0.001333688022776014 0.0002953167442305126 0.0042849190690763435 0.002234972543815589 -0.0013673950585624682 -0.008021708408616471 0.0003698031115095331 -0.0001576512918891613 0.0027649141408774033 -0.000682497858805816 0.004020890049058991 -1.2802455204406155e-06 3.92978543017934e-05 3.558601766052717e-05
