(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00883690688222801 0.00770236889104296 0.00257438895217347 -0.00688720491002001 -4.53233354807547e-05 -3.53276077173287e-05 2.85131858121453e-06 0.000114882748148084 -4.50179093103529e-05 -0.000307799198345046 -6.28912985818745e-06 0.000271867346492311 -6.50053684381742e-05
covarage 0.00770236889104296 0.01119996179957 0.00827293599678648 -0.0180343690597211 -6.07421751598299e-05 4.32765158102368e-05 3.51655267567556e-05 -1.06946933983312e-05 1.03690618014296e-05 -9.34182369246521e-05 0.000150490086009257 6.83051193492301e-05 -0.000130904028802315
covarsex 0.00257438895217347 0.00827293599678648 0.0107455616886856 -0.0199781765558766 -3.87005756840763e-05 -4.53621022317818e-06 5.36112401873384e-05 -2.37474226411166e-05 4.06311579211905e-05 -3.8633893446924e-07 9.1838410132568e-05 -0.000191485031238035 3.52811789423201e-06
covarage_sex -0.00688720491002001 -0.0180343690597211 -0.0199781765558766 0.0421661252530329 3.11174743810031e-05 0.000100790463456701 -2.81504619346677e-05 -7.8681236543791e-05 -8.62383162937323e-05 0.000207007618487621 -0.000174605754459951 0.000329208532609365 -1.03463868820258e-05
covarPC_3 -4.53233354807547e-05 -6.07421751598299e-05 -3.87005756840763e-05 3.11174743810031e-05 0.00126545233293984 -0.000117336186857709 8.79284841907532e-06 3.8138359922969e-05 -5.56914190410205e-05 2.56635287752958e-05 5.83399232487516e-05 0.000126024001720975 8.99930182729717e-05
covarPC_4 -3.53276077173287e-05 4.32765158102368e-05 -4.53621022317818e-06 0.000100790463456701 -0.000117336186857709 0.00113560906015286 1.53923332427969e-05 -5.46277387819131e-05 -5.25969876113073e-05 4.6653666402721e-06 7.20961835013213e-05 0.000123518911314595 -6.20889972554079e-06
proband 2.85131858121453e-06 3.51655267567556e-05 5.36112401873384e-05 -2.81504619346677e-05 8.79284841907532e-06 1.53923332427969e-05 0.00221750212504731 -0.00112209238294675 -0.00109035438853577 -3.0382258120997e-05 5.6819259875855e-05 1.02921214020734e-05 -0.000112403364068656
paternal 0.000114882748148084 -1.06946933983312e-05 -2.37474226411166e-05 -7.8681236543791e-05 3.8138359922969e-05 -5.46277387819131e-05 -0.00112209238294675 0.00736279347577127 0.000412647655838951 -0.00613375142374046 -0.00463488900475733 5.34982217677134e-05 0.000171993210000775
maternal -4.50179093103529e-05 1.03690618014296e-05 4.06311579211905e-05 -8.62383162937323e-05 -5.56914190410205e-05 -5.25969876113073e-05 -0.00109035438853577 0.000412647655838951 0.006813294996372 0.000311331202019113 -0.000188917898820389 -0.00535756951451266 -0.0046327791741178
gpp -0.000307799198345046 -9.34182369246521e-05 -3.8633893446924e-07 0.000207007618487621 2.56635287752958e-05 4.6653666402721e-06 -3.0382258120997e-05 -0.00613375142374046 0.000311331202019113 0.0210286729003005 -0.00944982300654276 -0.000215763797959499 -0.000303537501895288
gpm -6.28912985818745e-06 0.000150490086009257 9.1838410132568e-05 -0.000174605754459951 5.83399232487516e-05 7.20961835013213e-05 5.6819259875855e-05 -0.00463488900475733 -0.000188917898820389 -0.00944982300654276 0.0184134660533936 0.000152413590932178 -2.09477445729616e-05
gmp 0.000271867346492311 6.83051193492301e-05 -0.000191485031238035 0.000329208532609365 0.000126024001720975 0.000123518911314595 1.02921214020734e-05 5.34982217677134e-05 -0.00535756951451266 -0.000215763797959499 0.000152413590932178 0.0125431637308872 -0.0020984091905683
gmm -6.50053684381742e-05 -0.000130904028802315 3.52811789423201e-06 -1.03463868820258e-05 8.99930182729717e-05 -6.20889972554079e-06 -0.000112403364068656 0.000171993210000775 -0.0046327791741178 -0.000303537501895288 -2.09477445729616e-05 -0.0020984091905683 0.0113375634034918
