 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.1741014726699448e-05 4.089509637807801e-07 -2.498980153093818e-06 -2.2547596552802324e-05 1.7960150732853821e-06 4.3793595053242064e-08 -2.1812417450724223e-10 -3.9918294438630064e-08 2.6713792049432113e-10 8.456527551462618e-06 -5.8706863825607124e-05 -4.331148994493271e-05 -7.561162634101972e-05 7.686803951953372e-05 -8.093013632046362e-05 0.00011690644118512943 -0.00013374165584499349 -5.455138985230602e-06 -0.0001447097973559507 -2.1880818629452634e-05 -6.353117241364589e-05 -0.00012638709715281603 6.341528422823934e-06 -8.609664512410597e-05 2.3680802448283382e-05 1.510160786557839e-05 -1.7554332991849617e-06 -0.00011944280246838722 0.00011520031558577458 -1.5385758171873866e-06 -1.695483036039116e-06 2.380037975127598e-06 2.8774566588423163e-06
yob 4.0895096378096747e-07 1.498672895533209e-07 4.5038102345509703e-07 1.9569857059357654e-06 -1.498098896691832e-07 -5.166947645944499e-09 2.2728386145471822e-11 2.4450627063055067e-09 -1.0528060423851727e-11 3.471052499417768e-06 8.550320196649752e-06 -2.940869283576076e-07 -1.1031118000633494e-05 -5.7772819695634165e-06 -3.920036756457747e-06 2.9958907776777465e-06 -6.148750458880767e-06 7.893554164292329e-06 -6.343549530708838e-06 -1.0514555273684424e-05 1.0207579459919515e-05 -8.281335914270859e-06 -2.6448462489093827e-06 1.416904885692791e-05 6.503822445506604e-06 1.7181962297352795e-06 -2.1068695716628896e-06 4.898263589045962e-06 -2.1760095672475088e-05 5.644853159752362e-09 1.2388371588314278e-08 1.1818561561786551e-08 3.488715251661014e-08
age -2.498980153069211e-06 4.503810234545648e-07 6.352901500788164e-05 0.0009172774939762627 -6.094686880245279e-05 -1.2585019785187849e-06 7.791614138235303e-09 1.2187054368425594e-06 -7.567886125680532e-09 2.217985851656346e-05 4.0920901467914755e-05 4.216955330398566e-05 -1.8415818043437266e-05 4.226696869093054e-05 -1.5323507531917916e-05 1.7015691469179633e-05 -7.142874432702437e-05 1.9460104273963274e-05 -5.053358858076071e-06 -5.5476679303600235e-06 -1.4201506899370973e-05 -7.595833040596936e-05 -5.4930582289027865e-05 1.42393785449382e-05 1.9080842590398133e-05 -4.029345954520317e-06 -1.999890461191976e-05 -2.0679168730694784e-05 -3.2296407612427515e-06 -6.129194228510488e-08 5.912249783803428e-08 3.2484272206448945e-07 1.7516897429098725e-07
sex -2.2547596552212864e-05 1.9569857059367445e-06 0.0009172774939769926 0.025719093375933623 -0.001646478722450028 -1.7785326700422625e-05 1.081875108314061e-07 3.215777535923373e-05 -1.962942024349126e-07 0.00013917547425711742 0.00044335611399707 0.0006047068954419908 0.0003423437208157865 -0.00014176198003991588 -0.0003147769785015153 0.0006135723642276423 -0.0008230191600397639 -6.981428596840636e-05 0.00011889996421966779 -0.0003038584223432902 -0.0002046154724805207 -0.0013302084575770527 -0.0004271531161284864 -0.0006827382419819166 -0.0003899868843533761 0.00045112409524022853 -0.00039211029274768914 0.00013253760161025695 0.0001241595947636663 -3.406513496539264e-06 -2.6507446814004777e-06 1.365627730051091e-05 -5.554068605142631e-06
age_sex 1.7960150732224639e-06 -1.4980988966990783e-07 -6.094686880249546e-05 -0.001646478722449751 0.0001099362357911478 1.2165142730532882e-06 -7.560050641481093e-09 -2.208501192935358e-06 1.376306399847576e-08 -1.1846527283289139e-05 -2.118800924073715e-05 -2.20819277544145e-05 -1.4047303456305473e-05 1.2745744785957961e-05 1.2569363660333759e-05 -4.034726692587778e-05 4.401978487005398e-05 2.293426820503866e-06 -1.137115073150096e-05 2.5885727805152e-05 1.3444790885134297e-05 7.933827616641026e-05 3.4401043979632935e-05 4.602018363474176e-05 1.7493562282200083e-05 -2.9729845080555026e-05 2.4825591386482537e-05 4.5564777865924804e-07 -1.9350380285385995e-05 2.420994893725562e-07 8.60216471592731e-08 -6.625773744927383e-07 4.902913510084323e-07
age2 4.3793595052900776e-08 -5.16694764593942e-09 -1.2585019785186832e-06 -1.7785326700404122e-05 1.21651427305218e-06 2.5593700659181422e-08 -1.6157349065509833e-10 -2.4880946743315625e-08 1.5738408479223762e-10 -2.775863315151792e-07 -1.7910445123005318e-07 -4.356411999563167e-07 3.081467533500744e-07 -6.89984214983078e-07 3.274593169015672e-08 -3.2893257721016253e-07 1.079567084750712e-06 -1.7698204323126672e-07 -2.2932157283357632e-07 -1.8477738238601342e-07 5.254665949974895e-07 1.2310099602140697e-06 1.2961060873535244e-06 1.5539620437955782e-07 -1.429095378206755e-07 1.866337143038066e-07 3.163276659111322e-07 4.620110192992745e-07 -7.679236766212205e-07 1.7997628379675517e-09 -1.7006045160480927e-09 -4.522598246282646e-09 -2.3193778606234645e-09
age3 -2.1812417450026765e-10 2.2728386145521537e-11 7.791614138234275e-09 1.0818751083127272e-07 -7.560050641472942e-09 -1.6157349065508954e-10 1.036610614271732e-12 1.5740806682206648e-10 -1.011313691746258e-12 5.113555096328293e-10 -6.124822909302616e-10 7.053075802498884e-10 -2.6040886631566156e-09 4.212391314201575e-09 1.0692487774689045e-10 2.067486173973677e-09 -5.83967103979872e-09 6.778811929786251e-10 2.284290889975245e-09 1.888983488265041e-09 -3.999822620470016e-09 -6.962587917010198e-09 -9.662946493477078e-09 -2.210711765583146e-09 -7.330369368019941e-11 -1.6803048732453903e-09 -1.4374232717659533e-09 -2.9073164231302785e-09 7.970658972286375e-09 -1.630576513087683e-11 1.4036303999729258e-11 2.0882052044434968e-11 9.83658794335568e-12
age2_sex -3.991829443702419e-08 2.4450627063014746e-09 1.2187054368433097e-06 3.2157775359224156e-05 -2.2085011929350856e-06 -2.488094674333613e-08 1.574080668222197e-10 4.5335252528455196e-08 -2.8752629540090547e-10 2.6626977443295866e-07 2.968197633336176e-07 1.1396640835798793e-07 1.7965232576708867e-07 -2.8863082868132275e-07 -1.4867454709500996e-07 8.190459863918965e-07 -7.366964030397565e-07 -2.3610527722965825e-08 3.257480937034563e-07 -4.80877366780491e-07 -3.0599763396635824e-07 -1.441381429830839e-06 -8.140112988621378e-07 -9.427868576823477e-07 -2.4026553138469373e-07 5.915867204662345e-07 -4.253107721080461e-07 -1.385378185108804e-07 6.09689746950195e-07 -5.2884269317792455e-09 -3.5354576174206746e-10 1.0119031215065061e-08 -1.0789099919319467e-08
age3_sex 2.671379204886161e-10 -1.0528060423719861e-11 -7.567886125684734e-09 -1.9629420243483282e-07 1.3763063998472715e-08 1.5738408479235727e-10 -1.0113136917471639e-12 -2.8752629540087843e-10 1.8518913667118685e-12 -1.61786966817463e-09 -1.2429561843053264e-09 1.0724399977268432e-09 -6.062093966896284e-10 1.935205825999588e-09 4.938923575536786e-10 -5.1812861494939925e-09 3.963227160791804e-09 7.758900342072102e-11 -2.6281633937779334e-09 2.569799518743787e-09 2.1573021424612664e-09 8.256261535815248e-09 5.623359173666113e-09 5.893995469225286e-09 8.119302490570344e-10 -3.645767001585293e-09 1.9697126674973894e-09 1.1210712121257844e-09 -5.014882617852392e-09 3.7434611666965453e-11 -5.049061573074278e-12 -4.8908932162009875e-11 6.960809290928823e-11
PC_3 8.456527551463575e-06 3.4710524994176595e-06 2.2179858516567162e-05 0.0001391754742572092 -1.184652728329713e-05 -2.775863315152773e-07 5.113555096335419e-10 2.662697744331441e-07 -1.6178696681759053e-09 0.046039236480317505 -0.0003053148494176442 0.0019905299937399723 0.0024071861111639842 -0.00928298393041346 0.0013606997401161209 0.005161097021336131 -0.005421986175171894 -0.003177678523763252 -0.004522935811790681 0.003367327374273089 0.009401363075167677 0.006032018033278344 -0.0035698089677218036 -0.01928469647980271 0.0005792538591776013 0.0009002154169992636 0.002977680984901853 -0.004814535965375405 0.014898835038695945 -1.3873830930287256e-05 -2.0261414857831327e-05 0.0001288595862756206 8.33736745478813e-05
