 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.60613600447295e-05 -8.85421987816065e-09 -2.1734496203166796e-06 -1.050306793848114e-06 1.279761429083903e-07 4.124486463186803e-08 -2.2412092158975137e-10 -4.5968840195689815e-09 3.319798659091581e-11 1.4925097260842406e-05 -8.941634350837161e-06 -1.3480283020562488e-05 -4.619446151544515e-05 6.78386101096054e-05 -0.00012388589662063514 5.215122217425695e-05 -4.179754896674069e-05 -1.1240007647224267e-05 -9.402353814040606e-05 2.344773201286269e-06 -4.819741328926342e-05 -8.366344402567916e-05 -2.6810944096424995e-06 -4.618410512893636e-05 -6.562699758471137e-06 1.3978924996652217e-05 -5.5560630135682115e-05 -9.050802172692334e-05 0.00010140084261701082 -8.195857044894228e-07 2.8090874754237796e-07 8.281680956449622e-07
yob -8.854219878204922e-09 1.6387026894876363e-07 2.6957274739965594e-07 7.829429766755239e-07 -9.508748149251015e-08 -1.8470090495535683e-09 6.1345286109625125e-12 1.8316485112127828e-09 -9.122356511032256e-12 4.4442498188489254e-07 1.2469108706045368e-05 3.8560944223526254e-06 -1.0083942822043608e-05 -3.330961676742149e-06 -4.98809580105075e-06 -4.949655199166684e-07 -4.753760709923537e-06 7.893996997595275e-06 -3.6685340379532515e-06 -8.035088656687394e-06 9.204970557977152e-06 -8.090726073304423e-06 -4.561181653012151e-06 1.3786488537074776e-05 4.214788174689603e-06 -7.414267364196666e-08 -3.625163589880658e-06 7.028307105241351e-06 -2.041831071097996e-05 7.660072057219208e-10 9.814452743966132e-09 3.3704475346619585e-08
age -2.1734496203247548e-06 2.695727473987548e-07 3.939391249993648e-05 0.0005540927093678727 -3.8828238843687824e-05 -8.157074147206459e-07 5.2360492856738056e-09 8.099137751729719e-07 -5.203870508300137e-09 -1.7315064007119513e-06 -9.906639829185788e-06 -1.1534898740785923e-05 -3.5619555992966774e-05 8.87598308310339e-06 3.564249644201432e-06 1.4603311695622489e-05 -1.8733786205723132e-05 -6.021132126629705e-06 -1.0949249932660836e-06 1.8145797891255447e-05 5.3184606223330556e-06 9.333048704815178e-06 -4.0613093904186556e-05 1.7686812148863097e-05 -4.227623755262104e-05 -2.194537874258597e-05 -4.0247467458964396e-05 -1.4653519605146116e-05 3.339348020600424e-05 -1.110482784336626e-08 -1.1937724376809324e-07 3.792423720877767e-08
sex -1.0503067938868326e-06 7.829429766561575e-07 0.0005540927093687294 0.015757584069071906 -0.0010389355313864044 -1.1093897670191764e-05 6.925223852742353e-08 2.0825534545770106e-05 -1.2994413642260825e-07 8.332399868959901e-05 1.3081071600000597e-05 -0.0003398918574785971 4.659681121553377e-05 0.00010661158350385558 0.00015653035892715682 0.0004227467170953187 -0.00017695169882733886 -4.532314803852491e-06 -0.00010816194497560366 -4.0599399633010077e-05 0.0005435996885918737 0.0001551999043797049 3.363116830096233e-05 7.745953441760037e-05 -0.00021600450378733347 0.00010941269627220295 7.213900324522785e-05 -6.636706262663607e-06 -0.0002514900975973167 1.704893203827117e-06 -2.5685557923609817e-06 -2.0658443396112607e-06
age_sex 1.2797614290691468e-07 -9.50874814908324e-08 -3.8828238843732764e-05 -0.001038935531386046 7.193734923526306e-05 8.080126869096176e-07 -5.192902223184033e-09 -1.4921031570809353e-06 9.55170512529821e-09 -7.302328484389281e-06 6.990093171518712e-06 3.239169725605165e-05 -6.463940605538277e-07 -1.0868488031691204e-05 -2.0104768138311346e-05 -2.3867202276555017e-05 8.928453878952426e-06 -3.846116378141236e-07 6.307554684931472e-06 -1.4787063672118613e-07 -4.023179134243071e-05 -1.074051719584313e-05 -1.2377822012454078e-06 -2.112865802699412e-06 1.6557837240018807e-05 -7.104701744991059e-06 5.1706501369936195e-06 4.0749958357157735e-06 4.108527664484948e-06 -5.088422109016237e-08 2.1310947937370572e-07 1.293325622346186e-07
age2 4.124486463184762e-08 -1.8470090495248082e-09 -8.157074147204128e-07 -1.1093897670168867e-05 8.080126869083227e-07 1.7510499575201386e-08 -1.1536700492452929e-10 -1.7385917836638603e-08 1.1457359448761231e-10 1.3065562447268474e-07 7.268522468870704e-07 4.5274248441310673e-07 5.720698268726865e-07 -1.2578588717591768e-07 -2.764838472105712e-07 -2.8963187735650194e-07 1.3267181323093368e-07 3.49584580484966e-07 -2.236928689399328e-07 -6.79446744616612e-07 2.6466768578744235e-08 -4.679249041792271e-07 8.221746056034319e-07 1.7177740886161366e-08 1.1453118550999503e-06 5.295240698650732e-07 7.347631196820966e-07 3.8757163841050216e-07 -1.5187916228751454e-06 1.1831481901404592e-09 2.915532192235582e-09 -8.105400634980221e-10
age3 -2.24120921589949e-10 6.134528610826548e-12 5.236049285671183e-09 6.925223852724977e-08 -5.192902223173884e-09 -1.1536700492450513e-10 7.766333322205681e-13 1.1454216470366694e-10 -7.711031899766017e-13 -1.546998539285135e-09 -5.774678759393811e-09 -3.5713444844246973e-09 -4.082615655810895e-09 6.761283908799091e-10 1.9068865259385187e-09 1.6157034748830309e-09 -2.9693290987948083e-10 -2.6476591211311316e-09 1.9389535810952376e-09 5.146215032758188e-09 3.150774815697927e-11 3.6167022185266868e-09 -5.6780311099248815e-09 -9.853731562759554e-10 -8.482113901879837e-09 -3.884404225779136e-09 -4.494538150374998e-09 -2.209867664358454e-09 1.2495507942993387e-08 -1.2579924221363272e-11 -1.9676767149323415e-11 5.390120778220084e-12
age2_sex -4.596884019691843e-09 1.8316485111788796e-09 8.099137751736473e-07 2.0825534545756198e-05 -1.4921031570804865e-06 -1.738591783666017e-08 1.1454216470384353e-10 3.1816170744228095e-08 -2.0833204422522482e-10 1.6040093728883314e-07 -2.445825155094561e-07 -7.542446529207786e-07 -1.955610443184042e-08 2.443958674386117e-07 5.779356449904034e-07 4.017609434752687e-07 -1.8926152970020225e-07 6.863497880410401e-08 -8.251633241985005e-08 1.1342072570223579e-07 8.812317340216828e-07 2.4148913187544614e-07 3.622752759171522e-09 -3.995042101327846e-08 -3.500625155011246e-07 8.443441147846757e-08 -2.188622082027921e-07 -9.051682188380377e-08 1.4501429188463933e-07 3.864767674509279e-10 -4.719469560579135e-09 -2.160640253514969e-09
age3_sex 3.319798658998283e-11 -9.122356510931075e-12 -5.203870508303149e-09 -1.2994413642248276e-07 9.551705125292854e-09 1.145735944877208e-10 -7.711031899775425e-13 -2.0833204422517323e-10 1.3914411392674037e-12 -8.925423632454378e-10 2.0677639241629535e-09 5.177034922881261e-09 2.2608243656879567e-10 -1.5426266586410155e-09 -4.560631451426794e-09 -1.9104673208936466e-09 1.4100428584991765e-09 -9.878389594028996e-10 2.365680683549482e-10 -1.3329211218474827e-09 -5.958042189002601e-09 -1.6687832726116511e-09 1.4841611279643728e-11 6.809060566156242e-10 2.2423320038116167e-09 -9.221502887568945e-11 1.8348498617793585e-09 2.8617299606836736e-10 -2.1287330223181523e-09 1.7770218459992203e-12 3.0711836832439216e-11 1.0450511791620117e-11
PC_3 1.4925097260841354e-05 4.4442498188508254e-07 -1.7315064006753908e-06 8.33239986901729e-05 -7.30232848443209e-06 1.3065562447189684e-07 -1.546998539279923e-09 1.604009372897719e-07 -8.925423632517387e-10 0.04085341882413946 0.0014293024156172183 0.0022529257972086227 0.001263796884818104 -0.008158482334951637 0.0032499549910681596 0.00561972588646773 -0.005515057831400149 -0.0014739256487557718 -0.0006754235998628862 0.00042042339120975693 0.006904054272931249 0.004076427789235011 -0.003240198502883344 -0.015037746669945989 -0.0004634343762301218 -0.0005083773842975883 0.005485406929593635 -0.0012336914606800428 0.008739347260779285 -5.3337648482632935e-06 7.219269334290596e-05 6.461545131214257e-05
