 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.3517363802567178e-05 -3.4573237921924776e-08 -3.3521817744148132e-06 -1.0384492038865062e-05 6.500386067266288e-07 6.492320927606656e-08 -3.8163312227692516e-10 -1.3238274961654862e-08 8.462591512591339e-11 1.4814769674604955e-06 7.834017304006808e-07 3.66858428114389e-07 -4.067166177168039e-05 7.393292499037239e-05 -8.812858714170703e-05 5.210766717275323e-05 -4.645905387471474e-05 -1.2245747074857173e-05 -9.065522822742291e-05 -1.1973768770121597e-07 -2.9593291978209716e-05 -5.6311007656047566e-05 -2.3560559691087747e-06 -4.5581172327304156e-05 -1.2327403095549426e-05 5.84962486555527e-06 -4.8847219454775426e-05 -6.180281175222183e-05 8.672307066650142e-05 -3.375836463672719e-07 1.5399725536530471e-07 6.421778062824054e-07
yob -3.4573237921937805e-08 1.0916401649249263e-07 2.1478310882799932e-07 7.29654713840237e-07 -6.616424328159895e-08 -1.60223680348578e-09 4.3059035164985096e-12 1.0797907237799955e-09 -4.3298587520844454e-12 8.476441727512706e-07 7.93353381240692e-06 6.915157486367615e-07 -7.031033104940767e-06 -2.638396183094645e-06 -3.2629624224823855e-06 -2.499491350450845e-08 -2.8893657227699663e-06 5.084687543586113e-06 -1.1692500974593071e-06 -4.50719429227451e-06 6.713452238816489e-06 -5.480906689432318e-06 -2.896700691804884e-06 8.953000035531501e-06 3.143395160263348e-06 1.9802997119027016e-07 -2.030991449330807e-06 3.693638177409295e-06 -1.247663596153257e-05 -1.7909511820199827e-09 1.3633005807942405e-08 3.0221713542333394e-08
age -3.3521817744100804e-06 2.147831088280809e-07 3.862723076960805e-05 0.0005518209899489109 -3.661282771071749e-05 -7.687702833842042e-07 4.775558841507163e-09 7.337729690643556e-07 -4.568236049716053e-09 1.7074057323804838e-06 4.254949940819288e-06 -2.4105074029565797e-06 -2.776914273704568e-05 5.721781310278264e-06 9.519835575646865e-06 7.965239477332532e-06 -1.5009326783586927e-05 6.607846046258101e-06 1.2275666884669977e-05 -7.689721744273017e-08 -7.693774104219938e-06 -7.80631163893932e-06 -2.095362488529574e-05 1.1844786106810135e-05 1.301704915081514e-05 -9.48927679117469e-06 -3.2065469102756916e-05 -1.9074085516050855e-05 -9.821593436718167e-06 4.037346793560692e-08 2.471614921365718e-08 -3.167315157550412e-08
sex -1.03844920394236e-05 7.296547138587194e-07 0.0005518209899510293 0.014910910235224981 -0.0009593003271679675 -1.0771222506243662e-05 6.582596543995817e-08 1.884559626709939e-05 -1.1559639870587692e-07 -5.9893390429430936e-05 7.436343184337996e-05 -1.3186201111212047e-05 1.381335887034778e-05 2.804195971566279e-05 0.0001473396397358165 0.00019047733778348468 -0.0002627185706002987 0.0002027658168002826 0.0003229018889426093 -0.00018113579976605071 -7.425908807913891e-05 -7.482192887986106e-05 8.147448473232409e-05 -2.461222146153423e-05 0.00040359758581127157 0.0002750465160801137 -0.00032120345083718073 -7.131071769271572e-05 -0.0003349749273632481 7.606793975534169e-07 -1.1104719051531345e-06 -1.3147918614118593e-06
age_sex 6.500386067083165e-07 -6.616424328301948e-08 -3.661282771086185e-05 -0.0009593003271679954 6.379067760002113e-05 7.3259604315656e-07 -4.562746164236328e-09 -1.2831697273174504e-06 8.014206792038596e-09 3.08026322461098e-06 1.5793979335488734e-06 8.03483434305957e-06 -2.9075202851400043e-07 -2.7871693823545624e-06 -1.4769598984039521e-05 -1.1325040438678277e-05 1.2701620074880313e-05 -1.0101153619289136e-05 -2.381520694168761e-05 9.6678727744406e-06 4.1952916220661175e-06 5.096320112795252e-06 -1.856350431888832e-06 5.193744835277595e-06 -2.3184987019775702e-05 -1.955313544674215e-05 2.397882307619666e-05 6.1441519481401706e-06 1.6938567643000122e-05 -2.228992022054588e-09 8.539456922645053e-08 1.234903514597739e-07
age2 6.492320927563728e-08 -1.6022368034886612e-09 -7.687702833842144e-07 -1.0771222506201146e-05 7.325960431536766e-07 1.5692943623199603e-08 -9.933733895287277e-11 -1.4993873138286276e-08 9.5018412846332e-11 3.775068354095807e-08 2.899092270597345e-07 1.7481739338236168e-07 3.912027628656422e-07 -8.07525546521259e-08 -3.4235539461110576e-07 -1.8092562464588e-07 1.1265250012225327e-07 5.092436794525194e-08 -3.882075251073012e-07 -1.9689942021181592e-07 2.8245140054117326e-07 -2.7245006521006494e-08 4.425781753351848e-07 4.1026650780297976e-08 -7.60830222155058e-08 1.9892725694568168e-07 5.633913692446142e-07 4.415078889398967e-07 -2.478441316834887e-07 3.179326665869487e-11 -2.3211573900919088e-10 9.117209259789482e-10
age3 -3.816331222732113e-10 4.305903516444686e-12 4.775558841507213e-09 6.582596543969229e-08 -4.5627461642182895e-09 -9.93373389528734e-11 6.389319640787156e-13 9.500052956739694e-11 -6.113647550310406e-13 -7.044136219492947e-10 -2.8287781583382346e-09 -1.623310467198773e-09 -2.388023271495931e-09 4.677669471248511e-10 2.3655321886407597e-09 1.2452165532583344e-09 -9.415037749481904e-11 -8.78519883347794e-10 2.826426947908008e-09 1.8849441188938706e-09 -1.9471974455814746e-09 6.014672336161392e-10 -3.26187866003373e-09 -1.0598393379567684e-09 -2.944985783351416e-10 -1.3389296198335971e-09 -3.309299103179529e-09 -2.7226610683454673e-09 3.0686897609141705e-09 -5.618530501621754e-12 1.4567748024843594e-12 -5.923344810749565e-12
age2_sex -1.3238274962092519e-08 1.0797907238053168e-09 7.337729690673077e-07 1.8845596267100744e-05 -1.283169727317504e-06 -1.499387313834547e-08 9.500052956776724e-11 2.6328722989061805e-08 -1.672061660943321e-10 -5.492789271524176e-08 -1.1874791899501645e-07 -2.5853942647265806e-07 1.5832460378997349e-09 5.520188189787612e-08 3.801836738001263e-07 2.199423784256566e-07 -2.0368690270277525e-07 1.6334833883737079e-07 5.374875587790804e-07 -1.0194455355050271e-07 -7.446675822363428e-08 -8.382508514378825e-08 -4.6672985917208206e-08 -1.9581553290979286e-07 4.199676905230381e-07 3.869884882717413e-07 -4.919821464834316e-07 -1.375238475237908e-07 -2.3690573259323744e-07 -6.815063491766029e-10 -1.6950694244021007e-09 -2.599287719855336e-09
age3_sex 8.462591512884024e-11 -4.32985875214881e-12 -4.568236049734738e-09 -1.1559639870589085e-07 8.014206792039251e-09 9.501841284670816e-11 -6.113647550333938e-13 -1.6720616609433833e-10 1.0780030018958981e-12 4.15012853515485e-10 1.1468785465709418e-09 2.090012113112288e-09 8.131914219251188e-12 -2.9008156239273776e-10 -2.802420513145071e-09 -1.3121880406840612e-09 1.0742524631765928e-09 -8.786571493953099e-10 -3.7466038331588276e-09 8.75520635440436e-11 4.1058295443034586e-10 4.074256907541785e-10 7.756099275027777e-10 1.696120170784273e-09 -2.462196024133095e-09 -2.312271432115411e-09 3.030540386591025e-09 7.684710440807245e-10 9.72039138225424e-10 8.991043787724932e-12 9.449966840752981e-12 1.5273161231305208e-11
PC_3 1.4814769674607365e-06 8.476441727512321e-07 1.7074057323734011e-06 -5.989339042946811e-05 3.080263224613432e-06 3.775068354110078e-08 -7.044136219501899e-10 -5.492789271528909e-08 4.1501285351578315e-10 0.03398112893997505 0.0010678948562605252 0.0018001081378327913 9.520357803979518e-05 -0.005471435147227884 0.002538917963049784 0.004298175954774299 -0.005038457113285348 -0.0008898207693113448 -0.0018321021212916097 0.0011589769859677455 0.006089575508964691 0.0035567464404634716 -0.002275582863924047 -0.011715739925420183 -0.00019357938229413419 -0.00048252215807152856 0.0040995632051692415 -0.0012326068080502595 0.006041402587359431 -5.957244772365137e-07 5.873915858642407e-05 5.2560785822861635e-05
