 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001678966416913715 -3.7639614186381808e-06 0.00040332097721875197 0.0009774166830154355 -0.00010424847980749161 -1.2715401405172725e-05 1.2248158453070243e-07 3.332758675594157e-06 -3.240934015921298e-08 -0.0009217361603764481 0.00018804793629226724 -0.0006342871888177859 0.0009481085479328688 0.0003349259827873985 -0.0004506583497842518 -0.0006855794757944718 -4.978324294403005e-06 -0.0006127469533449188 -0.0011345149960929075 -0.0006488266042226588 -0.00031652165007745725 -0.0007114012314116707 0.0009472012990619836 -0.0005029702623584889 -0.0006458737742574937 -0.00022826503951851843 -0.0004670500771803348 0.0012377087723513358 0.002099677368926906 4.209856197689596e-06 -8.636889079179361e-06 -2.6981922019660604e-05 3.0057109493095892e-05
yob -3.763961418634085e-06 1.1240865063156713e-06 6.225841159640703e-07 7.786268504844975e-06 -9.509028728971574e-07 6.329710907002248e-09 -5.2203174311784614e-11 2.4468753222281363e-08 -1.8174784648959309e-10 8.73037454059647e-06 0.00015902100115728544 4.176850395811691e-05 -0.00011197128720888912 3.3218917312889215e-05 -9.01478845982144e-05 -2.8141359536868695e-05 -4.9955753309431495e-05 0.00010386240660447482 -1.0807911109411782e-06 -0.00010069058695926479 7.748439289144559e-05 -9.918388034118614e-05 -2.6025213050893394e-05 9.931377188493619e-05 6.499080988076363e-05 7.74279158891528e-06 -1.4251458514242099e-05 5.8296562810633586e-05 -0.00015004062687450933 1.0846364112006094e-07 -4.844592343718846e-07 1.759148580961059e-07 6.087163349163549e-07
age 0.0004033209772197905 6.225841159468376e-07 0.0005582490670733833 0.006428547270696145 -0.0005545972010299509 -1.4742797487441167e-05 1.2134698404081145e-07 1.4662250959547652e-05 -1.2069745858954105e-07 -0.00016737329758390374 -1.665077671160244e-05 -0.0003689342589763936 -0.00022217572871622332 -0.0005478168619420228 0.00020544854941070484 -0.0002420600315927736 -0.0001856086365901497 1.0047745450640566e-05 0.00019352745722178328 -0.0008045741958598689 -0.00011306494818476067 0.00026964097368954634 0.0002232760209521074 2.527751532461057e-06 0.00014437738939087887 -0.0001677054491375361 0.00015182137840666956 -0.0002399760646783572 0.0008030957316504299 2.001217864485356e-07 -3.928339542453587e-06 -2.7829013035613168e-05 3.243114932222797e-05
sex 0.0009774166830325871 7.78626850484019e-06 0.006428547270701591 0.12270357740390919 -0.010159436341719041 -0.00016433274314788524 1.3180045712173909e-06 0.0002604964327974224 -2.0949991146259796e-06 -0.00023655767178779933 0.0006189618108713563 -0.0034337908656369076 -0.002266869204181487 -0.011128751937573934 0.0019326894789589918 -0.0022323155976150056 0.0021058111570819 -0.0002132148496117306 0.0023584719533324538 -0.008930405434357292 -0.00028506707104070594 0.0013090086606820006 0.0015282854216690262 -0.005817722143259161 -0.0006519641724644947 -5.634386578529658e-05 0.0022640214759507005 -0.0033297502006846198 0.001976625254820228 1.1887990363074554e-05 -2.749598335238517e-05 -0.00013160437428103323 0.00017262323982414126
age_sex -0.0001042484798090249 -9.509028728882655e-07 -0.000554597201030374 -0.010159436341718094 0.0008766170726636752 1.4647187859783297e-05 -1.2060298987053472e-07 -2.3221377189588255e-05 1.9168010176440915e-07 2.3855562559001662e-05 -2.3070141179545567e-05 0.00028044639759630213 0.00014740514639208989 0.0009636160589766448 -0.000166988849438859 0.0002421011668771251 -0.00015309673704334882 7.505675417862121e-05 -0.00023809606760692882 0.0007475732175532179 -0.00015480811232032658 -5.545022580349097e-05 -5.656718858743854e-05 0.0005741716572427221 0.00020527355614280126 0.00025581277278698757 -5.5703831389761504e-05 0.00024086968207661364 -0.00025969382925212413 -5.039720474260119e-07 1.796128209756499e-06 1.3184356517046321e-05 -1.58408687977789e-05
age2 -1.2715401405198835e-05 6.329710907174063e-09 -1.474279748743904e-05 -0.00016433274314770591 1.4647187859768862e-05 4.0116215099889605e-07 -3.382779112735335e-09 -3.985585382884832e-07 3.3618100986644925e-09 4.552161996982427e-06 4.800676080393307e-06 1.0250447464475485e-05 1.1271236250010057e-06 1.7919913174528398e-05 -7.805497650455726e-06 7.510635339747254e-06 2.8588893248581575e-06 2.8032641090229995e-06 -5.4286187302588016e-06 1.8659173321082935e-05 8.873408290283789e-07 -7.50080671875042e-06 -7.031689245101072e-06 3.036524261102954e-06 1.0316285700494217e-06 7.606377328983326e-06 -2.927504333782791e-06 4.036907889296303e-06 -2.4200358182590767e-05 -9.743965915327913e-09 7.13906210943089e-08 7.580745810982005e-07 -8.20211825269599e-07
age3 1.2248158453091615e-07 -5.220317431275595e-11 1.21346984040779e-07 1.318004571215637e-06 -1.2060298987039168e-07 -3.382779112734932e-09 2.914568897240938e-11 3.3621784399706745e-09 -2.8977783115569038e-11 -4.017535396049239e-08 -3.6857764850789236e-08 -8.313071752249464e-08 9.770878061467478e-09 -1.6136052259592235e-07 6.223709075098885e-08 -7.645225543025523e-08 -1.4776117988108512e-08 -2.8550416742405847e-08 3.9640102476325215e-08 -1.593778910545771e-07 2.0073948514349013e-08 4.9045540448249194e-08 6.100060620165362e-08 -2.354650365325709e-08 -3.97156220720431e-08 -8.782503387856676e-08 1.2689078923428798e-08 -4.312400664950029e-09 1.9211389738360944e-07 1.5304215467629414e-10 -4.787121780049744e-10 -6.2540294348037115e-09 6.509231661184735e-09
age2_sex 3.332758675635885e-06 2.4468753222237923e-08 1.4662250959558162e-05 0.0002604964327973709 -2.3221377189586e-05 -3.985585382888459e-07 3.3621784399743207e-09 6.328991520492562e-07 -5.3515925681249166e-09 -7.108698231221341e-07 1.2703129757571406e-08 -6.595633279603469e-06 -2.454762368105236e-06 -2.6190079746279508e-05 4.552013027753712e-06 -6.986431770244145e-06 3.609696587728164e-06 -2.9761616389247537e-06 6.602471558239856e-06 -1.9794579105710374e-05 8.423107076344228e-06 1.2905827077258863e-06 -6.442602482827357e-07 -1.5199155817324055e-05 -9.99848023861915e-06 -1.270738833190162e-05 -1.0939275244669546e-06 -6.148546040679265e-06 7.893414522125752e-06 1.4892646323597686e-08 -4.108118517234328e-08 -3.6128791190131894e-07 4.2430969733734027e-07
age3_sex -3.240934015955484e-08 -1.8174784649100048e-10 -1.2069745858961948e-07 -2.094999114625338e-06 1.9168010176437225e-07 3.361810098667249e-09 -2.897778311559727e-11 -5.351592568124434e-09 4.6236701405872603e-11 7.234960868924375e-09 5.320673995397547e-09 5.09476680057416e-08 4.553506135305331e-09 2.2505992370756295e-07 -3.6536627645522587e-08 6.06920851133457e-08 -3.0869017392814605e-08 3.050542227684359e-08 -5.443168496370929e-08 1.7204627256408655e-07 -1.0098445611713257e-07 -1.5985996050955736e-08 2.0623713400111876e-08 1.1076086060576643e-07 1.2515436895933665e-07 1.5076971358924772e-07 2.6981359678754603e-08 5.218103772070164e-08 -6.333414585312063e-08 -1.4557617754938476e-10 2.910024425344417e-10 2.9948819780367232e-09 -3.452547881725789e-09
PC_3 -0.0009217361603764993 8.730374540598374e-06 -0.00016737329758356612 -0.00023655767178135226 2.3855562558432693e-05 4.5521619969735805e-06 -4.01753539604197e-08 -7.108698231067535e-07 7.234960868795289e-09 0.24663803943839124 -0.016563869888290367 0.005821992062399782 0.020684861289731453 -0.008574386599859497 0.02263237091416678 0.023089478906243622 -0.059237709845522984 -0.031899790570737246 -0.02616045372357806 0.03418134705447558 0.015544130768438231 0.05624999434229311 -0.013862154548590853 -0.12199301136963564 -0.03486695078819361 -0.004830240002969533 0.04964715628728639 -0.023061390479228974 0.085202362448363 0.00016788806347175738 1.1561463524010793e-05 0.0002676498992364677 0.000251222812708454
