 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.013179430678793718 -9.152370236521542e-06 0.0017853177338359799 -0.00405883537176046 0.00019773886086402946 -6.357493841730502e-05 6.789368598392396e-07 -5.108743092781041e-07 -3.8653685715623646e-08 -0.0035289885915266964 0.000739963446043155 -0.0025133216865600395 -5.347555643228706e-05 -0.0029667535316344777 -0.0034821108386486276 0.003921151554577653 0.0020812939355473415 -0.0024715793903746963 -0.00514889715870111 -0.0015471086192802058 -0.005026532414620471 -0.0010140230515978006 -0.008874107180977461 -0.0034494666644082337 -0.008247945418885646 -0.004889661622088204 -0.00242065015781753 0.01149443326221666 0.007114836531143944 -1.7824185079898202e-05 -1.030771619232582e-05 -0.0001225009783899309 -4.748473181775933e-05 9.531943438119882e-05 2.6493662827234416e-05 0.0001485761466816125
yob -9.152370236561908e-06 3.213602845732809e-06 3.1021677578484542e-06 1.7636203334322214e-05 -2.258673529310556e-06 -8.365690176057023e-09 -7.683379013185891e-11 5.47308375929515e-08 -3.4239692133702337e-10 2.4115561251015917e-05 0.0005447332261187185 8.691605984790152e-05 -0.0003979223303070395 0.00020091317121810157 -0.0004775653875268898 -8.031972460669604e-05 -0.00019530250463079752 0.00038577831121390835 -0.00012301482682946287 -0.00031747852557637577 0.0002645912473795929 -0.00017030499806465927 -4.883691155267274e-05 0.00019711060209367403 0.00018895502870441535 -6.689569518362901e-05 -0.00013374859913929495 2.5156464223859407e-05 -0.0004044233571608284 6.341929294345422e-07 -2.8858083609384018e-06 -1.9759814528978923e-07 2.6559191993783727e-06 2.803677789169213e-06 -2.67639970583573e-07 2.3824364320088173e-07
age 0.0017853177338348265 3.10216775780148e-06 0.0010987101185697596 0.01112131724218393 -0.001095738918489346 -3.2710017027319554e-05 3.0072083227824943e-07 3.2690816193838936e-05 -3.0054884205665196e-07 -0.00035135720679490813 0.0010394519185796564 -0.00044283015556397605 -0.00092322553521716 -0.0019369455896468201 -0.000769309560552627 0.0015061604508331784 -0.0010977257300299765 -0.0028419844991566324 0.0016086941391175028 7.514518760307446e-05 0.0006691775612640315 0.0003649257560630345 -0.00014138494049403824 -0.0007131125382511547 -0.0006870209809855136 -0.001343116195617979 -0.001005725391259553 0.002509388083912309 0.002455474363033635 -3.6998942721207428e-06 -2.0232550670671855e-05 -2.0977074568171488e-05 -3.043616174235247e-05 6.912737915948609e-05 1.170134416357504e-05 2.9597972752819404e-05
sex -0.004058835371779789 1.7636203334465752e-05 0.011121317242184875 0.2873331090099111 -0.025917565535324327 -0.00031656149335998316 2.8111998261901537e-06 0.0007234188979998749 -6.319458346493293e-06 0.0022815015616678034 0.024255830893947245 -0.0007597625715923612 -0.002458554330730596 -0.015375831279931782 0.0011877704904376732 0.05039595546469656 -0.02972058853781718 -0.04401832487067076 0.03927142060967049 0.003943391172751213 0.010248775877224708 -0.025839897857334267 -0.01797441418796139 -0.03263994493107533 -0.012034109719450787 -0.030101090892768273 0.026163707085939673 0.039493485454225305 0.028685515938642023 0.00010234489931160576 -0.00022355699179578395 0.00016681660154445343 -0.0007031467468538546 0.0008728712727569683 -0.0005014730367403262 0.00031450395034115136
age_sex 0.0001977388608648452 -2.2586735293256123e-06 -0.0010957389184898534 -0.02591756553532725 0.002449864507453086 3.267163535145547e-05 -3.00650461260259e-07 -7.096923742228516e-05 6.384574273034259e-07 -0.00020528355534426475 -0.002339452867365288 -0.0003533636302315272 0.0005646870091279963 0.0015740253915201307 -0.000245649924029752 -0.004721851859992292 0.0026875547419050387 0.003917245350545186 -0.0034787206408129303 -0.00042136045675966077 -0.001464322316990251 0.00186574438033085 0.001764816907309922 0.003350564361830786 0.0010634280911714859 0.003913744883844582 -0.001823515195275793 -0.0033951494678198706 -0.002942853107470456 -7.6176996547081515e-06 2.8176105566044068e-05 -1.875556464466955e-05 6.263424951269158e-05 -8.820464337908052e-05 4.8013707570119306e-05 -2.4258730544325426e-05
age2 -6.357493841727637e-05 -8.365690176628142e-09 -3.2710017027330125e-05 -0.0003165614933600402 3.267163535144895e-05 1.0148026393460089e-06 -9.626823103358873e-09 -1.013622735563603e-06 9.614787770321189e-09 1.0296445034700368e-05 -2.1613686800233585e-05 1.0280627369744833e-05 1.48942548853045e-05 7.02844375489435e-05 7.85385316569354e-06 -4.987728249910064e-05 1.7042294127444792e-05 8.029628421687961e-05 -5.3725927766313744e-05 -1.0023401989838639e-05 -1.4923412206520991e-05 -1.7560039151691076e-05 1.3253038244304875e-05 2.706473989858776e-05 3.8538691394177624e-05 6.44942541032817e-05 2.018947920429102e-05 -8.939937410363593e-05 -7.6553769192249e-05 1.3321717898048265e-07 5.929465965093091e-07 4.95108348893689e-07 1.0111739134926042e-06 -2.118672467131215e-06 3.24443722493496e-08 -9.655659704176537e-07
age3 6.789368598390376e-07 -7.683379012264956e-11 3.007208322784224e-07 2.8111998261913514e-06 -3.0065046126026465e-07 -9.626823103361146e-09 9.371873984366032e-11 9.619401270766465e-09 -9.362745924843924e-11 -9.590569206491657e-08 2.4248771710372435e-07 -7.340238721467171e-08 -1.2130695983244918e-07 -6.79125527217991e-07 -4.960492830474903e-08 5.078710161078838e-07 -7.387816985815997e-08 -6.329842647313702e-07 4.870320292615951e-07 8.693938877375347e-08 1.23823307343528e-07 1.673154240214757e-07 -2.396196640205931e-07 -2.879854116416408e-07 -4.595228127788045e-07 -7.791130151222632e-07 -1.2709516614488963e-07 9.431267060865862e-07 7.104698949922935e-07 -1.2594280261847074e-09 -5.808488444868494e-09 -3.569653788980833e-09 -9.258123357516276e-09 1.9994466214054947e-08 -2.782147266807097e-09 9.045239573866571e-09
age2_sex -5.108743092885416e-07 5.473083759454071e-08 3.269081619386532e-05 0.0007234188980000389 -7.096923742229297e-05 -1.0136227355641258e-06 9.619401270769337e-09 2.1234582498402924e-06 -1.962273420648766e-08 5.886793029160064e-06 6.9891879685088e-05 1.8997079623475952e-05 -2.0662892754671136e-05 -4.99209108765842e-05 1.2174193057615098e-05 0.00013837820039352999 -7.162195066377802e-05 -0.0001041336367579601 9.647061322514135e-05 1.4234601680396e-05 5.1196085392657e-05 -3.852768844644586e-05 -5.149134414419697e-05 -9.998973207171508e-05 -3.257700880904302e-05 -0.00014003680961884103 4.2889657395904236e-05 9.209857525941806e-05 9.50000283536667e-05 1.8902196465011267e-07 -1.032034683235138e-06 6.709497794936924e-07 -1.6237830339451666e-06 2.6829676948961137e-06 -1.4520369798743117e-06 5.344884848021583e-07
age3_sex -3.8653685715704054e-08 -3.4239692134186796e-10 -3.0054884205697743e-07 -6.319458346495441e-06 6.384574273035586e-07 9.614787770328833e-09 -9.36274592484923e-11 -1.962273420648949e-08 1.856400877929221e-10 -6.009182709588958e-08 -6.404577163275274e-07 -2.159530353039005e-07 1.9059652767808603e-07 4.940998341752248e-07 -1.564457332043649e-07 -1.2596868908222154e-06 5.83027293559879e-07 8.453392277629491e-07 -8.441118400367068e-07 -1.3542633974691828e-07 -5.05134418591735e-07 2.398358096626305e-07 4.620270656225165e-07 9.236747635491233e-07 3.220176796257693e-07 1.4304723753483806e-06 -3.461379548614937e-07 -8.244747450541126e-07 -9.764775557324219e-07 -1.3870566778477605e-09 1.083545992021336e-08 -7.431716133881564e-09 1.3063641808935386e-08 -2.5076455022057782e-08 1.3859008984994037e-08 -3.3183579034148053e-09
PC_3 -0.003528988591525839 2.4115561251012166e-05 -0.0003513572067956463 0.0022815015616485523 -0.00020528355534262413 1.0296445034718754e-05 -9.590569206505625e-08 5.88679302911736e-06 -6.009182709553908e-08 0.721859948202027 -0.10884686482327154 0.0264647799716903 0.1240185562929703 0.04031214539618615 0.0222056252097401 0.047410698097699155 -0.1285277579749363 -0.06131910273605107 -0.043848401834032415 0.15282973061668223 0.018300531419060115 0.22275774431133086 0.050860011475638026 -0.44937954725000717 -0.12211925542567499 -0.0430073292921124 0.1296012948394326 -0.15255654770065602 0.29498068679381456 0.0001850810005521788 0.0006853078353637782 -0.0008798836917906007 0.00010616826611354584 0.0004933440024738967 0.0016766955896387148 0.001206791790201706
