 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.795252583662096e-05 3.073891705311959e-07 -3.2386109859504406e-06 -2.7366037921633327e-05 1.807385315937186e-06 6.362038028010356e-08 -3.7110125577473126e-10 -3.866851170666922e-08 2.5341175078486593e-10 3.244712251363617e-05 -4.285552744724446e-05 5.310038320526419e-06 -5.5747595933142846e-05 5.731797054615845e-06 -8.330453948647329e-05 9.561224859472043e-05 -7.512954188226396e-05 -1.6873914828911717e-05 -0.00012676926681724386 -3.415163392368306e-05 -1.3550130291924982e-05 -0.0001035335123295693 2.6247920428215394e-05 -6.181134377893022e-05 1.2636297625179658e-06 2.765541851836658e-05 -5.558034662229671e-05 -3.6897892899359074e-05 6.433151826194857e-05 -1.5967792574129118e-06 -1.5964548773992723e-06 2.324557991457173e-06 2.40400508769492e-06
yob 3.0738917053125833e-07 1.5692346492051837e-07 3.859888758781114e-07 2.2209433407298488e-06 -1.705150939104181e-07 -3.82302905588677e-09 1.5063346240012646e-11 2.7404822415498644e-09 -1.154241775048707e-11 3.271620166097921e-06 6.609421538028913e-06 -1.1917956893356003e-06 -1.0551946823302161e-05 -6.628881920447623e-06 -2.4689329706119226e-06 2.665077445274143e-06 -4.314866534979501e-06 6.8790797694482495e-06 -4.126771478818872e-06 -8.276238558550743e-06 1.1114321681391242e-05 -8.479089266065625e-06 -2.587983703626275e-06 1.2585058492067707e-05 3.998848714203432e-06 1.4373229722681021e-06 -2.8145548803977234e-06 5.211929141980842e-06 -1.928070583296761e-05 -3.5807733022757844e-09 1.124880995586614e-08 4.389822075976277e-09 3.862400059267808e-08
age -3.2386109859287413e-06 3.8598887587978747e-07 6.904862636744209e-05 0.001018569078814209 -6.796801185153136e-05 -1.3721280040116036e-06 8.487002421030161e-09 1.3588242535110419e-06 -8.414392359821605e-09 7.213363433997565e-06 -9.92237072873464e-06 -6.8844667388221295e-06 -4.377601991280656e-05 -3.0365076348317674e-05 4.882778418307338e-05 5.134895163784484e-05 -7.047894334847394e-06 1.9973240207091638e-07 4.233441948651568e-05 -7.555534775580081e-06 -9.984255176745304e-06 -1.3814401754007095e-05 -2.9400828653275927e-05 4.238602395698188e-05 2.003373184153822e-05 -4.081309058499375e-05 -1.4891688902815919e-05 -2.7181282135066624e-05 -3.2146658453202587e-05 1.9026781655796275e-07 9.982879251008732e-08 -4.6129607334719794e-07 1.3954926526899396e-07
sex -2.7366037921455244e-05 2.2209433407486495e-06 0.0010185690788149112 0.02604048968874354 -0.0016736548499821677 -1.9793459130911917e-05 1.2023707860977077e-07 3.268316552909662e-05 -1.9900397953989682e-07 -6.850610575267526e-05 0.00031436535222125584 0.0001856319417078567 2.398642917434838e-05 -0.0004919507603748454 0.00041058941788422196 0.0010705848315917662 0.00012931030746389456 0.00043271324001952627 0.000284885435345142 -0.00045945698091115754 -5.02957754576995e-05 -0.00032858803766576985 -0.0002576576723832947 0.00013073691638827424 0.00013173863824548452 -5.220881688198961e-05 -0.0005329687444444762 -0.0005805114284134249 -0.0011583792907703372 2.8323554320536764e-06 -5.600535222917776e-07 -1.8419059611627108e-06 -1.2418708013134964e-06
age_sex 1.8073853159173316e-06 -1.7051509391238732e-07 -6.796801185158072e-05 -0.0016736548499821544 0.00011182285239981158 1.3562271696764115e-06 -8.402361048823976e-09 -2.242034722136795e-06 1.3921916458730591e-08 5.486483572165329e-06 -1.2380372842477957e-05 -1.498926951824847e-06 7.1343337681417934e-06 2.5374990194752356e-05 -3.774382564382819e-05 -6.894965303094218e-05 -1.0577850237022703e-05 -1.5121211452842947e-05 -2.006066809019205e-05 2.884551304213635e-05 3.7910692335098114e-06 1.8560018749133497e-05 2.16054686014174e-05 -3.6262508628334797e-06 -5.167718011631801e-06 1.1220960657133274e-06 3.783859388786145e-05 4.238202095601505e-05 7.386187473112735e-05 -1.6724151838074754e-07 -5.075612280073093e-08 3.8727981434001604e-07 1.5583048740317255e-07
age2 6.362038027984122e-08 -3.8230290559210985e-09 -1.3721280040116972e-06 -1.9793459130898744e-05 1.3562271696754959e-06 2.794017914609967e-08 -1.7601047712265324e-10 -2.7700974013987915e-08 1.7461464862114042e-10 5.1400919429756065e-08 7.194067017796665e-07 2.827771245647335e-07 7.232521852503072e-07 5.832914440482627e-07 -1.06889408222267e-06 -1.0550945285625206e-06 -6.683208543267088e-08 3.380143394107197e-07 -1.087646426180499e-06 -2.344700201793758e-07 4.330988105583726e-07 -2.6508607564058844e-08 7.597042639517096e-07 -4.5518569641429244e-07 -8.749468197334316e-08 8.626808920604767e-07 2.1023712930438184e-07 5.878331514261518e-07 -5.057813687610169e-08 -2.898708023756019e-09 -1.4145652518249492e-09 1.0024972247657809e-08 -2.320206883839126e-09
age3 -3.71101255772229e-10 1.506334624022435e-11 8.487002421031152e-09 1.2023707860969367e-07 -8.402361048818619e-09 -1.7601047712266171e-10 1.126048848335801e-12 1.7459533902564873e-10 -1.1174669384169755e-12 -1.493531725063581e-09 -6.0075803251352214e-09 -2.5638178628709168e-09 -4.9716304385490305e-09 -3.379229463153096e-09 6.327045269277211e-09 6.757973925194933e-09 1.0749666738330395e-09 -3.295971264918672e-09 7.249289821601009e-09 2.7880347368746572e-09 -3.117188244221182e-09 1.0996457421101113e-09 -6.2429842749041e-09 1.7205375753596325e-09 -1.043130069214774e-09 -5.512733514746063e-09 -1.3478408590643298e-09 -3.448979199679427e-09 2.913784859257276e-09 1.1181043550106172e-11 6.057894457238725e-12 -6.369838591718497e-11 1.372837249440523e-11
age2_sex -3.866851170632262e-08 2.7404822415915316e-09 1.358824253512095e-06 3.2683165529096796e-05 -2.2420347221368295e-06 -2.770097401400755e-08 1.74595339025764e-10 4.5908733657678357e-08 -2.900659348230614e-10 -1.285196935552728e-07 1.1140026299429925e-07 -1.351682655829989e-07 -2.525732465354302e-07 -4.426848545997326e-07 8.925201840620649e-07 1.3439308980044486e-06 2.4203671117291796e-07 1.5320345982632418e-07 4.6077751948869865e-07 -4.4471835043080516e-07 -6.953798608763159e-08 -2.6320303314838e-07 -5.690949608178052e-07 7.03104547950455e-09 5.000939894702586e-08 1.0481596016623435e-08 -7.977553781536739e-07 -8.716505749627543e-07 -1.3475531063924085e-06 3.0599282554537176e-09 2.1933591426531945e-09 -1.0549409603971442e-08 -3.9633786755010605e-09
age3_sex 2.5341175078293803e-10 -1.1542417750751645e-11 -8.414392359828597e-09 -1.9900397953990365e-07 1.3921916458731195e-08 1.7461464862127137e-10 -1.1174669384177465e-12 -2.9006593482306906e-10 1.8612802617736753e-12 1.0795807271953896e-09 2.2745686790695278e-11 1.704467306538988e-09 2.096787550944246e-09 2.668445007507853e-09 -6.16230526887341e-09 -8.044366414846989e-09 -1.670354428443021e-09 -3.9612981046053926e-10 -3.3215341829991036e-09 1.952965979108635e-09 1.7187146761586264e-10 1.01192978809948e-09 4.302427694499962e-09 1.0285305877827934e-10 -4.555482098197104e-11 -2.708600482234392e-10 5.2104202600185675e-09 5.0604921216747675e-09 7.602403866661166e-09 -1.6235155818061756e-11 -1.8602658314280726e-11 7.537736418782796e-11 2.8096220039830712e-11
PC_3 3.2447122513638025e-05 3.271620166097661e-06 7.213363433926638e-06 -6.85061057539672e-05 5.486483572253155e-06 5.140091943118935e-08 -1.493531725072549e-09 -1.2851969355705602e-07 1.0795807272065476e-09 0.042395565518042445 0.0006154135541884495 0.003818425523893025 0.0003538020242307335 -0.008386459923310812 0.0018784876418021185 0.0060559143308751935 -0.0049365822677169815 -0.0002665167918158293 -0.0016758460917184145 -0.0006503545721331294 0.00805107252703161 0.004406923234128698 -0.0011202923960541519 -0.015170645519221452 0.0016494329030996532 0.0009387669219322955 0.0049560560655919446 -0.000981360819199153 0.00854647561180059 -1.1506419974490293e-05 -1.9074812304482163e-05 0.00010485416791297131 8.360100734782957e-05
