 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00044752674449054903 -1.0335871243160492e-06 6.420496904780632e-05 0.00011122060451787926 -2.2239984913995083e-05 -2.4850491600472085e-06 2.7327138040124525e-08 9.822091925759212e-07 -1.1797337227141875e-08 -0.0001519950616916454 2.070591194790733e-05 -0.0002827647029732442 3.3134274271753385e-05 0.000415135741898435 -0.0006319776654122698 -0.0002486301150793694 -1.5281471541478144e-05 -0.0001581271934066139 -8.007177452456596e-05 0.00015919328143689058 -0.0002123725423712256 -0.00014827633303464126 -0.00014488201685142608 -0.00025818058131518425 -0.00038961793902982046 0.00011564990504843675 -0.0004606973791140564 8.07924492812524e-05 0.0008878267120375565 6.80391321307123e-07 -7.308754281203895e-06 5.267048791130085e-06 1.0077654005045456e-05
yob -1.0335871243155897e-06 5.473184557404072e-07 5.305999040830018e-07 3.722448242913047e-06 -4.6796735399044315e-07 -4.4969994562759445e-09 4.587185112875587e-11 1.2613820422948024e-08 -9.644372429364935e-11 2.6787049336156615e-06 9.46583617086445e-05 1.8094474412320334e-05 -5.2711475948832894e-05 5.3832991944748806e-06 -4.527715454353218e-05 -3.3652337853852734e-06 -2.4136542695797766e-05 4.725746453174062e-05 3.99848502195647e-06 -5.359681027679702e-05 3.453814776532895e-05 -3.3756556673768144e-05 -6.637208047625016e-06 5.532408592368275e-05 3.3900525156984404e-05 -1.4238940561824932e-05 -1.5264108909262096e-06 3.760058511728877e-05 -8.968948975728811e-05 3.513009689308673e-08 -2.730568789582785e-08 -7.252624930322481e-09 1.498946037594627e-07
age 6.420496904789072e-05 5.305999040832092e-07 5.965530929922601e-05 0.0004994109136809515 -5.8092090437942615e-05 -1.8268188009167703e-06 1.639451976320709e-08 1.7937826154920552e-06 -1.6103069661944156e-08 -1.883888658961415e-05 7.393390106408263e-05 -5.843332304080178e-05 -2.4440839353133672e-05 -8.75158046689472e-05 6.398275306107961e-06 -7.22026609215773e-05 -3.9857500434926274e-05 -6.549147299510264e-05 4.2869027938649237e-05 -8.96939119313384e-05 4.890459101231128e-05 -3.2310528046492193e-05 -2.0705169345888575e-05 8.449411317214567e-05 0.00010737756490375879 -0.00014955486403730976 -0.00012818672408981499 0.00010879811814238709 -2.382845306310373e-05 -4.582578346235466e-07 -3.171506829456179e-07 -1.356792407761204e-06 1.2373766110728846e-06
sex 0.00011122060451908584 3.7224482429161263e-06 0.0004994109136813999 0.00834845640995974 -0.0008264844325830496 -1.4373930270713751e-05 1.2378914167962512e-07 2.344317851018421e-05 -1.997674237166989e-07 -0.0002353935369820918 4.731983849496998e-05 -0.00039342276612053397 -0.00017421609386620543 -0.0011591415606086745 0.0003822699304161427 -0.0004216622345910348 0.00017799904127629112 -0.001359124390906833 0.0002206306381131422 -0.0004984890896565221 -0.0003037851287135695 -0.00070710980317272 -0.00034962787132125997 0.0007255059353183145 0.0007046233535422422 -0.0016193416151425934 -0.0013500083151036775 0.0003773745578722823 -0.001632892271524977 -4.666780017093822e-06 -9.432339221984218e-07 -1.5672323303131498e-05 3.825378953562984e-06
age_sex -2.223998491413617e-05 -4.679673539910685e-07 -5.809209043799102e-05 -0.0008264844325829845 9.20153719740456e-05 1.7879172783548582e-06 -1.608012777159547e-08 -2.7896348450244903e-06 2.4826386152142672e-08 1.9786729170720586e-05 -3.462734320611588e-05 3.989587433101657e-05 1.8005413866250158e-06 0.00010372526287584653 -5.813290665080928e-05 6.346284448304199e-05 1.3453714314236809e-05 0.00017036167307515914 -8.374858653341975e-05 8.888957713935127e-05 3.4913542702490426e-05 7.010971336915601e-05 3.34748720601798e-05 -8.392784107021968e-05 -8.539834010026459e-05 0.00017748808423280542 0.0001680917322080889 -6.585856472360691e-05 0.0001713584748120094 6.791471094963937e-07 -2.3383480830722798e-08 1.8936164480841363e-06 -9.529480751996356e-07
age2 -2.48504916004979e-06 -4.4969994562859e-09 -1.826818800916712e-06 -1.437393027069873e-05 1.7879172783532494e-06 5.907163443547571e-08 -5.497424598829255e-10 -5.801402716154618e-08 5.403412900427201e-10 4.0570551114742245e-07 -5.51765124793305e-07 2.14071286249106e-06 -8.735936743093893e-07 3.839936968806961e-06 -1.7055723645746756e-06 2.5885784587924744e-06 5.698274677471842e-07 3.0562726014646652e-06 -2.6795681055381166e-06 2.297894693550943e-06 -1.313457223456141e-06 5.397506001584204e-07 3.471968245197828e-07 -2.006882958827688e-06 -2.650870727904012e-06 3.773273903365357e-06 3.2866529543796004e-06 -4.491136615457186e-06 2.8098305160833745e-08 1.4656764768921138e-08 5.879410398537279e-09 5.115580886002732e-08 -4.465464383158371e-08
age3 2.7327138040148976e-08 4.5871851128654685e-11 1.6394519763206002e-08 1.2378914167948428e-07 -1.6080127771580185e-08 -5.497424598829115e-10 5.271277239110459e-12 5.408797797905985e-10 -5.188952093919017e-12 -3.3332092257318283e-09 1.0503076801281196e-08 -1.9080872439960192e-08 8.027883039221566e-09 -3.5640099389197625e-08 1.179828376425624e-08 -2.9141778717372607e-08 -5.463164074971619e-09 -2.617901844492263e-08 3.273008865938307e-08 -2.538637727813713e-08 1.2231083040150696e-08 -6.054363299502789e-09 -4.013920456457204e-09 2.220491951007102e-08 2.34905633186554e-08 -2.951779380107169e-08 -2.8955932096991793e-08 5.317463962752718e-08 -6.131798418566529e-09 -1.2101735382060913e-10 -5.273473957906325e-11 -4.826956197486037e-10 4.4944050092904967e-10
age2_sex 9.822091925804344e-07 1.2613820422941562e-08 1.7937826154934732e-06 2.3443178510181164e-05 -2.789634845024363e-06 -5.801402716159393e-08 5.40879779791054e-10 8.870340425465758e-08 -8.17700419766941e-10 -5.517526520189953e-07 1.7336335634458283e-06 -9.861158237169404e-07 2.498865500082464e-07 -2.990878046993672e-06 1.813735143489745e-06 -2.4084305948397005e-06 -1.1113343675909525e-06 -5.2633925894234135e-06 3.5786576710598234e-06 -3.0531456822829297e-06 -1.1453848988125178e-06 -1.6105131388198003e-06 -1.1566479487809444e-06 3.02876747315481e-06 2.9233384291509895e-06 -5.3843171961962156e-06 -5.4486505591154175e-06 2.958242343732004e-06 -5.312395730065412e-06 -2.033945667415888e-08 5.27871429684625e-09 -6.002123339030388e-08 3.3934980697487295e-08
age3_sex -1.179733722718314e-08 -9.644372429365183e-11 -1.610306966195675e-08 -1.9976742371666578e-07 2.482638615214087e-08 5.403412900431432e-10 -5.188952093923057e-12 -8.177004197669204e-10 7.758187040337596e-12 5.098257440101433e-09 -1.7546924005036144e-08 7.665866217269396e-09 -3.574931576019945e-09 2.5586073930635223e-08 -1.4580931734297729e-08 2.7387615185112334e-08 1.4368201724107927e-08 4.756561080187894e-08 -3.909396393496944e-08 3.0957712214338537e-08 1.4310435164780286e-08 9.596726061381126e-09 1.1984027635321569e-08 -3.0228376418699356e-08 -2.8456622796193712e-08 4.548434705424111e-08 5.0574024104997464e-08 -3.501926958415322e-08 4.760255762975458e-08 1.7813702964394628e-10 -8.310094008266892e-11 5.52156754888849e-10 -3.0648317760837457e-10
PC_3 -0.00015199506169168798 2.6787049336155887e-06 -1.8838886589631312e-05 -0.00023539353698211345 1.978672917072534e-05 4.0570551114798917e-07 -3.3332092257372223e-09 -5.517526520191872e-07 5.0982574401034024e-09 0.11566418550025526 -0.003844175511143966 0.0002826142381313334 0.011789175466944522 -0.0028751711803555358 0.011568338240806943 0.010366093928722226 -0.02013068415517629 -0.01546755153004487 -0.009664618926137472 0.02396976589396607 0.010094193244251298 0.026275134284117783 -0.012429929343957109 -0.0489013710760209 -0.015349372464947702 -0.009914831038971924 0.01809100097201359 -0.014291919084207383 0.03978159160088364 0.00011115872049724908 -0.00011695669340965544 0.00013306111354861668 0.00025963957550258784
