 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 8.905906167721762e-06 1.7561914529095647e-08 -2.4516352050597053e-06 -1.1036030808307242e-05 7.081937357628661e-07 4.797676724076215e-08 -2.831977384126936e-10 -1.4524168492011992e-08 9.294935563070845e-11 2.2911198565585606e-06 2.3790565239865338e-07 3.0305397889102135e-06 -3.265397223748704e-05 4.4748102526141764e-05 -5.84372008449544e-05 3.800105142369885e-05 -3.509931635455881e-05 -3.4227383585539226e-06 -6.312549983268402e-05 -3.896317494112397e-06 -1.323151080146157e-05 -4.187002193217636e-05 -4.4453567286245804e-08 -2.944085433458774e-05 -5.3753470844459715e-06 4.2189562148721606e-06 -3.377336971064141e-05 -4.040300809454629e-05 5.323652703228657e-05 -9.132397589538112e-09
yob 1.756191452915321e-08 8.290569794983011e-08 1.233913691384564e-07 3.5285097784721896e-07 -3.84841441573158e-08 -4.268695890143928e-10 -1.213047437652971e-12 5.520869670922596e-10 -1.3468878114468988e-12 6.529502075389144e-07 5.87360311422012e-06 4.2638152988924226e-07 -5.529162882755828e-06 -1.566479338013517e-06 -2.5921761303555645e-06 1.1969216954159585e-07 -2.047182712573093e-06 3.764404177567966e-06 -1.3767786904918598e-06 -3.5402703048367797e-06 4.968162678961613e-06 -4.407678464007299e-06 -2.237672574687049e-06 6.979114039833307e-06 2.262065572809854e-06 1.4138635348672544e-07 -1.7712219232643898e-06 2.603014385759269e-06 -9.389754896143848e-06 1.3187739800095849e-08
age -2.451635205041453e-06 1.233913691387279e-07 3.257142345625529e-05 0.00048029378786912575 -3.22021180947836e-05 -6.554147265286413e-07 4.104361980380729e-09 6.507363892647243e-07 -4.077857999331084e-09 1.6089452866298502e-06 -1.6437257684937274e-06 -7.17499419886742e-06 -1.8613304125592802e-05 -3.465276627329428e-06 1.0787590232531846e-05 1.0363677799202868e-05 7.028954212554451e-06 6.728709005750706e-08 9.779940874246254e-06 2.6480187235931447e-06 -1.5742302913287463e-05 -9.117187044958233e-06 -2.0739431878483123e-05 -2.4826030112953017e-06 1.8505676654221674e-05 -5.840077758184552e-06 -2.379930039933854e-05 -9.198198590475267e-06 8.72565389400398e-06 -2.4613825570685797e-09
sex -1.1036030807749337e-05 3.5285097784200944e-07 0.00048029378787006093 0.012698376714704997 -0.0008246953789425039 -9.457303680994359e-06 5.81623531029711e-08 1.6323516666210594e-05 -1.0073090598608319e-07 9.963749733950244e-06 7.846340162085585e-05 -3.7341272072434935e-05 -8.11377925794032e-05 -0.00018053250359642624 0.0001841201831150934 0.00020485539578710875 0.0001317729035111519 0.0001938277247272817 5.189618006045732e-05 -9.86711665048814e-05 -0.00015630226622776814 -0.0001287455785769634 5.7241097767694564e-05 -0.0002458665656114134 0.0005098695867166774 0.00029363255487379047 -0.0001924047242068122 -0.00012563202118820568 -9.297486914208118e-05 -4.6124313018406565e-07
age_sex 7.08193735724741e-07 -3.848414415712691e-08 -3.2202118094852535e-05 -0.0008246953789426027 5.538302353760604e-05 6.500778297395743e-07 -4.074928437371066e-09 -1.1228074306866415e-06 7.056598732578992e-09 -1.2840371849915392e-06 2.8471534061923594e-07 8.511363048322647e-06 6.193846740242877e-06 1.0473409612211306e-05 -1.6906559545349593e-05 -1.2869872010542125e-05 -1.0740747820866862e-05 -9.000849966701695e-06 -6.278221760672055e-06 4.379375723874991e-06 9.431857181191216e-06 8.184528323654494e-06 -1.5104751052403579e-06 1.8661961828327555e-05 -3.119308666805904e-05 -1.8901660564545416e-05 1.6069027974731894e-05 9.36269873549329e-06 2.360561227367903e-06 9.157080434332807e-08
age2 4.79767672404332e-08 -4.2686958902411747e-10 -6.554147265286793e-07 -9.457303680975406e-06 6.500778297381805e-07 1.3519132564809635e-08 -8.623993049628106e-11 -1.3418171018831938e-08 8.560335096663869e-11 3.4846188836170365e-08 3.1268081599670606e-07 2.4386915591432477e-07 2.663077606093664e-07 8.196606596296533e-08 -3.267096331986324e-07 -2.2673192890414907e-07 -2.5826519931707847e-07 1.510022336092334e-07 -3.194779114289052e-07 -2.214988851758778e-07 4.1147948566852326e-07 3.4332696872423855e-08 4.478054739944649e-07 2.698934887327628e-07 -2.226672621346252e-07 1.552554037118686e-07 4.2955631078997696e-07 2.21837630967697e-07 -5.313938545793865e-07 9.34609697485785e-10
age3 -2.8319773840990055e-10 -1.2130474376406337e-12 4.104361980381025e-09 5.816235310285113e-08 -4.0749284373622275e-09 -8.623993049628296e-11 5.58896395969922e-13 8.558360851055594e-11 -5.545665235525936e-13 -6.644494493017826e-10 -2.675599525325456e-09 -1.9674158073416313e-09 -1.7932039300078776e-09 -4.5314494894381394e-10 2.151691790674348e-09 1.5238220879898192e-09 1.965800514683785e-09 -1.4258350301745888e-09 2.3219641624160656e-09 1.937009284439541e-09 -2.6748615964546668e-09 1.1803933632764905e-10 -3.288446472429327e-09 -2.28967613725819e-09 7.561512645110257e-10 -1.2135883594605625e-09 -2.628937570197147e-09 -1.2815671200384765e-09 4.551465599019086e-09 -1.0373231985274975e-11
age2_sex -1.4524168491140883e-08 5.520869670861658e-10 6.50736389266216e-07 1.6323516666214043e-05 -1.1228074306867395e-06 -1.3418171018862135e-08 8.558360851074744e-11 2.3228332400411858e-08 -1.4849080516846672e-10 2.761071069371371e-08 -8.100971836398514e-08 -2.585328485437885e-07 -1.339747840626752e-07 -2.016019548430906e-07 4.180490500827948e-07 2.535264397717668e-07 2.355991973789387e-07 1.2753771385745127e-07 1.947246142898133e-07 -4.3433162803407966e-09 -1.755327961386269e-07 -1.4106667430840955e-07 -3.1201635297399835e-08 -4.3537646642635326e-07 5.991261717448387e-07 3.480065684489054e-07 -3.506932596690813e-07 -1.8708234951157699e-07 2.650677507022937e-08 -2.490259497773459e-09
age3_sex 9.29493556264777e-11 -1.3468878114215373e-12 -4.077857999340907e-09 -1.0073090598611157e-07 7.056598732580035e-09 8.560335096683759e-11 -5.545665235538555e-13 -1.4849080516847533e-10 9.639882124459887e-13 -6.805841201657067e-11 8.666869963480274e-10 2.0654221706769965e-09 8.840209378551323e-10 1.2623125720218788e-09 -3.013512434244212e-09 -1.5036521158328527e-09 -1.5357067248954732e-09 -5.710384098078671e-10 -1.6508357756558183e-09 -4.650961555927887e-10 1.0127231582941365e-09 7.620673647396297e-10 5.545180660443364e-10 3.003298380199999e-09 -3.66224752374367e-09 -1.953951667600765e-09 2.273737527050992e-09 9.619804051210331e-10 -5.169563727254982e-10 1.8725369201358898e-11
PC_3 2.291119856558996e-06 6.529502075388949e-07 1.6089452866350883e-06 9.963749734142273e-06 -1.2840371850045939e-06 3.4846188836061575e-08 -6.644494493010873e-10 2.7610710693982275e-08 -6.805841201827292e-11 0.022391686219363587 0.0006983288734820431 0.0015068191968172228 -0.00019935462348036228 -0.0038332007431793372 0.0015503404300087546 0.0030695689776889207 -0.0033813983615363676 -0.0003292612912354532 -0.0012748354917261906 0.0003506577751357409 0.004310744713742291 0.002232779662842623 -0.0014102946304472609 -0.007980040711235146 0.0004067459191655508 -0.00014507615398349528 0.0027315438375771616 -0.0006511608272478612 0.003920720308858259 3.489128238195363e-05
