 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3658828362918288e-05 6.689629056025251e-08 -1.1092678146443467e-06 -1.0597140776633515e-05 7.786022371880491e-07 2.2653658110388665e-08 -1.1818390754109351e-10 -1.711529751273613e-08 1.157689588950578e-10 -2.040895057720198e-05 -2.0016660405208715e-05 -3.390578876266104e-05 -5.1361034314594296e-05 0.00011908313584609483 -8.441252255157737e-05 6.146685483454667e-05 -7.827322647683478e-05 -1.3543549459044148e-06 -0.0001163866640541749 2.334888298584137e-06 -5.691738362166806e-05 -7.129817538957055e-05 -1.3099071067752224e-05 -6.810610270408803e-05 -5.547655480896136e-06 1.387302973316936e-06 -2.190860352176628e-05 -0.0001145615700633527 0.00011981636799672987 3.141398206490605e-08
yob 6.689629056028332e-08 1.0493200728545557e-07 1.7738523698419535e-07 7.379037480812352e-07 -6.505626850003281e-08 -8.050545173142497e-10 -1.3539092018658224e-12 1.0126516901862996e-09 -3.6365337886405858e-12 3.754365098962784e-07 1.1172831458302498e-05 1.8016051231798385e-06 -6.7494747037171825e-06 -7.200529650062784e-07 -5.7629049221845035e-06 5.85751163252962e-07 -4.8588116511713285e-06 6.828212197835861e-06 -3.4946719288432276e-06 -7.064567468342212e-06 6.490127806616331e-06 -5.938311609122005e-06 -1.7853058199932341e-06 1.0215372481193897e-05 4.89831994912361e-06 8.41031851568912e-07 -1.0120176328450924e-06 4.539224425043838e-06 -1.5655044956681768e-05 1.671779742482375e-08
age -1.1092678146359467e-06 1.7738523698409262e-07 2.7446223513755513e-05 0.0003781798382966178 -2.6520474604676408e-05 -5.66992786391209e-07 3.625927008699897e-09 5.519017392527304e-07 -3.5359826570378897e-09 -8.85136439152216e-07 3.1967193803960016e-05 1.7519455121926345e-05 -2.538068680810309e-06 6.31298796061227e-05 -3.5392378985840305e-05 9.556622673631169e-06 -3.6872476694348696e-05 2.2693855074013305e-05 4.598483922877242e-06 1.241945405304792e-05 -1.734041124033268e-05 -1.9757580288198024e-05 -2.277540506261138e-05 -5.90018067332388e-06 1.3519142423903504e-05 4.519823783768804e-06 -4.416183252388526e-06 -8.029714902341077e-06 2.4165820115641254e-05 -8.648382591918704e-09
sex -1.0597140776295596e-05 7.379037480823301e-07 0.0003781798382974014 0.009766569460364827 -0.0006545000108154343 -7.592887898993961e-06 4.7481611045988734e-08 1.3252053523180079e-05 -8.328016867668716e-08 7.09944505444137e-05 0.0002702652590500375 0.00013244325152535555 0.00023893763151119318 0.0002791667431562388 -0.00019812767912826817 1.063107227179917e-05 -0.00039654142736246625 9.30205480617675e-05 0.0002856237305892596 -0.00022597243533799432 -0.00012661200163825202 -0.00044464731079731226 5.827311333877016e-05 -0.000151050590578423 8.785531892258234e-05 0.00022800753868165577 0.00021330885589776274 0.0002563766447321686 0.0001477962777170973 -1.8530565058332447e-06
age_sex 7.786022371600142e-07 -6.505626850017862e-08 -2.652047460473089e-05 -0.0006545000108153739 4.608291946424905e-05 5.50486615857458e-07 -3.5271983230119035e-09 -9.642994695271676e-07 6.207514550274324e-09 -7.5931941905583056e-06 -8.702373926794451e-06 7.583564346344151e-07 -1.2939191033770521e-05 -1.4025249773484683e-05 6.240291961401936e-06 -3.3609294181771206e-06 1.63636059709317e-05 -7.2898985269948404e-06 -2.370578587301556e-05 1.6334240458471704e-05 1.202394470098434e-05 2.596904043813763e-05 -3.107205913693134e-06 1.4170579422386424e-05 -3.601262612729246e-06 -1.4638906494653087e-05 -1.1450082362749373e-05 -1.3114246708438848e-05 -1.9401542904442633e-05 2.0176099074483116e-07
age2 2.265365811022393e-08 -8.050545173106692e-10 -5.669927863911624e-07 -7.592887898976316e-06 5.504866158562327e-07 1.2109531082105906e-08 -7.928358818841672e-11 -1.176332056933068e-08 7.70147297400824e-11 6.690505892679101e-08 -7.553385641362775e-08 -5.9527743166755485e-08 1.286644273919476e-10 -1.0903638116448907e-06 4.090604458072212e-07 -1.993510737327175e-07 4.6363997514566024e-07 -2.782780884823467e-07 -2.816207947108243e-07 -4.607521405460995e-07 4.673139049371425e-07 1.8030610419060685e-07 5.473582944729812e-07 4.379648630781759e-07 -5.2800165032713696e-08 -4.655490832573226e-08 7.770952290559379e-08 2.5638741040347044e-07 -1.0689609769906717e-06 1.2408263691524034e-09
age3 -1.181839075383241e-10 -1.353909201867604e-12 3.625927008699394e-09 4.748161104586798e-08 -3.5271983230035105e-09 -7.928358818841171e-11 5.290956227075129e-13 7.695437962809086e-11 -5.130356168737007e-13 -9.254194073659004e-10 -1.0876841383158447e-09 -8.752253359476942e-10 -3.8505525122273476e-10 6.40103395162719e-09 -1.9290471391609425e-09 1.3002207250470396e-09 -2.2067589265981787e-09 1.3501709599259752e-09 2.2769208793060627e-09 3.3818141791864355e-09 -3.2129281315256893e-09 -6.205746903824574e-10 -4.191724025621585e-09 -3.6126949909003964e-09 -4.676671674678182e-10 9.605328951540754e-11 -2.7241475939453424e-10 -1.753612332668294e-09 8.732174062929809e-09 -1.354392571738626e-11
age2_sex -1.7115297512195615e-08 1.0126516901934274e-09 5.519017392538605e-07 1.3252053523177841e-05 -9.642994695270983e-07 -1.1763320569356057e-08 7.695437962826486e-11 2.0704727294974586e-08 -1.3609284460079062e-10 1.8175094745102717e-07 4.751693307506578e-08 -1.8827347764580674e-07 2.190027272886226e-07 2.1679376056302572e-07 -3.542852218342381e-08 1.2525934189711516e-07 -2.1831207559339344e-07 1.5751064003616738e-07 5.657565619211296e-07 -2.794511989854023e-07 -2.971803598383087e-07 -4.60792123204538e-07 7.682183638682954e-09 -3.6578339978709656e-07 5.0383804478179156e-08 2.92150535192328e-07 2.3576931645586004e-07 1.8903654229642803e-07 5.535637906608956e-07 -4.969339841444243e-09
age3_sex 1.1576895889287908e-10 -3.6365337886356097e-12 -3.535982657045034e-09 -8.328016867666759e-08 6.207514550273499e-09 7.701472974024432e-11 -5.130356168748119e-13 -1.3609284460078263e-10 9.110441528188065e-13 -1.1579856647920376e-09 2.7990543959646787e-10 2.112893463541883e-09 -1.1259177864791945e-09 -1.0278467869135556e-09 -1.601497243229081e-10 -1.0929242118715935e-09 9.703157118962273e-10 -1.016714439111409e-09 -4.008088517180015e-09 1.4050209173313422e-09 2.1336357580725867e-09 2.582962593301695e-09 2.3947454482270586e-10 2.6449535919169453e-09 -3.6536607321743627e-10 -1.8220604902059838e-09 -1.7257065965440696e-09 -9.720022969755947e-10 -4.284156055279354e-09 3.595571022397792e-11
PC_3 -2.0408950577199903e-05 3.754365098964579e-07 -8.851364391062222e-07 7.099445054525969e-05 -7.593194190619721e-06 6.690505892580954e-08 -9.254194073594565e-10 1.8175094745234507e-07 -1.1579856648006975e-09 0.03341116959170356 0.00032825527902369153 0.0004440655789475544 0.002571624481843308 -0.005057991518790825 0.001843901619727974 0.003938214115535332 -0.005128548866464529 -0.0031247320413077206 -0.003872031549934786 0.004242877883436596 0.006988470812784491 0.0055812784514426275 -0.004076173046194455 -0.014878640983953148 -0.0011394276708689153 -0.0006022786647357816 0.003081620051129461 -0.0042652912715510196 0.011014294046447926 4.719908481439347e-05
