 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.1606788545695719e-05 3.530128013598132e-08 -4.614997916639479e-06 -2.7842789628432985e-05 1.7310905525772678e-06 8.946899978350217e-08 -5.296870928733652e-10 -3.3837596465077626e-08 2.0964884275891173e-10 -5.874882493848869e-06 2.3740062991848185e-06 2.694520567278209e-06 -3.581563222030031e-05 5.7114439343231726e-05 -7.399722659181084e-05 4.894208852281098e-05 -4.607998812145761e-05 -9.814423564650062e-06 -8.456214661044527e-05 -1.0745988890948342e-05 -1.6087953303438332e-05 -5.558004202159514e-05 5.664219781276704e-06 -3.686392743151715e-05 -9.077176983640137e-06 6.434280528848987e-06 -4.805961727422128e-05 -5.702709995546735e-05 7.656271907857062e-05 -1.288856548618524e-07
yob 3.5301280136018314e-08 1.0774980248389595e-07 2.2365123060213633e-07 8.89764333032292e-07 -7.802490826973238e-08 -1.7558747597787327e-09 5.526679780442584e-12 1.2389962534112656e-09 -4.7376464605012724e-12 1.126236296509385e-06 7.709294081877596e-06 5.095567217126429e-07 -7.378666084633916e-06 -2.0131621508390333e-06 -3.4930858100135157e-06 2.9638344291925844e-07 -2.875230493945771e-06 5.579163651102655e-06 -2.2311709817157712e-06 -4.78911412368835e-06 6.430068214906875e-06 -5.811352089989171e-06 -2.459318627501287e-06 9.269371907415092e-06 3.0402266323504287e-06 3.2868870165214963e-07 -2.1807516402043593e-06 3.350690774132779e-06 -1.3059154330373967e-05 1.5150289578894824e-08
age -4.6149979166111465e-06 2.2365123060289887e-07 5.607182103932002e-05 0.0008419500311228328 -5.545150514835685e-05 -1.1143846130134056e-06 6.916031585885224e-09 1.1070224956114673e-06 -6.87573489601146e-09 7.920110878208582e-06 1.6239777154734088e-06 -6.007967555197433e-06 -3.095553270013587e-05 9.823363923079549e-06 1.9245333431233917e-05 7.10118920689696e-06 2.681026381307437e-06 1.310458071567436e-05 1.482199392305019e-05 -7.58160845820196e-06 -1.8121789508741883e-05 -9.556741889769061e-06 -3.7154168408512176e-05 1.712465993994884e-05 1.674912398774364e-05 -6.392504614043469e-06 -3.707793779843431e-05 -3.1955770935982446e-05 -7.514357151966858e-06 5.0911206027900476e-08
sex -2.7842789628639814e-05 8.897643330487233e-07 0.0008419500311212979 0.02154352219576307 -0.0013891031419875333 -1.645638990298261e-05 1.006705165753776e-07 2.7358738214357493e-05 -1.6822320481516144e-07 7.46660162116732e-05 0.0001875026377538521 -5.5714498176084886e-05 1.8427155089662607e-05 5.294535183040853e-05 0.0002444623196493796 0.0001514987692696491 -8.635386653157721e-06 0.0004376187055984286 0.00020529974134414096 -0.00036959944619522863 2.6247171141044757e-05 -0.00016915912493123154 -9.215625124288635e-05 2.2622538772525046e-05 0.0004230906512787431 0.00049643939572814 -0.0003584712060037569 -0.000211681287116949 -0.00032931226588425435 -6.724229799337672e-07
age_sex 1.7310905525752254e-06 -7.802490827071318e-08 -5.545150514823645e-05 -0.0013891031419871658 9.206535052824663e-05 1.1056744582246693e-06 -6.869409548677804e-09 -1.8499437411763743e-06 1.1552335080457985e-08 -5.545585772076177e-06 -4.60244183073879e-06 1.2752681038331018e-05 1.4178213872225413e-07 -3.5867122147626104e-06 -2.3462134321265048e-05 -9.4829554568265e-06 -3.967466650212031e-06 -2.4009727017247958e-05 -1.6555404117459182e-05 2.1443689663657466e-05 -1.6132767447746982e-06 1.2437226426161866e-05 8.431724870879225e-06 1.9357546339289913e-06 -2.6288131989932808e-05 -3.0375802762418503e-05 2.8402329336661353e-05 1.61049623565293e-05 1.738111504390789e-05 1.2910686215361972e-07
age2 8.946899978388744e-08 -1.7558747597918302e-09 -1.1143846130132741e-06 -1.6456389903010987e-05 1.105674458226925e-06 2.2597647409858592e-08 -1.424211043379506e-10 -2.246035604685014e-08 1.4159885174411327e-10 -5.7128740828050176e-08 3.627503482213049e-07 2.7389602692328875e-07 4.807106598628412e-07 -1.5402342440453156e-07 -5.378881542514437e-07 -1.71019429659227e-07 -2.410668087086582e-07 -3.144177214621351e-08 -4.711823414290148e-07 -7.919546570189577e-08 5.008527475987915e-07 9.385219577315341e-10 7.901909346808869e-07 -3.97596383162238e-08 -1.731114289730232e-07 2.1625793787390974e-07 6.932269844388598e-07 6.930460100631255e-07 -3.620239941452527e-07 2.908129263824003e-10
age3 -5.29687092872077e-10 5.5266797805699405e-12 6.91603158588379e-09 1.0067051657554156e-07 -6.86940954869102e-09 -1.4242110433793694e-10 9.09752823882266e-13 1.415796510254896e-10 -9.044843346371977e-13 -2.9620923141567794e-10 -3.3254753870116396e-09 -2.4096586365061623e-09 -3.22063823068032e-09 9.478513727081148e-10 3.5135302702715677e-09 1.2296725018587397e-09 2.161102808222356e-09 -5.584027956595915e-10 3.4298834446144504e-09 1.2667768089881312e-09 -3.328692969919805e-09 4.0007041422439475e-10 -5.611630102629181e-09 -5.844871464561435e-10 3.9890260841028127e-10 -1.8464597772090237e-09 -4.378432458765452e-09 -4.241848057645404e-09 4.066952882191743e-09 -8.757292115214525e-12
age2_sex -3.383759646449548e-08 1.238996253426443e-09 1.1070224956087314e-06 2.735873821434395e-05 -1.8499437411759677e-06 -2.2460356046798483e-08 1.4157965102518452e-10 3.781946414323847e-08 -2.3967738212154416e-10 1.0378495659811749e-07 -1.935205102271199e-08 -3.9172624429081813e-07 -2.4918630159820513e-08 5.658776683698629e-08 5.775175385260975e-07 1.9099337234745934e-07 1.315794375118077e-07 3.987738032033327e-07 4.2080456157471253e-07 -3.1259634048965634e-07 4.2187089233380326e-08 -2.47375874288128e-07 -2.485181885572995e-07 -1.170222383323372e-07 5.142319636002152e-07 5.414514428129306e-07 -6.323114643416254e-07 -3.434826009595589e-07 -2.602892163117806e-07 -3.5350500949058472e-09
age3_sex 2.0964884274852368e-10 -4.737646460587179e-12 -6.875734895992762e-09 -1.6822320481504526e-07 1.155233508045334e-08 1.415988517437574e-10 -9.04484334635084e-13 -2.3967738212150166e-10 1.5396758944346418e-12 -4.5400265223882895e-10 6.611743617594404e-10 3.1260980010180186e-09 3.0314970328005763e-10 -2.0718574207387519e-10 -4.112149837452982e-09 -1.1297587707314524e-09 -1.0682885776478279e-09 -2.1041828154671563e-09 -3.2125615803787986e-09 1.230536365060625e-09 -3.3842719540907613e-10 1.5474124618302882e-09 2.0564499222748777e-09 1.0659607719265783e-09 -3.223871612783468e-09 -2.9481587278085746e-09 4.284473915915254e-09 1.9512774100696364e-09 1.2275557946054328e-09 2.650926681849364e-11
PC_3 -5.874882493852875e-06 1.1262362965094449e-06 7.920110878199165e-06 7.46660162116311e-05 -5.545585772075137e-06 -5.7128740827874364e-08 -2.9620923141670643e-10 1.0378495659812771e-07 -4.5400265223905834e-10 0.028617204302144723 0.0005627926004213294 0.0017067472508357896 -0.00034165660482735565 -0.004476112346847243 0.0019069340275719405 0.0035247398182571233 -0.0044756654937790335 -0.0004623578777459006 -0.0019156893231690865 0.0009424348993205725 0.005472582530075392 0.0031894871717407956 -0.0021589926732225773 -0.010959897294079313 0.000258405368988598 -0.0003986536299286803 0.003856972059558944 -0.000994028250542179 0.005591854125261901 4.7579024264426446e-05
