 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.6259809486618514e-05 5.088696555953227e-07 -7.127683046905684e-06 -5.296899430469335e-05 3.5937262326997223e-06 1.305368593110542e-07 -7.148306278568235e-10 -7.345303518568489e-08 4.662497110994286e-10 4.4543895828556955e-05 -1.4547837702387666e-05 -0.0002100099615971601 1.2697114113195852e-05 0.00021365298730973862 -8.548190753688266e-05 4.760941556807075e-05 -0.00020773022139478956 7.949474993157147e-05 -0.0003337955886934716 -0.0001402460095345164 2.677751336886003e-06 -0.00019179810315654897 3.8028184938613125e-05 -0.00015538894145037494 0.00018221762837628442 0.00010188061187297586 2.8361051738266866e-06 -7.844928670981251e-05 -1.0672402163362488e-05 -1.9874011032223712e-06 -2.174846104017483e-06 3.10515654161282e-06 3.5321160893562827e-06
yob 5.088696555950424e-07 1.7411880202186504e-07 7.03393808640893e-07 2.8907593064942326e-06 -2.0888211552963284e-07 -8.996091202229901e-09 4.1978391072520703e-11 3.341260328382307e-09 -1.4503618742876676e-11 2.6160649978739498e-06 6.5413354759888445e-06 -9.928015265474554e-06 -2.736314875311041e-06 2.205852115158271e-06 -2.6807625034586457e-06 -1.4289270165395097e-06 -5.60459551852376e-06 5.5881777293035005e-06 -1.269458424206948e-05 -7.916379859391736e-06 9.136040675338933e-06 -5.47511257988515e-06 -2.6801803373975256e-06 1.164362859726565e-05 7.655287248691927e-06 3.4085415800172067e-06 -3.432523622781145e-06 2.586192262067044e-06 -2.126795590096445e-05 -1.4512258974528372e-09 1.6626181162618624e-08 6.840823741187851e-09 4.6183239873064563e-08
age -7.127683046937723e-06 7.033938086417792e-07 0.00011368450515262026 0.0016840220243788501 -0.00010895575436759021 -2.221706799319935e-06 1.3644784076225514e-08 2.147832274262467e-06 -1.3233753409877753e-08 2.9057149101958817e-05 2.1314432096854865e-05 9.44371751881576e-06 3.169350638081778e-06 4.0605341911337664e-05 1.534585611759472e-05 1.2027519727788448e-05 -8.466977794742585e-06 1.8866285201943305e-05 2.1098987364066203e-05 1.0300366094348426e-05 1.685226618704628e-06 -5.485858269091293e-05 -6.400460815471422e-05 -6.469404845836526e-06 5.3285431054112816e-05 7.32349009767168e-06 -7.424112882377677e-05 -3.872808060129101e-05 -1.6800660481221783e-05 5.218729254273081e-07 6.661023564911596e-07 -9.478577296428365e-07 1.0133647402810379e-07
sex -5.296899430438829e-05 2.8907593064925157e-06 0.0016840220243777115 0.04629960671920041 -0.002930442384993361 -3.24639881611144e-05 1.969826897519939e-07 5.694272601501726e-05 -3.47004118894684e-07 9.457814265029829e-05 0.0009726330784112975 0.0013604667896246576 0.0006065553212468868 -3.064255219544821e-05 -0.0005342440800957334 0.0007080208236250167 -0.000987498250104867 0.0006128390927642379 0.000658849027396899 0.0003731914991913125 0.00013004070347726062 -0.0015153413557392182 -0.000573323675042871 -0.0008735914241242192 -0.000243401494904907 0.0014559515272578789 -0.00023425978467461842 -1.9713549752901147e-05 -0.0010006766964354844 8.4206643067873e-06 9.414217444158248e-06 -1.877271381538082e-05 -4.566955679546754e-06
age_sex 3.593726232706113e-06 -2.0888211552806556e-07 -0.00010895575436750084 -0.0029304423849930887 0.000191108399762791 2.1451942902813933e-06 -1.3227321625839825e-08 -3.792168293265829e-06 2.3480626510107795e-08 -8.867534391166643e-06 -4.8839550387704506e-05 -6.492224010895599e-05 -3.3500770372287054e-05 3.5194870914066205e-06 2.6104177734521544e-05 -4.656684308414003e-05 5.7445432973821025e-05 -4.244087303477655e-05 -4.1200127890801226e-05 -1.3062548139825308e-05 -7.989368505016194e-06 8.871635917031061e-05 3.873709323210617e-05 6.739985408203828e-05 7.837596033065332e-06 -0.00010227021842605847 8.123359660142285e-06 2.3232205447199645e-05 4.569536258167496e-05 -4.967567498234448e-07 -6.284159435487324e-07 1.3257240640284814e-06 5.206219164633448e-07
age2 1.305368593112864e-07 -8.996091202229026e-09 -2.221706799319812e-06 -3.246398816113393e-05 2.1451942902829417e-06 4.4295457751546484e-08 -2.762973110959959e-10 -4.3028925462386545e-08 2.6904706255363435e-10 -4.325237141984643e-07 2.8701081336209596e-07 1.3176855664477987e-07 5.561946901547405e-08 -5.368256239478026e-07 -5.510951496543229e-07 -3.0946391451465243e-07 -2.1548176495266516e-08 -2.8152716543489985e-07 -7.711423720472078e-07 -3.8191338627728726e-07 1.3527313353353573e-07 8.759884249977005e-07 1.4818971989016676e-06 6.208044054681827e-07 -9.182888160872876e-07 -1.4483990492806197e-08 1.3196900797109778e-06 8.649593205044059e-07 -6.452626481926888e-07 -9.26738347163938e-09 -1.2601396253351894e-08 1.825602033567414e-08 -1.4721339215446333e-10
age3 -7.148306278557937e-10 4.197839107249844e-11 1.3644784076224117e-08 1.969826897520996e-07 -1.3227321625848377e-08 -2.7629731109598337e-10 1.7465885568075003e-12 2.6912503791289325e-10 -1.7046190344484008e-12 1.4636945711337836e-09 -3.703553359280953e-09 -3.7228263763625354e-09 -8.549100825256346e-10 4.1380844110690555e-09 3.578364854762445e-09 1.752509275732324e-09 1.7155784429813114e-10 2.0161001733216557e-09 4.4246963987407366e-09 2.6142964636647876e-09 -9.675790937026277e-10 -4.940245917275211e-09 -1.1000472691124702e-08 -5.854581500122867e-09 5.961063191265397e-09 -2.2355650375145968e-10 -7.617300703086382e-09 -5.8020015716031536e-09 7.568657515377675e-09 4.98313657198283e-11 7.70163362601119e-11 -1.1035007220460269e-10 -6.12555064230262e-12
age2_sex -7.345303518489321e-08 3.3412603284098897e-09 2.147832274260502e-06 5.6942726015006826e-05 -3.7921682932655245e-06 -4.302892546235132e-08 2.6912503791269623e-10 7.653617350032134e-08 -4.807220013392417e-10 2.1321480295207193e-07 7.644731475855361e-07 8.860256859001664e-07 5.67014580344523e-07 -6.131929306235253e-08 -4.1369926909848976e-07 9.575409472255733e-07 -1.0355890710701665e-06 8.603875794968738e-07 8.191974512873472e-07 2.1838244088768458e-07 1.235605434059791e-07 -1.588143340098497e-06 -8.645555082501553e-07 -1.4676302611090001e-06 1.4071433015143515e-08 2.143347827084996e-06 -5.7876763220352494e-08 -8.142127285617648e-07 -6.07270015262372e-07 8.56845814617808e-09 1.2689768477389114e-08 -2.7342546122136704e-08 -1.2412862302322886e-08
age3_sex 4.662497110844358e-10 -1.4503618743036273e-11 -1.3233753409864314e-08 -3.4700411889459393e-07 2.348062651010427e-08 2.6904706255339214e-10 -1.7046190344470338e-12 -4.807220013392095e-10 3.0589225294012058e-12 -1.1314636465481185e-09 -3.640681180269425e-09 -3.2690623001010713e-09 -3.102345070455223e-09 3.6239388030695914e-11 2.102474983584601e-09 -6.0680217497008034e-09 5.937264146379381e-09 -5.170979858072793e-09 -5.0758620856917955e-09 -1.8176230644318507e-09 -4.4487711722022766e-10 8.75079760309347e-09 5.9919508156273336e-09 9.636381413940384e-09 -1.162880161010957e-09 -1.3750660622216375e-08 -5.248205740790021e-11 6.781358021292191e-09 2.1225523911644196e-09 -4.407904655393279e-11 -8.063690756209291e-11 1.737011411128956e-10 8.417291134111021e-11
PC_3 4.4543895828553235e-05 2.616064997874037e-06 2.9057149101921395e-05 9.457814264866751e-05 -8.8675343910621e-06 -4.3252371419775015e-07 1.4636945711295265e-09 2.132148029500307e-07 -1.1314636465356905e-09 0.052489730289363185 0.0027763986256251452 -0.0023295076317229116 0.003130347260977462 -0.013826941840473582 0.0020832502292181115 0.0028467405663616537 -0.00968426482140699 0.0036181633397621336 -0.010365814388452356 -0.0031811596790975558 0.02013602554889271 0.0025270237455122914 -0.0033596643360305992 -0.023804767809951843 0.006151778679783069 0.0036098740091601695 0.0022047920684263476 -0.0012889170413549612 0.009612017075771874 -1.8936214397284848e-05 -3.1371881963750847e-05 0.00016509783967912203 0.00010336563586166624
