 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0377074511142098e-05 3.001439702734438e-08 -3.259737573835452e-06 -1.7193387706233552e-05 1.090424494084931e-06 6.364029581820179e-08 -3.7649161280710063e-10 -2.2015217857923705e-08 1.391882973462004e-10 3.5786770369061646e-06 -2.4662224297537227e-06 4.036295360555365e-06 -3.861531046836179e-05 4.826268162810075e-05 -6.889490643546038e-05 4.701943174858592e-05 -4.0952639401849566e-05 -4.9730439012383716e-06 -7.369251834079104e-05 -5.562170114969573e-06 -1.4609589723779428e-05 -4.9098857308479866e-05 2.1464286123589856e-06 -3.50901191696954e-05 -4.981888405829308e-06 4.479287526718506e-06 -3.8799405887199047e-05 -4.487554821585657e-05 6.354327306787628e-05 -2.979720377599484e-08
yob 3.0014397027360366e-08 9.867304923719575e-08 1.5620299555244912e-07 3.866619058592082e-07 -4.4399364410501134e-08 -6.885412665522964e-10 -3.223659855210384e-13 6.242394694159953e-10 -1.3397839736809305e-12 8.154860568801785e-07 6.991603109850695e-06 5.717510501520566e-07 -6.751330072425158e-06 -1.6636669959290055e-06 -3.134201145724332e-06 1.525027157939734e-07 -2.4489533310010478e-06 4.583286760372321e-06 -1.7377937562715494e-06 -4.2873181428381446e-06 5.774636166176797e-06 -5.420033790649014e-06 -2.7283276910309984e-06 8.471428102800204e-06 2.5258314230302583e-06 3.2275474163414905e-07 -2.1902789367436846e-06 2.8632915821496236e-06 -1.134764627664591e-05 1.5252662297956822e-08
age -3.2597375738414846e-06 1.5620299555232032e-07 4.267784748067636e-05 0.0006353168295048277 -4.238481930498009e-05 -8.56032478572675e-07 5.347508758860681e-09 8.535923182121621e-07 -5.335321344576467e-09 1.099052665382598e-06 -2.3823899965274715e-06 -6.105136053061159e-06 -1.7019213705821608e-05 7.379143926519904e-06 1.4860959225260042e-05 1.075412114755489e-05 2.6250678466993067e-06 3.056694374954298e-06 1.3445318895338319e-05 -6.841648528251013e-06 -1.5785465959322137e-05 -1.0000679785709442e-05 -3.611103653143635e-05 9.485224337917708e-06 8.317108139398081e-06 -5.016883557357075e-06 -4.0744419772962783e-05 -2.0025293360099842e-05 1.1063298781410372e-05 -2.4021032697951255e-08
sex -1.7193387706103793e-05 3.866619058490486e-07 0.0006353168295050161 0.016542618095917092 -0.0010720095766308634 -1.2487131680230546e-05 7.667986006704504e-08 2.118543913943167e-05 -1.3057529242117974e-07 1.2947165237878298e-05 9.597115318219933e-05 -4.39009661413125e-05 0.00010376990724514277 -3.1327239155540125e-05 0.00017548108463799226 0.00020820943097769513 8.565635560636015e-05 0.00026085000399756305 0.00017787123699159057 -0.0003976997690671679 1.191942517736231e-05 -3.226049212123662e-05 -9.615392908448933e-05 -6.547468413539885e-05 0.00030936890026311034 0.0003133991001663539 -0.00040433930594091684 -0.00021283951224878916 -5.3068927524899314e-05 -7.600978441057715e-07
age_sex 1.0904244940881502e-06 -4.439936441023756e-08 -4.2384819305004834e-05 -0.0010720095766311155 7.172064115471681e-05 8.528806205334568e-07 -5.332698671863986e-09 -1.4502354100447873e-06 9.096580101861782e-09 -1.5877885233859972e-06 3.5842270531928745e-07 1.0174057744545239e-05 -4.84476806567772e-06 1.0471353992642773e-06 -1.7710538511818947e-05 -1.3141929181646815e-05 -8.297034235339387e-06 -1.2400882417869282e-05 -1.524229755187046e-05 2.2878134002889782e-05 -1.0780040539304247e-06 1.8939905246490163e-06 8.701494371503695e-06 8.046756069292777e-06 -1.833109137550948e-05 -2.0497801731505464e-05 2.9966635609489795e-05 1.5023510073388556e-05 -6.886537172283746e-07 1.270044583348767e-07
age2 6.36402958179575e-08 -6.885412665434574e-10 -8.560324785727975e-07 -1.2487131680229244e-05 8.528806205331291e-07 1.757532270958742e-08 -1.1173488064855507e-10 -1.7525168914643835e-08 1.1142281706628285e-10 6.144135814097528e-08 3.8508720339138887e-07 2.499313603221559e-07 2.1936419516799146e-07 -1.1980805521013458e-07 -4.3087944504796176e-07 -2.4056744916086034e-07 -1.9551183052871132e-07 1.2951005077229285e-07 -4.225398313064082e-07 -7.461924925590326e-08 4.3490687904141523e-07 2.0105542292382887e-08 7.563976560633362e-07 8.697520954741574e-08 -2.4026267127580837e-09 1.500298426858896e-07 7.477500448425642e-07 4.2946752798230477e-07 -6.529799906189685e-07 1.5572927741857697e-09
age3 -3.7649161280737495e-10 -3.223659855453844e-13 5.3475087588621326e-09 7.667986006705043e-08 -5.33269867186284e-09 -1.1173488064856864e-10 7.211637943917234e-13 1.1140714993134342e-10 -7.189661044595716e-13 -9.354523713357107e-10 -3.275984306860993e-09 -2.1339416456296006e-09 -1.572090829875423e-09 7.74859409127002e-10 2.8134734643021973e-09 1.6414244380299774e-09 1.6592029338316078e-09 -1.4159205737412883e-09 3.0427483664493525e-09 1.1737060052210617e-09 -2.861851318079364e-09 2.6654087287023513e-10 -5.291667191307881e-09 -1.3253372704446637e-09 -6.918964236470439e-10 -1.2416654830245634e-09 -4.5578943695530264e-09 -2.4904916318636426e-09 5.567844725089107e-09 -1.5204825491357355e-11
age2_sex -2.2015217858126612e-08 6.242394694075927e-10 8.535923182128569e-07 2.118543913944094e-05 -1.4502354100450624e-06 -1.7525168914654447e-08 1.1140714993139161e-10 2.990016868192602e-08 -1.906513253596051e-10 3.405638656653239e-08 -9.936761310601933e-08 -3.122587491102605e-07 7.434176927542069e-08 -2.032834807454022e-08 4.538484111901863e-07 2.5921214104933786e-07 1.9388324010485025e-07 1.8072600666275706e-07 3.880332816313692e-07 -3.448076538465064e-07 2.988062207292136e-08 -1.2780176215942678e-08 -2.431941805270114e-07 -2.450594391617682e-07 3.4982929367782354e-07 3.739603459110502e-07 -6.261649574478574e-07 -2.910722765665046e-07 9.831368862089635e-08 -3.366076940370783e-09
age3_sex 1.3918829734467795e-10 -1.3397839735622042e-12 -5.335321344581819e-09 -1.3057529242125912e-07 9.096580101864916e-09 1.1142281706637013e-10 -7.189661044600036e-13 -1.906513253596334e-10 1.2339068017217047e-12 -8.173636084263202e-11 1.0633114069242168e-09 2.51594540776568e-09 -3.5838903753529956e-10 1.7479126579228114e-10 -3.3249972655715468e-09 -1.51200808380297e-09 -1.300154019352205e-09 -8.434401052058976e-10 -2.938467608725235e-09 1.489049711333345e-09 -2.59383496254783e-10 -3.9735496357254525e-11 1.923479929356688e-09 1.909734397436346e-09 -2.1671362244494952e-09 -2.061550159781224e-09 3.9771349158071285e-09 1.5059201794992742e-09 -1.0139009547421697e-09 2.4990324807815693e-11
PC_3 3.578677036906541e-06 8.154860568801285e-07 1.099052665375652e-06 1.2947165237784903e-05 -1.5877885233801173e-06 6.144135814111168e-08 -9.354523713365511e-10 3.4056386566419384e-08 -8.173636084197249e-11 0.025955508204523955 0.00077286561222427 0.0018809242562151146 -0.00019054541455639992 -0.0045624370027350395 0.0017881692905657243 0.003697829255567898 -0.003913896067591229 -0.0003371350602839523 -0.001418462715873338 0.0004438426888144829 0.005015219883671326 0.0026261189842948854 -0.0015515224177869193 -0.009470896259397794 0.000558335898264281 -0.00016313524701819755 0.003222468765325288 -0.0008041167529626088 0.004726521757929512 4.176392761932231e-05
PC_4 -2.466222429751337e-06 6.9916031098507026e-06 -2.382389996530152e-06 9.597115318227233e-05 3.584227053126276e-07 3.850872033914247e-07 -3.27598430686111e-09 -9.936761310585224e-08 1.0633114069229868e-09 0.0007728656122242652 0.08720065890843935 -0.00238557057293575 0.0052436169103690896 -0.0033501231086321883 -0.0006050568134088882 -0.0032394340018392334 -0.0006878121567149492 -0.0060770445661970495 0.0015728652949553 0.0043329205811923335 -0.008425081354768065 -0.005917382598892525 0.006250153358590913 0.005068430467261335 -0.0029110641326231244 0.00247903721279889 -0.0039113888845876575 -0.0003592955679317564 0.003244080056217582 1.1428439988780334e-05
PC_5 4.036295360559537e-06 5.717510501520217e-07 -6.105136053105048e-06 -4.390096614217965e-05 1.0174057744600256e-05 2.4993136032300953e-07 -2.1339416456347854e-09 -3.122587491113248e-07 2.515945407772114e-09 0.001880924256215111 -0.002385570572935744 0.11489794622176466 -0.002808384159518492 -0.00453421670957271 -0.0010518413642409015 0.00494122915271735 -0.008287075904188524 -0.0013886916220130481 -0.008927903362246175 -0.006565700548950899 -0.00044277407242540655 -0.008007069728038376 0.006866376705489311 -0.014196498660217542 0.004852857177835172 0.003486841427289165 -0.0013110389954690696 -0.0015037882751595922 0.008583560469234326 1.972077996714224e-05
PC_6 -3.8615310468360834e-05 -6.751330072425206e-06 -1.7019213705826944e-05 0.00010376990724500772 -4.8447680656628645e-06 2.1936419516814927e-07 -1.572090829876667e-09 7.434176927502457e-08 -3.583890375323193e-10 -0.0001905454145564053 0.005243616910369096 -0.0028083841595184754 0.14515010616583662 0.002873428030775429 0.004535035901584441 -0.006572574620740829 -0.004456750297285801 0.0028355354460658914 -0.00675903693294554 0.0009721459911868632 0.00035456571666292946 -0.011645325130653647 0.007326497380774625 0.013088385412259186 -0.00431684766905205 -6.477573607661205e-05 -0.0063040543775353865 -0.0019929072561201693 -0.004880500566508532 3.232158316533698e-05
PC_7 4.82626816281e-05 -1.6636669959289818e-06 7.379143926536858e-06 -3.132723915530752e-05 1.0471353992440218e-06 -1.198080552105236e-07 7.748594091296839e-10 -2.0328348074051148e-08 1.7479126578879537e-10 -0.004562437002735036 -0.003350123108632201 -0.004534216709572729 0.0028734280307754225 0.18185210394338452 0.006641098806396472 -0.0011973586518584515 -0.007842846660629335 0.00719214436993278 0.005544851649360348 0.0176515532953849 0.005190898512046383 -0.017562259288993454 -0.012746621585526328 0.01546415067389317 -0.007124853752020523 -0.00608657946659135 -0.0016133337704518902 0.006567319889224089 -0.007907030933345369 -3.548753399012184e-05
