 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0009964026260247045 -2.329037701262379e-06 0.00017154917174665494 -0.00012686422966826574 -4.925984172302867e-07 -5.877449202889587e-06 5.96583291360982e-08 3.208088953004361e-07 -5.144867258716595e-09 -0.0005939110436069903 9.386552509259699e-05 -0.00032498481195438893 0.00046136710907206043 0.0005102824365230261 -0.0005217894731545614 -0.00041974714354330977 -8.394569905872256e-06 -0.0005204309913024264 -0.0011158034257728912 -0.0003486675207451291 -0.0003400973505595611 -0.0003292528352899352 0.00023641796771905175 -0.00042738174419800786 -0.0006462560081147378 -9.247159596433031e-05 -0.0004995090787899318 0.0007989986579305979 0.0009092558668164822 3.3874550463774514e-06 -5.1750756854535205e-06 -1.2280272913615952e-05 1.573199361065864e-05
yob -2.329037701264301e-06 7.780146938129677e-07 6.981305357463915e-07 6.366491996547412e-06 -7.490100718998636e-07 -2.7564591364672073e-09 2.0318901105492366e-11 1.9090496132930383e-08 -1.401421374358786e-10 8.019246599116661e-06 0.00010506672442599978 2.6640287408595786e-05 -7.818568032804472e-05 2.369693767602379e-05 -6.0362999217859295e-05 -9.666992618912947e-06 -3.70177000759379e-05 6.773965290005642e-05 4.491096383330012e-06 -6.0128657964302526e-05 5.391904175463963e-05 -7.158372402989747e-05 -1.2058427525762222e-05 7.040822331102758e-05 4.6496132358641825e-05 5.688078904932583e-06 -1.1302687815290942e-05 3.65146064761825e-05 -0.00010125251764139138 7.154439125402306e-08 -2.721805132324216e-07 4.538066743400787e-08 4.921806967642513e-07
age 0.00017154917174620963 6.981305357528561e-07 0.00020767070408869292 0.002271134071330744 -0.00020671530516338247 -5.6634035363325705e-06 4.768708448879424e-08 5.651198404758694e-06 -4.7573996253403556e-08 -1.941825505777108e-05 -6.608303779880799e-05 -0.00011997973874557662 -9.806585004330909e-05 -0.00015770320796411658 -2.8536841225564867e-05 -6.017290330188492e-05 -0.00015315006958969822 -3.128317336795384e-05 -0.00020252662017558747 -0.00015492765538624426 -3.0648310936027274e-05 -4.385427274598381e-05 -7.467794933058887e-05 -0.0002556097772558611 -0.0002619702410651038 0.0001211664333403621 -7.641238653698742e-05 -1.715932814878242e-05 0.0002408651107117655 5.872203312985335e-07 -1.6618027196321737e-06 -1.0387289036006869e-05 1.3117227162942884e-05
sex -0.00012686422967713777 6.366491996708675e-06 0.0022711340713269957 0.05034917540691078 -0.004244037797242613 -5.880448154854969e-05 4.759568622180929e-07 0.00011007604064146661 -8.921491948781171e-07 0.00048659612189253784 0.0005757457385923711 -0.0013714228749676471 0.00015554322620317036 -0.004382932147315696 0.0001964923311860306 0.0011370099981466405 -0.0017649519930322312 -0.0020727322986943877 -0.0025822781123225947 -0.00218342979070134 -0.0027634064248385475 -0.003848363694397256 -0.0019684525155631684 -0.007355491153267729 -0.002127516587073244 0.00172980936939161 0.0012972567603737116 -0.0008202042073735621 -5.9833663119597645e-05 1.0659885477162909e-05 -1.3304036646585252e-05 -2.0317780166311046e-05 3.4922445391232713e-05
age_sex -4.925984164787714e-07 -7.490100719135904e-07 -0.0002067153051631117 -0.004244037797243817 0.00038110687165663796 5.637757331059003e-06 -4.747974854477842e-08 -1.0357749806081459e-05 8.700358944810668e-08 -4.773251232185942e-05 -3.5071586101180484e-05 0.0001152444894983341 -1.1258489470430756e-05 0.0003793346634916678 -2.5019799471269214e-05 -8.082341672328802e-05 0.0001388427447941448 0.00019172802293222107 0.00021565857763577504 0.000223283971273307 0.00013593150173392868 0.00030009399939765207 0.00020491826534431326 0.0006602915579485436 0.00024047515843424834 5.688661002540563e-05 -5.272876471136009e-05 0.00010781693811368062 -1.2611831521921739e-05 -5.334952532747821e-07 1.3990887376411487e-06 3.0471827486231087e-06 -4.7908419447195795e-06
age2 -5.877449202877903e-06 -2.756459136693024e-09 -5.663403536334119e-06 -5.8804481548680314e-05 5.637757331068982e-06 1.6137744101146855e-07 -1.4044687134262194e-09 -1.6070096394632909e-07 1.3986124120872914e-09 6.750533497393691e-07 4.278156556722573e-06 3.7477792389202227e-06 3.539191255245416e-09 6.1293266415242e-06 -7.767524295628959e-07 2.0582041130247796e-06 2.36907336605216e-06 3.4441490714328525e-06 5.428687055739053e-06 3.6922931449209174e-06 8.751778825790334e-07 -3.301364471832862e-07 1.0713202065828595e-06 8.430099598894654e-06 9.150894864762027e-06 -2.0336830133499534e-07 1.4973949761798484e-06 -5.021695105009264e-07 -7.349710643519025e-06 -1.550967087562004e-08 3.4399690907733496e-08 2.981287849233202e-07 -3.4846232140800157e-07
age3 5.965832913600453e-08 2.0318901107573833e-11 4.768708448881696e-08 4.7595686221936383e-07 -4.7479748544877956e-08 -1.404468713426479e-09 1.2563775868643e-11 1.3987008966879622e-09 -1.2512039644154628e-11 -7.666589789483873e-09 -3.024114646917362e-08 -3.180928548608014e-08 8.20539155906531e-09 -5.7160754885651184e-08 4.113952965866712e-09 -2.244241536507834e-08 -1.2782242301752486e-08 -3.7572575538767696e-08 -5.083567032575692e-08 -4.048425327007572e-08 5.441317598103114e-11 3.7454942433138845e-10 -7.303067480250429e-09 -6.72505903240471e-08 -8.938635292728611e-08 -2.183023022743981e-08 -1.2678313175998127e-08 1.7437504581114035e-08 4.809035643480465e-08 1.660137283664016e-10 -2.7410265476277003e-10 -2.520188145123501e-09 2.8785091891510365e-09
age2_sex 3.2080889527777237e-07 1.9090496133420693e-08 5.651198404752893e-06 0.00011007604064152833 -1.0357749806084078e-05 -1.6070096394610086e-07 1.3987008966856178e-09 2.9238092647282803e-07 -2.5320433839114257e-09 1.3666168209904735e-06 8.498474599385195e-07 -2.686776674705739e-06 6.550019126456342e-07 -1.054221166097827e-05 7.277411682367551e-07 2.234050767665472e-06 -3.275386493550318e-06 -5.764126561291034e-06 -5.960438198542299e-06 -6.681554136892638e-06 -1.5245869696470271e-06 -6.806920609097445e-06 -6.588016985513802e-06 -1.7284376314775903e-05 -8.603415929715974e-06 -6.377112268200028e-06 6.998197322027939e-07 -4.104872531148136e-06 -1.0825857738153142e-07 1.564681578747882e-08 -4.732843278696855e-08 -9.115311493584071e-08 1.5550652060057645e-07
age3_sex -5.1448672585395874e-09 -1.4014213743923948e-10 -4.757399625336625e-08 -8.921491948788499e-07 8.70035894481479e-08 1.3986124120856914e-09 -1.2512039644137595e-11 -2.532043383911946e-09 2.250336208253677e-11 -1.1558544376776469e-08 -6.748877566738331e-09 2.1103566969797508e-08 -1.19359823913623e-08 9.36823327278767e-08 -4.608340240959364e-09 -2.107562024655826e-08 2.1842870240311778e-08 5.4049570782761423e-08 5.3820536073120794e-08 6.343454336929736e-08 -9.348645676251133e-10 4.739860113679579e-08 6.450219222368036e-08 1.345791392838461e-07 9.496795300658524e-08 8.93298884788345e-08 -6.320859593582845e-10 4.401500224114601e-08 9.381741598013276e-09 -1.5960406738060242e-10 4.542294698104431e-10 7.715822502983124e-10 -1.4201702201705109e-09
PC_3 -0.0005939110436070259 8.019246599118052e-06 -1.941825505777157e-05 0.0004865961218927977 -4.773251232187324e-05 6.750533497395901e-07 -7.66658978948701e-09 1.3666168209906256e-06 -1.1558544376776161e-08 0.17212126092644006 -0.01039558958307077 0.003100884650231414 0.014574607869157428 -0.005260465345597769 0.01528741113177405 0.015357728778704434 -0.04035236801424647 -0.018433956859438848 -0.01541624622489366 0.022961517651558593 0.013358474436195502 0.03883897762404131 -0.013721854470109787 -0.08781644777768538 -0.022899200747520023 -0.007201110925173999 0.03374813158792698 -0.01763917344800982 0.054513904537303606 0.00014089398978085966 4.545959170889166e-06 0.00017009141528823637 0.0001861120974155755
