 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
PC_8 -0.003379805378202532 -0.0002598063477208821 -0.0005157770231098674 1.1991472126471025e-05 -1.3179301259952345e-07 0.033822101807906825 -0.122482665804259 -0.22027014139929463 0.24381378046147495 -0.02610989736034485 3.8141647356520294 0.44911923270544696 -0.08278401753277327 0.26354526116208804 0.2817845223448697 0.14270997809147737 0.25262437795396087 0.26631251290696234 -0.3711014270172992 0.33046300801252565 0.47222257968384235 0.08910907233142448 0.25941725172123753 0.036684446424272 -0.21594276765901713 -8.330753698557045e-05 0.0005040606666463927 -0.0010483540326289276 -0.0022275517576525725 -2.6392037580236036e-05 0.001373623916366297 -0.00020130450982761965
PC_9 -0.00028651374029939623 -5.191958426703455e-05 -0.00044218043436978864 1.3420815583143923e-05 -1.265466266929329e-07 0.015462419742440218 -0.01687531788264683 0.26858408539425976 -0.13942752213418488 0.4180670291898237 0.44911923270544435 4.977118128479596 0.340035151573127 -0.013649543033085547 -0.5005154279176741 0.3739460519375242 0.05988241886915725 -0.0539715455459017 -0.1564712261323812 0.03862461651058388 -0.2991194108334079 -0.19961793394465432 -0.11152661863785554 -0.3518156051489541 0.3799862550366932 -0.00017384198106319714 0.0020582904127195685 0.001556961942535289 -0.0021941029189393147 -0.002539419283065688 -0.0015903696857386311 -0.0011186728127256713
PC_10 0.002805835194650779 -0.00016065276039289696 0.00020177281056519696 -1.6193261136785944e-05 1.9243064140532957e-07 -0.08166357284862681 0.048985681158705434 -0.13335409847876906 0.250332771314506 -0.18826597987929397 -0.08278401753277442 0.34003515157312764 6.365145038541994 0.8751024131690284 -0.3897434240192488 0.05923680183717941 -0.15731524643088923 0.002772235669141343 0.20661503347190122 0.3110436129136393 0.3980813823887914 0.4280232619504052 0.031236361183670982 -0.202124908867503 -0.5983997795054921 0.0004684084561903119 0.0001360327623165679 -0.0004835545047066747 -9.010959126096564e-05 0.0006718575353796796 0.00031259850032209737 0.0004128039292167659
PC_11 0.0014976264643234137 0.0002523049640543523 0.0009334864485917117 -2.4737685201527703e-05 2.3993481631094506e-07 -0.052525304540667714 0.06609514909901135 -0.3403300445953095 0.13185661659999265 0.36667612884054285 0.2635452611620836 -0.013649543033090423 0.8751024131690367 5.241043919760465 0.3643620132160929 0.7715655715689201 0.34012284355517 0.014461142436840452 0.03438164315263141 0.17398651827149764 -0.28570829113387436 -0.12640021098747342 0.07300323398330598 -0.6175519532265645 0.36444659623101117 -0.0004776501876712511 0.0022018247677739167 -0.00021419147908310077 -0.002073761031456273 -0.00139267193145502 0.0007283410812774199 -0.0003044819150563493
PC_12 -0.004532865639692147 -1.8721164202499355e-05 -0.00013517540626407248 3.241102670892395e-06 -3.938729264782314e-08 -0.03580989538524621 0.10241358444222744 -0.1432845361936836 -0.1053179391325742 0.26350499416486983 0.2817845223448709 -0.5005154279176721 -0.3897434240192435 0.36436201321609407 6.839347254408971 0.3183821192056507 0.2316524322658078 -0.11904169663529796 0.24246055818569484 0.5308593738555927 0.32041185062280514 -0.0205030964438564 0.015413801005221989 0.2064519340319898 -0.022885746875398707 0.0007596446451396843 -0.0005102304715482748 -0.0016117070803765177 -0.002681907875934452 0.0024406217564934035 0.002764225751349467 -0.0016013167107990264
PC_13 0.002594627103889522 -0.0002267500396432885 0.0003318129905805548 -1.4950228279066168e-05 1.4490449763460213e-07 0.09195501018086627 0.16254051078099147 0.006034891102632839 0.13619139989694354 0.18783953721910357 0.14270997809147729 0.37394605193752306 0.05923680183718279 0.7715655715689191 0.3183821192056473 6.379901445390683 1.1264969873142519 -0.1972607349782146 0.07338629900418471 0.8611407233110275 0.3195915046699775 0.11845899853479319 -0.282992725326904 -0.1367350473318719 -0.5057185947680866 0.0005143650966740971 -0.00013131901394389025 -0.0011416547740362689 -0.000842724127092498 -0.0004915565451613823 0.0027884514007126752 -0.001589130120762019
PC_14 -0.0043722786465858095 0.00019037990968633097 -0.0002075954491738966 1.2723425984886461e-05 -1.3987738822424785e-07 0.02892529897489559 -0.06974903309257761 -0.1501372791709804 0.3762449101574181 0.06787551336690889 0.2526243779539611 0.059882418869158294 -0.1573152464308935 0.3401228435551675 0.23165243226580845 1.1264969873142574 6.5953955161797735 0.39490045799146223 -0.3910105418415964 0.34621365774363916 0.26466810905977506 0.0013086918009029254 -0.13235404910987883 -0.506890921126721 0.451546362015671 0.0008438916624676221 -0.001164231327425818 0.00011919784705420681 0.0006977457532412407 -0.00043235671475099256 0.0005246300226268303 0.0006339445533138212
PC_15 -0.003546677843053044 -0.00013699759829811163 0.0002191950698384265 -3.828914511965725e-06 -1.5175515300594438e-08 0.14747506944425273 -0.18937544181995852 -0.0903119028221431 -0.430343643249619 -0.399553496262042 0.2663125129069626 -0.05397154554589562 0.002772235669147642 0.014461142436841198 -0.11904169663529589 -0.1972607349782137 0.39490045799146134 6.685914212476347 0.05159438942403789 0.07035004069007984 0.20644367892164464 -0.14417618433814464 0.28833226282660435 -0.12720262938699503 -0.617763043905311 0.00029019183847695115 0.0009171277257263066 -0.00015753612233320146 -0.0005115060811535146 -0.0025795492086312486 -0.00048381362817026964 0.0007209791252763283
PC_16 -0.006345086208917387 -2.494250419587836e-05 -0.00019621232100767926 9.290180869479647e-06 -1.414990698592537e-07 0.003650527516128577 0.12554257986054354 0.0644170629965204 0.10995331689986505 -0.2107832426686456 -0.3711014270173001 -0.15647122613238792 0.2066150334718974 0.034381643152643485 0.2424605581856979 0.07338629900418946 -0.3910105418415969 0.051594389424038684 8.311765244216051 -0.11023614424036293 0.031350076341784154 0.26313676382091405 0.24649125073014036 0.16562132642469043 -0.07700613090891446 -0.0006611976232543044 0.0006686521991610026 0.0021691554262405987 0.001596463202777572 -0.002137061378149735 0.0005202776474874535 -0.002895795060053302
PC_17 -0.0024384486824109214 0.0001225010324246134 0.0009737769646433104 -2.5542385440015707e-05 2.0367262827490168e-07 -0.20290414133485962 0.0661319441855135 -0.4177881780054988 0.30693766648653564 0.6106737178369459 0.33046300801252365 0.0386246165105813 0.31104361291364463 0.17398651827149422 0.5308593738555856 0.8611407233110383 0.34621365774363955 0.0703500406900783 -0.11023614424036439 8.859488254885665 0.31596880501123564 0.21835093403936298 -0.3479683764564241 -0.2454690495618005 -0.26223134940158266 -4.165418038693126e-07 -0.0015226920925655097 0.0012219718453565264 0.002309832931849866 4.5787296527348534e-05 -0.004031453055420161 -2.694994923913005e-05
PC_18 -0.0053728179798555094 0.0001259059844012787 -0.00018449810258425994 1.394132103732335e-05 -1.710588167770108e-07 -0.05938822151590565 -0.08942392183696996 -0.14213627319568295 -0.0766317127891663 0.20565688648309435 0.4722225796838433 -0.29911941083340726 0.3980813823887788 -0.2857082911338728 0.3204118506228111 0.3195915046699776 0.26466810905977417 0.206443678921646 0.03135007634178427 0.31596880501123614 7.4218599146097315 0.2739301886456867 -0.15872560917089681 -0.559220624340926 0.3678478559664194 -0.0018472377283680116 -0.0006331091921940407 0.0020985178536715465 0.0009790577060404448 -0.00022385811661988783 -0.0017944990705027755 -0.0016190957934087962
PC_19 -0.00034886748382936816 -0.00012482984018766162 7.525996956585237e-05 -4.255761686581588e-06 2.4984288185104327e-08 0.006887507682154029 0.05210489284323827 -0.061333214267139134 0.01612426228650526 0.051401964272833604 0.08910907233142405 -0.19961793394466243 0.428023261950394 -0.12640021098747817 -0.020503096443855146 0.11845899853479191 0.0013086918009028205 -0.1441761843381449 0.2631367638209172 0.21835093403935793 0.27393018864568686 8.005698322843813 0.023889327475973582 0.12365214844106215 0.6042266805245778 0.0017700592029017415 -0.002619539284717398 3.413586315062754e-05 0.0027033925956520023 0.0020942261476669475 -0.0019118358113419688 0.002033749014392707
PC_20 -0.00018876536934283293 -6.596986633063005e-05 3.067384644599659e-05 -7.12704243095126e-06 8.604930551706762e-08 0.05848687423906244 -0.08906841621806758 -0.03991618600760168 -0.2640358731743881 -0.4942710708699496 0.25941725172123886 -0.11152661863785675 0.031236361183659262 0.07300323398330558 0.015413801005225419 -0.28299272532690606 -0.13235404910987478 0.2883322628266029 0.24649125073013944 -0.34796837645642914 -0.1587256091708978 0.02388932747597149 8.324178981292894 0.7480187476116946 -0.03107556440883432 -0.00010275864828516865 -0.0012266247729690767 0.0006493260292517246 0.0008273933238787874 0.0008229036340938327 0.0033760402856021516 -0.0010158948654929618
PC_21 0.004416248976280809 5.947378843079109e-05 0.00077378473947955 -3.16858161640045e-05 3.397836356288142e-07 -0.13036438173107434 0.0723291064275365 -0.11427076189542011 0.17249031466616113 0.07722147846484678 0.0366844464242722 -0.35181560514895543 -0.20212490886750004 -0.6175519532265601 0.20645193403199452 -0.13673504733187095 -0.5068909211267193 -0.12720262938699659 0.1656213264246896 -0.2454690495618026 -0.5592206243409273 0.12365214844106094 0.748018747611694 9.867123596491266 0.43099016193479667 -0.0006815884023460078 0.0006840493166273144 0.0006340353509018863 -0.002369650395705391 0.0002697987182040349 8.573822498272532e-05 -0.0010677148471231173
PC_22 -0.0010165854582567127 -0.0003381243065859557 8.161627853365855e-05 1.3856411707066476e-06 -8.804987058566194e-08 0.1778714776044071 0.22998522972238836 0.2924208109646895 -0.20802625339332245 -0.576092250029245 -0.21594276765901838 0.37998625503669187 -0.5983997795054979 0.3644465962310118 -0.022885746875396795 -0.5057185947680883 0.4515463620156731 -0.61776304390531 -0.07700613090891213 -0.2622313494015828 0.3678478559664207 0.604226680524576 -0.03107556440883496 0.43099016193479955 8.535390140262011 -0.00045979725925614467 -0.0021304654542127315 0.00013951286714645742 0.001966392202067796 0.0038766198298735423 0.0025935331159642793 -0.0016999028163716158
proband 1.0022355900846767e-05 5.100901047063858e-08 2.0158103169853814e-07 -2.2344633623353346e-09 7.051776092080076e-11 1.5213321375481311e-05 -2.5227062528727118e-05 0.0008874383102891673 -0.000152793153597915 0.0003334073390133645 -8.330753698552536e-05 -0.00017384198106310504 0.0004684084561899132 -0.0004776501876710837 0.0007596446451394239 0.0005143650966740208 0.000843891662467773 0.00029019183847701327 -0.000661197623254355 -4.165418037593109e-07 -0.0018472377283681183 0.0017700592029014463 -0.0001027586482851977 -0.0006815884023460362 -0.00045979725925598876 0.00026518258540597 -0.00013281195536553762 -0.0001375110235758838 -3.4469799997610974e-06 6.972902596944688e-06 5.721096575250312e-07 3.2280676034010857e-06
paternal 1.717885096171402e-05 -1.4493419087655603e-06 6.864022560359822e-07 -1.1429115634978887e-07 1.5189406582256043e-09 4.821920546202123e-05 -0.0005773927505160611 -0.0005295867962220776 1.9775415674143285e-06 -0.0006553507579138541 0.0005040606666465039 0.0020582904127203834 0.00013603276232055433 0.0022018247677762807 -0.0005102304715474268 -0.00013131901394311746 -0.0011642313274264511 0.0009171277257260901 0.0006686521991608032 -0.0015226920925646263 -0.0006331091921940028 -0.0026195392847169095 -0.001226624772968858 0.0006840493166271027 -0.0021304654542131022 -0.00013281195536553775 0.0009958141503740448 5.112853298629009e-05 -0.000812646392505309 -0.0006709584402020166 2.531140778331391e-06 1.6974122481035504e-05
maternal -7.812190668814367e-05 3.228934080146397e-07 -2.751804935632913e-06 1.1038539038113508e-07 -1.4484192528417947e-09 -0.00018684468137151054 -0.001113254483373442 0.0010443710765880119 -0.0010088355207483783 -0.0009815685851459338 -0.0010483540326287747 0.0015569619425347355 -0.0004835545047063122 -0.0002141914790823492 -0.0016117070803759771 -0.001141654774034314 0.00011919784705400367 -0.00015753612233317333 0.0021691554262396524 0.0012219718453563772 0.002098517853672095 3.413586315118253e-05 0.0006493260292529523 0.0006340353509018177 0.00013951286714574177 -0.00013751102357588307 5.1128532986289295e-05 0.0009351643288140718 4.322896374189987e-05 -1.5808670927592697e-05 -0.0007701082413683155 -0.0006075213932632635
gpp -2.3889403122024932e-05 2.2220113636589305e-06 -4.44272767047492e-07 1.1862076380901857e-07 -1.4917160262474137e-09 0.0006462514569002087 0.000660366471916044 -0.0007403466210951263 0.00024185999391419428 -0.0001759806758912201 -0.002227551757652627 -0.002194102918939157 -9.010959126503685e-05 -0.002073761031460011 -0.0026819078759360653 -0.0008427241270916705 0.0006977457532412467 -0.0005115060811533831 0.0015964632027763669 0.0023098329318493147 0.0009790577060405992 0.0027033925956516567 0.0008273933238783255 -0.0023696503957048344 0.0019663922020676226 -3.446979999761265e-06 -0.0008126463925053091 4.322896374190058e-05 0.002747152457906365 -0.0012138638647753652 1.4219618033362159e-05 -7.252969652852287e-05
gmp -3.983344796936994e-06 6.587152418179024e-07 3.867800618045667e-06 -7.896411319535996e-08 4.2858791729948536e-10 0.00042472677979949017 0.0008151412635514209 0.001134684071400602 9.601365708645037e-05 -0.0007746771860796098 -2.639203758059655e-05 -0.0025394192830670045 0.0006718575353782474 -0.001392671931455744 0.0024406217564934226 -0.000491556545162897 -0.0004323567147507327 -0.0025795492086313028 -0.00213706137814722 4.578729652710174e-05 -0.0002238581166216863 0.002094226147666749 0.0008229036340942811 0.00026979871820410927 0.003876619829873901 6.972902596945231e-06 -0.000670958440202016 -1.580867092759377e-05 -0.0012138638647753639 0.0025307806233451986 -2.1391907036262175e-05 1.5183419653251079e-05
gpm 1.8267857804839726e-05 -3.8366330644566645e-07 -2.8126838602361486e-06 1.38057293933262e-07 -1.449913834243613e-09 0.0007959876076533903 0.0020419763754362407 -0.000630405177145238 0.0011397184183861134 -0.001124282570110006 0.0013736239163665185 -0.001590369685735273 0.0003125985003225501 0.0007283410812774115 0.00276422575134825 0.0027884514007119232 0.0005246300226262624 -0.0004838136281703301 0.0005202776474871163 -0.004031453055419593 -0.0017944990705030398 -0.0019118358113428332 0.003376040285602002 8.573822498244176e-05 0.0025935331159645776 5.721096575242047e-07 2.5311407783336083e-06 -0.0007701082413683163 1.4219618033361427e-05 -2.139190703626428e-05 0.0019212719384243317 -0.0004302702871748558
gmm 6.088052180906206e-05 -3.3488553251404513e-07 4.801731552373646e-06 -1.7885820964611818e-07 1.8955115222595215e-09 0.0004249379574069533 0.0001065504392550835 -0.0016528735276174825 0.001188093440659623 0.001192157856945315 -0.00020130450982772054 -0.0011186728127256143 0.00041280392921692096 -0.00030448191506230436 -0.0016013167107980484 -0.0015891301207639442 0.0006339445533142382 0.0007209791252764605 -0.0028957950600530286 -2.6949949238734795e-05 -0.0016190957934091095 0.002033749014392638 -0.001015894865492868 -0.0010677148471225722 -0.0016999028163708402 3.2280676034004077e-06 1.6974122481034772e-05 -0.0006075213932632618 -7.252969652852065e-05 1.5183419653251041e-05 -0.0004302702871748578 0.0016283684080495345
