 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000672439461907554 -2.074372405650543e-06 0.00010275495560496338 -0.0002026526468177549 1.3698935479023147e-05 -3.627618977019528e-06 3.70490943420392e-08 -2.810979614646694e-07 1.7727470804444943e-09 -0.00039788824426238776 -8.556993513685137e-05 -0.0006360137802882872 -0.00046349709553983483 0.0008025896992664997 -0.0009577628580185808 4.864180531370005e-05 -0.00022589462707034425 0.0004018118788219509 -0.0001645662974553239 0.0004155624543985973 -0.0002074733248674136 -0.0002192421539504561 -0.0002892241461195417 -0.0008787614967449514 -0.0008161213916792469 -0.00030949850110804434 -0.0007588640779960299 -0.0011186302748058467 0.0019232126065735747 1.0927456149819128e-06 -1.4901565694833101e-05 2.0674634253195376e-05 8.387473132209288e-06
yob -2.074372405650407e-06 8.789730249569315e-07 1.3516717508037385e-06 2.388050312581051e-06 -3.0879957475332056e-07 -1.0660024224315269e-08 5.5226661996257374e-11 5.815312771879124e-09 -2.3655098334696065e-11 -7.678772114901937e-06 0.00020943758288532113 6.559773942702925e-05 -6.750562266187982e-05 1.1576130061180549e-05 -0.00010258359816476711 -1.166475982110879e-05 -5.4081686725169385e-05 8.645235693665263e-05 -1.0802403494663853e-05 -9.434202244586927e-05 5.623270909495079e-05 -6.0584746637626754e-05 3.8013657033137308e-06 0.00010007573050254962 4.931153368658456e-05 -4.642962001036716e-06 -2.816355386227601e-06 7.441867877363234e-05 -0.00017441782714550132 -6.044618893037068e-09 -1.3008914548446332e-07 1.0520635197181092e-07 2.131746842122757e-07
age 0.00010275495560537261 1.3516717507968875e-06 0.00013793677767284093 0.0014161475562142587 -0.00013545721748655897 -3.7974925351351926e-06 3.1953460605378116e-08 3.762650670289381e-06 -3.1651037384257276e-08 -9.347651498241569e-06 0.00016622933484646723 1.543299050254203e-05 -0.00018786696372840916 -2.6022848622601284e-05 -0.0002151304151627363 3.926479044056357e-05 -0.00028566420044439696 0.00023390770697586546 -6.717610397191511e-05 -0.00010385563975143851 0.00025780180677497554 0.00013710576183568844 -0.00011408231334707723 -0.00015090585846620275 -1.0757178988820004e-06 -0.00019747095360318493 -0.00012133321438175918 -6.301738686356905e-05 6.39331365328802e-06 -6.287599751715868e-07 -1.9707279377520916e-06 5.8346951895157105e-06 -3.938390691680489e-06
sex -0.00020265264681125185 2.3880503125107996e-06 0.0014161475562180093 0.03103729814343741 -0.0026963676960679293 -3.7004819903950275e-05 2.9861990435635346e-07 7.080206125552186e-05 -5.745941958334875e-07 -0.0001757734674389339 -0.0009442691255496853 -0.0013774286835248962 0.0007338791974675511 -0.0011931085735805732 -0.0003893162903610627 -0.0006954186838706802 -0.002213571690459344 0.0011856059100864515 0.00025670053601269685 -0.001768598793643709 2.2378493153314448e-05 0.0004934093298750357 -0.0020699388853757687 -0.00042644047967427897 -0.0010093235865912486 -0.0015400089857708834 0.002180086484274718 -0.0007077365898172346 -0.0007998773696481472 -1.3139858383928513e-05 -9.836360544539196e-06 4.1800081139029116e-05 -3.7484885018193505e-05
age_sex 1.3698935478397882e-05 -3.087995747458786e-07 -0.00013545721748688076 -0.002696367696067144 0.0002539761134542609 3.758537005199013e-06 -3.1645028931920404e-08 -7.037858870112558e-06 5.9347308944410126e-08 2.1204596890060963e-05 0.00011673384747430338 0.00017190500966161865 -2.447633369341846e-05 0.00019284034218984862 3.854150619101412e-06 5.85559316278583e-05 9.345127828047773e-05 -0.00014402068953131604 -6.192007261221528e-05 0.00017139140478309554 4.5712018415119986e-05 -0.0001251315100145255 0.00016124848325178037 1.122945034118495e-05 0.00018911869707804833 0.00017161423750673056 -7.303971725882142e-05 9.02812406789632e-05 5.7997477804115426e-05 1.4979852812876532e-06 8.241185385700089e-07 -3.5364391649495933e-06 2.8587752770206634e-06
age2 -3.6276189770295694e-06 -1.066002422420991e-08 -3.797492535134583e-06 -3.700481990383321e-05 3.7585370051888184e-06 1.1010836728270466e-07 -9.587754448849641e-10 -1.0915420723615556e-07 9.496701949951302e-10 1.6354450754287955e-07 1.9302894421421834e-06 3.138283135173885e-06 3.688022107329537e-06 5.3193617824668e-06 1.2535466337777018e-06 -5.405498683728038e-07 4.270536451150949e-06 -5.322042692597375e-06 -5.561362557777685e-07 1.1052460221155354e-06 -6.087771277685543e-06 -6.153787386870278e-06 2.6700937296928993e-06 5.544538125196375e-06 3.14103623841007e-06 5.501040099687479e-06 2.904038802173696e-06 2.6699615009751843e-06 -4.295416034978396e-06 1.9888325389120133e-08 5.203911253775456e-08 -1.559431346133252e-07 1.050283800515199e-07
age3 3.704909434213675e-08 5.5226661994548516e-11 3.1953460605369586e-08 2.9861990435529705e-07 -3.16450289318279e-08 -9.587754448848758e-10 8.57578369340587e-12 9.497941853203904e-10 -8.486119170784582e-12 -5.067707394784677e-09 -1.6657101916408126e-08 -3.5748869981111274e-08 -3.3218352444202454e-08 -6.360894833275976e-08 -7.250592429592644e-09 -4.117399573856577e-09 -2.487721059213287e-08 5.363214881940719e-08 1.915729861361713e-08 -1.4034116906569643e-08 4.872633483175269e-08 5.502441478760021e-08 -2.1241168358496754e-08 -3.9675442656902146e-08 -3.9343381963429114e-08 -4.870533893892753e-08 -2.6028590400736703e-08 -1.8948645729975356e-08 3.688038517208377e-08 -1.7900612663718202e-10 -4.3706051124527216e-10 1.2986824671254512e-09 -8.508640801660698e-10
age2_sex -2.8109796144692604e-07 5.815312771695877e-09 3.762650670297753e-06 7.080206125548513e-05 -7.037858870111141e-06 -1.0915420723642224e-07 9.4979418532282e-10 2.0305890991085993e-07 -1.7659719793019665e-09 -1.139060296195571e-06 -3.2229830451790095e-06 -5.434498658196383e-06 8.684101443623058e-08 -7.077528799275326e-06 1.0555647934816066e-07 -1.9067111865900817e-06 -1.0274445985819234e-06 4.855893456125642e-06 2.3306770935055023e-06 -4.486742506504782e-06 -2.3598827457190827e-06 5.031430686168082e-06 -4.419055462002925e-06 5.177029666486886e-07 -6.609973179975205e-06 -5.710911154104154e-06 -1.858984358831663e-07 -2.6150728245970086e-06 -2.017967414954475e-06 -4.4197731463484914e-08 -7.079815292607222e-09 8.12906391381705e-08 -7.761096741221362e-08
age3_sex 1.7727470803079895e-09 -2.365509833424989e-11 -3.165103738432486e-08 -5.745941958330837e-07 5.9347308944389386e-08 9.496701949972834e-10 -8.486119170804255e-12 -1.7659719793017239e-09 1.5752337603091797e-11 1.4877725373539044e-08 2.669912843435026e-08 4.8641859121941687e-08 1.7537171666703042e-09 7.085270767942439e-08 4.337270126069564e-10 2.2432914522214962e-08 1.6218610212438176e-09 -4.700698628926428e-08 -2.3426105287627426e-08 3.9211122917002394e-08 2.991774069528867e-08 -5.35978834655664e-08 3.879124768187322e-08 -1.0840260825376728e-08 6.148862536690542e-08 5.480405353792533e-08 1.5973325039098605e-08 1.9099749582657383e-08 2.172699760924894e-08 3.9734125516498236e-10 -1.025758130131064e-10 -5.241050475374246e-10 6.979822275156222e-10
PC_3 -0.00039788824426243384 -7.678772114900495e-06 -9.347651498338136e-06 -0.00017577346744012008 2.1204596890185382e-05 1.6354450754576068e-07 -5.067707394810078e-09 -1.1390602961993033e-06 1.4877725373572323e-08 0.18079042186445277 -0.005465274354699782 -0.014221228280915332 0.029716473563774663 -0.0037874995560071884 0.019671155479822088 0.02341330402274193 -0.04229848730490546 -0.03572014022353779 -0.02912585593226656 0.048981706352982976 0.03224443272551419 0.05134951895601781 -0.03843311164867655 -0.09979305824820812 -0.02837580672884127 -0.01945589196506838 0.02817051786353698 -0.04523968024334975 0.07829610890527919 0.0001868837216590837 -0.00019090614595267873 0.00029533624444607774 0.00033063553974739594
